p,post1,post2,true_label,matched_rules,matched_behaviours,pred_rule_based,category_counts,score_rules
26,"Loved loved loved seeing these guys today…the original OG’s from way back when I still had a fringe, wore double denim and was reading Shout magazine. Wah life goes by so fast.
I’m so lucky to have these guys still in my life today, we need to make these meet ups a more regular thing!","Happy Birthday to our one and only, our jam in the sandwich… have the best day. Me and the boys will be on our best behaviour today so get some rest and do something you enjoy. We love you along with everyone else who knows you. Wishing you the best of health wealth and happiness.",High,"['IF a person shows in a post eagerness to arrange or suggest future gatherings with friends THEN extraversion is likely High because this indicates an active desire to maintain social connections.', 'IF a person shows in a post enthusiastic language about hosting or joining group activities THEN extraversion is likely High because it indicates an affinity for social interactions.']","['we need to make these meet ups a more regular thing!', 'Happy Birthday to our one and only, our jam in the sandwich… have the best day.']",High,{'Sociability': 2},1
27,"After all these years it's very interesting seeing how everyone I grew up with has changed, it's almost as if I was talking to two different versions of people from parallel universes, one a complete immature and incompetent buffon, the other a sophisticated and well mannered individual. It's crazy how time flies!","From cheerleader to married, I'm so appreciative of all the things you have done for me, and our family. Helping us financially or help cope with illness, I knew I made the right decision engaging with a nurse.I'm so glad that you came into my life and that we'll one day exit together. Happy 26th birthday my love!",Low,"['IF a person shows in a post a reflective or nostalgic tone regarding friendships without expressing enthusiasm for current engagements THEN extraversion is likely Low because it indicates a preference for past memories rather than present social interactions.', 'IF a person shows in a post a lack of excitement or humor when reminiscing about social experiences THEN extraversion is likely Low because it suggests a disconnection from current or active social engagement.', 'IF a person shows in a post minimal detail about social interactions or uses a generally subdued tone regarding gatherings THEN extraversion is likely Low because this implies a lack of energy towards engaging socially.']","[""After all these years it's very interesting seeing how everyone I grew up with has changed..."", ""it's almost as if I was talking to two different versions of people from parallel universes..."", ""I'm so appreciative of all the things you have done for me, and our family.""]",Low,"{'Sociability': 2, 'Energy/Activity': 1}",1
29,"After all this time , the 5 of us still have our meet ups!  We just carry on chatting as though  we met yesterday and it's not just a yearly event. Great friends,  really lucky to be still in touch .
Luckily we're all in Good health... apart from a few old age creaks and cracks.
Already planned next year venue.","Well the next year is upon us! Yep you're having another birthday... watch out for an influx of children later , and be prepared for a lot of noise.
Just because you're a year older,  doesn't mean you can get a quiet life!
Glad you're my husband...
Happy birthday xxxx  and many more  to come xxxx",Moderate,"['IF a person shows in a post a focus on food or events rather than the social interactions surrounding them THEN extraversion is likely Low because this suggests a preference for quiet or solitary experiences rather than engagement with others.', 'IF a person shows in a post eagerness to arrange or suggest future gatherings with friends THEN extraversion is likely High because this indicates an active desire to maintain social connections.', 'IF a person shows in a post a reflective or nostalgic tone regarding friendships without expressing enthusiasm for current engagements THEN extraversion is likely Low because it indicates a preference for past memories rather than present social interactions.', 'IF a person shows in a post enthusiastic language about hosting or joining group activities THEN extraversion is likely High because it indicates an affinity for social interactions.']","[""Just because you're a year older, doesn't mean you can get a quiet life!"", 'Already planned next year venue.', ""We just carry on chatting as though we met yesterday and it's not just a yearly event."", ""Glad you're my husband... Happy birthday xxxx and many more to come xxxx""]",Moderate,{'Sociability': 4},1
33,Back with the besties! Hanging with my buds from grade school… can’t believe how long it’s been. After all this time they all still get it. Anyone who want to get a drink come on by. High school may have been fifteen years ago but it still feels like we graduated just yesterday. ,Happy birthday to my best friend and partner in crime. It’s crazy all we’ve been through in the past fifteen years. Through all the ups and downs you have always been there for me. I couldn’t ask for a better person to share my life with. Happy birthday and here’s to the next decade together. ,Low,"['IF a person shows in a post excitement about engaging with strangers or new people THEN extraversion is likely High because this indicates a willingness to connect and socialize.', 'IF a person shows in a post eagerness to arrange or suggest future gatherings with friends THEN extraversion is likely High because this indicates an active desire to maintain social connections.', 'IF a person shows in a post enthusiastic language about hosting or joining group activities THEN extraversion is likely High because it indicates an affinity for social interactions.', 'IF a person shows in a post a high enthusiasm and use of exclamation marks while discussing social gatherings or experiences with friends THEN extraversion is likely High because this reflects excitement and enjoyment in social settings.']","['Anyone who want to get a drink come on by.', 'Anyone who want to get a drink come on by.', 'Back with the besties! Hanging with my buds from grade school…', 'Happy birthday to my best friend and partner in crime.']",High,"{'Sociability': 3, 'Positive Emotions': 1}",0
35,Had a great catchup with my old friends today. It had been too long since we had last spoke with each other. Met up at a local pub and had some nice drinks and a great dinner. There was a show on across the road and we jumped over there after a few beers. Thanks for organising it guys and let's not wait too long for the next one! ,"Happy birthday, babe! Where has the year gone? It felt like only last month we were talking about our plans for the year and now nearly a whole other year has gone by. Don't feel too worked up about your age because I know it gets to you, sometimes. We'll go out and enjoy ourselves and treat it like an 18th to make you happy. Remember, it's better to be over the hill than buried under it.",High,"['IF a person shows in a post eagerness to arrange or suggest future gatherings with friends THEN extraversion is likely High because this indicates an active desire to maintain social connections.', 'IF a person shows in a post enthusiastic language about hosting or joining group activities THEN extraversion is likely High because it indicates an affinity for social interactions.']","[""Thanks for organising it guys and let's not wait too long for the next one!"", ""Happy birthday, babe! ... We'll go out and enjoy ourselves and treat it like an 18th to make you happy.""]",High,{'Sociability': 2},1
36,"I had the best time today, joining together with the girls I grew up with! We shared memories, laughed at our ridiculous behaviour (and outfits, though the less said about that, the better!). It was utterly joyful, and a real throwback to a much simpler time. Like therapy for the soul. I'm very excited to do it again very soon.","I've never made a secret of how proud I am of my husband. I'm his biggest cheerleader and No.1 fan! As he approaches his 40th birthday, I want to thank him for our last 20 years together and congratulate him on every single achievement in his life! His children, his dedication to helping others and his commitment to being the best person he can be. So proud of you, darling! Love you lots xx",High,"['IF a person shows in a post excitement about engaging with strangers or new people THEN extraversion is likely High because this indicates a willingness to connect and socialize.', 'IF a person shows in a post a high enthusiasm and use of exclamation marks while discussing social gatherings or experiences with friends THEN extraversion is likely High because this reflects excitement and enjoyment in social settings.', 'IF a person shows in a post eagerness to arrange or suggest future gatherings with friends THEN extraversion is likely High because this indicates an active desire to maintain social connections.', 'IF a person shows in a post enthusiastic language about hosting or joining group activities THEN extraversion is likely High because it indicates an affinity for social interactions.']","['I had the best time today, joining together with the girls I grew up with!', 'It was utterly joyful, and a real throwback to a much simpler time.', ""I'm very excited to do it again very soon."", 'I had the best time today, joining together with the girls I grew up with!']",High,"{'Sociability': 3, 'Positive Emotions': 1}",1
37,"After some years, I was finally able to spend some time with my old pal X from back home. It feels unreal to spend time with them after so many years spent apart and after so many things happened, whether it was moving abroad, new jobs or big family events. X you mean a lot and I cherish our friendship ","I still can't express how lucky I am to have you in my life, ever since I met you, you have been a integral part of my life and I can't express how much you mean to me and how much I love you. Happy birthday, I really mean that, wish you a happy birthday and may the years be kind to us",Moderate,"['IF a person shows in a post a reflective or nostalgic tone regarding friendships without expressing enthusiasm for current engagements THEN extraversion is likely Low because it indicates a preference for past memories rather than present social interactions.', 'IF a person shows in a post a lack of excitement or humor when reminiscing about social experiences THEN extraversion is likely Low because it suggests a disconnection from current or active social engagement.', 'IF a person shows in a post a reflective or nostalgic tone regarding friendships without expressing enthusiasm for current engagements THEN extraversion is likely Low because it indicates a preference for past memories rather than present social interactions.']","['After some years, I was finally able to spend some time with my old pal X from back home. It feels unreal to spend time with them after so many years spent apart.', 'X you mean a lot and I cherish our friendship.', ""I can't express how lucky I am to have you in my life.""]",Low,{'Sociability': 3},0
39,"Had an amazing night catching up with my childhood friends! It’s been way too long since we all got together. We reminisced about our wild adventures and laughed until our sides hurt. It’s crazy how some things never change, like our inside jokes and silly stories. Grateful for these friendships that stand the test of time! Can’t wait for the next reunion!","
Happy birthday to the love of my life! You bring so much joy and laughter into my world, and I’m endlessly grateful for every moment we share. Your kindness, strength, and passion inspire me every day. Here’s to celebrating you today and all the amazing adventures ahead! Can’t wait to spoil you and make this day unforgettable. Love you to the moon and back!",Moderate,"['IF a person shows in a post excitement about engaging with strangers or new people THEN extraversion is likely High because this indicates a willingness to connect and socialize.', 'IF a person shows in a post high enthusiasm and use of exclamation marks while discussing social gatherings or experiences with friends THEN extraversion is likely High because this reflects excitement and enjoyment in social settings.', 'IF a person shows in a post eagerness to arrange or suggest future gatherings with friends THEN extraversion is likely High because this indicates an active desire to maintain social connections.', 'IF a person shows in a post enthusiastic language about hosting or joining group activities THEN extraversion is likely High because it indicates an affinity for social interactions.']","['Can’t wait for the next reunion!', 'Had an amazing night catching up with my childhood friends!', 'Can’t wait for the next reunion!', 'Here’s to celebrating you today and all the amazing adventures ahead!']",High,"{'Sociability': 3, 'Uncategorized': 1}",0
41,"So good to see these guys again, especially those I haven't seen for years. Brings me right back to the days of playing Minecraft together. Spent a great day in London together, going to a café and exploring all the places we used to go together, it was a really great day, and I'm definitely up to do it again.","Another year since birth for my favourite person on the planet, here's to many many many more together. I cannot express how much I love you, and I hope our day together lived up to that. We went to a really nice restaurant in town, which i would highly recommend everyone visits.",High,"['IF a person shows in a post a reflective or nostalgic tone regarding friendships without expressing enthusiasm for current engagements THEN extraversion is likely Low because it indicates a preference for past memories rather than present social interactions.', 'IF a person shows in a post eagerness to arrange or suggest future gatherings with friends THEN extraversion is likely High because this indicates an active desire to maintain social connections.', 'IF a person shows in a post a focus on food or events rather than the social interactions surrounding them THEN extraversion is likely Low because this suggests a preference for quiet or solitary experiences rather than engagement with others.']","['Brings me right back to the days of playing Minecraft together.', ""I'm definitely up to do it again."", 'We went to a really nice restaurant in town, which I would highly recommend everyone visits.']",Moderate,{'Sociability': 3},0
42,Back together again after 35 years! Childhood friends from Newton in Warwickshire reliving our fond memories of all the adventures and special times we shared together. At this moment it doesn’t seem that 35 years have passed. Sadly a few people couldn’t make it today and they are missed. Looking forward already to our next get together.,Today’s your special birthday &lt;cough&gt; I hope that you enjoy all the things I have planned for you today. And the celebrations will continue long into the night with more birthday surprises. You deserve every single one of them! Thank you for all that you do and for being you! Let’s go and celebrate! Lots of love always xxxxxx,High,"['IF a person shows in a post excitement about engaging with strangers or new people THEN extraversion is likely High because this indicates a willingness to connect and socialize.', 'IF a person shows in a post a reflective or nostalgic tone regarding friendships without expressing enthusiasm for current engagements THEN extraversion is likely Low because it indicates a preference for past memories rather than present social interactions.', 'IF a person shows in a post high enthusiasm and use of exclamation marks while discussing social gatherings or experiences with friends THEN extraversion is likely High because this reflects excitement and enjoyment in social settings.']","['Looking forward already to our next get together.', 'reliving our fond memories of all the adventures and special times we shared together.', 'Let’s go and celebrate! Lots of love always xxxxx.']",Moderate,"{'Sociability': 2, 'Uncategorized': 1}",0
46,"Such a crazy time with my bro from childhood. We got to this house party which was full of vibes. From the time we got there we knew it was going to be special. The decoration on the house was amazing. Massive shout out to whoever made the ribs, chicken wings and burgers - 10/10. Music was on point, dancing was on point too. We need to do this again.","Just want to send a special happy birthday to my wife - my best friend, my advisor, my partner in crime and in love. Your patience, kind heart, focus, intelligence and your resilience in the face of life's obstacles makes me so lucky to be called your husband. To witness and stand by the woman you've grown into is amazing. I look forward to celebrating many more birthdays with you. Happy birthday my love. ",Moderate,"['IF a person shows in a post high enthusiasm and use of exclamation marks while discussing social gatherings or experiences with friends THEN extraversion is likely High because this reflects excitement and enjoyment in social settings.', 'IF a person shows in a post eagerness to arrange or suggest future gatherings with friends THEN extraversion is likely High because this indicates an active desire to maintain social connections.', 'IF a person shows in a post enthusiastic language about hosting or joining group activities THEN extraversion is likely High because it indicates an affinity for social interactions.']","['We got to this house party which was full of vibes. From the time we got there we knew it was going to be special. Music was on point, dancing was on point too.', 'We need to do this again.', 'Massive shout out to whoever made the ribs, chicken wings and burgers - 10/10.']",High,"{'Uncategorized': 1, 'Sociability': 2}",0
47,I am really happy I attended this event as it really exposed me to a lot of persons I have not seen for a while. I was able to catch on things I have missed about my guys and reconnecting with them really gladdens my heart. I will quickly connect them on all social media network to sustain the relationship so as not to lose. Thank you guys.,"A superlative birthday shout out to my you my guy!
You have really done well in your career and I am so happy for you on this special occassion of yours. The Lord bless you real good brother.
I would have come around to say hello, but I am really busy right now.
Enjoy your day to the fullest and avoid trouble at all cost my guy.
",High,"['IF a person shows in a post excitement about engaging with strangers or new people THEN extraversion is likely High because this indicates a willingness to connect and socialize.', 'IF a person shows in a post eagerness to arrange or suggest future gatherings with friends THEN extraversion is likely High because this indicates an active desire to maintain social connections.', 'IF a person shows in a post a tendency to speak slowly about reconnecting with friends rather than focusing on immediate enjoyment in social interactions THEN extraversion is likely Low because this suggests a reflective and possibly introverted nature.', 'IF a person shows in a post a lack of excitement or humor when reminiscing about social experiences THEN extraversion is likely Low because it suggests a disconnection from current or active social engagement.']","['I am really happy I attended this event as it really exposed me to a lot of persons I have not seen for a while.', 'I will quickly connect them on all social media network to sustain the relationship so as not to lose.', 'reconnecting with them really gladdens my heart.', 'but I am really busy right now.']",Moderate,{'Sociability': 4},0
48,It feels so good to have the gang back together again! we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars xoxo we loved reliving the same excitement from when we were young ~ that was 13 years ago! :O &lt;3 P.S. no one noticed that my heel was starting to break...,"my darling, my dearest. I couldn't imagine life without you and your dimpled smiles and cuddles. when life gets tough, you're there for me and me for you. I feel so blessed that we found each other and that we get to share this adventure of life together. You've hit a quarter of a century and here's to many more. I love you, happy birthday! &lt;3",Low,"['IF a person shows in a post excitement about engaging with strangers or new people THEN extraversion is likely High because this indicates a willingness to connect and socialize.', 'IF a person shows in a post high enthusiasm and use of exclamation marks while discussing social gatherings or experiences with friends THEN extraversion is likely High because this reflects excitement and enjoyment in social settings.', 'IF a person shows in a post eagerness to arrange or suggest future gatherings with friends THEN extraversion is likely High because this indicates an active desire to maintain social connections.', 'IF a person shows in a post enthusiastic language about hosting or joining group activities THEN extraversion is likely High because it indicates an affinity for social interactions.', 'IF a person shows in a post enthusiastic language about hosting or joining group activities THEN extraversion is likely High because it indicates an affinity for social interactions.']","['It feels so good to have the gang back together again!', 'we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars xoxo', 'we loved reliving the same excitement from when we were young ~ that was 13 years ago!', 'we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars', 'I feel so blessed that we found each other and that we get to share this adventure of life together.']",High,"{'Sociability': 4, 'Uncategorized': 1}",0
50,"What a blast from the past it was last night!   50 years since we all left Morgan and went out into the big wide world.   It was amazing to see some of the old faces, some I barely recognised while with others we went straight back to third year French class!  Awesome to catch up with Brucie, Govie and Tich, but sobering to hear about those who are no longer with us.   Be grateful for every day.","Woo hoo!  Bill is 70!   How did I come to be married to such an old man???   Thank you for putting up with me for all these years and am looking forward to celebrating with you tonight.  Play your cards right - I might just have a wee surprise for you later on!  In the meantime enjoy your cake, it's your favourite!",Low,"['IF a person shows in a post a reflective or nostalgic tone regarding friendships without expressing enthusiasm for current engagements THEN extraversion is likely Low because it indicates a preference for past memories rather than present social interactions.', 'IF a person shows in a post a lack of excitement or humor when reminiscing about social experiences THEN extraversion is likely Low because it suggests a disconnection from current or active social engagement.', 'IF a person shows in a post minimal detail about social interactions or uses a generally subdued tone regarding gatherings THEN extraversion is likely Low because this implies a lack of energy towards engaging socially.']","['What a blast from the past it was last night! It was amazing to see some of the old faces, some I barely recognised while with others we went straight back to third year French class!', 'but sobering to hear about those who are no longer with us. Be grateful for every day.', 'Thank you for putting up with me for all these years and am looking forward to celebrating with you tonight.']",Low,"{'Sociability': 2, 'Energy/Activity': 1}",1
51,"Nothing like catching up with the people who knew you way back when life was all about playground games and ice cream. Tonight was full of laughter, nostalgia, and stories that makes sense ti us. So grateful for these lifelong friendships that pick up right where we left off, no matter how long it's been. Love childhood memories.","Happy birthday to my fav person in this whole world. I'm so lucky to walk through life with you side by side. You bring so much joy, laughter, and love into my life every day. Cheers to another year of adventures, growth, and amazing memories together. Love you more than words could explain. #Happy birthday ",High,"['IF a person shows in a post a reflective or nostalgic tone regarding friendships without expressing enthusiasm for current engagements THEN extraversion is likely Low because it indicates a preference for past memories rather than present social interactions.', 'IF a person shows in a post a lack of excitement or humor when reminiscing about social experiences THEN extraversion is likely Low because it suggests a disconnection from current or active social engagement.']","['Nothing like catching up with the people who knew you way back when life was all about playground games and ice cream. Tonight was full of laughter, nostalgia, and stories that makes sense to us.', ""So grateful for these lifelong friendships that pick up right where we left off, no matter how long it's been. Love childhood memories.""]",Low,{'Sociability': 2},0
54,"so after an exciting wait - we finally all met up , Parsons meads Class of 1987. It had been a while and now we all had a few more wrinkles and grey hairs. The room was full of laughter and hugs and kisses as we all remembered the school days. we had a laugh and caught up with all the news about our families and planned the next catch up.
","So my darling hubbie, the big day has come - the big 50. Half a century , wow who would have thought it. We have know each other for 33 years of that time, where has it gone. A few more grey hairs and wrinkles between us but we have 2 lovely kids and a great family. Happy Birthday!",High,"['IF a person shows in a post excitement about engaging with strangers or new people THEN extraversion is likely High because this indicates a willingness to connect and socialize.', 'IF a person shows in a post eagerness to arrange or suggest future gatherings with friends THEN extraversion is likely High because this indicates an active desire to maintain social connections.', 'IF a person shows in a post enthusiastic language about hosting or joining group activities THEN extraversion is likely High because it indicates an affinity for social interactions.']","['the room was full of laughter and hugs and kisses as we all remembered the school days.', 'and planned the next catch up.', 'we had a laugh and caught up with all the news about our families.']",High,{'Sociability': 3},1
