p,post1,post2,true_label,matched_rules,matched_behaviours,pred_rule_based,category_counts,score_rules
19,"So exciting to catch up with everyone! Being in our thirties means meeting up takes at least ten conversations about the event, at least one cancellation, minimum two babies and a stray husband. Glad this one made it out of the group chat. To next time; hopefully it doesn't take eight months ;)","Turning 30 has never looked better. Spending our twenties together was incredible; the highs, the lows, but most importantly being with you. So excited to spend the rest of my life with you. Happy birthday to the love of my life. You have changed my life in the most incredible way and you are so special to me. Cheers to my favourite person. I love you.",Moderate,"['IF a person expresses excitement about catching up with friends, THEN extraversion is likely High because it shows a strong interest in social interactions.', 'IF a person reflects positively on past social experiences and expresses eagerness for future connections, THEN extraversion is likely High because this indicates enjoyment of social relationships.', 'IF a person expresses deep affection and appreciation for others in a social context, THEN extraversion is likely High because it indicates strong social bonds.']","['So exciting to catch up with everyone!', 'Spending our twenties together was incredible; the highs, the lows, but most importantly being with you.', 'Cheers to my favourite person. I love you.']",High,{'Uncategorized': 3},0
20,"Wow. Having a great time catching up with old childhood friends after over 50 years! We haven't changed a bit ????.  Other than having several marriages, 18 children and 7 grandchildren between us. Life has definitely been a journey and pretty good to all of us ??. Lets not leave it another 50 years to catch up ??",Happy Birthday to this amazing man who I'm so proud to call my husband and father of my chidren. Hope you have an absolutely brilliant day and so glad i get to share it with you. You're definitely like a fine wine and get better and better with each passing year. All my love forever and always ?,High,"['IF a person expresses joy in reconnecting with others and emphasizes the importance of these relationships, THEN extraversion is likely High because it shows a preference for socializing and valuing friendships.', 'IF a person shares feelings of pride and affection towards family members in public posts, THEN extraversion is likely High since this behavior often indicates sociability and emotional expressiveness.']","['Having a great time catching up with old childhood friends after over 50 years!', ""Happy Birthday to this amazing man who I'm so proud to call my husband and father of my children.""]",High,{'Uncategorized': 2},1
21,"Good times with old friends! Great catch up and a nostalgic trip down memory lane with childhood pals. Food, drinks, music, games and great chat! Venue was great too with great service, would highly recommend. Thanks to all for coming. Should make this a regular thing, so heres to the next one!","A very happy birthday to my incredible wife! you are the most loving, strong and inspirational person that i know, and i am privileged to have you in my life. Congratulations on all that you have achieved and your recent success, long may it continue. thanks for many memories and look forward to creating many more with you.",Low,"['IF a person expresses enjoyment of social gatherings and being with friends, THEN extraversion is likely High because this indicates a preference for social interactions.', 'IF a person appreciates shared experiences and expresses a desire to continue socializing, THEN extraversion is likely High because this reflects enthusiasm for engaging with others.', 'IF a person shares positive sentiments regarding personal relationships and interactions, THEN extraversion is likely High because this reflects a strong engagement with social networks.']","['Good times with old friends! Great catch up and a nostalgic trip down memory lane with childhood pals.', 'Should make this a regular thing, so heres to the next one!', 'A very happy birthday to my incredible wife! you are the most loving, strong and inspirational person that i know.']",High,{'Uncategorized': 3},0
23,An unforgettable day with childhood friends! A magical day reminicising together and catching up after so long. Doesn’t matter how long it’s been we all slot back together like no time has passed at all. Watching our kids play together and seeing the cycles of life begin all over again is so emotional. Love you all xx #westhillgang #pyegreenmassive #childhood #friends,"Happy Birthday to my best friend, the best husband and dad in the world! I’ve celebrated 13 of your birthdays with you and every day in between and for all the chats and hugs, the love, the tough times, it is never ever enough. I look forward to seeing you every morning, I can’t wait to see you after work every day. The love of my life, I am so in love with you. Happy Birthday, my love xxx",Low,"['IF a person expresses joy and nostalgia when reminiscing with friends, THEN extraversion is likely High because this reflects enjoyment of social connections.', 'IF a person shows affection and appreciation for close relationships and expresses anticipation for social interactions, THEN extraversion is likely High because this reflects a strong desire for connection with others.']","['An unforgettable day with childhood friends! A magical day reminiscing together and catching up after so long.', 'I look forward to seeing you every morning, I can’t wait to see you after work every day.']",High,{'Uncategorized': 2},0
27,"After all these years it's very interesting seeing how everyone I grew up with has changed, it's almost as if I was talking to two different versions of people from parallel universes, one a complete immature and incompetent buffon, the other a sophisticated and well mannered individual. It's crazy how time flies!","From cheerleader to married, I'm so appreciative of all the things you have done for me, and our family. Helping us financially or help cope with illness, I knew I made the right decision engaging with a nurse.I'm so glad that you came into my life and that we'll one day exit together. Happy 26th birthday my love!",Low,"['IF a person reflects on social interactions in a critical or detached way, THEN extraversion is likely Low because this indicates less engagement with social experiences.', 'IF a person expresses appreciation in a personal relationship without broader social interactions or excitement about social experiences, THEN extraversion is likely Low because this suggests limited engagement in wider social contexts.']","[""It's very interesting seeing how everyone I grew up with has changed, it's almost as if I was talking to two different versions of people from parallel universes."", ""I'm so glad that you came into my life and that we'll one day exit together.""]",Low,{'Uncategorized': 2},1
29,"After all this time , the 5 of us still have our meet ups!  We just carry on chatting as though  we met yesterday and it's not just a yearly event. Great friends,  really lucky to be still in touch .
Luckily we're all in Good health... apart from a few old age creaks and cracks.
Already planned next year venue.","Well the next year is upon us! Yep you're having another birthday... watch out for an influx of children later , and be prepared for a lot of noise.
Just because you're a year older,  doesn't mean you can get a quiet life!
Glad you're my husband...
Happy birthday xxxx  and many more  to come xxxx",Moderate,"['IF a person expresses joy about maintaining friendships and regular meet-ups, THEN extraversion is likely High because this indicates a strong preference for social interaction.', 'IF a person looks forward to social events and expresses excitement about family gatherings, THEN extraversion is likely High because this shows enthusiasm for social interaction.']","['After all this time, the 5 of us still have our meet ups! We just carry on chatting as though we met yesterday.', ""Well the next year is upon us! Yep you're having another birthday... watch out for an influx of children later, and be prepared for a lot of noise.""]",High,{'Uncategorized': 2},0
31,Long awaited catch up with life long friends!  Why has it taken so long? It was so good to catch up with everybody.  It has been so great seeing how we have all changed and grown both physically and spiritually.  Let me know who is up for making this an annual event? Please let me know.  I am happy to organise it.  Feeling blessed.  Cheers everyone!,"Happy birthday to the best and most wonderful husband I could ever ask for xx  Thank you for everything you do. Thank you for being an awesome dad to our two children. Enjoy your day and look forward the birthday celebrations tonight.  Enjoy your gifts. 
 You  so deserve them.  Love as always.",High,"['IF a person expresses excitement about reconnecting with friends and proposes future gatherings, THEN extraversion is likely High as it indicates a strong desire for social interaction and connection.', 'IF a person openly expresses love and appreciation for their partner and emphasizes family involvement in celebrations, THEN extraversion is likely High due to the focus on social bonds and joy in communal experiences.']","['It was so good to catch up with everybody. Let me know who is up for making this an annual event? Please let me know. I am happy to organise it.', 'Happy birthday to the best and most wonderful husband I could ever ask for xx Thank you for everything you do. Thank you for being an awesome dad to our two children.']",High,{'Uncategorized': 2},1
34,"just been to a reunion with my childhood friends and it was a great night and i would like to thank them all for great night.
 it brought back some good memorys and good times. at least this time we got drunk legally and didn't have to run off when we got caught.
i think we  should all do it again in the very near future. ","i would like to wish my better half a very happy birthday and i hope you have a very good day. you are the best thing that ever happened to me and i would be lost with out you.
 i've got a few special things planned for us to do for your birthday and i hope you will enjoy yourself.
",Moderate,"[""IF a person expresses joy about reconnecting with friends and acknowledges the fun they had, THEN extraversion is likely High because this reflects a desire for social interaction and enjoyment of others' company."", 'IF a person expresses enthusiasm for future social activities and shows a desire to continue connections, THEN extraversion is likely High because this indicates a motivation for social engagement.', 'IF a person expresses love and appreciation for their partner publicly, focusing on shared experiences and future plans, THEN extraversion is likely High because it shows a desire to celebrate relationships and share joy.', 'IF a person discusses making special plans for someone else’s birthday with excitement, THEN extraversion is likely High because this reflects commitment to social relationships and shared celebrations.']","['just been to a reunion with my childhood friends and it was a great night.', 'i think we should all do it again in the very near future.', 'i would like to wish my better half a very happy birthday and i hope you have a very good day.', ""i've got a few special things planned for us to do for your birthday and i hope you will enjoy yourself.""]",High,{'Uncategorized': 4},0
35,Had a great catchup with my old friends today. It had been too long since we had last spoke with each other. Met up at a local pub and had some nice drinks and a great dinner. There was a show on across the road and we jumped over there after a few beers. Thanks for organising it guys and let's not wait too long for the next one! ,"Happy birthday, babe! Where has the year gone? It felt like only last month we were talking about our plans for the year and now nearly a whole other year has gone by. Don't feel too worked up about your age because I know it gets to you, sometimes. We'll go out and enjoy ourselves and treat it like an 18th to make you happy. Remember, it's better to be over the hill than buried under it.",High,"['IF a person describes social gatherings with friends in a positive light, THEN extraversion is likely High because this shows enjoyment and enthusiasm for social interactions.', 'IF a person expresses eagerness for future gatherings with friends, THEN extraversion is likely High because this reflects a desire for social connection.', 'IF a person celebrates significant occasions with others and expresses fondness for shared experiences, THEN extraversion is likely High because this indicates a strong value placed on interpersonal relationships.', 'IF a person expresses an intention to enjoy outings and celebrations, THEN extraversion is likely High because this reflects an active engagement in social activities.']","['Had a great catchup with my old friends today.', ""Thanks for organising it guys and let's not wait too long for the next one!"", 'Happy birthday, babe! Where has the year gone?', ""We'll go out and enjoy ourselves and treat it like an 18th to make you happy.""]",High,{'Uncategorized': 4},1
37,"After some years, I was finally able to spend some time with my old pal X from back home. It feels unreal to spend time with them after so many years spent apart and after so many things happened, whether it was moving abroad, new jobs or big family events. X you mean a lot and I cherish our friendship ","I still can't express how lucky I am to have you in my life, ever since I met you, you have been a integral part of my life and I can't express how much you mean to me and how much I love you. Happy birthday, I really mean that, wish you a happy birthday and may the years be kind to us",Moderate,"['IF a person expresses strong positive feelings towards friends or relationships, THEN extraversion is likely High because this reflects engagement and valuing social connections.', 'IF a person frequently shares messages of appreciation and love for their close relationships, THEN extraversion is likely High because this indicates a strong social orientation and emotional expression.']","['It feels unreal to spend time with them after so many years spent apart and after so many things happened.', ""I still can't express how lucky I am to have you in my life, ever since I met you, you have been an integral part of my life.""]",High,{'Uncategorized': 2},0
41,"So good to see these guys again, especially those I haven't seen for years. Brings me right back to the days of playing Minecraft together. Spent a great day in London together, going to a café and exploring all the places we used to go together, it was a really great day, and I'm definitely up to do it again.","Another year since birth for my favourite person on the planet, here's to many many many more together. I cannot express how much I love you, and I hope our day together lived up to that. We went to a really nice restaurant in town, which i would highly recommend everyone visits.",High,"['IF a person expresses joy in reconnecting with friends and mentions specific enjoyable activities, THEN extraversion is likely High because it indicates a strong preference for socializing and shared experiences.', 'IF a person describes spending quality time with others and expresses eagerness to repeat those experiences, THEN extraversion is likely High because this reflects a preference for social interaction.', 'IF a person expresses deep affection for someone and shares experiences together in a celebratory manner, THEN extraversion is likely High because this indicates an enjoyment of companionship and social celebrations.', 'IF a person promotes a location or activity based on personal experience and enjoyment, THEN extraversion is likely High because it shows a desire to share positive experiences with others.']","[""So good to see these guys again, especially those I haven't seen for years."", ""Spent a great day in London together, going to a café and exploring all the places we used to go together, it was a really great day, and I'm definitely up to do it again."", 'I cannot express how much I love you, and I hope our day together lived up to that.', 'We went to a really nice restaurant in town, which I would highly recommend everyone visits.']",High,{'Uncategorized': 4},1
42,Back together again after 35 years! Childhood friends from Newton in Warwickshire reliving our fond memories of all the adventures and special times we shared together. At this moment it doesn’t seem that 35 years have passed. Sadly a few people couldn’t make it today and they are missed. Looking forward already to our next get together.,Today’s your special birthday &lt;cough&gt; I hope that you enjoy all the things I have planned for you today. And the celebrations will continue long into the night with more birthday surprises. You deserve every single one of them! Thank you for all that you do and for being you! Let’s go and celebrate! Lots of love always xxxxxx,High,"['IF a person expresses excitement about reuniting with old friends, THEN extraversion is likely High because this indicates a strong desire for social interaction.', 'IF a person looks forward to future social gatherings and expresses gratitude or affection for friends, THEN extraversion is likely High because this shows enthusiasm for social connections.', 'IF a person describes planning celebrations for others and expresses enthusiasm about social activities, THEN extraversion is likely High because this reflects a strong inclination towards socializing.']","['Back together again after 35 years! Childhood friends... reliving our fond memories of all the adventures...', 'Looking forward already to our next get together.', 'I hope that you enjoy all the things I have planned for you today. And the celebrations will continue long into the night...']",High,{'Uncategorized': 3},1
49,"Saw one of my very good friends today! It was quite nostalgic; all those laughter and stories we never get to tell anyone else. He began kidding around and it was like, no time had elapsed and we were back in our childhood or teenage years telling stories of the places we used to hang around. One thing I’ve always grown to appreciate is the ability of friends to know you when you were still young and still support you to date. Thank you to people like this and for creating so many more wonderful memories! Cheers to the uncovered moments.  #Tbt #blessedfriends ","It is another great day for the love of my life, Happy Birthday to you! Today i celebrate you. You always bring so much joy and happiness in to my life, not to mention the patient and constant support. Thanks for every day, all the fun we have, the trips we take, the moments that matters to each of us. Happy anniversary to us yet again, Cheers to many more impressive years together by our side. Happy birthday to you and lots of happiness that you will be showered with today! #BirthdayWishes #BirthdayBoy ",Moderate,"['IF a person expresses gratitude for social connections and shares enjoyable experiences, THEN extraversion is likely High because it reflects an appreciation for social bonds and positive interactions.', 'IF a person celebrates significant moments in their relationships publicly, THEN extraversion is likely High because it demonstrates an eagerness to share happy experiences and foster connections.', 'IF a person recalls positive past experiences with friends or loved ones, THEN extraversion is likely High because it shows a connection to others and a fondness for shared memories.']","['I’ve always grown to appreciate the ability of friends to know you when you were still young and still support you to date.', 'Happy Birthday to you! Today I celebrate you. You always bring so much joy and happiness into my life.', 'It was quite nostalgic; all those laughter and stories we never get to tell anyone else.']",High,{'Uncategorized': 3},0
50,"What a blast from the past it was last night!   50 years since we all left Morgan and went out into the big wide world.   It was amazing to see some of the old faces, some I barely recognised while with others we went straight back to third year French class!  Awesome to catch up with Brucie, Govie and Tich, but sobering to hear about those who are no longer with us.   Be grateful for every day.","Woo hoo!  Bill is 70!   How did I come to be married to such an old man???   Thank you for putting up with me for all these years and am looking forward to celebrating with you tonight.  Play your cards right - I might just have a wee surprise for you later on!  In the meantime enjoy your cake, it's your favourite!",Low,"['IF a person expresses joy and excitement about past social events, THEN extraversion is likely High because this reflects a positive engagement with social interactions.', 'IF a person demonstrates enthusiasm for a celebration and communicates openly about personal relationships, THEN extraversion is likely High because this reflects a sociable and expressive nature.']","['""What a blast from the past it was last night!""', '""Woo hoo! Bill is 70! ... looking forward to celebrating with you tonight.""']",High,{'Uncategorized': 2},0
51,"Nothing like catching up with the people who knew you way back when life was all about playground games and ice cream. Tonight was full of laughter, nostalgia, and stories that makes sense ti us. So grateful for these lifelong friendships that pick up right where we left off, no matter how long it's been. Love childhood memories.","Happy birthday to my fav person in this whole world. I'm so lucky to walk through life with you side by side. You bring so much joy, laughter, and love into my life every day. Cheers to another year of adventures, growth, and amazing memories together. Love you more than words could explain. #Happy birthday ",High,"['IF a person expresses gratitude for relationships and fondly reflects on shared experiences, THEN extraversion is likely High because this indicates a strong connection to others and enjoyment of social interaction.', 'IF a person celebrates the happiness and joy brought by another person in their life, THEN extraversion is likely High as it reflects a positive view of social connections.', 'IF a person emphasizes having adventures and creating memories with others, THEN extraversion is likely High due to the enjoyment of social activities.']","[""So grateful for these lifelong friendships that pick up right where we left off, no matter how long it's been."", 'You bring so much joy, laughter, and love into my life every day.', 'Cheers to another year of adventures, growth, and amazing memories together.']",High,{'Uncategorized': 3},1
52,it been a long time and it has been so long we see each other since childhood i moved house and left my day ones and now it is an opportunity to meet with them again we have gone through high school and tertiary institution and everybody is happy seeing each other yeah everyone is happy to meet each other and so everyone is with their family. what a joy to meet again,happy birthday to the best friends i ever had today is a special day for you and i am happy and felicitate you on your day. long life and prosperity. what a wonderful day for you as you have been a wonderful friend it is a pleasure to share this day with you. may your heart be filled with joy and your face with smile and your day with happiness and your mind with peace,Low,"['IF a person expresses joy in reuniting with friends and values those relationships, THEN extraversion is likely High because this suggests a strong desire for social interaction.', ""IF a person celebrates a friend's birthday and expresses happiness for them, THEN extraversion is likely High because this reflects a tendency to engage positively in social situations."", 'IF a person mentions feeling pleasure in sharing experiences with others, THEN extraversion is likely High because this indicates an appreciation for social connections.']","['what a joy to meet again', 'happy birthday to the best friends i ever had today is a special day for you and i am happy and felicitate you on your day.', 'it is a pleasure to share this day with you.']",High,{'Uncategorized': 3},0
53,"As I sit with my childhood friends, the years seem to melt away. The familiar banter, the inside jokes that we’ve carried like treasures through the years, and the way we all seem to pick up right where we left off—it’s like time stands still. I catch myself laughing more freely, feeling that easy comfort I once did when the world seemed so simple. There’s something about being with people who know you in your purest form, before the world shaped you in its various ways.

The conversation flows from old memories—those endless summer days, the mischief we got into, the places we’d hide out—and then shifts to where life has taken us. There’s a warmth in seeing how far we’ve all come, and yet, we’re still those same people at our core. It’s a reminder of roots, of the strength and depth of bonds that time and distance can never fully sever. Even as we talk about new chapters and changes, I realize how much of my past is written in the pages of these friendships.

It feels like being wrapped in a blanket of shared history, and for a moment, I feel grounded again—anchored in who I was, who I am, and who I will always be to these people. The laughter, the ease, the nostalgia—it’s all a kind of reminder that some things, like friendship, never truly change.","Another year with you feels like a gift I get to unwrap every single day. Watching you grow, laugh, and be the incredible person you are fills me with so much pride and gratitude. You are my heart, my best friend, and the person who makes everything brighter just by being you. ??

Thank you for the countless memories we’ve already made and the many more to come. Here’s to celebrating you today (and always), to all your dreams coming true, and to the endless adventures ahead. I’m beyond lucky to walk through life with you by my side. ????

You deserve all the happiness in the world, today and always. I love you more than words could ever say. ?? #BirthdayQueen/King #LuckyToCallYouMine",Moderate,"['IF a person expresses strong positive emotions and appreciation for their relationships, THEN extraversion is likely High because this reflects enthusiasm and engagement with social connections.', 'IF a person reminisces fondly about past experiences with friends or loved ones, highlighting the joy and depth of those connections, THEN extraversion is likely High because this reflects a strong affinity for social interaction.', 'IF a person speaks eagerly about future experiences and adventures with loved ones, THEN extraversion is likely High because this demonstrates a desire for continued social engagement.']","['Watching you grow, laugh, and be the incredible person you are fills me with so much pride and gratitude.', 'The familiar banter, the inside jokes that we’ve carried like treasures through the years.', 'Here’s to celebrating you today (and always), to all your dreams coming true, and to the endless adventures ahead.']",High,{'Uncategorized': 3},0
54,"so after an exciting wait - we finally all met up , Parsons meads Class of 1987. It had been a while and now we all had a few more wrinkles and grey hairs. The room was full of laughter and hugs and kisses as we all remembered the school days. we had a laugh and caught up with all the news about our families and planned the next catch up.
","So my darling hubbie, the big day has come - the big 50. Half a century , wow who would have thought it. We have know each other for 33 years of that time, where has it gone. A few more grey hairs and wrinkles between us but we have 2 lovely kids and a great family. Happy Birthday!",High,"['IF a person shares joyful and enthusiastic reflections on social gatherings with friends or family, THEN extraversion is likely High because this suggests that they value and enjoy social interactions.', 'IF a person expresses excitement about celebrating meaningful life events with loved ones, THEN extraversion is likely High because this indicates an enjoyment of social and familial connections.']","['The room was full of laughter and hugs and kisses as we all remembered the school days.', 'So my darling hubbie, the big day has come - the big 50.']",High,{'Uncategorized': 2},1
58,Was so great to see my childhood friends at the catch up recently.  So many old faces and memories.  It's so weird how everything has changed but also stayed the same at the same time.  Lucky to still have such a great group and a toast to those that couldn't be with us. Missed and not forgotten. xo ,Well another year older but no wiser just about sums it up!  Happiest of birthdays to my partner in crime! Expanding the birthday out over a whole weekend with drinks and dinner on our weekend getaway. Let's drink great wine and eat all the cake! London here we come. We love you xxx,Low,"['IF a person expresses joy in reconnecting with friends or reminiscing about good times, THEN extraversion is likely High because this suggests social engagement and value placed on relationships.', 'IF a person talks about celebrating events or spending time with close friends, THEN extraversion is likely High because this reflects enthusiasm for social interactions.']","['Was so great to see my childhood friends at the catch up recently. So many old faces and memories.', 'Expanding the birthday out over a whole weekend with drinks and dinner on our weekend getaway.']",High,{'Uncategorized': 2},0
