p,post1,post2,true_label,matched_rules,matched_behaviours,pred_rule_based,category_counts,score_rules
19,"So exciting to catch up with everyone! Being in our thirties means meeting up takes at least ten conversations about the event, at least one cancellation, minimum two babies and a stray husband. Glad this one made it out of the group chat. To next time; hopefully it doesn't take eight months ;)","Turning 30 has never looked better. Spending our twenties together was incredible; the highs, the lows, but most importantly being with you. So excited to spend the rest of my life with you. Happy birthday to the love of my life. You have changed my life in the most incredible way and you are so special to me. Cheers to my favourite person. I love you.",Moderate,"['IF a person expresses excitement about reuniting with friends or has plans to meet them again in a post THEN extraversion is likely High because this indicates a preference for social engagement and interaction.', 'IF a person uses playful or humorous language to describe social interactions in a post THEN extraversion is likely High because this suggests a lively and outgoing nature in social contexts.']","['So exciting to catch up with everyone! Glad this one made it out of the group chat.', 'Being in our thirties means meeting up takes at least ten conversations about the event, at least one cancellation, minimum two babies and a stray husband.']",High,"{'Sociability': 1, 'Positive Emotions': 1}",0
22,"It had been a long time coming, I met my childhood friends after nearly 10 years. We certainly had plenty of banter and catch up talk to go through. It is amazing how we have all gone down different routes yet have had similar childhood experiences. It was also interesting how our personality traits are still noticeable from all that time ago. ",Happy Birthday! Many happy returns and I hope you have a wonderful dream fulled day! Looking forward to going out to celebrate your Birthday. Hope you liked all your presents. I am sure it will be a day to remember with all the celebrations. Love you loads and wishing you all the best. ,Low,"['IF a person expresses excitement about reuniting with friends or has plans to meet them again in a post THEN extraversion is likely High because this indicates a preference for social engagement and interaction.', 'IF a person expresses excitement about reuniting with friends or has plans to meet them again in a post THEN extraversion is likely High because this indicates a preference for social engagement and interaction.', 'IF a person uses playful or humorous language to describe social interactions in a post THEN extraversion is likely High because this suggests a lively and outgoing nature in social contexts.']","['It had been a long time coming, I met my childhood friends after nearly 10 years. We certainly had plenty of banter and catch up talk to go through.', 'Looking forward to going out to celebrate your Birthday.', 'It is amazing how we have all gone down different routes yet have had similar childhood experiences.']",High,"{'Sociability': 2, 'Positive Emotions': 1}",0
23,An unforgettable day with childhood friends! A magical day reminicising together and catching up after so long. Doesn’t matter how long it’s been we all slot back together like no time has passed at all. Watching our kids play together and seeing the cycles of life begin all over again is so emotional. Love you all xx #westhillgang #pyegreenmassive #childhood #friends,"Happy Birthday to my best friend, the best husband and dad in the world! I’ve celebrated 13 of your birthdays with you and every day in between and for all the chats and hugs, the love, the tough times, it is never ever enough. I look forward to seeing you every morning, I can’t wait to see you after work every day. The love of my life, I am so in love with you. Happy Birthday, my love xxx",Low,"['IF a person expresses excitement about reuniting with friends or has plans to meet them again in a post THEN extraversion is likely High because this indicates a preference for social engagement and interaction.', 'IF a person uses playful or humorous language to describe social interactions in a post THEN extraversion is likely High because this suggests a lively and outgoing nature in social contexts.', 'IF a person expresses gratitude for a partner and reflects on the significance of their relationship but lacks enthusiasm about broader social settings in a post THEN extraversion is likely Low because this suggests a focus on individual relationships rather than a wider social circle.']","['An unforgettable day with childhood friends! A magical day reminicising together and catching up after so long.', 'Doesn’t matter how long it’s been we all slot back together like no time has passed at all.', 'I look forward to seeing you every morning, I can’t wait to see you after work every day.']",High,"{'Sociability': 1, 'Positive Emotions': 1, 'Warmth': 1}",0
24,"Had the best time ca tching up with my chilidhood friends last night! It’s amazing how, despite t he years, we fall riight back into those silly jokes and shared memories. From playing games in the backyard to reminis cing about our wild adventures, it was a great reminder of the b onds that shaped us","Happy Birtihday to the love of my life! i’m so grateful for every moment we share together. You bring so mucih joy and laughter into my world. I can’t wait to celebrate you today and make more amazinng memories! Here’s to another year of love, adventure, and all your dreams coming true. You deserve the best!",High,"['IF a person expresses excitement about reuniting with friends or has plans to meet them again in a post THEN extraversion is likely High because this indicates a preference for social engagement and interaction.', 'IF a person uses playful or humorous language to describe social interactions in a post THEN extraversion is likely High because this suggests a lively and outgoing nature in social contexts.', 'IF a person expresses gratitude for a partner and reflects on the significance of their relationship but lacks enthusiasm about broader social settings in a post THEN extraversion is likely Low because this suggests a focus on individual relationships rather than a wider social circle.']","['Had the best time catching up with my childhood friends last night!', 'we fall right back into those silly jokes and shared memories.', 'I’m so grateful for every moment we share together. You bring so much joy and laughter into my world.']",High,"{'Sociability': 1, 'Positive Emotions': 1, 'Warmth': 1}",1
25,"Was lucky enough to recently meet up and have an amazing time catching up with old friends from school who I hadn't seen in years, these are the people who made my childhood and shaped me into the person i am now so to see them all again and share memories was unbelievable, hopefully do it again soon","Happy birthday to my amazing partner, hope you have an fantastic day, thank you for everything you have done for me since the first moment I met you and putting up with me all the time, wishing you an amazing day and I've got a lot planned that will hopefully give you the day you deserve and to spoil you ",Moderate,"['IF a person expresses excitement about reuniting with friends or has plans to meet them again in a post THEN extraversion is likely High because this indicates a preference for social engagement and interaction.', 'IF a person uses playful or humorous language to describe social interactions in a post THEN extraversion is likely High because this suggests a lively and outgoing nature in social contexts.']","[""Was lucky enough to recently meet up and have an amazing time catching up with old friends from school who I hadn't seen in years... hopefully do it again soon."", 'Happy birthday to my amazing partner, hope you have an fantastic day, thank you for everything you have done for me since the first moment I met you and putting up with me all the time...']",High,"{'Sociability': 1, 'Positive Emotions': 1}",0
27,"After all these years it's very interesting seeing how everyone I grew up with has changed, it's almost as if I was talking to two different versions of people from parallel universes, one a complete immature and incompetent buffon, the other a sophisticated and well mannered individual. It's crazy how time flies!","From cheerleader to married, I'm so appreciative of all the things you have done for me, and our family. Helping us financially or help cope with illness, I knew I made the right decision engaging with a nurse.I'm so glad that you came into my life and that we'll one day exit together. Happy 26th birthday my love!",Low,"['IF a person reflects on past friendships but does so with a subdued tone, lacking excitement about current or future social interactions in a post THEN extraversion is likely Low because it suggests an introspective approach rather than an active engagement with social opportunities.', 'IF a person expresses gratitude for a partner and reflects on the significance of their relationship but lacks enthusiasm about broader social settings in a post THEN extraversion is likely Low because this suggests a focus on individual relationships rather than a wider social circle.']","[""It's very interesting seeing how everyone I grew up with has changed, it's almost as if I was talking to two different versions of people from parallel universes."", ""I'm so appreciative of all the things you have done for me, and our family.""]",Low,"{'Sociability': 1, 'Warmth': 1}",1
28,My oldest and dearest friends gathered at the weekend to celebrate 30 years since leaving school. Much laughing and getting over how much we had all aged. Looking back at our old school photos was hilarious. Some of us didn't even recognise ourselves. We had such a good time that we decided to make this an annual event ,The most important person in my life achieves a milestone birthday today. Congratulations on your 50th and may we share many more happy years together. Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis and keep smiling. These can be the best years of life with the right attitude. Get writing that bucket list and let's see the world ticking them off.,Low,"['IF a person expresses excitement about reuniting with friends or has plans to meet them again in a post THEN extraversion is likely High because this indicates a preference for social engagement and interaction.', 'IF a person uses playful or humorous language to describe social interactions in a post THEN extraversion is likely High because this suggests a lively and outgoing nature in social contexts.']","['We had such a good time that we decided to make this an annual event.', ""Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis and keep smiling.""]",High,"{'Sociability': 1, 'Positive Emotions': 1}",0
29,"After all this time , the 5 of us still have our meet ups!  We just carry on chatting as though  we met yesterday and it's not just a yearly event. Great friends,  really lucky to be still in touch .
Luckily we're all in Good health... apart from a few old age creaks and cracks.
Already planned next year venue.","Well the next year is upon us! Yep you're having another birthday... watch out for an influx of children later , and be prepared for a lot of noise.
Just because you're a year older,  doesn't mean you can get a quiet life!
Glad you're my husband...
Happy birthday xxxx  and many more  to come xxxx",Moderate,"['IF a person expresses excitement about reuniting with friends or has plans to meet them again in a post THEN extraversion is likely High because this indicates a preference for social engagement and interaction.', 'IF a person uses playful or humorous language to describe social interactions in a post THEN extraversion is likely High because this suggests a lively and outgoing nature in social contexts.']","[""After all this time, the 5 of us still have our meet ups! We just carry on chatting as though we met yesterday and it's not just a yearly event."", ""watch out for an influx of children later, and be prepared for a lot of noise. Just because you're a year older, doesn't mean you can get a quiet life!""]",High,"{'Sociability': 1, 'Positive Emotions': 1}",0
31,Long awaited catch up with life long friends!  Why has it taken so long? It was so good to catch up with everybody.  It has been so great seeing how we have all changed and grown both physically and spiritually.  Let me know who is up for making this an annual event? Please let me know.  I am happy to organise it.  Feeling blessed.  Cheers everyone!,"Happy birthday to the best and most wonderful husband I could ever ask for xx  Thank you for everything you do. Thank you for being an awesome dad to our two children. Enjoy your day and look forward the birthday celebrations tonight.  Enjoy your gifts. 
 You  so deserve them.  Love as always.",High,"['IF a person expresses excitement about reuniting with friends or has plans to meet them again in a post THEN extraversion is likely High because this indicates a preference for social engagement and interaction.', 'IF a person expresses gratitude for a partner and reflects on the significance of their relationship but lacks enthusiasm about broader social settings in a post THEN extraversion is likely Low because this suggests a focus on individual relationships rather than a wider social circle.']","['Long awaited catch up with life long friends! ... It was so good to catch up with everybody. ... Let me know who is up for making this an annual event? Please let me know.', 'Happy birthday to the best and most wonderful husband I could ever ask for xx Thank you for everything you do.']",High,"{'Sociability': 1, 'Warmth': 1}",1
35,Had a great catchup with my old friends today. It had been too long since we had last spoke with each other. Met up at a local pub and had some nice drinks and a great dinner. There was a show on across the road and we jumped over there after a few beers. Thanks for organising it guys and let's not wait too long for the next one! ,"Happy birthday, babe! Where has the year gone? It felt like only last month we were talking about our plans for the year and now nearly a whole other year has gone by. Don't feel too worked up about your age because I know it gets to you, sometimes. We'll go out and enjoy ourselves and treat it like an 18th to make you happy. Remember, it's better to be over the hill than buried under it.",High,"['IF a person expresses excitement about reuniting with friends or has plans to meet them again in a post THEN extraversion is likely High because this indicates a preference for social engagement and interaction.', 'IF a person uses playful or humorous language to describe social interactions in a post THEN extraversion is likely High because this suggests a lively and outgoing nature in social contexts.']","[""Had a great catchup with my old friends today. ... let's not wait too long for the next one!"", ""Remember, it's better to be over the hill than buried under it.""]",High,"{'Sociability': 1, 'Positive Emotions': 1}",1
36,"I had the best time today, joining together with the girls I grew up with! We shared memories, laughed at our ridiculous behaviour (and outfits, though the less said about that, the better!). It was utterly joyful, and a real throwback to a much simpler time. Like therapy for the soul. I'm very excited to do it again very soon.","I've never made a secret of how proud I am of my husband. I'm his biggest cheerleader and No.1 fan! As he approaches his 40th birthday, I want to thank him for our last 20 years together and congratulate him on every single achievement in his life! His children, his dedication to helping others and his commitment to being the best person he can be. So proud of you, darling! Love you lots xx",High,"['IF a person expresses excitement about reuniting with friends or has plans to meet them again in a post THEN extraversion is likely High because this indicates a preference for social engagement and interaction.', 'IF a person uses playful or humorous language to describe social interactions in a post THEN extraversion is likely High because this suggests a lively and outgoing nature in social contexts.']","[""I had the best time today, joining together with the girls I grew up with! ... I'm very excited to do it again very soon."", 'We shared memories, laughed at our ridiculous behaviour (and outfits, though the less said about that, the better!).']",High,"{'Sociability': 1, 'Positive Emotions': 1}",1
37,"After some years, I was finally able to spend some time with my old pal X from back home. It feels unreal to spend time with them after so many years spent apart and after so many things happened, whether it was moving abroad, new jobs or big family events. X you mean a lot and I cherish our friendship ","I still can't express how lucky I am to have you in my life, ever since I met you, you have been a integral part of my life and I can't express how much you mean to me and how much I love you. Happy birthday, I really mean that, wish you a happy birthday and may the years be kind to us",Moderate,"['IF a person reflects on past friendships but does so with a subdued tone, lacking excitement about current or future social interactions in a post THEN extraversion is likely Low because it suggests an introspective approach rather than an active engagement with social opportunities.', 'IF a person expresses gratitude for a partner and reflects on the significance of their relationship but lacks enthusiasm about broader social settings in a post THEN extraversion is likely Low because this suggests a focus on individual relationships rather than a wider social circle.']","['It feels unreal to spend time with them after so many years spent apart.', ""I still can't express how lucky I am to have you in my life, ever since I met you, you have been an integral part of my life.""]",Low,"{'Sociability': 1, 'Warmth': 1}",0
40,had fun today! got to see my friends that i've grown up with. im grateful to go through life with them and to see them grow as people. every accomplishment i will be there for becauase i know they will be there for me. i am truly grateful to have such a strong group of people around me and to uplift me.,"happy birthday my love. i am so proud of you. you are my best friend, my ace, my rock. i love you more than every. you keep me on my feet and you never let my crown tip. even trhrough all the trials and tribulations. i am lucky to have someone like you in my corner. you never fail to make me happt",Moderate,"['IF a person expresses excitement about reuniting with friends or has plans to meet them again in a post THEN extraversion is likely High because this indicates a preference for social engagement and interaction.', 'IF a person uses playful or humorous language to describe social interactions in a post THEN extraversion is likely High because this suggests a lively and outgoing nature in social contexts.']","[""had fun today! got to see my friends that i've grown up with."", 'you are my best friend, my ace, my rock.']",High,"{'Sociability': 1, 'Positive Emotions': 1}",0
43,"Good to finally get back together with the crew haha, been a long time coming but definitely worth the wait. All those memories, all the good times and the best part about it, we get to recreate those memories and relive them every time we talk about them. Good to see everytime. Until the next time!","Happy birthday to the most gorgeous girl i've ever laid eyes on in my entire life. I always felt as though i was missing something in life, and now that i've found you i finally feel whole. I hope you have the best day and i hope you get everything you want out of life. Love you. I'll be raising a glass today, To more happiness and more memories!",Low,"['IF a person expresses excitement about reuniting with friends or has plans to meet them again in a post THEN extraversion is likely High because this indicates a preference for social engagement and interaction.', 'IF a person uses playful or humorous language to describe social interactions in a post THEN extraversion is likely High because this suggests a lively and outgoing nature in social contexts.', 'IF a person reflects on past friendships but does so with a subdued tone, lacking excitement about current or future social interactions in a post THEN extraversion is likely Low because it suggests an introspective approach rather than an active engagement with social opportunities.']","['Good to finally get back together with the crew haha, been a long time coming but definitely worth the wait.', 'Good to finally get back together with the crew haha', 'All those memories, all the good times and the best part about it, we get to recreate those memories and relive them every time we talk about them.']",High,"{'Sociability': 2, 'Positive Emotions': 1}",0
44,"How time surely flies meeting up with my old class for 08” has brought back so many good memories and some much nostalgia but glad today we are here together again and making more new memories. Growing up we always talked about this moment and how memorable it would be to be able to actually do after 10 years feels so surreal, am glad we meet so many years ago wouldn’t ask for more # when friends become family ????",when we meet online a few ago i never would imagined we would be celebrating your 34th  birthday together in this moment. I wish you many more birthdays ahead and wanted to let you know you are truly loved and appreciated everyday you bring love and warmth into our lives i could not ask for more. Many this birthday be everything you wish for and more and hope you age gracefully and we will celebrate many more birthdays together ??????????,Low,"['IF a person expresses excitement about reuniting with friends or has plans to meet them again in a post THEN extraversion is likely High because this indicates a preference for social engagement and interaction.', 'IF a person expresses gratitude for a partner and reflects on the significance of their relationship but lacks enthusiasm about broader social settings in a post THEN extraversion is likely Low because this suggests a focus on individual relationships rather than a wider social circle.', 'IF a person expresses excitement about reuniting with friends or has plans to meet them again in a post THEN extraversion is likely High because this indicates a preference for social engagement and interaction.']","['glad today we are here together again and making more new memories.', 'you are truly loved and appreciated everyday you bring love and warmth into our lives', 'we will celebrate many more birthdays together']",High,"{'Sociability': 2, 'Warmth': 1}",0
46,"Such a crazy time with my bro from childhood. We got to this house party which was full of vibes. From the time we got there we knew it was going to be special. The decoration on the house was amazing. Massive shout out to whoever made the ribs, chicken wings and burgers - 10/10. Music was on point, dancing was on point too. We need to do this again.","Just want to send a special happy birthday to my wife - my best friend, my advisor, my partner in crime and in love. Your patience, kind heart, focus, intelligence and your resilience in the face of life's obstacles makes me so lucky to be called your husband. To witness and stand by the woman you've grown into is amazing. I look forward to celebrating many more birthdays with you. Happy birthday my love. ",Moderate,"['IF a person expresses excitement about reuniting with friends or has plans to meet them again in a post THEN extraversion is likely High because this indicates a preference for social engagement and interaction.', 'IF a person uses playful or humorous language to describe social interactions in a post THEN extraversion is likely High because this suggests a lively and outgoing nature in social contexts.']","['We need to do this again.', 'Such a crazy time with my bro from childhood. We got to this house party which was full of vibes.']",High,"{'Sociability': 1, 'Positive Emotions': 1}",0
51,"Nothing like catching up with the people who knew you way back when life was all about playground games and ice cream. Tonight was full of laughter, nostalgia, and stories that makes sense ti us. So grateful for these lifelong friendships that pick up right where we left off, no matter how long it's been. Love childhood memories.","Happy birthday to my fav person in this whole world. I'm so lucky to walk through life with you side by side. You bring so much joy, laughter, and love into my life every day. Cheers to another year of adventures, growth, and amazing memories together. Love you more than words could explain. #Happy birthday ",High,"['IF a person reflects on past friendships but does so with a subdued tone, lacking excitement about current or future social interactions in a post THEN extraversion is likely Low because it suggests an introspective approach rather than an active engagement with social opportunities.', 'IF a person expresses gratitude for a partner and reflects on the significance of their relationship but lacks enthusiasm about broader social settings in a post THEN extraversion is likely Low because this suggests a focus on individual relationships rather than a wider social circle.']","['Nothing like catching up with the people who knew you way back when life was all about playground games and ice cream. Tonight was full of laughter, nostalgia, and stories that makes sense ti us.', ""Happy birthday to my fav person in this whole world. I'm so lucky to walk through life with you side by side.""]",Low,"{'Sociability': 1, 'Warmth': 1}",0
52,it been a long time and it has been so long we see each other since childhood i moved house and left my day ones and now it is an opportunity to meet with them again we have gone through high school and tertiary institution and everybody is happy seeing each other yeah everyone is happy to meet each other and so everyone is with their family. what a joy to meet again,happy birthday to the best friends i ever had today is a special day for you and i am happy and felicitate you on your day. long life and prosperity. what a wonderful day for you as you have been a wonderful friend it is a pleasure to share this day with you. may your heart be filled with joy and your face with smile and your day with happiness and your mind with peace,Low,"['IF a person expresses excitement about reuniting with friends or has plans to meet them again in a post THEN extraversion is likely High because this indicates a preference for social engagement and interaction.', 'IF a person uses playful or humorous language to describe social interactions in a post THEN extraversion is likely High because this suggests a lively and outgoing nature in social contexts.']","['it is an opportunity to meet with them again... what a joy to meet again', 'what a wonderful day for you as you have been a wonderful friend']",High,"{'Sociability': 1, 'Positive Emotions': 1}",0
59,"Had an amazing evening, sharing a few cheeky drinks  with some interesting people from a long time ago. It was great catching up with people from the past , sharing memories from our younger years, and sharing with everyone where life has taken us. Hopefully we won`t leave it so long before we catch up again   ","Happy 60th birthday Phil , now you can finally be the grumpy OLD man you`ve always like for the last 30 years ha ha . 
Enjoy your day , I`ll book the hearing test and eye test for next week . The zimmer frame should be delivered over the few days ha ha , until then , sit back, relax and watch your gardening programmes ( nothing new there ha ha ) xx",High,"['IF a person expresses excitement about reuniting with friends or has plans to meet them again in a post THEN extraversion is likely High because this indicates a preference for social engagement and interaction.', 'IF a person uses playful or humorous language to describe social interactions in a post THEN extraversion is likely High because this suggests a lively and outgoing nature in social contexts.']","[""It was great catching up with people from the past, sharing memories from our younger years, and sharing with everyone where life has taken us. Hopefully we won't leave it so long before we catch up again."", ""now you can finally be the grumpy OLD man you've always liked for the last 30 years ha ha.""]",High,"{'Sociability': 1, 'Positive Emotions': 1}",1
