p,post1,post2,true_label,matched_rules,matched_behaviours,pred_rule_based,category_counts,score_rules
24,"Had the best time ca tching up with my chilidhood friends last night! It’s amazing how, despite t he years, we fall riight back into those silly jokes and shared memories. From playing games in the backyard to reminis cing about our wild adventures, it was a great reminder of the b onds that shaped us","Happy Birtihday to the love of my life! i’m so grateful for every moment we share together. You bring so mucih joy and laughter into my world. I can’t wait to celebrate you today and make more amazinng memories! Here’s to another year of love, adventure, and all your dreams coming true. You deserve the best!",High,"['IF a person reflects on having shared meaningful moments with their partner and shows a lack of social enthusiasm in their post THEN extraversion is likely Low because it suggests a preference for deep, intimate connections over wider social interactions.', 'IF a person shares enjoyment from reminiscing about past friendships but doesn’t show eagerness for new social interactions in their post THEN extraversion is likely Low because it implies comfort in familiarity rather than a drive for new social experiences.']","['Happy Birthday to the love of my life! I’m so grateful for every moment we share together.', 'Had the best time catching up with my childhood friends last night! It’s amazing how, despite the years, we fall right back into those silly jokes and shared memories.']",Low,"{'Warmth': 1, 'Sociability': 1}",0
26,"Loved loved loved seeing these guys today…the original OG’s from way back when I still had a fringe, wore double denim and was reading Shout magazine. Wah life goes by so fast.
I’m so lucky to have these guys still in my life today, we need to make these meet ups a more regular thing!","Happy Birthday to our one and only, our jam in the sandwich… have the best day. Me and the boys will be on our best behaviour today so get some rest and do something you enjoy. We love you along with everyone else who knows you. Wishing you the best of health wealth and happiness.",High,"['IF a person describes enjoying going out with a group of friends and engaging in social activities positively in their post THEN extraversion is likely High because they show enthusiasm for social interactions.', 'IF a person expresses enthusiasm for celebrations and wishes others well in a social context, THEN extraversion is likely High because it shows a positive engagement with social relationships.']","['Loved loved loved seeing these guys today…the original OG’s from way back when... we need to make these meet ups a more regular thing!', 'Happy Birthday to our one and only, our jam in the sandwich… have the best day.']",High,"{'Sociability': 1, 'Uncategorized': 1}",1
27,"After all these years it's very interesting seeing how everyone I grew up with has changed, it's almost as if I was talking to two different versions of people from parallel universes, one a complete immature and incompetent buffon, the other a sophisticated and well mannered individual. It's crazy how time flies!","From cheerleader to married, I'm so appreciative of all the things you have done for me, and our family. Helping us financially or help cope with illness, I knew I made the right decision engaging with a nurse.I'm so glad that you came into my life and that we'll one day exit together. Happy 26th birthday my love!",Low,"['IF a person discusses the past without a sense of excitement for future social gatherings in their post THEN extraversion is likely Low because it indicates a tendency towards being reflective rather than socially engaged.', 'IF a person reflects on having shared meaningful moments with their partner and shows a lack of social enthusiasm in their post THEN extraversion is likely Low because it suggests a preference for deep, intimate connections over wider social interactions.']","[""After all these years it's very interesting seeing how everyone I grew up with has changed..."", ""I'm so appreciative of all the things you have done for me, and our family.""]",Low,"{'Sociability': 1, 'Warmth': 1}",1
30,"What a weekend we have just had catching up with my childhood friends. The sun made a special appearance for us and it felt like the gods were looking out for us!

We ate, drank, laughed and shopped our hearts out.

Thank you for this special time together and can’t wait to do this again ????????","Happy birthday to you, my wonderful husband. Can’t wait to shower you with your gifts and take you out and celebrate you. We will go to your favourite restaurant ??

Congratulations ?? on this your special birthday ?? ?? let’s have lots of funnnnn!!

Love you very much, see you later my darling xxxxx",Low,"['IF a person describes enjoying going out with a group of friends and engaging in social activities positively in their post THEN extraversion is likely High because they show enthusiasm for social interactions.', 'IF a person indicates plans and priorities focused on a partner rather than broader social gatherings in their post THEN extraversion is likely Low because it reflects a more personal and less socially expansive outlook.']","['What a weekend we have just had catching up with my childhood friends. The sun made a special appearance for us and it felt like the gods were looking out for us! We ate, drank, laughed and shopped our hearts out.', 'Happy birthday to you, my wonderful husband. Can’t wait to shower you with your gifts and take you out and celebrate you.']",High,{'Sociability': 2},0
31,Long awaited catch up with life long friends!  Why has it taken so long? It was so good to catch up with everybody.  It has been so great seeing how we have all changed and grown both physically and spiritually.  Let me know who is up for making this an annual event? Please let me know.  I am happy to organise it.  Feeling blessed.  Cheers everyone!,"Happy birthday to the best and most wonderful husband I could ever ask for xx  Thank you for everything you do. Thank you for being an awesome dad to our two children. Enjoy your day and look forward the birthday celebrations tonight.  Enjoy your gifts. 
 You  so deserve them.  Love as always.",High,"['IF a person describes enjoying going out with a group of friends and engaging in social activities positively in their post THEN extraversion is likely High because they show enthusiasm for social interactions.', 'IF a person indicates plans and priorities focused on a partner rather than broader social gatherings in their post THEN extraversion is likely Low because it reflects a more personal and less socially expansive outlook.']","['Long awaited catch up with life long friends! ... It was so good to catch up with everybody.', 'Happy birthday to the best and most wonderful husband I could ever ask for xx ... Enjoy your day and look forward the birthday celebrations tonight.']",High,{'Sociability': 2},1
32,"A great thank you to my best childhood friends for organising this heart-warming event.
Emily, Sandra and Beckie - you are the best! 
Lots of stories and pictures were shared and we all thoroughly enjoyed a crazy ride down memory lane. It was great to see you all and see how you all got on in your lives girls!
Can't wait to do this again next year!","A very Happy birthday to my bestie!!! Roy, I want you to know that you are the best thing that ever happened to me. I am so glad we met and I love you unconditionally. I hope you have the best day celebrating your 40th birthday and I'm so here for it. 
You have touched the lives of so many people including mine and we are forever grateful for your optimistic, caring, and kind personality, hope you'll never change!
",Moderate,"['IF a person describes enjoying going out with a group of friends and engaging in social activities positively in their post THEN extraversion is likely High because they show enthusiasm for social interactions.', 'IF a person shares enjoyment from reminiscing about past friendships but doesn’t show eagerness for new social interactions in their post THEN extraversion is likely Low because it implies comfort in familiarity rather than a drive for new social experiences.', 'IF a person indicates plans and priorities focused on a partner rather than broader social gatherings in their post THEN extraversion is likely Low because it reflects a more personal and less socially expansive outlook.']","['A great thank you to my best childhood friends for organising this heart-warming event. Lots of stories and pictures were shared and we all thoroughly enjoyed a crazy ride down memory lane.', ""It was great to see you all and see how you all got on in your lives girls! Can't wait to do this again next year!"", ""I hope you have the best day celebrating your 40th birthday and I'm so here for it.""]",High,{'Sociability': 3},0
33,Back with the besties! Hanging with my buds from grade school… can’t believe how long it’s been. After all this time they all still get it. Anyone who want to get a drink come on by. High school may have been fifteen years ago but it still feels like we graduated just yesterday. ,Happy birthday to my best friend and partner in crime. It’s crazy all we’ve been through in the past fifteen years. Through all the ups and downs you have always been there for me. I couldn’t ask for a better person to share my life with. Happy birthday and here’s to the next decade together. ,Low,"['IF a person describes enjoying going out with a group of friends and engaging in social activities positively in their post THEN extraversion is likely High because they show enthusiasm for social interactions.', 'IF a person shares enjoyment from reminiscing about past friendships but doesn’t show eagerness for new social interactions in their post THEN extraversion is likely Low because it implies comfort in familiarity rather than a drive for new social experiences.', 'IF a person indicates plans and priorities focused on a partner rather than broader social gatherings in their post THEN extraversion is likely Low because it reflects a more personal and less socially expansive outlook.']","['Back with the besties! Hanging with my buds from grade school… can’t believe how long it’s been.', 'High school may have been fifteen years ago but it still feels like we graduated just yesterday.', 'Happy birthday to my best friend and partner in crime. It’s crazy all we’ve been through in the past fifteen years.']",High,{'Sociability': 3},0
37,"After some years, I was finally able to spend some time with my old pal X from back home. It feels unreal to spend time with them after so many years spent apart and after so many things happened, whether it was moving abroad, new jobs or big family events. X you mean a lot and I cherish our friendship ","I still can't express how lucky I am to have you in my life, ever since I met you, you have been a integral part of my life and I can't express how much you mean to me and how much I love you. Happy birthday, I really mean that, wish you a happy birthday and may the years be kind to us",Moderate,"['IF a person reflects on having shared meaningful moments with their partner and shows a lack of social enthusiasm in their post THEN extraversion is likely Low because it suggests a preference for deep, intimate connections over wider social interactions.', 'IF a person shares enjoyment from reminiscing about past friendships but doesn’t show eagerness for new social interactions in their post THEN extraversion is likely Low because it implies comfort in familiarity rather than a drive for new social experiences.']","[""I still can't express how lucky I am to have you in my life, ever since I met you, you have been a integral part of my life and I can't express how much you mean to me."", 'After some years, I was finally able to spend some time with my old pal X from back home. It feels unreal to spend time with them after so many years spent apart.']",Low,"{'Warmth': 1, 'Sociability': 1}",0
39,"Had an amazing night catching up with my childhood friends! It’s been way too long since we all got together. We reminisced about our wild adventures and laughed until our sides hurt. It’s crazy how some things never change, like our inside jokes and silly stories. Grateful for these friendships that stand the test of time! Can’t wait for the next reunion!","
Happy birthday to the love of my life! You bring so much joy and laughter into my world, and I’m endlessly grateful for every moment we share. Your kindness, strength, and passion inspire me every day. Here’s to celebrating you today and all the amazing adventures ahead! Can’t wait to spoil you and make this day unforgettable. Love you to the moon and back!",Moderate,"['IF a person describes enjoying going out with a group of friends and engaging in social activities positively in their post THEN extraversion is likely High because they show enthusiasm for social interactions.', 'IF a person indicates plans and priorities focused on a partner rather than broader social gatherings in their post THEN extraversion is likely Low because it reflects a more personal and less socially expansive outlook.']","['Had an amazing night catching up with my childhood friends! It’s been way too long since we all got together.', 'Happy birthday to the love of my life! You bring so much joy and laughter into my world.']",High,{'Sociability': 2},0
41,"So good to see these guys again, especially those I haven't seen for years. Brings me right back to the days of playing Minecraft together. Spent a great day in London together, going to a café and exploring all the places we used to go together, it was a really great day, and I'm definitely up to do it again.","Another year since birth for my favourite person on the planet, here's to many many many more together. I cannot express how much I love you, and I hope our day together lived up to that. We went to a really nice restaurant in town, which i would highly recommend everyone visits.",High,"['IF a person reflects on having shared meaningful moments with their partner and shows a lack of social enthusiasm in their post THEN extraversion is likely Low because it suggests a preference for deep, intimate connections over wider social interactions.', 'IF a person describes a quiet evening spent at home focusing on food over social interactions in their post THEN extraversion is likely Low because it suggests a preference for solitary activities.', 'IF a person discusses the past without a sense of excitement for future social gatherings in their post THEN extraversion is likely Low because it indicates a tendency towards being reflective rather than socially engaged.']","['""Another year since birth for my favourite person on the planet, here\'s to many many many more together.""', '""We went to a really nice restaurant in town, which I would highly recommend everyone visits.""', '""Brings me right back to the days of playing Minecraft together.""']",Low,"{'Warmth': 1, 'Uncategorized': 1, 'Sociability': 1}",0
43,"Good to finally get back together with the crew haha, been a long time coming but definitely worth the wait. All those memories, all the good times and the best part about it, we get to recreate those memories and relive them every time we talk about them. Good to see everytime. Until the next time!","Happy birthday to the most gorgeous girl i've ever laid eyes on in my entire life. I always felt as though i was missing something in life, and now that i've found you i finally feel whole. I hope you have the best day and i hope you get everything you want out of life. Love you. I'll be raising a glass today, To more happiness and more memories!",Low,"['IF a person describes enjoying going out with a group of friends and engaging in social activities positively in their post THEN extraversion is likely High because they show enthusiasm for social interactions.', 'IF a person shares enjoyment from reminiscing about past friendships but doesn’t show eagerness for new social interactions in their post THEN extraversion is likely Low because it implies comfort in familiarity rather than a drive for new social experiences.', 'IF a person reflects on having shared meaningful moments with their partner and shows a lack of social enthusiasm in their post THEN extraversion is likely Low because it suggests a preference for deep, intimate connections over wider social interactions.']","['Good to finally get back together with the crew haha, been a long time coming but definitely worth the wait.', 'All those memories, all the good times and the best part about it, we get to recreate those memories and relive them every time we talk about them.', ""Happy birthday to the most gorgeous girl i've ever laid eyes on in my entire life. I always felt as though i was missing something in life, and now that i've found you i finally feel whole.""]",High,"{'Sociability': 2, 'Warmth': 1}",0
45,"I visited some of my childhood friends that I haven't seen in many years. We reminisced about all of the good times we experienced together and had a fun time for many hours down at the local bar. I talked with many friends who I had even forgot existed, but we sat down at remembered many moments we shared together.",Happy birthday to my significant other. They are such an amazing person and I am glad to have spent the last few years of my life with them. I am already looking forward to spending the future and hopefully the rest of my life with them. We have already spent so many good moments together.,Moderate,"['IF a person discusses the past without a sense of excitement for future social gatherings in their post THEN extraversion is likely Low because it indicates a tendency towards being reflective rather than socially engaged.', 'IF a person reflects on having shared meaningful moments with their partner and shows a lack of social enthusiasm in their post THEN extraversion is likely Low because it suggests a preference for deep, intimate connections over wider social interactions.', 'IF a person indicates plans and priorities focused on a partner rather than broader social gatherings in their post THEN extraversion is likely Low because it reflects a more personal and less socially expansive outlook.']","['We reminisced about all of the good times we experienced together and had a fun time for many hours down at the local bar.', 'Happy birthday to my significant other. They are such an amazing person and I am glad to have spent the last few years of my life with them.', 'I am already looking forward to spending the future and hopefully the rest of my life with them.']",Low,"{'Sociability': 2, 'Warmth': 1}",0
46,"Such a crazy time with my bro from childhood. We got to this house party which was full of vibes. From the time we got there we knew it was going to be special. The decoration on the house was amazing. Massive shout out to whoever made the ribs, chicken wings and burgers - 10/10. Music was on point, dancing was on point too. We need to do this again.","Just want to send a special happy birthday to my wife - my best friend, my advisor, my partner in crime and in love. Your patience, kind heart, focus, intelligence and your resilience in the face of life's obstacles makes me so lucky to be called your husband. To witness and stand by the woman you've grown into is amazing. I look forward to celebrating many more birthdays with you. Happy birthday my love. ",Moderate,['IF a person describes enjoying going out with a group of friends and engaging in social activities positively in their post THEN extraversion is likely High because they show enthusiasm for social interactions.'],['Such a crazy time with my bro from childhood. We got to this house party which was full of vibes.'],High,{'Sociability': 1},0
47,I am really happy I attended this event as it really exposed me to a lot of persons I have not seen for a while. I was able to catch on things I have missed about my guys and reconnecting with them really gladdens my heart. I will quickly connect them on all social media network to sustain the relationship so as not to lose. Thank you guys.,"A superlative birthday shout out to my you my guy!
You have really done well in your career and I am so happy for you on this special occassion of yours. The Lord bless you real good brother.
I would have come around to say hello, but I am really busy right now.
Enjoy your day to the fullest and avoid trouble at all cost my guy.
",High,"['IF a person describes enjoying going out with a group of friends and engaging in social activities positively in their post THEN extraversion is likely High because they show enthusiasm for social interactions.', 'IF a person describes enjoying going out with a group of friends and engaging in social activities positively in their post THEN extraversion is likely High because they show enthusiasm for social interactions.']","['I am really happy I attended this event as it really exposed me to a lot of persons I have not seen for a while.', 'reconnecting with them really gladdens my heart.']",High,{'Sociability': 2},1
54,"so after an exciting wait - we finally all met up , Parsons meads Class of 1987. It had been a while and now we all had a few more wrinkles and grey hairs. The room was full of laughter and hugs and kisses as we all remembered the school days. we had a laugh and caught up with all the news about our families and planned the next catch up.
","So my darling hubbie, the big day has come - the big 50. Half a century , wow who would have thought it. We have know each other for 33 years of that time, where has it gone. A few more grey hairs and wrinkles between us but we have 2 lovely kids and a great family. Happy Birthday!",High,"['IF a person describes enjoying going out with a group of friends and engaging in social activities positively in their post THEN extraversion is likely High because they show enthusiasm for social interactions.', 'IF a person reflects on having shared meaningful moments with their partner and shows a lack of social enthusiasm in their post THEN extraversion is likely Low because it suggests a preference for deep, intimate connections over wider social interactions.']","['The room was full of laughter and hugs and kisses as we all remembered the school days.', 'We have know each other for 33 years of that time, where has it gone.']",Moderate,"{'Sociability': 1, 'Warmth': 1}",0
55,"Highschool reunion! Had such a blast hanging out with these lovely people. Thank you Annie for organising and getting us all back together for such a fun and frivolous evening. Good food, excellent drinks and brilliant company. Would definitely recommend the venue we were hanging out in. And the theme was so much fun! I think we looked amazing in our fancy dress.","Congrats Jamie for surviving another year! It's definitely been a wild one between miving in, new job and adopting our first fur baby. I feel very lucky to be able to celebrate this birthday with you. Here we are enjoying dinner at the Sky Garden, picture taken by our lovely server for the evening. Can't wait to make more memories like this with you.",Moderate,"['IF a person describes enjoying going out with a group of friends and engaging in social activities positively in their post THEN extraversion is likely High because they show enthusiasm for social interactions.', 'IF a person discusses the past without a sense of excitement for future social gatherings in their post THEN extraversion is likely Low because it indicates a tendency towards being reflective rather than socially engaged.']","['Had such a blast hanging out with these lovely people.', 'I feel very lucky to be able to celebrate this birthday with you.']",High,{'Sociability': 2},0
56,Finally back together again! Been far too long since we've seen each other but the three idiots are together and making mischief again at last. My cheeks and sides are already hurting from laughing too much. Time to set the world to rights and consume exhorbitant amounts of alcohol. Cheers!,"Happy birthday Big Ears! Just kidding, happy birthday to the loveliest man in the whole wide world! Another year older and just getting cuter (and somehow more silly) with age. Hope you have the best day with the best group of misfits and copious amounts of steak, cake an champagne! Lot's of prezzies waiting for you too!",Moderate,"['IF a person describes enjoying going out with a group of friends and engaging in social activities positively in their post THEN extraversion is likely High because they show enthusiasm for social interactions.', 'IF a person shares enjoyment from reminiscing about past friendships but doesn’t show eagerness for new social interactions in their post THEN extraversion is likely Low because it implies comfort in familiarity rather than a drive for new social experiences.']","['the three idiots are together and making mischief again at last. My cheeks and sides are already hurting from laughing too much.', 'Happy birthday Big Ears! Just kidding, happy birthday to the loveliest man in the whole wide world!']",High,{'Sociability': 2},0
57,"Tonight I discovered that if you hang out with a bunch of people who you were friends with in school but haven't seen for approximately.... 30 mumble years...., you will spend a LOT of the time feeling just as awkward as you did when you were a teenager, a LOT of the time comparing your current need for reading glasses and/or perimenopausal symptoms, and a LOT of the time feeling as though you've blocked out half your memories. ","40 today! Happy birthday to S. At what point do you think people will stop saying ""but you look about 12""? ?? Have a great day and I'll see you later for the birthday surprise. Just one question - how do you feel about abseiling/parachute jumping/crocodile wrestling? Asking for a friend, obviously.... ",Low,"['IF a person reflects on having shared meaningful moments with their partner and shows a lack of social enthusiasm in their post THEN extraversion is likely Low because it suggests a preference for deep, intimate connections over wider social interactions.', 'IF a person discusses the past without a sense of excitement for future social gatherings in their post THEN extraversion is likely Low because it indicates a tendency towards being reflective rather than socially engaged.', 'IF a person indicates plans and priorities focused on a partner rather than broader social gatherings in their post THEN extraversion is likely Low because it reflects a more personal and less socially expansive outlook.']","['I discovered that if you hang out with a bunch of people who you were friends with in school... you will spend a LOT of the time feeling just as awkward as you did when you were a teenager.', 'feeling just as awkward as you did when you were a teenager, a LOT of the time comparing your current need for reading glasses and/or perimenopausal symptoms.', ""At what point do you think people will stop saying... and I'll see you later for the birthday surprise.""]",Low,"{'Warmth': 1, 'Sociability': 2}",1
59,"Had an amazing evening, sharing a few cheeky drinks  with some interesting people from a long time ago. It was great catching up with people from the past , sharing memories from our younger years, and sharing with everyone where life has taken us. Hopefully we won`t leave it so long before we catch up again   ","Happy 60th birthday Phil , now you can finally be the grumpy OLD man you`ve always like for the last 30 years ha ha . 
Enjoy your day , I`ll book the hearing test and eye test for next week . The zimmer frame should be delivered over the few days ha ha , until then , sit back, relax and watch your gardening programmes ( nothing new there ha ha ) xx",High,"['IF a person shares enjoyment from reminiscing about past friendships but doesn’t show eagerness for new social interactions in their post THEN extraversion is likely Low because it implies comfort in familiarity rather than a drive for new social experiences.', 'IF a person discusses the past without a sense of excitement for future social gatherings in their post THEN extraversion is likely Low because it indicates a tendency towards being reflective rather than socially engaged.', 'IF a person reflects on having shared meaningful moments with their partner and shows a lack of social enthusiasm in their post THEN extraversion is likely Low because it suggests a preference for deep, intimate connections over wider social interactions.']","['Had an amazing evening, sharing a few cheeky drinks with some interesting people from a long time ago. It was great catching up with people from the past, sharing memories from our younger years.', 'Hopefully we won`t leave it so long before we catch up again.', 'Happy 60th birthday Phil, now you can finally be the grumpy OLD man you`ve always like for the last 30 years.']",Low,"{'Sociability': 2, 'Warmth': 1}",0
