p,post1,post2,true_label,matched_rules,matched_behaviours,pred_rule_based,category_counts,score_rules
27,"After all these years it's very interesting seeing how everyone I grew up with has changed, it's almost as if I was talking to two different versions of people from parallel universes, one a complete immature and incompetent buffon, the other a sophisticated and well mannered individual. It's crazy how time flies!","From cheerleader to married, I'm so appreciative of all the things you have done for me, and our family. Helping us financially or help cope with illness, I knew I made the right decision engaging with a nurse.I'm so glad that you came into my life and that we'll one day exit together. Happy 26th birthday my love!",Low,"['IF a person reflects on cherished memories with specific friends and emphasizes the comfort of familiar relationships in a post THEN extraversion is likely Low because it highlights a focus on existing connections rather than seeking new social engagements.', ""IF a person emphasizes gratitude for their partner's support in a relatively reserved manner without much elaboration on social themes THEN extraversion is likely Low because it reveals a less enthusiastic engagement in broader social contexts.""]","[""it's very interesting seeing how everyone I grew up with has changed"", ""I'm so appreciative of all the things you have done for me, and our family.""]",Low,{'Warmth': 2},1
28,My oldest and dearest friends gathered at the weekend to celebrate 30 years since leaving school. Much laughing and getting over how much we had all aged. Looking back at our old school photos was hilarious. Some of us didn't even recognise ourselves. We had such a good time that we decided to make this an annual event ,The most important person in my life achieves a milestone birthday today. Congratulations on your 50th and may we share many more happy years together. Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis and keep smiling. These can be the best years of life with the right attitude. Get writing that bucket list and let's see the world ticking them off.,Low,"['IF a person reflects on cherished memories with specific friends and emphasizes the comfort of familiar relationships in a post THEN extraversion is likely Low because it highlights a focus on existing connections rather than seeking new social engagements.', 'IF a person describes their social interactions with a tone of nostalgia and reflection, rather than excitement about future gatherings, THEN extraversion is likely Low because it suggests a more introspective approach to social relationships.', 'IF a person communicates about reconnecting with friends but without enthusiasm or detailed descriptions of interactions, THEN extraversion is likely Low because it suggests a lack of eagerness to socialize.']","['My oldest and dearest friends gathered at the weekend to celebrate 30 years since leaving school.', 'Much laughing and getting over how much we had all aged. Looking back at our old school photos was hilarious.', 'We had such a good time that we decided to make this an annual event.']",Low,{'Warmth': 3},1
29,"After all this time , the 5 of us still have our meet ups!  We just carry on chatting as though  we met yesterday and it's not just a yearly event. Great friends,  really lucky to be still in touch .
Luckily we're all in Good health... apart from a few old age creaks and cracks.
Already planned next year venue.","Well the next year is upon us! Yep you're having another birthday... watch out for an influx of children later , and be prepared for a lot of noise.
Just because you're a year older,  doesn't mean you can get a quiet life!
Glad you're my husband...
Happy birthday xxxx  and many more  to come xxxx",Moderate,"['IF a person reflects on cherished memories with specific friends and emphasizes the comfort of familiar relationships in a post THEN extraversion is likely Low because it highlights a focus on existing connections rather than seeking new social engagements.', ""IF a person emphasizes gratitude for their partner's support in a relatively reserved manner without much elaboration on social themes THEN extraversion is likely Low because it reveals a less enthusiastic engagement in broader social contexts.""]","[""After all this time , the 5 of us still have our meet ups! We just carry on chatting as though we met yesterday and it's not just a yearly event."", ""Glad you're my husband... Happy birthday xxxx and many more to come xxxx""]",Low,{'Warmth': 2},0
31,Long awaited catch up with life long friends!  Why has it taken so long? It was so good to catch up with everybody.  It has been so great seeing how we have all changed and grown both physically and spiritually.  Let me know who is up for making this an annual event? Please let me know.  I am happy to organise it.  Feeling blessed.  Cheers everyone!,"Happy birthday to the best and most wonderful husband I could ever ask for xx  Thank you for everything you do. Thank you for being an awesome dad to our two children. Enjoy your day and look forward the birthday celebrations tonight.  Enjoy your gifts. 
 You  so deserve them.  Love as always.",High,"['IF a person expresses enjoyment and excitement about a social outing with friends in their post THEN extraversion is likely High because it indicates a preference for group social interaction and shared experiences.', 'IF a person expresses eagerness to create new and fun memories with people in their post THEN extraversion is likely High because it reflects an enjoyment of social opportunities and a proactive social mindset.', 'IF a person expresses their support for a loved one in a more reserved tone while prioritizing emotional safety and stability, THEN extraversion is likely Low because it indicates a comfort in solitude and depth of existing relationships rather than new social encounters.']","['It was so good to catch up with everybody.', 'Let me know who is up for making this an annual event?', 'Thank you for everything you do. Thank you for being an awesome dad to our two children.']",Moderate,"{'Sociability': 1, 'Energy/Activity': 1, 'Warmth': 1}",0
33,Back with the besties! Hanging with my buds from grade school… can’t believe how long it’s been. After all this time they all still get it. Anyone who want to get a drink come on by. High school may have been fifteen years ago but it still feels like we graduated just yesterday. ,Happy birthday to my best friend and partner in crime. It’s crazy all we’ve been through in the past fifteen years. Through all the ups and downs you have always been there for me. I couldn’t ask for a better person to share my life with. Happy birthday and here’s to the next decade together. ,Low,"['IF a person reflects on cherished memories with specific friends and emphasizes the comfort of familiar relationships in a post THEN extraversion is likely Low because it highlights a focus on existing connections rather than seeking new social engagements.', ""IF a person emphasizes gratitude for their partner's support in a relatively reserved manner without much elaboration on social themes THEN extraversion is likely Low because it reveals a less enthusiastic engagement in broader social contexts.""]","['Hanging with my buds from grade school… can’t believe how long it’s been. After all this time they all still get it.', 'It’s crazy all we’ve been through in the past fifteen years. Through all the ups and downs you have always been there for me.']",Low,{'Warmth': 2},1
36,"I had the best time today, joining together with the girls I grew up with! We shared memories, laughed at our ridiculous behaviour (and outfits, though the less said about that, the better!). It was utterly joyful, and a real throwback to a much simpler time. Like therapy for the soul. I'm very excited to do it again very soon.","I've never made a secret of how proud I am of my husband. I'm his biggest cheerleader and No.1 fan! As he approaches his 40th birthday, I want to thank him for our last 20 years together and congratulate him on every single achievement in his life! His children, his dedication to helping others and his commitment to being the best person he can be. So proud of you, darling! Love you lots xx",High,"['IF a person expresses enjoyment and excitement about a social outing with friends in their post THEN extraversion is likely High because it indicates a preference for group social interaction and shared experiences.', 'IF a person reflects on cherished memories with specific friends and emphasizes the comfort of familiar relationships in a post THEN extraversion is likely Low because it highlights a focus on existing connections rather than seeking new social engagements.', 'IF a person expresses their support for a loved one in a more reserved tone while prioritizing emotional safety and stability, THEN extraversion is likely Low because it indicates a comfort in solitude and depth of existing relationships rather than new social encounters.']","['I had the best time today, joining together with the girls I grew up with! We shared memories, laughed at our ridiculous behaviour... It was utterly joyful.', 'It was utterly joyful, and a real throwback to a much simpler time.', ""I've never made a secret of how proud I am of my husband. I'm his biggest cheerleader and No.1 fan!""]",Moderate,"{'Sociability': 1, 'Warmth': 2}",0
37,"After some years, I was finally able to spend some time with my old pal X from back home. It feels unreal to spend time with them after so many years spent apart and after so many things happened, whether it was moving abroad, new jobs or big family events. X you mean a lot and I cherish our friendship ","I still can't express how lucky I am to have you in my life, ever since I met you, you have been a integral part of my life and I can't express how much you mean to me and how much I love you. Happy birthday, I really mean that, wish you a happy birthday and may the years be kind to us",Moderate,"['IF a person reflects on cherished memories with specific friends and emphasizes the comfort of familiar relationships in a post THEN extraversion is likely Low because it highlights a focus on existing connections rather than seeking new social engagements.', ""IF a person emphasizes gratitude for their partner's support in a relatively reserved manner without much elaboration on social themes THEN extraversion is likely Low because it reveals a less enthusiastic engagement in broader social contexts.""]","['After some years, I was finally able to spend some time with my old pal X from back home. It feels unreal to spend time with them after so many years spent apart.', ""I still can't express how lucky I am to have you in my life, ever since I met you, you have been a integral part of my life.""]",Low,{'Warmth': 2},0
38,"chlilling with my longest know friends. I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end. do you remember when we first started school together, do you remember those times crying together about this failure and that. do you remember the times that we got to celebrate this achievement and that quality? ","Happy birhday my love. Here's to many more to come. You've grown so much this year and I'm so glad that we're celebrating our tenth year together. Hope you love your gifts and surprises. And thank you to everyone who wishes us the best. happy birthday to you, happy birthday to your mother and farther who birthed such a wonderful being",Low,"['IF a person reflects on cherished memories with specific friends and emphasizes the comfort of familiar relationships in a post THEN extraversion is likely Low because it highlights a focus on existing connections rather than seeking new social engagements.', 'IF a person reflects on cherished memories with specific friends and emphasizes the comfort of familiar relationships in a post THEN extraversion is likely Low because it highlights a focus on existing connections rather than seeking new social engagements.', ""IF a person emphasizes gratitude for their partner's support in a relatively reserved manner without much elaboration on social themes THEN extraversion is likely Low because it reveals a less enthusiastic engagement in broader social contexts.""]","['I treasure this and I hope I can continue my life with you guys until the very end.', 'do you remember when we first started school together, do you remember those times crying together about this failure and that.', 'And thank you to everyone who wishes us the best.']",Low,{'Warmth': 3},1
42,Back together again after 35 years! Childhood friends from Newton in Warwickshire reliving our fond memories of all the adventures and special times we shared together. At this moment it doesn’t seem that 35 years have passed. Sadly a few people couldn’t make it today and they are missed. Looking forward already to our next get together.,Today’s your special birthday &lt;cough&gt; I hope that you enjoy all the things I have planned for you today. And the celebrations will continue long into the night with more birthday surprises. You deserve every single one of them! Thank you for all that you do and for being you! Let’s go and celebrate! Lots of love always xxxxxx,High,"['IF a person reflects on cherished memories with specific friends and emphasizes the comfort of familiar relationships in a post THEN extraversion is likely Low because it highlights a focus on existing connections rather than seeking new social engagements.', 'IF a person articulates an intense excitement for celebrating birthdays or milestones with others and expresses enthusiasm about group activities in their post THEN extraversion is likely High because it reflects a zest for social festivities.']","['Back together again after 35 years! Childhood friends from Newton in Warwickshire reliving our fond memories of all the adventures and special times we shared together.', 'Today’s your special birthday... And the celebrations will continue long into the night with more birthday surprises.']",Moderate,"{'Warmth': 1, 'Positive Emotions': 1}",0
44,"How time surely flies meeting up with my old class for 08” has brought back so many good memories and some much nostalgia but glad today we are here together again and making more new memories. Growing up we always talked about this moment and how memorable it would be to be able to actually do after 10 years feels so surreal, am glad we meet so many years ago wouldn’t ask for more # when friends become family ????",when we meet online a few ago i never would imagined we would be celebrating your 34th  birthday together in this moment. I wish you many more birthdays ahead and wanted to let you know you are truly loved and appreciated everyday you bring love and warmth into our lives i could not ask for more. Many this birthday be everything you wish for and more and hope you age gracefully and we will celebrate many more birthdays together ??????????,Low,"['IF a person reflects on cherished memories with specific friends and emphasizes the comfort of familiar relationships in a post THEN extraversion is likely Low because it highlights a focus on existing connections rather than seeking new social engagements.', 'IF a person describes their social interactions with a tone of nostalgia and reflection, rather than excitement about future gatherings, THEN extraversion is likely Low because it suggests a more introspective approach to social relationships.', 'IF a person communicates about reconnecting with friends but without enthusiasm or detailed descriptions of interactions, THEN extraversion is likely Low because it suggests a lack of eagerness to socialize.', ""IF a person emphasizes gratitude for their partner's support in a relatively reserved manner without much elaboration on social themes THEN extraversion is likely Low because it reveals a less enthusiastic engagement in broader social contexts.""]","['How time surely flies meeting up with my old class for 08” has brought back so many good memories and some much nostalgia', 'am glad we meet so many years ago wouldn’t ask for more # when friends become family', 'when we meet online a few ago i never would imagined we would be celebrating your 34th birthday together in this moment.', 'i wish you many more birthdays ahead and wanted to let you know you are truly loved and appreciated everyday']",Low,{'Warmth': 4},1
45,"I visited some of my childhood friends that I haven't seen in many years. We reminisced about all of the good times we experienced together and had a fun time for many hours down at the local bar. I talked with many friends who I had even forgot existed, but we sat down at remembered many moments we shared together.",Happy birthday to my significant other. They are such an amazing person and I am glad to have spent the last few years of my life with them. I am already looking forward to spending the future and hopefully the rest of my life with them. We have already spent so many good moments together.,Moderate,"['IF a person reflects on cherished memories with specific friends and emphasizes the comfort of familiar relationships in a post THEN extraversion is likely Low because it highlights a focus on existing connections rather than seeking new social engagements.', 'IF a person communicates about reconnecting with friends but without enthusiasm or detailed descriptions of interactions, THEN extraversion is likely Low because it suggests a lack of eagerness to socialize.', 'IF a person expresses their support for a loved one in a more reserved tone while prioritizing emotional safety and stability, THEN extraversion is likely Low because it indicates a comfort in solitude and depth of existing relationships rather than new social encounters.']","[""I visited some of my childhood friends that I haven't seen in many years. We reminisced about all of the good times we experienced together."", 'I talked with many friends who I had even forgot existed, but we sat down at remembered many moments we shared together.', 'Happy birthday to my significant other. They are such an amazing person and I am glad to have spent the last few years of my life with them.']",Low,{'Warmth': 3},0
48,It feels so good to have the gang back together again! we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars xoxo we loved reliving the same excitement from when we were young ~ that was 13 years ago! :O &lt;3 P.S. no one noticed that my heel was starting to break...,"my darling, my dearest. I couldn't imagine life without you and your dimpled smiles and cuddles. when life gets tough, you're there for me and me for you. I feel so blessed that we found each other and that we get to share this adventure of life together. You've hit a quarter of a century and here's to many more. I love you, happy birthday! &lt;3",Low,"['IF a person expresses enjoyment and excitement about a social outing with friends in their post THEN extraversion is likely High because it indicates a preference for group social interaction and shared experiences.', 'IF a person reflects on cherished memories with specific friends and emphasizes the comfort of familiar relationships in a post THEN extraversion is likely Low because it highlights a focus on existing connections rather than seeking new social engagements.', 'IF a person expresses their support for a loved one in a more reserved tone while prioritizing emotional safety and stability, THEN extraversion is likely Low because it indicates a comfort in solitude and depth of existing relationships rather than new social encounters.']","['It feels so good to have the gang back together again! we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars xoxo.', 'we loved reliving the same excitement from when we were young ~ that was 13 years ago!', 'I feel so blessed that we found each other and that we get to share this adventure of life together.']",Moderate,"{'Sociability': 1, 'Warmth': 2}",0
50,"What a blast from the past it was last night!   50 years since we all left Morgan and went out into the big wide world.   It was amazing to see some of the old faces, some I barely recognised while with others we went straight back to third year French class!  Awesome to catch up with Brucie, Govie and Tich, but sobering to hear about those who are no longer with us.   Be grateful for every day.","Woo hoo!  Bill is 70!   How did I come to be married to such an old man???   Thank you for putting up with me for all these years and am looking forward to celebrating with you tonight.  Play your cards right - I might just have a wee surprise for you later on!  In the meantime enjoy your cake, it's your favourite!",Low,"['IF a person reflects on cherished memories with specific friends and emphasizes the comfort of familiar relationships in a post THEN extraversion is likely Low because it highlights a focus on existing connections rather than seeking new social engagements.', 'IF a person expresses their support for a loved one in a more reserved tone while prioritizing emotional safety and stability, THEN extraversion is likely Low because it indicates a comfort in solitude and depth of existing relationships rather than new social encounters.', 'IF a person describes their social interactions with a tone of nostalgia and reflection, rather than excitement about future gatherings, THEN extraversion is likely Low because it suggests a more introspective approach to social relationships.']","['What a blast from the past it was last night! ... It was amazing to see some of the old faces, some I barely recognised while with others we went straight back to third year French class!', 'Thank you for putting up with me for all these years and am looking forward to celebrating with you tonight.', 'but sobering to hear about those who are no longer with us. Be grateful for every day.']",Low,{'Warmth': 3},1
51,"Nothing like catching up with the people who knew you way back when life was all about playground games and ice cream. Tonight was full of laughter, nostalgia, and stories that makes sense ti us. So grateful for these lifelong friendships that pick up right where we left off, no matter how long it's been. Love childhood memories.","Happy birthday to my fav person in this whole world. I'm so lucky to walk through life with you side by side. You bring so much joy, laughter, and love into my life every day. Cheers to another year of adventures, growth, and amazing memories together. Love you more than words could explain. #Happy birthday ",High,"['IF a person reflects on cherished memories with specific friends and emphasizes the comfort of familiar relationships in a post THEN extraversion is likely Low because it highlights a focus on existing connections rather than seeking new social engagements.', ""IF a person emphasizes gratitude for their partner's support in a relatively reserved manner without much elaboration on social themes THEN extraversion is likely Low because it reveals a less enthusiastic engagement in broader social contexts.""]","['Nothing like catching up with the people who knew you way back when life was all about playground games and ice cream. Tonight was full of laughter, nostalgia, and stories that makes sense to us.', ""Happy birthday to my fav person in this whole world. I'm so lucky to walk through life with you side by side.""]",Low,{'Warmth': 2},0
52,it been a long time and it has been so long we see each other since childhood i moved house and left my day ones and now it is an opportunity to meet with them again we have gone through high school and tertiary institution and everybody is happy seeing each other yeah everyone is happy to meet each other and so everyone is with their family. what a joy to meet again,happy birthday to the best friends i ever had today is a special day for you and i am happy and felicitate you on your day. long life and prosperity. what a wonderful day for you as you have been a wonderful friend it is a pleasure to share this day with you. may your heart be filled with joy and your face with smile and your day with happiness and your mind with peace,Low,"['IF a person reflects on cherished memories with specific friends and emphasizes the comfort of familiar relationships in a post THEN extraversion is likely Low because it highlights a focus on existing connections rather than seeking new social engagements.', 'IF a person communicates about reconnecting with friends but without enthusiasm or detailed descriptions of interactions, THEN extraversion is likely Low because it suggests a lack of eagerness to socialize.', ""IF a person emphasizes gratitude for their partner's support in a relatively reserved manner without much elaboration on social themes THEN extraversion is likely Low because it reveals a less enthusiastic engagement in broader social contexts.""]","['it has been so long we see each other since childhood... what a joy to meet again', 'it has been so long we see each other since childhood... everybody is happy seeing each other', 'happy birthday to the best friends i ever had... it is a pleasure to share this day with you']",Low,{'Warmth': 3},1
