p,post1,post2,true_label,matched_rules,matched_behaviours,pred_rule_based,category_counts,score_rules
19,"So exciting to catch up with everyone! Being in our thirties means meeting up takes at least ten conversations about the event, at least one cancellation, minimum two babies and a stray husband. Glad this one made it out of the group chat. To next time; hopefully it doesn't take eight months ;)","Turning 30 has never looked better. Spending our twenties together was incredible; the highs, the lows, but most importantly being with you. So excited to spend the rest of my life with you. Happy birthday to the love of my life. You have changed my life in the most incredible way and you are so special to me. Cheers to my favourite person. I love you.",Moderate,"['IF a person shows in a post excitement about catching up with friends and references fun social activities THEN extraversion is likely High because this indicates a preference for social engagement and enjoyment in group settings.', 'IF a person expresses happiness about reconnecting with friends and actively shares details about their time spent together while looking forward to future interactions THEN extraversion is likely High because this indicates an inclination towards building and maintaining social connections.', 'IF a person enthusiastically discusses plans or celebrations for a loved one and conveys a sense of joy about shared experiences in their posts THEN extraversion is likely High because this reflects a proactive engagement in social and celebratory contexts.']","['So exciting to catch up with everyone!', ""Glad this one made it out of the group chat. To next time; hopefully it doesn't take eight months ;)"", 'So excited to spend the rest of my life with you. Happy birthday to the love of my life.']",High,"{'Sociability': 2, 'Positive Emotions': 1}",0
20,"Wow. Having a great time catching up with old childhood friends after over 50 years! We haven't changed a bit ????.  Other than having several marriages, 18 children and 7 grandchildren between us. Life has definitely been a journey and pretty good to all of us ??. Lets not leave it another 50 years to catch up ??",Happy Birthday to this amazing man who I'm so proud to call my husband and father of my chidren. Hope you have an absolutely brilliant day and so glad i get to share it with you. You're definitely like a fine wine and get better and better with each passing year. All my love forever and always ?,High,"['IF a person shows in a post excitement about catching up with friends and references fun social activities THEN extraversion is likely High because this indicates a preference for social engagement and enjoyment in group settings.', 'IF a person shows a desire to meet friends again and expresses gratitude for shared experiences THEN extraversion is likely High because this reflects a positive attitude towards social interactions and future gatherings.', 'IF a person enthusiastically discusses plans or celebrations for a loved one and conveys a sense of joy about shared experiences in their posts THEN extraversion is likely High because this reflects a proactive engagement in social and celebratory contexts.']","['Wow. Having a great time catching up with old childhood friends after over 50 years!', 'Lets not leave it another 50 years to catch up ??', ""Happy Birthday to this amazing man who I'm so proud to call my husband and father of my children.""]",High,"{'Sociability': 1, 'Uncategorized': 1, 'Positive Emotions': 1}",1
21,"Good times with old friends! Great catch up and a nostalgic trip down memory lane with childhood pals. Food, drinks, music, games and great chat! Venue was great too with great service, would highly recommend. Thanks to all for coming. Should make this a regular thing, so heres to the next one!","A very happy birthday to my incredible wife! you are the most loving, strong and inspirational person that i know, and i am privileged to have you in my life. Congratulations on all that you have achieved and your recent success, long may it continue. thanks for many memories and look forward to creating many more with you.",Low,"['IF a person shows in a post excitement about catching up with friends and references fun social activities THEN extraversion is likely High because this indicates a preference for social engagement and enjoyment in group settings.', 'IF a person expresses happiness about reconnecting with friends and actively shares details about their time spent together while looking forward to future interactions THEN extraversion is likely High because this indicates an inclination towards building and maintaining social connections.', 'IF a person enthusiastically discusses plans or celebrations for a loved one and conveys a sense of joy about shared experiences in their posts THEN extraversion is likely High because this reflects a proactive engagement in social and celebratory contexts.', 'IF a person expresses gratitude for shared experiences THEN extraversion is likely High because this reflects a positive attitude towards social interactions and future gatherings.']","['Good times with old friends! Great catch up and a nostalgic trip down memory lane with childhood pals. Food, drinks, music, games and great chat!', 'Should make this a regular thing, so heres to the next one!', 'A very happy birthday to my incredible wife! you are the most loving, strong and inspirational person that I know, and I am privileged to have you in my life.', 'thanks for many memories and look forward to creating many more with you.']",High,"{'Sociability': 2, 'Positive Emotions': 1, 'Uncategorized': 1}",0
23,An unforgettable day with childhood friends! A magical day reminicising together and catching up after so long. Doesn’t matter how long it’s been we all slot back together like no time has passed at all. Watching our kids play together and seeing the cycles of life begin all over again is so emotional. Love you all xx #westhillgang #pyegreenmassive #childhood #friends,"Happy Birthday to my best friend, the best husband and dad in the world! I’ve celebrated 13 of your birthdays with you and every day in between and for all the chats and hugs, the love, the tough times, it is never ever enough. I look forward to seeing you every morning, I can’t wait to see you after work every day. The love of my life, I am so in love with you. Happy Birthday, my love xxx",Low,"['IF a person expresses in a post that they treasure shared memories with friends and focus more on introspection rather than current social experiences THEN extraversion is likely Low because this suggests a tendency to reminisce rather than actively engage socially.', 'IF a person reflects on their past relationships with friends without expressing a desire for more social experiences or satisfaction with the present interactions THEN extraversion is likely Low because this shows a limited motivation for seeking new social connections or adventures.', 'IF a person expresses happiness about reconnecting with friends and actively shares details about their time spent together while looking forward to future interactions THEN extraversion is likely High because this indicates an inclination towards building and maintaining social connections.']","['A magical day reminicising together and catching up after so long.', 'Doesn’t matter how long it’s been we all slot back together like no time has passed at all.', 'I look forward to seeing you every morning, I can’t wait to see you after work every day.']",Low,{'Sociability': 3},1
26,"Loved loved loved seeing these guys today…the original OG’s from way back when I still had a fringe, wore double denim and was reading Shout magazine. Wah life goes by so fast.
I’m so lucky to have these guys still in my life today, we need to make these meet ups a more regular thing!","Happy Birthday to our one and only, our jam in the sandwich… have the best day. Me and the boys will be on our best behaviour today so get some rest and do something you enjoy. We love you along with everyone else who knows you. Wishing you the best of health wealth and happiness.",High,"['IF a person shows in a post excitement about catching up with friends and references fun social activities THEN extraversion is likely High because this indicates a preference for social engagement and enjoyment in group settings.', 'IF a person expresses happiness about reconnecting with friends and actively shares details about their time spent together while looking forward to future interactions THEN extraversion is likely High because this indicates an inclination towards building and maintaining social connections.', 'IF a person enthusiastically discusses plans or celebrations for a loved one and conveys a sense of joy about shared experiences in their posts THEN extraversion is likely High because this reflects a proactive engagement in social and celebratory contexts.']","['Loved loved loved seeing these guys today…the original OG’s from way back when…we need to make these meet ups a more regular thing!', 'Happy Birthday to our one and only…the boys will be on our best behaviour today so get some rest and do something you enjoy.', 'Happy Birthday to our one and only, our jam in the sandwich…Wishing you the best of health wealth and happiness.']",High,"{'Sociability': 2, 'Positive Emotions': 1}",1
28,My oldest and dearest friends gathered at the weekend to celebrate 30 years since leaving school. Much laughing and getting over how much we had all aged. Looking back at our old school photos was hilarious. Some of us didn't even recognise ourselves. We had such a good time that we decided to make this an annual event ,The most important person in my life achieves a milestone birthday today. Congratulations on your 50th and may we share many more happy years together. Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis and keep smiling. These can be the best years of life with the right attitude. Get writing that bucket list and let's see the world ticking them off.,Low,"['IF a person shows in a post excitement about catching up with friends and references fun social activities THEN extraversion is likely High because this indicates a preference for social engagement and enjoyment in group settings.', 'IF a person expresses happiness about reconnecting with friends and actively shares details about their time spent together while looking forward to future interactions THEN extraversion is likely High because this indicates an inclination towards building and maintaining social connections.', 'IF a person enthusiastically discusses plans or celebrations for a loved one and conveys a sense of joy about shared experiences in their posts THEN extraversion is likely High because this reflects a proactive engagement in social and celebratory contexts.']","['Much laughing and getting over how much we had all aged.', 'We had such a good time that we decided to make this an annual event.', 'Congratulations on your 50th and may we share many more happy years together.']",Moderate,"{'Sociability': 2, 'Positive Emotions': 1}",0
29,"After all this time , the 5 of us still have our meet ups!  We just carry on chatting as though  we met yesterday and it's not just a yearly event. Great friends,  really lucky to be still in touch .
Luckily we're all in Good health... apart from a few old age creaks and cracks.
Already planned next year venue.","Well the next year is upon us! Yep you're having another birthday... watch out for an influx of children later , and be prepared for a lot of noise.
Just because you're a year older,  doesn't mean you can get a quiet life!
Glad you're my husband...
Happy birthday xxxx  and many more  to come xxxx",Moderate,"['IF a person shows in a post excitement about catching up with friends and references fun social activities THEN extraversion is likely High because this indicates a preference for social engagement and enjoyment in group settings.', 'IF a person expresses happiness about reconnecting with friends and actively shares details about their time spent together while looking forward to future interactions THEN extraversion is likely High because this indicates an inclination towards building and maintaining social connections.', 'IF a person enthusiastically discusses plans or celebrations for a loved one and conveys a sense of joy about shared experiences in their posts THEN extraversion is likely High because this reflects a proactive engagement in social and celebratory contexts.']","['After all this time , the 5 of us still have our meet ups! We just carry on chatting as though we met yesterday.', 'Already planned next year venue.', ""Glad you're my husband... Happy birthday xxxx and many more to come xxxx.""]",High,"{'Sociability': 2, 'Positive Emotions': 1}",0
31,Long awaited catch up with life long friends!  Why has it taken so long? It was so good to catch up with everybody.  It has been so great seeing how we have all changed and grown both physically and spiritually.  Let me know who is up for making this an annual event? Please let me know.  I am happy to organise it.  Feeling blessed.  Cheers everyone!,"Happy birthday to the best and most wonderful husband I could ever ask for xx  Thank you for everything you do. Thank you for being an awesome dad to our two children. Enjoy your day and look forward the birthday celebrations tonight.  Enjoy your gifts. 
 You  so deserve them.  Love as always.",High,"['IF a person shows in a post excitement about catching up with friends and references fun social activities THEN extraversion is likely High because this indicates a preference for social engagement and enjoyment in group settings.', 'IF a person expresses happiness about reconnecting with friends and actively shares details about their time spent together while looking forward to future interactions THEN extraversion is likely High because this indicates an inclination towards building and maintaining social connections.', 'IF a person enthusiastically discusses plans or celebrations for a loved one and conveys a sense of joy about shared experiences in their posts THEN extraversion is likely High because this reflects a proactive engagement in social and celebratory contexts.']","['Long awaited catch up with life long friends! It was so good to catch up with everybody.', 'Let me know who is up for making this an annual event? Please let me know. I am happy to organise it.', 'Happy birthday to the best and most wonderful husband I could ever ask for xx Thank you for everything you do.']",High,"{'Sociability': 2, 'Positive Emotions': 1}",1
32,"A great thank you to my best childhood friends for organising this heart-warming event.
Emily, Sandra and Beckie - you are the best! 
Lots of stories and pictures were shared and we all thoroughly enjoyed a crazy ride down memory lane. It was great to see you all and see how you all got on in your lives girls!
Can't wait to do this again next year!","A very Happy birthday to my bestie!!! Roy, I want you to know that you are the best thing that ever happened to me. I am so glad we met and I love you unconditionally. I hope you have the best day celebrating your 40th birthday and I'm so here for it. 
You have touched the lives of so many people including mine and we are forever grateful for your optimistic, caring, and kind personality, hope you'll never change!
",Moderate,"['IF a person shows in a post excitement about catching up with friends and references fun social activities THEN extraversion is likely High because this indicates a preference for social engagement and enjoyment in group settings.', 'IF a person expresses happiness about reconnecting with friends and actively shares details about their time spent together while looking forward to future interactions THEN extraversion is likely High because this indicates an inclination towards building and maintaining social connections.', 'IF a person enthusiastically discusses plans or celebrations for a loved one and conveys a sense of joy about shared experiences in their posts THEN extraversion is likely High because this reflects a proactive engagement in social and celebratory contexts.']","[""I can't wait to do this again next year!"", 'A great thank you to my best childhood friends for organising this heart-warming event.', 'A very Happy birthday to my bestie!!! Roy, I want you to know that you are the best thing that ever happened to me.']",High,"{'Sociability': 2, 'Positive Emotions': 1}",0
36,"I had the best time today, joining together with the girls I grew up with! We shared memories, laughed at our ridiculous behaviour (and outfits, though the less said about that, the better!). It was utterly joyful, and a real throwback to a much simpler time. Like therapy for the soul. I'm very excited to do it again very soon.","I've never made a secret of how proud I am of my husband. I'm his biggest cheerleader and No.1 fan! As he approaches his 40th birthday, I want to thank him for our last 20 years together and congratulate him on every single achievement in his life! His children, his dedication to helping others and his commitment to being the best person he can be. So proud of you, darling! Love you lots xx",High,"['IF a person shows in a post excitement about catching up with friends and references fun social activities THEN extraversion is likely High because this indicates a preference for social engagement and enjoyment in group settings.', 'IF a person shows a desire to meet friends again and expresses gratitude for shared experiences THEN extraversion is likely High because this reflects a positive attitude towards social interactions and future gatherings.', 'IF a person enthusiastically discusses plans or celebrations for a loved one and conveys a sense of joy about shared experiences in their posts THEN extraversion is likely High because this reflects a proactive engagement in social and celebratory contexts.']","['I had the best time today, joining together with the girls I grew up with!', ""I'm very excited to do it again very soon."", ""I'm his biggest cheerleader and No.1 fan!""]",High,"{'Sociability': 1, 'Uncategorized': 1, 'Positive Emotions': 1}",1
37,"After some years, I was finally able to spend some time with my old pal X from back home. It feels unreal to spend time with them after so many years spent apart and after so many things happened, whether it was moving abroad, new jobs or big family events. X you mean a lot and I cherish our friendship ","I still can't express how lucky I am to have you in my life, ever since I met you, you have been a integral part of my life and I can't express how much you mean to me and how much I love you. Happy birthday, I really mean that, wish you a happy birthday and may the years be kind to us",Moderate,"['IF a person expresses in a post that they treasure shared memories with friends and focus more on introspection rather than current social experiences THEN extraversion is likely Low because this suggests a tendency to reminisce rather than actively engage socially.', 'IF a person reflects on their past relationships with friends without expressing a desire for more social experiences or satisfaction with the present interactions THEN extraversion is likely Low because this shows a limited motivation for seeking new social connections or adventures.']","['It feels unreal to spend time with them after so many years spent apart and after so many things happened, whether it was moving abroad, new jobs or big family events.', 'I cherish our friendship.']",Low,{'Sociability': 2},0
40,had fun today! got to see my friends that i've grown up with. im grateful to go through life with them and to see them grow as people. every accomplishment i will be there for becauase i know they will be there for me. i am truly grateful to have such a strong group of people around me and to uplift me.,"happy birthday my love. i am so proud of you. you are my best friend, my ace, my rock. i love you more than every. you keep me on my feet and you never let my crown tip. even trhrough all the trials and tribulations. i am lucky to have someone like you in my corner. you never fail to make me happt",Moderate,"['IF a person shows in a post excitement about catching up with friends and references fun social activities THEN extraversion is likely High because this indicates a preference for social engagement and enjoyment in group settings.', 'IF a person shows a desire to meet friends again and expresses gratitude for shared experiences THEN extraversion is likely High because this reflects a positive attitude towards social interactions and future gatherings.', 'IF a person expresses happiness about reconnecting with friends and actively shares details about their time spent together while looking forward to future interactions THEN extraversion is likely High because this indicates an inclination towards building and maintaining social connections.', 'IF a person enthusiastically discusses plans or celebrations for a loved one and conveys a sense of joy about shared experiences in their posts THEN extraversion is likely High because this reflects a proactive engagement in social and celebratory contexts.']","[""had fun today! got to see my friends that i've grown up with."", 'i am truly grateful to have such a strong group of people around me and to uplift me.', 'i am grateful to go through life with them and to see them grow as people.', 'happy birthday my love. i am so proud of you.']",High,"{'Sociability': 2, 'Uncategorized': 1, 'Positive Emotions': 1}",0
50,"What a blast from the past it was last night!   50 years since we all left Morgan and went out into the big wide world.   It was amazing to see some of the old faces, some I barely recognised while with others we went straight back to third year French class!  Awesome to catch up with Brucie, Govie and Tich, but sobering to hear about those who are no longer with us.   Be grateful for every day.","Woo hoo!  Bill is 70!   How did I come to be married to such an old man???   Thank you for putting up with me for all these years and am looking forward to celebrating with you tonight.  Play your cards right - I might just have a wee surprise for you later on!  In the meantime enjoy your cake, it's your favourite!",Low,"['IF a person expresses happiness about reconnecting with friends and actively shares details about their time spent together while looking forward to future interactions THEN extraversion is likely High because this indicates an inclination towards building and maintaining social connections.', 'IF a person enthusiastically discusses plans or celebrations for a loved one and conveys a sense of joy about shared experiences in their posts THEN extraversion is likely High because this reflects a proactive engagement in social and celebratory contexts.']","['What a blast from the past it was last night! 50 years since we all left Morgan and went out into the big wide world. It was amazing to see some of the old faces.', 'Woo hoo! Bill is 70! Thank you for putting up with me for all these years and am looking forward to celebrating with you tonight.']",Moderate,"{'Sociability': 1, 'Positive Emotions': 1}",0
52,it been a long time and it has been so long we see each other since childhood i moved house and left my day ones and now it is an opportunity to meet with them again we have gone through high school and tertiary institution and everybody is happy seeing each other yeah everyone is happy to meet each other and so everyone is with their family. what a joy to meet again,happy birthday to the best friends i ever had today is a special day for you and i am happy and felicitate you on your day. long life and prosperity. what a wonderful day for you as you have been a wonderful friend it is a pleasure to share this day with you. may your heart be filled with joy and your face with smile and your day with happiness and your mind with peace,Low,"['IF a person shows in a post excitement about catching up with friends and references fun social activities THEN extraversion is likely High because this indicates a preference for social engagement and enjoyment in group settings.', 'IF a person expresses happiness about reconnecting with friends and actively shares details about their time spent together while looking forward to future interactions THEN extraversion is likely High because this indicates an inclination towards building and maintaining social connections.', 'IF a person enthusiastically discusses plans or celebrations for a loved one and conveys a sense of joy about shared experiences in their posts THEN extraversion is likely High because this reflects a proactive engagement in social and celebratory contexts.']","['it is an opportunity to meet with them again... everyone is happy seeing each other', 'what a joy to meet again', 'happy birthday to the best friends i ever had... it is a pleasure to share this day with you']",High,"{'Sociability': 2, 'Positive Emotions': 1}",0
