p,post1,post2,true_label,matched_rules,matched_behaviours,pred_rule_based,category_counts,score_rules
17,"Finally! The stars aligned and we were able to go out together! What a wild time we've had, you would think that we were in 2004 living our best life at XXX university! The venue was just perfect, and by the look of the videos, despite turning 40 we can still bust a move like when we were 20! ","My darling partner, wishing you the best birthday ever (yet!). Just like fine wine you've aged amazingly well, the salt and pepper look really becomes you! I hope you will enjoy the celebrations we planned for you today, fear not we'll keep it low key and definitely not party like we did for your thirtieth!",High,"['IF a person shows in a post a clear mention of missing friends and looking forward to future gatherings with excitement THEN extraversion is likely High because they indicate a desire for social interaction and connection.', 'IF a person shows in a post limited enthusiasm about meeting up with friends and conveys a more reserved, reflective tone THEN extraversion is likely Low because they seem less engaged and animated about social activities.']","[""Finally! The stars aligned and we were able to go out together! What a wild time we've had, you would think that we were in 2004 living our best life at XXX university!"", ""I hope you will enjoy the celebrations we planned for you today, fear not we'll keep it low key and definitely not party like we did for your thirtieth!""]",High,{'Sociability': 2},1
20,"Wow. Having a great time catching up with old childhood friends after over 50 years! We haven't changed a bit ????.  Other than having several marriages, 18 children and 7 grandchildren between us. Life has definitely been a journey and pretty good to all of us ??. Lets not leave it another 50 years to catch up ??",Happy Birthday to this amazing man who I'm so proud to call my husband and father of my chidren. Hope you have an absolutely brilliant day and so glad i get to share it with you. You're definitely like a fine wine and get better and better with each passing year. All my love forever and always ?,High,"['IF a person shows in a post a clear mention of missing friends and looking forward to future gatherings with excitement THEN extraversion is likely High because they indicate a desire for social interaction and connection.', 'IF a person shows in a post limited enthusiasm about meeting up with friends and conveys a more reserved, reflective tone THEN extraversion is likely Low because they seem less engaged and animated about social activities.', 'IF a person shows in a post a neutral or unenthusiastic tone toward social interactions and lacks detailed excitement for getting together with friends THEN extraversion is likely Low because they appear disconnected from social enthusiasm.']","['Lets not leave it another 50 years to catch up ??', 'Wow. Having a great time catching up with old childhood friends after over 50 years!', ""Happy Birthday to this amazing man who I'm so proud to call my husband and father of my chidren.""]",High,{'Sociability': 3},1
21,"Good times with old friends! Great catch up and a nostalgic trip down memory lane with childhood pals. Food, drinks, music, games and great chat! Venue was great too with great service, would highly recommend. Thanks to all for coming. Should make this a regular thing, so heres to the next one!","A very happy birthday to my incredible wife! you are the most loving, strong and inspirational person that i know, and i am privileged to have you in my life. Congratulations on all that you have achieved and your recent success, long may it continue. thanks for many memories and look forward to creating many more with you.",Low,"['IF a person shows in a post a clear mention of missing friends and looking forward to future gatherings with excitement THEN extraversion is likely High because they indicate a desire for social interaction and connection.', 'IF a person shows in a post a tendency to reminisce about past memories with a tone of nostalgia rather than eagerness for new social experiences THEN extraversion is likely Low because they emphasize experience over future engagement.']","['Should make this a regular thing, so heres to the next one!', 'a nostalgic trip down memory lane with childhood pals.']",Moderate,{'Sociability': 2},0
23,An unforgettable day with childhood friends! A magical day reminicising together and catching up after so long. Doesn’t matter how long it’s been we all slot back together like no time has passed at all. Watching our kids play together and seeing the cycles of life begin all over again is so emotional. Love you all xx #westhillgang #pyegreenmassive #childhood #friends,"Happy Birthday to my best friend, the best husband and dad in the world! I’ve celebrated 13 of your birthdays with you and every day in between and for all the chats and hugs, the love, the tough times, it is never ever enough. I look forward to seeing you every morning, I can’t wait to see you after work every day. The love of my life, I am so in love with you. Happy Birthday, my love xxx",Low,"['IF a person shows in a post a tendency to reminisce about past memories with a tone of nostalgia rather than eagerness for new social experiences THEN extraversion is likely Low because they emphasize experience over future engagement.', 'IF a person shows in a post limited enthusiasm about meeting up with friends and conveys a more reserved, reflective tone THEN extraversion is likely Low because they seem less engaged and animated about social activities.', 'IF a person shows in a post a focus on personal reflections rather than social aspects of an event THEN extraversion is likely Low because they appear more introspective and less engaged with social experiences.', 'IF a person shows in a post a neutral or unenthusiastic tone toward social interactions and lacks detailed excitement for getting together with friends THEN extraversion is likely Low because they appear disconnected from social enthusiasm.']","['An unforgettable day with childhood friends! A magical day reminiscing together and catching up after so long.', 'Doesn’t matter how long it’s been we all slot back together like no time has passed at all.', 'Watching our kids play together and seeing the cycles of life begin all over again is so emotional.', 'I look forward to seeing you every morning, I can’t wait to see you after work every day.']",Low,{'Sociability': 4},1
25,"Was lucky enough to recently meet up and have an amazing time catching up with old friends from school who I hadn't seen in years, these are the people who made my childhood and shaped me into the person i am now so to see them all again and share memories was unbelievable, hopefully do it again soon","Happy birthday to my amazing partner, hope you have an fantastic day, thank you for everything you have done for me since the first moment I met you and putting up with me all the time, wishing you an amazing day and I've got a lot planned that will hopefully give you the day you deserve and to spoil you ",Moderate,"['IF a person shows in a post a clear mention of missing friends and looking forward to future gatherings with excitement THEN extraversion is likely High because they indicate a desire for social interaction and connection.', 'IF a person shows in a post a focus on personal reflections rather than social aspects of an event THEN extraversion is likely Low because they appear more introspective and less engaged with social experiences.']","['hopefully do it again soon', 'these are the people who made my childhood and shaped me into the person i am now']",High,{'Sociability': 2},0
27,"After all these years it's very interesting seeing how everyone I grew up with has changed, it's almost as if I was talking to two different versions of people from parallel universes, one a complete immature and incompetent buffon, the other a sophisticated and well mannered individual. It's crazy how time flies!","From cheerleader to married, I'm so appreciative of all the things you have done for me, and our family. Helping us financially or help cope with illness, I knew I made the right decision engaging with a nurse.I'm so glad that you came into my life and that we'll one day exit together. Happy 26th birthday my love!",Low,"['IF a person shows in a post a tendency to reminisce about past memories with a tone of nostalgia rather than eagerness for new social experiences THEN extraversion is likely Low because they emphasize experience over future engagement.', 'IF a person shows in a post a focus on personal reflections rather than social aspects of an event THEN extraversion is likely Low because they appear more introspective and less engaged with social experiences.']","[""After all these years it's very interesting seeing how everyone I grew up with has changed..."", ""I'm so appreciative of all the things you have done for me, and our family.""]",Low,{'Sociability': 2},1
29,"After all this time , the 5 of us still have our meet ups!  We just carry on chatting as though  we met yesterday and it's not just a yearly event. Great friends,  really lucky to be still in touch .
Luckily we're all in Good health... apart from a few old age creaks and cracks.
Already planned next year venue.","Well the next year is upon us! Yep you're having another birthday... watch out for an influx of children later , and be prepared for a lot of noise.
Just because you're a year older,  doesn't mean you can get a quiet life!
Glad you're my husband...
Happy birthday xxxx  and many more  to come xxxx",Moderate,"['IF a person shows in a post a clear mention of missing friends and looking forward to future gatherings with excitement THEN extraversion is likely High because they indicate a desire for social interaction and connection.', 'IF a person shows in a post limited enthusiasm about meeting up with friends and conveys a more reserved, reflective tone THEN extraversion is likely Low because they seem less engaged and animated about social activities.', 'IF a person shows in a post limited enthusiasm about meeting up with friends and conveys a more reserved, reflective tone THEN extraversion is likely Low because they seem less engaged and animated about social activities.']","['Already planned next year venue.', 'We just carry on chatting as though we met yesterday.', 'Great friends, really lucky to be still in touch.']",High,{'Sociability': 3},0
31,Long awaited catch up with life long friends!  Why has it taken so long? It was so good to catch up with everybody.  It has been so great seeing how we have all changed and grown both physically and spiritually.  Let me know who is up for making this an annual event? Please let me know.  I am happy to organise it.  Feeling blessed.  Cheers everyone!,"Happy birthday to the best and most wonderful husband I could ever ask for xx  Thank you for everything you do. Thank you for being an awesome dad to our two children. Enjoy your day and look forward the birthday celebrations tonight.  Enjoy your gifts. 
 You  so deserve them.  Love as always.",High,"['IF a person shows in a post a clear mention of missing friends and looking forward to future gatherings with excitement THEN extraversion is likely High because they indicate a desire for social interaction and connection.', 'IF a person shows in a post a clear mention of missing friends and looking forward to future gatherings with excitement THEN extraversion is likely High because they indicate a desire for social interaction and connection.', 'IF a person shows in a post a clear mention of missing friends and looking forward to future gatherings with excitement THEN extraversion is likely High because they indicate a desire for social interaction and connection.', 'IF a person shows in a post a clear mention of missing friends and looking forward to future gatherings with excitement THEN extraversion is likely High because they indicate a desire for social interaction and connection.']","['Let me know who is up for making this an annual event? Please let me know. I am happy to organise it.', 'It was so good to catch up with everybody.', 'Happy birthday to the best and most wonderful husband I could ever ask for xx Thank you for everything you do.', 'Enjoy your day and look forward to the birthday celebrations tonight.']",High,{'Sociability': 4},1
36,"I had the best time today, joining together with the girls I grew up with! We shared memories, laughed at our ridiculous behaviour (and outfits, though the less said about that, the better!). It was utterly joyful, and a real throwback to a much simpler time. Like therapy for the soul. I'm very excited to do it again very soon.","I've never made a secret of how proud I am of my husband. I'm his biggest cheerleader and No.1 fan! As he approaches his 40th birthday, I want to thank him for our last 20 years together and congratulate him on every single achievement in his life! His children, his dedication to helping others and his commitment to being the best person he can be. So proud of you, darling! Love you lots xx",High,['IF a person shows in a post a clear mention of missing friends and looking forward to future gatherings with excitement THEN extraversion is likely High because they indicate a desire for social interaction and connection.'],"[""I had the best time today, joining together with the girls I grew up with! ... I'm very excited to do it again very soon.""]",High,{'Sociability': 1},1
37,"After some years, I was finally able to spend some time with my old pal X from back home. It feels unreal to spend time with them after so many years spent apart and after so many things happened, whether it was moving abroad, new jobs or big family events. X you mean a lot and I cherish our friendship ","I still can't express how lucky I am to have you in my life, ever since I met you, you have been a integral part of my life and I can't express how much you mean to me and how much I love you. Happy birthday, I really mean that, wish you a happy birthday and may the years be kind to us",Moderate,"['IF a person shows in a post a tendency to reminisce about past memories with a tone of nostalgia rather than eagerness for new social experiences THEN extraversion is likely Low because they emphasize experience over future engagement.', 'IF a person shows in a post a focus on personal reflections rather than social aspects of an event THEN extraversion is likely Low because they appear more introspective and less engaged with social experiences.', 'IF a person shows in a post limited enthusiasm about meeting up with friends and conveys a more reserved, reflective tone THEN extraversion is likely Low because they seem less engaged and animated about social activities.']","['It feels unreal to spend time with them after so many years spent apart.', 'I cherish our friendship.', ""I still can't express how lucky I am to have you in my life.""]",Low,{'Sociability': 3},0
38,"chlilling with my longest know friends. I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end. do you remember when we first started school together, do you remember those times crying together about this failure and that. do you remember the times that we got to celebrate this achievement and that quality? ","Happy birhday my love. Here's to many more to come. You've grown so much this year and I'm so glad that we're celebrating our tenth year together. Hope you love your gifts and surprises. And thank you to everyone who wishes us the best. happy birthday to you, happy birthday to your mother and farther who birthed such a wonderful being",Low,"['IF a person shows in a post a tendency to reminisce about past memories with a tone of nostalgia rather than eagerness for new social experiences THEN extraversion is likely Low because they emphasize experience over future engagement.', 'IF a person shows in a post limited enthusiasm about meeting up with friends and conveys a more reserved, reflective tone THEN extraversion is likely Low because they seem less engaged and animated about social activities.', 'IF a person shows in a post a focus on personal reflections rather than social aspects of an event THEN extraversion is likely Low because they appear more introspective and less engaged with social experiences.', 'IF a person shows in a post a neutral or unenthusiastic tone toward social interactions and lacks detailed excitement for getting together with friends THEN extraversion is likely Low because they appear disconnected from social enthusiasm.']","['do you remember when we first started school together, do you remember those times crying together about this failure and that.', 'I treasure this and I hope I can continue my life with you guys until the very end.', 'do you remember those times crying together about this failure and that.', 'thank you to everyone who wishes us the best.']",Low,{'Sociability': 4},1
40,had fun today! got to see my friends that i've grown up with. im grateful to go through life with them and to see them grow as people. every accomplishment i will be there for becauase i know they will be there for me. i am truly grateful to have such a strong group of people around me and to uplift me.,"happy birthday my love. i am so proud of you. you are my best friend, my ace, my rock. i love you more than every. you keep me on my feet and you never let my crown tip. even trhrough all the trials and tribulations. i am lucky to have someone like you in my corner. you never fail to make me happt",Moderate,"['IF a person shows in a post a clear mention of missing friends and looking forward to future gatherings with excitement THEN extraversion is likely High because they indicate a desire for social interaction and connection.', 'IF a person shows in a post limited enthusiasm about meeting up with friends and conveys a more reserved, reflective tone THEN extraversion is likely Low because they seem less engaged and animated about social activities.']","['I am truly grateful to have such a strong group of people around me and to uplift me.', 'even through all the trials and tribulations.']",High,{'Sociability': 2},0
44,"How time surely flies meeting up with my old class for 08” has brought back so many good memories and some much nostalgia but glad today we are here together again and making more new memories. Growing up we always talked about this moment and how memorable it would be to be able to actually do after 10 years feels so surreal, am glad we meet so many years ago wouldn’t ask for more # when friends become family ????",when we meet online a few ago i never would imagined we would be celebrating your 34th  birthday together in this moment. I wish you many more birthdays ahead and wanted to let you know you are truly loved and appreciated everyday you bring love and warmth into our lives i could not ask for more. Many this birthday be everything you wish for and more and hope you age gracefully and we will celebrate many more birthdays together ??????????,Low,"['IF a person shows in a post a tendency to reminisce about past memories with a tone of nostalgia rather than eagerness for new social experiences THEN extraversion is likely Low because they emphasize experience over future engagement.', 'IF a person shows in a post limited enthusiasm about meeting up with friends and conveys a more reserved, reflective tone THEN extraversion is likely Low because they seem less engaged and animated about social activities.', 'IF a person shows in a post a focus on personal reflections rather than social aspects of an event THEN extraversion is likely Low because they appear more introspective and less engaged with social experiences.']","['How time surely flies meeting up with my old class for 08” has brought back so many good memories and some much nostalgia.', 'Growing up we always talked about this moment and how memorable it would be.', 'I could not ask for more. Many this birthday be everything you wish for and more.']",Low,{'Sociability': 3},1
47,I am really happy I attended this event as it really exposed me to a lot of persons I have not seen for a while. I was able to catch on things I have missed about my guys and reconnecting with them really gladdens my heart. I will quickly connect them on all social media network to sustain the relationship so as not to lose. Thank you guys.,"A superlative birthday shout out to my you my guy!
You have really done well in your career and I am so happy for you on this special occassion of yours. The Lord bless you real good brother.
I would have come around to say hello, but I am really busy right now.
Enjoy your day to the fullest and avoid trouble at all cost my guy.
",High,"['IF a person shows in a post a clear mention of missing friends and looking forward to future gatherings with excitement THEN extraversion is likely High because they indicate a desire for social interaction and connection.', 'IF a person shows in a post limited enthusiasm about meeting up with friends and conveys a more reserved, reflective tone THEN extraversion is likely Low because they seem less engaged and animated about social activities.']","['I was able to catch on things I have missed about my guys and reconnecting with them really gladdens my heart.', 'I would have come around to say hello, but I am really busy right now.']",High,{'Sociability': 2},1
49,"Saw one of my very good friends today! It was quite nostalgic; all those laughter and stories we never get to tell anyone else. He began kidding around and it was like, no time had elapsed and we were back in our childhood or teenage years telling stories of the places we used to hang around. One thing I’ve always grown to appreciate is the ability of friends to know you when you were still young and still support you to date. Thank you to people like this and for creating so many more wonderful memories! Cheers to the uncovered moments.  #Tbt #blessedfriends ","It is another great day for the love of my life, Happy Birthday to you! Today i celebrate you. You always bring so much joy and happiness in to my life, not to mention the patient and constant support. Thanks for every day, all the fun we have, the trips we take, the moments that matters to each of us. Happy anniversary to us yet again, Cheers to many more impressive years together by our side. Happy birthday to you and lots of happiness that you will be showered with today! #BirthdayWishes #BirthdayBoy ",Moderate,"['IF a person shows in a post a tendency to reminisce about past memories with a tone of nostalgia rather than eagerness for new social experiences THEN extraversion is likely Low because they emphasize experience over future engagement.', 'IF a person shows in a post a focus on personal reflections rather than social aspects of an event THEN extraversion is likely Low because they appear more introspective and less engaged with social experiences.', 'IF a person shows in a post limited enthusiasm about meeting up with friends and conveys a more reserved, reflective tone THEN extraversion is likely Low because they seem less engaged and animated about social activities.', 'IF a person shows in a post a neutral or unenthusiastic tone toward social interactions and lacks detailed excitement for getting together with friends THEN extraversion is likely Low because they appear disconnected from social enthusiasm.']","['It was quite nostalgic; all those laughter and stories we never get to tell anyone else.', 'One thing I’ve always grown to appreciate is the ability of friends to know you when you were still young and still support you to date.', 'Thank you to people like this and for creating so many more wonderful memories!', 'Cheers to the uncovered moments.']",Low,{'Sociability': 4},0
54,"so after an exciting wait - we finally all met up , Parsons meads Class of 1987. It had been a while and now we all had a few more wrinkles and grey hairs. The room was full of laughter and hugs and kisses as we all remembered the school days. we had a laugh and caught up with all the news about our families and planned the next catch up.
","So my darling hubbie, the big day has come - the big 50. Half a century , wow who would have thought it. We have know each other for 33 years of that time, where has it gone. A few more grey hairs and wrinkles between us but we have 2 lovely kids and a great family. Happy Birthday!",High,['IF a person shows in a post a clear mention of missing friends and looking forward to future gatherings with excitement THEN extraversion is likely High because they indicate a desire for social interaction and connection.'],['we all had a laugh and caught up with all the news about our families and planned the next catch up.'],High,{'Sociability': 1},1
55,"Highschool reunion! Had such a blast hanging out with these lovely people. Thank you Annie for organising and getting us all back together for such a fun and frivolous evening. Good food, excellent drinks and brilliant company. Would definitely recommend the venue we were hanging out in. And the theme was so much fun! I think we looked amazing in our fancy dress.","Congrats Jamie for surviving another year! It's definitely been a wild one between miving in, new job and adopting our first fur baby. I feel very lucky to be able to celebrate this birthday with you. Here we are enjoying dinner at the Sky Garden, picture taken by our lovely server for the evening. Can't wait to make more memories like this with you.",Moderate,"['IF a person shows in a post a clear mention of missing friends and looking forward to future gatherings with excitement THEN extraversion is likely High because they indicate a desire for social interaction and connection.', 'IF a person shows in a post enthusiasm about meeting up with friends and conveys an animated tone THEN extraversion is likely High because they exhibit engagement with social activities.']","[""Can't wait to make more memories like this with you."", 'Had such a blast hanging out with these lovely people.']",High,"{'Sociability': 1, 'Uncategorized': 1}",0
57,"Tonight I discovered that if you hang out with a bunch of people who you were friends with in school but haven't seen for approximately.... 30 mumble years...., you will spend a LOT of the time feeling just as awkward as you did when you were a teenager, a LOT of the time comparing your current need for reading glasses and/or perimenopausal symptoms, and a LOT of the time feeling as though you've blocked out half your memories. ","40 today! Happy birthday to S. At what point do you think people will stop saying ""but you look about 12""? ?? Have a great day and I'll see you later for the birthday surprise. Just one question - how do you feel about abseiling/parachute jumping/crocodile wrestling? Asking for a friend, obviously.... ",Low,"['IF a person shows in a post a tendency to reminisce about past memories with a tone of nostalgia rather than eagerness for new social experiences THEN extraversion is likely Low because they emphasize experience over future engagement.', 'IF a person shows in a post limited enthusiasm about meeting up with friends and conveys a more reserved, reflective tone THEN extraversion is likely Low because they seem less engaged and animated about social activities.', 'IF a person shows in a post a neutral or unenthusiastic tone toward social interactions and lacks detailed excitement for getting together with friends THEN extraversion is likely Low because they appear disconnected from social enthusiasm.']","['You will spend a LOT of the time feeling just as awkward as you did when you were a teenager.', 'You will spend a LOT of the time comparing your current need for reading glasses and/or perimenopausal symptoms.', 'Just one question - how do you feel about abseiling/parachute jumping/crocodile wrestling? Asking for a friend, obviously....']",Low,{'Sociability': 3},1
