p,post1,post2,true_label,matched_rules,matched_behaviours,pred_rule_based,category_counts,score_rules
23,An unforgettable day with childhood friends! A magical day reminicising together and catching up after so long. Doesn’t matter how long it’s been we all slot back together like no time has passed at all. Watching our kids play together and seeing the cycles of life begin all over again is so emotional. Love you all xx #westhillgang #pyegreenmassive #childhood #friends,"Happy Birthday to my best friend, the best husband and dad in the world! I’ve celebrated 13 of your birthdays with you and every day in between and for all the chats and hugs, the love, the tough times, it is never ever enough. I look forward to seeing you every morning, I can’t wait to see you after work every day. The love of my life, I am so in love with you. Happy Birthday, my love xxx",Low,"['IF a person shows in a post a preference for reminiscing over making new memories with friends, then extraversion is likely Low because this suggests a tendency toward introversion and less enthusiasm for new social experiences.', 'IF a person shows in a post a focus on deepening a connection with a partner rather than engaging in broader social circles, then extraversion is likely Low because this reflects a preference for intimate over social relationships.']","['A magical day reminicising together and catching up after so long.', 'The love of my life, I am so in love with you.']",Low,{'Sociability': 2},1
27,"After all these years it's very interesting seeing how everyone I grew up with has changed, it's almost as if I was talking to two different versions of people from parallel universes, one a complete immature and incompetent buffon, the other a sophisticated and well mannered individual. It's crazy how time flies!","From cheerleader to married, I'm so appreciative of all the things you have done for me, and our family. Helping us financially or help cope with illness, I knew I made the right decision engaging with a nurse.I'm so glad that you came into my life and that we'll one day exit together. Happy 26th birthday my love!",Low,"['IF a person shows in a post a focus on reflections rather than the enjoyment of social aspects, then extraversion is likely Low because this indicates a more introspective and reserved nature.', 'IF a person shows in a post a focus on deepening a connection with a partner rather than engaging in broader social circles, then extraversion is likely Low because this reflects a preference for intimate over social relationships.']","[""It's very interesting seeing how everyone I grew up with has changed, it's almost as if I was talking to two different versions of people from parallel universes."", ""I'm so appreciative of all the things you have done for me, and our family.""]",Low,{'Sociability': 2},1
32,"A great thank you to my best childhood friends for organising this heart-warming event.
Emily, Sandra and Beckie - you are the best! 
Lots of stories and pictures were shared and we all thoroughly enjoyed a crazy ride down memory lane. It was great to see you all and see how you all got on in your lives girls!
Can't wait to do this again next year!","A very Happy birthday to my bestie!!! Roy, I want you to know that you are the best thing that ever happened to me. I am so glad we met and I love you unconditionally. I hope you have the best day celebrating your 40th birthday and I'm so here for it. 
You have touched the lives of so many people including mine and we are forever grateful for your optimistic, caring, and kind personality, hope you'll never change!
",Moderate,"['IF a person shows in a post enthusiasm about reuniting with friends and expresses excitement about past experiences and future plans with them, THEN extraversion is likely High because this indicates enjoyment of social interactions.', 'IF a person uses exclamatory phrases and emotive language to describe their social experiences, then extraversion is likely High because this highlights their excitement and desire for connection.', 'IF a person shows in a post that they are eager to make social gatherings a regular occurrence and express enjoyment from these engagements, then extraversion is likely High because it indicates a strong preference for social interaction.']","[""Can't wait to do this again next year!"", 'A very Happy birthday to my bestie!!!', 'A great thank you to my best childhood friends for organising this heart-warming event.']",High,"{'Uncategorized': 2, 'Positive Emotions': 1}",0
34,"just been to a reunion with my childhood friends and it was a great night and i would like to thank them all for great night.
 it brought back some good memorys and good times. at least this time we got drunk legally and didn't have to run off when we got caught.
i think we  should all do it again in the very near future. ","i would like to wish my better half a very happy birthday and i hope you have a very good day. you are the best thing that ever happened to me and i would be lost with out you.
 i've got a few special things planned for us to do for your birthday and i hope you will enjoy yourself.
",Moderate,"['IF a person shows in a post enthusiasm about reuniting with friends and expresses excitement about past experiences and future plans with them, then extraversion is likely High because this indicates enjoyment of social interactions.', 'IF a person shows in a post that they are eager to make social gatherings a regular occurrence and express enjoyment from these engagements, then extraversion is likely High because it indicates a strong preference for social interaction.', 'IF a person shows in a post a focus on deepening a connection with a partner rather than engaging in broader social circles, then extraversion is likely Low because this reflects a preference for intimate over social relationships.']","[""just been to a reunion with my childhood friends and it was a great night... at least this time we got drunk legally and didn't have to run off when we got caught."", 'i think we should all do it again in the very near future.', 'i would like to wish my better half a very happy birthday... you are the best thing that ever happened to me and i would be lost with out you.']",Moderate,"{'Positive Emotions': 1, 'Uncategorized': 1, 'Sociability': 1}",1
35,Had a great catchup with my old friends today. It had been too long since we had last spoke with each other. Met up at a local pub and had some nice drinks and a great dinner. There was a show on across the road and we jumped over there after a few beers. Thanks for organising it guys and let's not wait too long for the next one! ,"Happy birthday, babe! Where has the year gone? It felt like only last month we were talking about our plans for the year and now nearly a whole other year has gone by. Don't feel too worked up about your age because I know it gets to you, sometimes. We'll go out and enjoy ourselves and treat it like an 18th to make you happy. Remember, it's better to be over the hill than buried under it.",High,"['IF a person shows in a post enthusiasm about reuniting with friends and expresses excitement about past experiences and future plans with them, THEN extraversion is likely High because this indicates enjoyment of social interactions.', 'IF a person shows in a post an energetic and animated description of a fun social event, then extraversion is likely High because this reflects a high level of engagement in social situations.', 'IF a person shows in a post a willingness to engage with strangers by initiating interaction, then extraversion is likely High because this behavior reflects an eagerness to connect socially.', 'IF a person uses exclamatory phrases and emotive language to describe their social experiences, then extraversion is likely High because this highlights their excitement and desire for connection.', 'IF a person shows in a post that they are eager to make social gatherings a regular occurrence and express enjoyment from these engagements, then extraversion is likely High because it indicates a strong preference for social interaction.']","[""Had a great catchup with my old friends today... Thanks for organising it guys and let's not wait too long for the next one!"", 'Met up at a local pub and had some nice drinks and a great dinner.', 'There was a show on across the road and we jumped over there after a few beers.', 'Happy birthday, babe! Where has the year gone? It felt like only last month we were talking about our plans for the year...', ""Let's not wait too long for the next one!""]",High,"{'Uncategorized': 2, 'Energy/Activity': 1, 'Sociability': 1, 'Positive Emotions': 1}",1
36,"I had the best time today, joining together with the girls I grew up with! We shared memories, laughed at our ridiculous behaviour (and outfits, though the less said about that, the better!). It was utterly joyful, and a real throwback to a much simpler time. Like therapy for the soul. I'm very excited to do it again very soon.","I've never made a secret of how proud I am of my husband. I'm his biggest cheerleader and No.1 fan! As he approaches his 40th birthday, I want to thank him for our last 20 years together and congratulate him on every single achievement in his life! His children, his dedication to helping others and his commitment to being the best person he can be. So proud of you, darling! Love you lots xx",High,"['IF a person shows in a post enthusiasm about reuniting with friends and expresses excitement about past experiences and future plans with them, then extraversion is likely High because this indicates enjoyment of social interactions.', 'IF a person uses exclamatory phrases and emotive language to describe their social experiences, then extraversion is likely High because this highlights their excitement and desire for connection.', 'IF a person shows in a post that they are eager to make social gatherings a regular occurrence and express enjoyment from these engagements, then extraversion is likely High because it indicates a strong preference for social interaction.']","[""I had the best time today, joining together with the girls I grew up with! ... I'm very excited to do it again very soon."", 'It was utterly joyful, and a real throwback to a much simpler time.', ""I'm very excited to do it again very soon.""]",High,"{'Positive Emotions': 2, 'Uncategorized': 1}",1
37,"After some years, I was finally able to spend some time with my old pal X from back home. It feels unreal to spend time with them after so many years spent apart and after so many things happened, whether it was moving abroad, new jobs or big family events. X you mean a lot and I cherish our friendship ","I still can't express how lucky I am to have you in my life, ever since I met you, you have been a integral part of my life and I can't express how much you mean to me and how much I love you. Happy birthday, I really mean that, wish you a happy birthday and may the years be kind to us",Moderate,"['IF a person shows in a post a focus on reflections rather than the enjoyment of social aspects, THEN extraversion is likely Low because this indicates a more introspective and reserved nature.', 'IF a person shows in a post a focus on deepening a connection with a partner rather than engaging in broader social circles, then extraversion is likely Low because this reflects a preference for intimate over social relationships.']","['It feels unreal to spend time with them after so many years spent apart and after so many things happened, whether it was moving abroad, new jobs or big family events.', ""I still can't express how lucky I am to have you in my life, ever since I met you, you have been a integral part of my life and I can't express how much you mean to me.""]",Low,"{'Uncategorized': 1, 'Sociability': 1}",0
38,"chlilling with my longest know friends. I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end. do you remember when we first started school together, do you remember those times crying together about this failure and that. do you remember the times that we got to celebrate this achievement and that quality? ","Happy birhday my love. Here's to many more to come. You've grown so much this year and I'm so glad that we're celebrating our tenth year together. Hope you love your gifts and surprises. And thank you to everyone who wishes us the best. happy birthday to you, happy birthday to your mother and farther who birthed such a wonderful being",Low,"['IF a person shows in a post a preference for reminiscing over making new memories with friends, then extraversion is likely Low because this suggests a tendency toward introversion and less enthusiasm for new social experiences.', 'IF a person shows in a post a focus on deepening a connection with a partner rather than engaging in broader social circles, then extraversion is likely Low because this reflects a preference for intimate over social relationships.', 'IF a person shows in a post a lack of expressive or enthusiastic language about social situations, then extraversion is likely Low because this indicates a more detached or reserved demeanor.']","['I treasure this and I hope I can continue my life with you guys until the very end. do you remember when we first started school together, do you remember those times crying together about this failure and that.', ""Happy birthday my love. Here's to many more to come. You've grown so much this year and I'm so glad that we're celebrating our tenth year together."", 'And thank you to everyone who wishes us the best.']",Low,"{'Sociability': 2, 'Warmth': 1}",1
42,Back together again after 35 years! Childhood friends from Newton in Warwickshire reliving our fond memories of all the adventures and special times we shared together. At this moment it doesn’t seem that 35 years have passed. Sadly a few people couldn’t make it today and they are missed. Looking forward already to our next get together.,Today’s your special birthday &lt;cough&gt; I hope that you enjoy all the things I have planned for you today. And the celebrations will continue long into the night with more birthday surprises. You deserve every single one of them! Thank you for all that you do and for being you! Let’s go and celebrate! Lots of love always xxxxxx,High,"['IF a person shows in a post enthusiasm about reuniting with friends and expresses excitement about past experiences and future plans with them, THEN extraversion is likely High because this indicates enjoyment of social interactions.', 'IF a person shows in a post an energetic and animated description of a fun social event, then extraversion is likely High because this reflects a high level of engagement in social situations.', 'IF a person uses exclamatory phrases and emotive language to describe their social experiences, then extraversion is likely High because this highlights their excitement and desire for connection.']","['Looking forward already to our next get together.', 'And the celebrations will continue long into the night with more birthday surprises.', 'You deserve every single one of them!']",High,"{'Uncategorized': 1, 'Energy/Activity': 1, 'Positive Emotions': 1}",1
45,"I visited some of my childhood friends that I haven't seen in many years. We reminisced about all of the good times we experienced together and had a fun time for many hours down at the local bar. I talked with many friends who I had even forgot existed, but we sat down at remembered many moments we shared together.",Happy birthday to my significant other. They are such an amazing person and I am glad to have spent the last few years of my life with them. I am already looking forward to spending the future and hopefully the rest of my life with them. We have already spent so many good moments together.,Moderate,"['IF a person shows in a post a preference for reminiscing over making new memories with friends, then extraversion is likely Low because this suggests a tendency toward introversion and less enthusiasm for new social experiences.', 'IF a person shows in a post a focus on deepening a connection with a partner rather than engaging in broader social circles, then extraversion is likely Low because this reflects a preference for intimate over social relationships.']","['We reminisced about all of the good times we experienced together and had a fun time for many hours down at the local bar.', 'I am glad to have spent the last few years of my life with them.']",Low,{'Sociability': 2},0
49,"Saw one of my very good friends today! It was quite nostalgic; all those laughter and stories we never get to tell anyone else. He began kidding around and it was like, no time had elapsed and we were back in our childhood or teenage years telling stories of the places we used to hang around. One thing I’ve always grown to appreciate is the ability of friends to know you when you were still young and still support you to date. Thank you to people like this and for creating so many more wonderful memories! Cheers to the uncovered moments.  #Tbt #blessedfriends ","It is another great day for the love of my life, Happy Birthday to you! Today i celebrate you. You always bring so much joy and happiness in to my life, not to mention the patient and constant support. Thanks for every day, all the fun we have, the trips we take, the moments that matters to each of us. Happy anniversary to us yet again, Cheers to many more impressive years together by our side. Happy birthday to you and lots of happiness that you will be showered with today! #BirthdayWishes #BirthdayBoy ",Moderate,"['IF a person shows in a post a preference for reminiscing over making new memories with friends, then extraversion is likely Low because this suggests a tendency toward introversion and less enthusiasm for new social experiences.', 'IF a person shows in a post a focus on deepening a connection with a partner rather than engaging in broader social circles, then extraversion is likely Low because this reflects a preference for intimate over social relationships.', 'IF a person shows in a post a lack of expressive or enthusiastic language about social situations, then extraversion is likely Low because this indicates a more detached or reserved demeanor.']","['It was quite nostalgic; all those laughter and stories we never get to tell anyone else.', 'Happy Birthday to you! Today I celebrate you. You always bring so much joy and happiness into my life.', 'Thanks for every day, all the fun we have, the trips we take, the moments that matter to each of us.']",Low,"{'Sociability': 2, 'Warmth': 1}",0
51,"Nothing like catching up with the people who knew you way back when life was all about playground games and ice cream. Tonight was full of laughter, nostalgia, and stories that makes sense ti us. So grateful for these lifelong friendships that pick up right where we left off, no matter how long it's been. Love childhood memories.","Happy birthday to my fav person in this whole world. I'm so lucky to walk through life with you side by side. You bring so much joy, laughter, and love into my life every day. Cheers to another year of adventures, growth, and amazing memories together. Love you more than words could explain. #Happy birthday ",High,"['IF a person shows in a post enthusiasm about reuniting with friends and expresses excitement about past experiences and future plans with them, then extraversion is likely High because this indicates enjoyment of social interactions.', 'IF a person shows in a post a preference for reminiscing over making new memories with friends, then extraversion is likely Low because this suggests a tendency toward introversion and less enthusiasm for new social experiences.', 'IF a person uses exclamatory phrases and emotive language to describe their social experiences, then extraversion is likely High because this highlights their excitement and desire for connection.']","['Nothing like catching up with the people who knew you way back when life was all about playground games and ice cream.', 'Love childhood memories.', 'You bring so much joy, laughter, and love into my life every day.']",Moderate,"{'Positive Emotions': 2, 'Sociability': 1}",0
53,"As I sit with my childhood friends, the years seem to melt away. The familiar banter, the inside jokes that we’ve carried like treasures through the years, and the way we all seem to pick up right where we left off—it’s like time stands still. I catch myself laughing more freely, feeling that easy comfort I once did when the world seemed so simple. There’s something about being with people who know you in your purest form, before the world shaped you in its various ways.

The conversation flows from old memories—those endless summer days, the mischief we got into, the places we’d hide out—and then shifts to where life has taken us. There’s a warmth in seeing how far we’ve all come, and yet, we’re still those same people at our core. It’s a reminder of roots, of the strength and depth of bonds that time and distance can never fully sever. Even as we talk about new chapters and changes, I realize how much of my past is written in the pages of these friendships.

It feels like being wrapped in a blanket of shared history, and for a moment, I feel grounded again—anchored in who I was, who I am, and who I will always be to these people. The laughter, the ease, the nostalgia—it’s all a kind of reminder that some things, like friendship, never truly change.","Another year with you feels like a gift I get to unwrap every single day. Watching you grow, laugh, and be the incredible person you are fills me with so much pride and gratitude. You are my heart, my best friend, and the person who makes everything brighter just by being you. ??

Thank you for the countless memories we’ve already made and the many more to come. Here’s to celebrating you today (and always), to all your dreams coming true, and to the endless adventures ahead. I’m beyond lucky to walk through life with you by my side. ????

You deserve all the happiness in the world, today and always. I love you more than words could ever say. ?? #BirthdayQueen/King #LuckyToCallYouMine",Moderate,"['IF a person shows in a post a preference for reminiscing over making new memories with friends, then extraversion is likely Low because this suggests a tendency toward introversion and less enthusiasm for new social experiences.', 'IF a person shows in a post a focus on reflections rather than the enjoyment of social aspects, then extraversion is likely Low because this indicates a more introspective and reserved nature.', 'IF a person shows in a post a structured, less emotive discussion of social interactions rather than an enthusiastic narrative, then extraversion is likely Low because this suggests a more reserved approach to socialization.', 'IF a person shows in a post a focus on deepening a connection with a partner rather than engaging in broader social circles, then extraversion is likely Low because this reflects a preference for intimate over social relationships.']","['The conversation flows from old memories—those endless summer days, the mischief we got into, the places we’d hide out.', 'There’s something about being with people who know you in your purest form, before the world shaped you in its various ways.', 'It feels like being wrapped in a blanket of shared history, and for a moment, I feel grounded again—anchored in who I was, who I am, and who I will always be to these people.', 'You are my heart, my best friend, and the person who makes everything brighter just by being you.']",Low,"{'Sociability': 3, 'Warmth': 1}",0
