p,post1,post2,true_label,matched_rules,matched_behaviours,pred_rule_based,category_counts,score_rules
26,"Loved loved loved seeing these guys today…the original OG’s from way back when I still had a fringe, wore double denim and was reading Shout magazine. Wah life goes by so fast.
I’m so lucky to have these guys still in my life today, we need to make these meet ups a more regular thing!","Happy Birthday to our one and only, our jam in the sandwich… have the best day. Me and the boys will be on our best behaviour today so get some rest and do something you enjoy. We love you along with everyone else who knows you. Wishing you the best of health wealth and happiness.",High,"['IF a person shares a nostalgic reflection about spending time with friends paired with a suggestion for future gatherings in a post THEN extraversion is likely High because it signifies enjoyment of social bonds and a desire to maintain them.', 'IF a person expresses gratitude for friends and reflects on shared experiences in a post THEN extraversion is likely High because it demonstrates social appreciation and connection with others.', 'IF a person expresses excitement about social gatherings in a post THEN extraversion is likely High because it indicates joy in being around others.']","['I’m so lucky to have these guys still in my life today, we need to make these meet ups a more regular thing!', 'Loved loved loved seeing these guys today…the original OG’s from way back when...', 'Happy Birthday to our one and only, our jam in the sandwich… have the best day.']",High,{'Uncategorized': 3},1
30,"What a weekend we have just had catching up with my childhood friends. The sun made a special appearance for us and it felt like the gods were looking out for us!

We ate, drank, laughed and shopped our hearts out.

Thank you for this special time together and can’t wait to do this again ????????","Happy birthday to you, my wonderful husband. Can’t wait to shower you with your gifts and take you out and celebrate you. We will go to your favourite restaurant ??

Congratulations ?? on this your special birthday ?? ?? let’s have lots of funnnnn!!

Love you very much, see you later my darling xxxxx",Low,"['IF a person expresses excitement about social gatherings in a post THEN extraversion is likely High because it indicates joy in being around others.', 'IF a person expresses gratitude for friends and reflects on shared experiences in a post THEN extraversion is likely High because it demonstrates social appreciation and connection with others.', 'IF a person expresses that socializing is infrequent or difficult for them in a post THEN extraversion is likely Low because it indicates a lack of comfort or frequency in engaging with others.', 'IF a person indicates they feel comfortable sharing personal feelings or thoughts publicly in a post THEN extraversion is likely High because it shows openness and lack of reservation in social settings.']","['It felt like the gods were looking out for us! We ate, drank, laughed and shopped our hearts out.', 'Thank you for this special time together and can’t wait to do this again.', 'Can’t wait to shower you with your gifts and take you out and celebrate you.', 'Love you very much, see you later my darling.']",High,{'Uncategorized': 4},0
32,"A great thank you to my best childhood friends for organising this heart-warming event.
Emily, Sandra and Beckie - you are the best! 
Lots of stories and pictures were shared and we all thoroughly enjoyed a crazy ride down memory lane. It was great to see you all and see how you all got on in your lives girls!
Can't wait to do this again next year!","A very Happy birthday to my bestie!!! Roy, I want you to know that you are the best thing that ever happened to me. I am so glad we met and I love you unconditionally. I hope you have the best day celebrating your 40th birthday and I'm so here for it. 
You have touched the lives of so many people including mine and we are forever grateful for your optimistic, caring, and kind personality, hope you'll never change!
",Moderate,"['IF a person expresses gratitude for friends and reflects on shared experiences in a post THEN extraversion is likely High because it demonstrates social appreciation and connection with others.', 'IF a person shares a nostalgic reflection about spending time with friends paired with a suggestion for future gatherings in a post THEN extraversion is likely High because it signifies enjoyment of social bonds and a desire to maintain them.', 'IF a person expresses feelings of comfort and joy in celebrating friends’ special moments in a post THEN extraversion is likely High because it shows a willingness to connect with and support others in their social celebrations.']","['A great thank you to my best childhood friends for organising this heart-warming event.', ""Lots of stories and pictures were shared and we all thoroughly enjoyed a crazy ride down memory lane. Can't wait to do this again next year!"", ""I hope you have the best day celebrating your 40th birthday and I'm so here for it.""]",High,{'Uncategorized': 3},0
33,Back with the besties! Hanging with my buds from grade school… can’t believe how long it’s been. After all this time they all still get it. Anyone who want to get a drink come on by. High school may have been fifteen years ago but it still feels like we graduated just yesterday. ,Happy birthday to my best friend and partner in crime. It’s crazy all we’ve been through in the past fifteen years. Through all the ups and downs you have always been there for me. I couldn’t ask for a better person to share my life with. Happy birthday and here’s to the next decade together. ,Low,"['IF a person expresses excitement about social gatherings in a post THEN extraversion is likely High because it indicates joy in being around others.', 'IF a person shares a nostalgic reflection about spending time with friends paired with a suggestion for future gatherings in a post THEN extraversion is likely High because it signifies enjoyment of social bonds and a desire to maintain them.', 'IF a person expresses gratitude for friends and reflects on shared experiences in a post THEN extraversion is likely High because it demonstrates social appreciation and connection with others.']","['Back with the besties! Hanging with my buds from grade school… can’t believe how long it’s been.', 'can’t believe how long it’s been. After all this time they all still get it. Anyone who want to get a drink come on by.', 'It’s crazy all we’ve been through in the past fifteen years. Through all the ups and downs you have always been there for me.']",High,{'Uncategorized': 3},0
34,"just been to a reunion with my childhood friends and it was a great night and i would like to thank them all for great night.
 it brought back some good memorys and good times. at least this time we got drunk legally and didn't have to run off when we got caught.
i think we  should all do it again in the very near future. ","i would like to wish my better half a very happy birthday and i hope you have a very good day. you are the best thing that ever happened to me and i would be lost with out you.
 i've got a few special things planned for us to do for your birthday and i hope you will enjoy yourself.
",Moderate,"['IF a person expresses excitement about social gatherings in a post THEN extraversion is likely High because it indicates joy in being around others.', 'IF a person expresses gratitude for friends and reflects on shared experiences in a post THEN extraversion is likely High because it demonstrates social appreciation and connection with others.', 'IF a person shares a nostalgic reflection about spending time with friends paired with a suggestion for future gatherings in a post THEN extraversion is likely High because it signifies enjoyment of social bonds and a desire to maintain them.']","['just been to a reunion with my childhood friends and it was a great night.', 'i would like to thank them all for great night.', 'i think we should all do it again in the very near future.']",High,{'Uncategorized': 3},0
38,"chlilling with my longest know friends. I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end. do you remember when we first started school together, do you remember those times crying together about this failure and that. do you remember the times that we got to celebrate this achievement and that quality? ","Happy birhday my love. Here's to many more to come. You've grown so much this year and I'm so glad that we're celebrating our tenth year together. Hope you love your gifts and surprises. And thank you to everyone who wishes us the best. happy birthday to you, happy birthday to your mother and farther who birthed such a wonderful being",Low,"['IF a person expresses gratitude for friends and reflects on shared experiences in a post THEN extraversion is likely High because it demonstrates social appreciation and connection with others.', 'IF a person shares a nostalgic reflection about spending time with friends paired with a suggestion for future gatherings in a post THEN extraversion is likely High because it signifies enjoyment of social bonds and a desire to maintain them.', 'IF a person expresses excitement about social gatherings in a post THEN extraversion is likely High because it indicates joy in being around others.']","['I treasure this and I hope I can continue my life with you guys until the very end.', 'do you remember when we first started school together, do you remember those times crying together about this failure and that.', ""Happy birthday my love. Here's to many more to come.""]",High,{'Uncategorized': 3},0
39,"Had an amazing night catching up with my childhood friends! It’s been way too long since we all got together. We reminisced about our wild adventures and laughed until our sides hurt. It’s crazy how some things never change, like our inside jokes and silly stories. Grateful for these friendships that stand the test of time! Can’t wait for the next reunion!","
Happy birthday to the love of my life! You bring so much joy and laughter into my world, and I’m endlessly grateful for every moment we share. Your kindness, strength, and passion inspire me every day. Here’s to celebrating you today and all the amazing adventures ahead! Can’t wait to spoil you and make this day unforgettable. Love you to the moon and back!",Moderate,"['IF a person expresses excitement about social gatherings in a post THEN extraversion is likely High because it indicates joy in being around others.', 'IF a person shares a nostalgic reflection about spending time with friends paired with a suggestion for future gatherings in a post THEN extraversion is likely High because it signifies enjoyment of social bonds and a desire to maintain them.', 'IF a person expresses gratitude for friends and reflects on shared experiences in a post THEN extraversion is likely High because it demonstrates social appreciation and connection with others.', 'IF a person indicates they feel comfortable sharing personal feelings or thoughts publicly in a post THEN extraversion is likely High because it shows openness and lack of reservation in social settings.']","['Had an amazing night catching up with my childhood friends! It’s been way too long since we all got together.', 'We reminisced about our wild adventures and laughed until our sides hurt. Can’t wait for the next reunion!', 'Grateful for these friendships that stand the test of time!', 'Happy birthday to the love of my life! You bring so much joy and laughter into my world, and I’m endlessly grateful for every moment we share.']",High,{'Uncategorized': 4},0
41,"So good to see these guys again, especially those I haven't seen for years. Brings me right back to the days of playing Minecraft together. Spent a great day in London together, going to a café and exploring all the places we used to go together, it was a really great day, and I'm definitely up to do it again.","Another year since birth for my favourite person on the planet, here's to many many many more together. I cannot express how much I love you, and I hope our day together lived up to that. We went to a really nice restaurant in town, which i would highly recommend everyone visits.",High,"['IF a person shares a nostalgic reflection about spending time with friends paired with a suggestion for future gatherings in a post THEN extraversion is likely High because it signifies enjoyment of social bonds and a desire to maintain them.', 'IF a person expresses gratitude for friends and reflects on shared experiences in a post THEN extraversion is likely High because it demonstrates social appreciation and connection with others.']","[""Brings me right back to the days of playing Minecraft together... I'm definitely up to do it again."", 'I cannot express how much I love you, and I hope our day together lived up to that.']",High,{'Uncategorized': 2},1
42,Back together again after 35 years! Childhood friends from Newton in Warwickshire reliving our fond memories of all the adventures and special times we shared together. At this moment it doesn’t seem that 35 years have passed. Sadly a few people couldn’t make it today and they are missed. Looking forward already to our next get together.,Today’s your special birthday &lt;cough&gt; I hope that you enjoy all the things I have planned for you today. And the celebrations will continue long into the night with more birthday surprises. You deserve every single one of them! Thank you for all that you do and for being you! Let’s go and celebrate! Lots of love always xxxxxx,High,"['IF a person shares a nostalgic reflection about spending time with friends paired with a suggestion for future gatherings in a post THEN extraversion is likely High because it signifies enjoyment of social bonds and a desire to maintain them.', 'IF a person expresses excitement about social gatherings in a post THEN extraversion is likely High because it indicates joy in being around others.', 'IF a person expresses gratitude for friends and reflects on shared experiences in a post THEN extraversion is likely High because it demonstrates social appreciation and connection with others.']","['Looking forward already to our next get together.', 'And the celebrations will continue long into the night with more birthday surprises.', 'Thank you for all that you do and for being you!']",High,{'Uncategorized': 3},1
45,"I visited some of my childhood friends that I haven't seen in many years. We reminisced about all of the good times we experienced together and had a fun time for many hours down at the local bar. I talked with many friends who I had even forgot existed, but we sat down at remembered many moments we shared together.",Happy birthday to my significant other. They are such an amazing person and I am glad to have spent the last few years of my life with them. I am already looking forward to spending the future and hopefully the rest of my life with them. We have already spent so many good moments together.,Moderate,"['IF a person shares a nostalgic reflection about spending time with friends paired with a suggestion for future gatherings in a post THEN extraversion is likely High because it signifies enjoyment of social bonds and a desire to maintain them.', 'IF a person expresses gratitude for friends and reflects on shared experiences in a post THEN extraversion is likely High because it demonstrates social appreciation and connection with others.']","[""I visited some of my childhood friends that I haven't seen in many years. We reminisced about all of the good times we experienced together and had a fun time for many hours down at the local bar."", 'I am glad to have spent the last few years of my life with them. We have already spent so many good moments together.']",Moderate,{'Uncategorized': 2},1
47,I am really happy I attended this event as it really exposed me to a lot of persons I have not seen for a while. I was able to catch on things I have missed about my guys and reconnecting with them really gladdens my heart. I will quickly connect them on all social media network to sustain the relationship so as not to lose. Thank you guys.,"A superlative birthday shout out to my you my guy!
You have really done well in your career and I am so happy for you on this special occassion of yours. The Lord bless you real good brother.
I would have come around to say hello, but I am really busy right now.
Enjoy your day to the fullest and avoid trouble at all cost my guy.
",High,"['IF a person expresses excitement about social gatherings in a post THEN extraversion is likely High because it indicates joy in being around others.', 'IF a person shares a nostalgic reflection about spending time with friends paired with a suggestion for future gatherings in a post THEN extraversion is likely High because it signifies enjoyment of social bonds and a desire to maintain them.', 'IF a person expresses gratitude for friends and reflects on shared experiences in a post THEN extraversion is likely High because it demonstrates social appreciation and connection with others.']","['I am really happy I attended this event as it really exposed me to a lot of persons I have not seen for a while.', 'reconnecting with them really gladdens my heart. I will quickly connect them on all social media network to sustain the relationship...', 'Thank you guys.']",High,{'Uncategorized': 3},1
48,It feels so good to have the gang back together again! we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars xoxo we loved reliving the same excitement from when we were young ~ that was 13 years ago! :O &lt;3 P.S. no one noticed that my heel was starting to break...,"my darling, my dearest. I couldn't imagine life without you and your dimpled smiles and cuddles. when life gets tough, you're there for me and me for you. I feel so blessed that we found each other and that we get to share this adventure of life together. You've hit a quarter of a century and here's to many more. I love you, happy birthday! &lt;3",Low,"['IF a person expresses excitement about social gatherings in a post THEN extraversion is likely High because it indicates joy in being around others.', 'IF a person shares a nostalgic reflection about spending time with friends paired with a suggestion for future gatherings in a post THEN extraversion is likely High because it signifies enjoyment of social bonds and a desire to maintain them.', 'IF a person expresses gratitude for friends and reflects on shared experiences in a post THEN extraversion is likely High because it demonstrates social appreciation and connection with others.', 'IF a person indicates they feel comfortable sharing personal feelings or thoughts publicly in a post THEN extraversion is likely High because it shows openness and lack of reservation in social settings.']","['It feels so good to have the gang back together again!', 'we loved reliving the same excitement from when we were young ~ that was 13 years ago!', 'we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars', 'I feel so blessed that we found each other and that we get to share this adventure of life together.']",High,{'Uncategorized': 4},0
49,"Saw one of my very good friends today! It was quite nostalgic; all those laughter and stories we never get to tell anyone else. He began kidding around and it was like, no time had elapsed and we were back in our childhood or teenage years telling stories of the places we used to hang around. One thing I’ve always grown to appreciate is the ability of friends to know you when you were still young and still support you to date. Thank you to people like this and for creating so many more wonderful memories! Cheers to the uncovered moments.  #Tbt #blessedfriends ","It is another great day for the love of my life, Happy Birthday to you! Today i celebrate you. You always bring so much joy and happiness in to my life, not to mention the patient and constant support. Thanks for every day, all the fun we have, the trips we take, the moments that matters to each of us. Happy anniversary to us yet again, Cheers to many more impressive years together by our side. Happy birthday to you and lots of happiness that you will be showered with today! #BirthdayWishes #BirthdayBoy ",Moderate,"['IF a person shares a nostalgic reflection about spending time with friends paired with a suggestion for future gatherings in a post THEN extraversion is likely High because it signifies enjoyment of social bonds and a desire to maintain them.', 'IF a person expresses gratitude for friends and reflects on shared experiences in a post THEN extraversion is likely High because it demonstrates social appreciation and connection with others.', 'IF a person expresses excitement about social gatherings in a post THEN extraversion is likely High because it indicates joy in being around others.']","['It was quite nostalgic; all those laughter and stories we never get to tell anyone else.', 'One thing I’ve always grown to appreciate is the ability of friends to know you when you were still young and still support you to date.', 'Cheers to many more impressive years together by our side.']",High,{'Uncategorized': 3},0
50,"What a blast from the past it was last night!   50 years since we all left Morgan and went out into the big wide world.   It was amazing to see some of the old faces, some I barely recognised while with others we went straight back to third year French class!  Awesome to catch up with Brucie, Govie and Tich, but sobering to hear about those who are no longer with us.   Be grateful for every day.","Woo hoo!  Bill is 70!   How did I come to be married to such an old man???   Thank you for putting up with me for all these years and am looking forward to celebrating with you tonight.  Play your cards right - I might just have a wee surprise for you later on!  In the meantime enjoy your cake, it's your favourite!",Low,"['IF a person shares a nostalgic reflection about spending time with friends paired with a suggestion for future gatherings in a post THEN extraversion is likely High because it signifies enjoyment of social bonds and a desire to maintain them.', 'IF a person expresses excitement about social gatherings in a post THEN extraversion is likely High because it indicates joy in being around others.']","['What a blast from the past it was last night! ... Awesome to catch up with Brucie, Govie and Tich.', 'Woo hoo! Bill is 70!... am looking forward to celebrating with you tonight.']",Moderate,{'Uncategorized': 2},0
53,"As I sit with my childhood friends, the years seem to melt away. The familiar banter, the inside jokes that we’ve carried like treasures through the years, and the way we all seem to pick up right where we left off—it’s like time stands still. I catch myself laughing more freely, feeling that easy comfort I once did when the world seemed so simple. There’s something about being with people who know you in your purest form, before the world shaped you in its various ways.

The conversation flows from old memories—those endless summer days, the mischief we got into, the places we’d hide out—and then shifts to where life has taken us. There’s a warmth in seeing how far we’ve all come, and yet, we’re still those same people at our core. It’s a reminder of roots, of the strength and depth of bonds that time and distance can never fully sever. Even as we talk about new chapters and changes, I realize how much of my past is written in the pages of these friendships.

It feels like being wrapped in a blanket of shared history, and for a moment, I feel grounded again—anchored in who I was, who I am, and who I will always be to these people. The laughter, the ease, the nostalgia—it’s all a kind of reminder that some things, like friendship, never truly change.","Another year with you feels like a gift I get to unwrap every single day. Watching you grow, laugh, and be the incredible person you are fills me with so much pride and gratitude. You are my heart, my best friend, and the person who makes everything brighter just by being you. ??

Thank you for the countless memories we’ve already made and the many more to come. Here’s to celebrating you today (and always), to all your dreams coming true, and to the endless adventures ahead. I’m beyond lucky to walk through life with you by my side. ????

You deserve all the happiness in the world, today and always. I love you more than words could ever say. ?? #BirthdayQueen/King #LuckyToCallYouMine",Moderate,"['IF a person shares a nostalgic reflection about spending time with friends paired with a suggestion for future gatherings in a post THEN extraversion is likely High because it signifies enjoyment of social bonds and a desire to maintain them.', 'IF a person expresses gratitude for friends and reflects on shared experiences in a post THEN extraversion is likely High because it demonstrates social appreciation and connection with others.', 'IF a person expresses excitement about social gatherings in a post THEN extraversion is likely High because it indicates joy in being around others.']","['The post reflects nostalgia and warmth in seeing how far we’ve all come, and mentions talking about new chapters and changes.', ""I express gratitude and pride for my best friend, appreciating the countless memories we've made and looking forward to many more."", 'I look forward to celebrating my best friend and to the endless adventures ahead.']",High,{'Uncategorized': 3},0
