p,post1,post2,true_label,matched_rules,matched_behaviours,pred_rule_based,category_counts,score_rules
22,"It had been a long time coming, I met my childhood friends after nearly 10 years. We certainly had plenty of banter and catch up talk to go through. It is amazing how we have all gone down different routes yet have had similar childhood experiences. It was also interesting how our personality traits are still noticeable from all that time ago. ",Happy Birthday! Many happy returns and I hope you have a wonderful dream fulled day! Looking forward to going out to celebrate your Birthday. Hope you liked all your presents. I am sure it will be a day to remember with all the celebrations. Love you loads and wishing you all the best. ,Low,"['IF a person shows in a post excitement about reuniting with friends and expresses joy about reminiscing together, THEN extraversion is likely High because it indicates a positive engagement with social interactions.', 'IF a person shows in a post a desire to get together with friends and make new memories, THEN extraversion is likely High because it reflects an eagerness for social interaction.', 'IF a person shows in a post joy derived from spending time with friends and sharing funny memories, THEN extraversion is likely High because it highlights an enjoyment of group dynamics.', ""IF a person shows in a post a strong emphasis on their partner's achievements and plans for celebrations, THEN extraversion is likely High because it highlights their social connectivity and optimism for shared experiences.""]","['It had been a long time coming, I met my childhood friends after nearly 10 years.', 'Looking forward to going out to celebrate your Birthday.', 'We certainly had plenty of banter and catch up talk to go through.', 'I am sure it will be a day to remember with all the celebrations.']",High,"{'Positive Emotions': 3, 'Sociability': 1}",0
25,"Was lucky enough to recently meet up and have an amazing time catching up with old friends from school who I hadn't seen in years, these are the people who made my childhood and shaped me into the person i am now so to see them all again and share memories was unbelievable, hopefully do it again soon","Happy birthday to my amazing partner, hope you have an fantastic day, thank you for everything you have done for me since the first moment I met you and putting up with me all the time, wishing you an amazing day and I've got a lot planned that will hopefully give you the day you deserve and to spoil you ",Moderate,"['IF a person shows in a post excitement about reuniting with friends and expresses joy about reminiscing together, THEN extraversion is likely High because it indicates a positive engagement with social interactions.', 'IF a person shows in a post a desire to get together with friends and make new memories, THEN extraversion is likely High because it reflects an eagerness for social interaction.', ""IF a person shows in a post a strong emphasis on their partner's achievements and plans for celebrations, THEN extraversion is likely High because it highlights their social connectivity and optimism for shared experiences.""]","[""Was lucky enough to recently meet up and have an amazing time catching up with old friends from school who I hadn't seen in years, these are the people who made my childhood and shaped me into the person I am now so to see them all again and share memories was unbelievable."", 'hopefully do it again soon.', ""wishing you an amazing day and I've got a lot planned that will hopefully give you the day you deserve and to spoil you.""]",High,"{'Positive Emotions': 2, 'Sociability': 1}",0
26,"Loved loved loved seeing these guys today…the original OG’s from way back when I still had a fringe, wore double denim and was reading Shout magazine. Wah life goes by so fast.
I’m so lucky to have these guys still in my life today, we need to make these meet ups a more regular thing!","Happy Birthday to our one and only, our jam in the sandwich… have the best day. Me and the boys will be on our best behaviour today so get some rest and do something you enjoy. We love you along with everyone else who knows you. Wishing you the best of health wealth and happiness.",High,"['IF a person shows in a post excitement about reuniting with friends and expresses joy about reminiscing together, THEN extraversion is likely High because it indicates a positive engagement with social interactions.', 'IF a person shows in a post a desire to get together with friends and make new memories, THEN extraversion is likely High because it reflects an eagerness for social interaction.', 'IF a person shows in a post joy derived from spending time with friends and sharing funny memories, THEN extraversion is likely High because it highlights an enjoyment of group dynamics.']","['Loved loved loved seeing these guys today…the original OG’s from way back when I still had a fringe, wore double denim and was reading Shout magazine.', 'we need to make these meet ups a more regular thing!', 'Happy Birthday to our one and only, our jam in the sandwich… have the best day.']",High,"{'Positive Emotions': 2, 'Sociability': 1}",1
28,My oldest and dearest friends gathered at the weekend to celebrate 30 years since leaving school. Much laughing and getting over how much we had all aged. Looking back at our old school photos was hilarious. Some of us didn't even recognise ourselves. We had such a good time that we decided to make this an annual event ,The most important person in my life achieves a milestone birthday today. Congratulations on your 50th and may we share many more happy years together. Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis and keep smiling. These can be the best years of life with the right attitude. Get writing that bucket list and let's see the world ticking them off.,Low,"['IF a person shows in a post excitement about reuniting with friends and expresses joy about reminiscing together, THEN extraversion is likely High because it indicates a positive engagement with social interactions.', 'IF a person shows in a post a desire to get together with friends and make new memories, THEN extraversion is likely High because it reflects an eagerness for social interaction.', 'IF a person shows in a post enthusiasm and humor about past shared experiences with friends, THEN extraversion is likely High because it reveals a cheerful view on social connections.', ""IF a person shows in a post a strong emphasis on their partner's achievements and plans for celebrations, THEN extraversion is likely High because it highlights their social connectivity and optimism for shared experiences."", 'IF a person shows in a post regard for social events as therapeutic and expresses eagerness to repeat them soon, THEN extraversion is likely High because it demonstrates enthusiasm for potential future interactions.']","['Much laughing and getting over how much we had all aged.', 'We had such a good time that we decided to make this an annual event.', 'Looking back at our old school photos was hilarious.', 'Congratulations on your 50th and may we share many more happy years together.', ""Let's see the world ticking them off.""]",High,"{'Positive Emotions': 4, 'Sociability': 1}",0
31,Long awaited catch up with life long friends!  Why has it taken so long? It was so good to catch up with everybody.  It has been so great seeing how we have all changed and grown both physically and spiritually.  Let me know who is up for making this an annual event? Please let me know.  I am happy to organise it.  Feeling blessed.  Cheers everyone!,"Happy birthday to the best and most wonderful husband I could ever ask for xx  Thank you for everything you do. Thank you for being an awesome dad to our two children. Enjoy your day and look forward the birthday celebrations tonight.  Enjoy your gifts. 
 You  so deserve them.  Love as always.",High,"['IF a person shows in a post excitement about reuniting with friends and expresses joy about reminiscing together, THEN extraversion is likely High because it indicates a positive engagement with social interactions.', 'IF a person shows in a post a desire to get together with friends and make new memories, THEN extraversion is likely High because it reflects an eagerness for social interaction.', 'IF a person shows in a post regard for social events as therapeutic and expresses eagerness to repeat them soon, THEN extraversion is likely High because it demonstrates enthusiasm for potential future interactions.', ""IF a person shows in a post a strong emphasis on their partner's achievements and plans for celebrations, THEN extraversion is likely High because it highlights their social connectivity and optimism for shared experiences.""]","['It was so good to catch up with everybody.', 'Let me know who is up for making this an annual event?', 'I am happy to organise it.', 'Enjoy your day and look forward the birthday celebrations tonight.']",High,"{'Positive Emotions': 3, 'Sociability': 1}",1
32,"A great thank you to my best childhood friends for organising this heart-warming event.
Emily, Sandra and Beckie - you are the best! 
Lots of stories and pictures were shared and we all thoroughly enjoyed a crazy ride down memory lane. It was great to see you all and see how you all got on in your lives girls!
Can't wait to do this again next year!","A very Happy birthday to my bestie!!! Roy, I want you to know that you are the best thing that ever happened to me. I am so glad we met and I love you unconditionally. I hope you have the best day celebrating your 40th birthday and I'm so here for it. 
You have touched the lives of so many people including mine and we are forever grateful for your optimistic, caring, and kind personality, hope you'll never change!
",Moderate,"['IF a person shows in a post excitement about reuniting with friends and expresses joy about reminiscing together, THEN extraversion is likely High because it indicates a positive engagement with social interactions.', 'IF a person shows in a post a desire to get together with friends and make new memories, THEN extraversion is likely High because it reflects an eagerness for social interaction.', ""IF a person shows in a post a strong emphasis on their partner's achievements and plans for celebrations, THEN extraversion is likely High because it highlights their social connectivity and optimism for shared experiences.""]","['Lots of stories and pictures were shared and we all thoroughly enjoyed a crazy ride down memory lane.', ""Can't wait to do this again next year!"", ""I hope you have the best day celebrating your 40th birthday and I'm so here for it.""]",High,"{'Positive Emotions': 2, 'Sociability': 1}",0
33,Back with the besties! Hanging with my buds from grade school… can’t believe how long it’s been. After all this time they all still get it. Anyone who want to get a drink come on by. High school may have been fifteen years ago but it still feels like we graduated just yesterday. ,Happy birthday to my best friend and partner in crime. It’s crazy all we’ve been through in the past fifteen years. Through all the ups and downs you have always been there for me. I couldn’t ask for a better person to share my life with. Happy birthday and here’s to the next decade together. ,Low,"['IF a person shows in a post excitement about reuniting with friends and expresses joy about reminiscing together, THEN extraversion is likely High because it indicates a positive engagement with social interactions.', 'IF a person shows in a post a desire to get together with friends and make new memories, THEN extraversion is likely High because it reflects an eagerness for social interaction.', 'IF a person shows in a post joy derived from spending time with friends and sharing funny memories, THEN extraversion is likely High because it highlights an enjoyment of group dynamics.', ""IF a person shows in a post a strong emphasis on their partner's achievements and plans for celebrations, THEN extraversion is likely High because it highlights their social connectivity and optimism for shared experiences.""]","['Back with the besties! Hanging with my buds from grade school… can’t believe how long it’s been.', 'Anyone who want to get a drink come on by.', 'High school may have been fifteen years ago but it still feels like we graduated just yesterday.', 'Happy birthday to my best friend and partner in crime. It’s crazy all we’ve been through in the past fifteen years.']",High,"{'Positive Emotions': 3, 'Sociability': 1}",0
35,Had a great catchup with my old friends today. It had been too long since we had last spoke with each other. Met up at a local pub and had some nice drinks and a great dinner. There was a show on across the road and we jumped over there after a few beers. Thanks for organising it guys and let's not wait too long for the next one! ,"Happy birthday, babe! Where has the year gone? It felt like only last month we were talking about our plans for the year and now nearly a whole other year has gone by. Don't feel too worked up about your age because I know it gets to you, sometimes. We'll go out and enjoy ourselves and treat it like an 18th to make you happy. Remember, it's better to be over the hill than buried under it.",High,"['IF a person shows in a post excitement about reuniting with friends and expresses joy about reminiscing together, THEN extraversion is likely High because it indicates a positive engagement with social interactions.', 'IF a person shows in a post a desire to get together with friends and make new memories, THEN extraversion is likely High because it reflects an eagerness for social interaction.', 'IF a person shows in a post joy derived from spending time with friends and sharing funny memories, THEN extraversion is likely High because it highlights an enjoyment of group dynamics.', ""IF a person shows in a post a strong emphasis on their partner's achievements and plans for celebrations, THEN extraversion is likely High because it highlights their social connectivity and optimism for shared experiences.""]","['Had a great catchup with my old friends today. It had been too long since we had last spoke with each other.', ""Thanks for organising it guys and let's not wait too long for the next one!"", 'Met up at a local pub and had some nice drinks and a great dinner.', ""Happy birthday, babe! ... We'll go out and enjoy ourselves and treat it like an 18th to make you happy.""]",High,"{'Positive Emotions': 3, 'Sociability': 1}",1
37,"After some years, I was finally able to spend some time with my old pal X from back home. It feels unreal to spend time with them after so many years spent apart and after so many things happened, whether it was moving abroad, new jobs or big family events. X you mean a lot and I cherish our friendship ","I still can't express how lucky I am to have you in my life, ever since I met you, you have been a integral part of my life and I can't express how much you mean to me and how much I love you. Happy birthday, I really mean that, wish you a happy birthday and may the years be kind to us",Moderate,"['IF a person shows in a post excitement about reuniting with friends and expresses joy about reminiscing together, THEN extraversion is likely High because it indicates a positive engagement with social interactions.', 'IF a person shows in a post an appreciation for intimate moments without referencing larger social interactions, THEN extraversion is likely Low because it implies a preference for deep connections over social engagement.']","['It feels unreal to spend time with them after so many years spent apart.', ""I can't express how much you mean to me and how much I love you.""]",Moderate,"{'Positive Emotions': 1, 'Sociability': 1}",1
38,"chlilling with my longest know friends. I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end. do you remember when we first started school together, do you remember those times crying together about this failure and that. do you remember the times that we got to celebrate this achievement and that quality? ","Happy birhday my love. Here's to many more to come. You've grown so much this year and I'm so glad that we're celebrating our tenth year together. Hope you love your gifts and surprises. And thank you to everyone who wishes us the best. happy birthday to you, happy birthday to your mother and farther who birthed such a wonderful being",Low,"['IF a person shows in a post excitement about reuniting with friends and expresses joy about reminiscing together, THEN extraversion is likely High because it indicates a positive engagement with social interactions.', 'IF a person shows in a post joy derived from spending time with friends and sharing funny memories, THEN extraversion is likely High because it highlights an enjoyment of group dynamics.', ""IF a person shows in a post a strong emphasis on their partner's achievements and plans for celebrations, THEN extraversion is likely High because it highlights their social connectivity and optimism for shared experiences."", 'IF a person shows in a post a flat expression of gratitude without a playful or engaging tone, THEN extraversion is likely Low because it suggests a disengaged attitude towards social relationships.']","[""I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end."", 'do you remember the times that we got to celebrate this achievement and that quality?', ""Happy birthday my love. Here's to many more to come. You've grown so much this year and I'm so glad that we're celebrating our tenth year together."", 'And thank you to everyone who wishes us the best.']",Moderate,"{'Positive Emotions': 3, 'Warmth': 1}",0
40,had fun today! got to see my friends that i've grown up with. im grateful to go through life with them and to see them grow as people. every accomplishment i will be there for becauase i know they will be there for me. i am truly grateful to have such a strong group of people around me and to uplift me.,"happy birthday my love. i am so proud of you. you are my best friend, my ace, my rock. i love you more than every. you keep me on my feet and you never let my crown tip. even trhrough all the trials and tribulations. i am lucky to have someone like you in my corner. you never fail to make me happt",Moderate,"['IF a person shows in a post excitement about reuniting with friends and expresses joy about reminiscing together, THEN extraversion is likely High because it indicates a positive engagement with social interactions.', 'IF a person shows in a post joy derived from spending time with friends and sharing funny memories, THEN extraversion is likely High because it highlights an enjoyment of group dynamics.', ""IF a person shows in a post a strong emphasis on their partner's achievements and plans for celebrations, THEN extraversion is likely High because it highlights their social connectivity and optimism for shared experiences.""]","[""had fun today! got to see my friends that i've grown up with."", 'i am truly grateful to have such a strong group of people around me and to uplift me.', 'happy birthday my love. i am so proud of you.']",High,{'Positive Emotions': 3},0
45,"I visited some of my childhood friends that I haven't seen in many years. We reminisced about all of the good times we experienced together and had a fun time for many hours down at the local bar. I talked with many friends who I had even forgot existed, but we sat down at remembered many moments we shared together.",Happy birthday to my significant other. They are such an amazing person and I am glad to have spent the last few years of my life with them. I am already looking forward to spending the future and hopefully the rest of my life with them. We have already spent so many good moments together.,Moderate,"['IF a person shows in a post excitement about reuniting with friends and expresses joy about reminiscing together, THEN extraversion is likely High because it indicates a positive engagement with social interactions.', 'IF a person shows in a post joy derived from spending time with friends and sharing funny memories, THEN extraversion is likely High because it highlights an enjoyment of group dynamics.', ""IF a person shows in a post a strong emphasis on their partner's achievements and plans for celebrations, THEN extraversion is likely High because it highlights their social connectivity and optimism for shared experiences."", 'IF a person shows in a post regard for social events as therapeutic and expresses eagerness to repeat them soon, THEN extraversion is likely High because it demonstrates enthusiasm for potential future interactions.']","['We reminisced about all of the good times we experienced together and had a fun time for many hours down at the local bar.', 'I talked with many friends who I had even forgot existed, but we sat down at remembered many moments we shared together.', 'Happy birthday to my significant other. They are such an amazing person and I am glad to have spent the last few years of my life with them.', 'I am already looking forward to spending the future and hopefully the rest of my life with them.']",High,{'Positive Emotions': 4},0
46,"Such a crazy time with my bro from childhood. We got to this house party which was full of vibes. From the time we got there we knew it was going to be special. The decoration on the house was amazing. Massive shout out to whoever made the ribs, chicken wings and burgers - 10/10. Music was on point, dancing was on point too. We need to do this again.","Just want to send a special happy birthday to my wife - my best friend, my advisor, my partner in crime and in love. Your patience, kind heart, focus, intelligence and your resilience in the face of life's obstacles makes me so lucky to be called your husband. To witness and stand by the woman you've grown into is amazing. I look forward to celebrating many more birthdays with you. Happy birthday my love. ",Moderate,"['IF a person shows in a post excitement about reuniting with friends and expresses joy about reminiscing together, THEN extraversion is likely High because it indicates a positive engagement with social interactions.', 'IF a person shows in a post a desire to get together with friends and make new memories, THEN extraversion is likely High because it reflects an eagerness for social interaction.', ""IF a person shows in a post a strong emphasis on their partner's achievements and plans for celebrations, THEN extraversion is likely High because it highlights their social connectivity and optimism for shared experiences.""]","['Such a crazy time with my bro from childhood. We got to this house party which was full of vibes.', 'We need to do this again.', 'I look forward to celebrating many more birthdays with you.']",High,"{'Positive Emotions': 2, 'Sociability': 1}",0
48,It feels so good to have the gang back together again! we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars xoxo we loved reliving the same excitement from when we were young ~ that was 13 years ago! :O &lt;3 P.S. no one noticed that my heel was starting to break...,"my darling, my dearest. I couldn't imagine life without you and your dimpled smiles and cuddles. when life gets tough, you're there for me and me for you. I feel so blessed that we found each other and that we get to share this adventure of life together. You've hit a quarter of a century and here's to many more. I love you, happy birthday! &lt;3",Low,"['IF a person shows in a post excitement about reuniting with friends and expresses joy about reminiscing together, THEN extraversion is likely High because it indicates a positive engagement with social interactions.', 'IF a person shows in a post joy derived from spending time with friends and sharing funny memories, THEN extraversion is likely High because it highlights an enjoyment of group dynamics.', 'IF a person shows in a post enthusiasm and humor about past shared experiences with friends, THEN extraversion is likely High because it reveals a cheerful view on social connections.', ""IF a person shows in a post a strong emphasis on their partner's achievements and plans for celebrations, THEN extraversion is likely High because it highlights their social connectivity and optimism for shared experiences.""]","['It feels so good to have the gang back together again!', 'we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars xoxo', 'we loved reliving the same excitement from when we were young ~ that was 13 years ago!', ""You've hit a quarter of a century and here's to many more.""]",High,{'Positive Emotions': 4},0
