p,post1,post2,true_label,matched_rules,matched_behaviours,pred_rule_based,category_counts,score_rules
16,"went to a great birthday party today at the drummond park animal experience
centre with ash, jen, jodie jake, alex and all the rest of the crew.  loved watching the
monkeys antics.  the lion cubs were so cute.  alex ate too much cake and looked alittle
green jake punched him in the stomach to sicee if he could make him sick ..","wow!  another landmark birthday.  we are all so looking forward to your birthday
bash at Fisher's restaurant.  can't believe you've come this far despite all the
hoops you've had to jump through in the past few years,  what an achievement
well done you.  I know you said no presents but well suspect there may still be one or two surprises",Low,"['IF a person expresses enjoyment of social activities or gatherings in their post THEN extraversion is likely High because it indicates a tendency to engage in social interactions.', 'IF a person uses exclamatory language or expresses excitement about spending time with others in their post THEN extraversion is likely High because it reflects enthusiasm for social interactions.', 'IF a person indicates they had a lot of fun at a social event and mentions laughter or games in their post THEN extraversion is likely High because it highlights enjoyment of socializing.', 'IF a person shares positive anecdotes about social experiences and expresses eagerness to meet again in their post THEN extraversion is likely High because it shows a desire for continued social interaction.']","['went to a great birthday party today at the drummond park animal experience centre', 'wow! another landmark birthday.', 'loved watching the monkeys antics. alex ate too much cake and looked alittle green jake punched him in the stomach', ""we are all so looking forward to your birthday bash at Fisher's restaurant.""]",High,"{'Sociability': 2, 'Positive Emotions': 2}",0
20,"Wow. Having a great time catching up with old childhood friends after over 50 years! We haven't changed a bit ????.  Other than having several marriages, 18 children and 7 grandchildren between us. Life has definitely been a journey and pretty good to all of us ??. Lets not leave it another 50 years to catch up ??",Happy Birthday to this amazing man who I'm so proud to call my husband and father of my chidren. Hope you have an absolutely brilliant day and so glad i get to share it with you. You're definitely like a fine wine and get better and better with each passing year. All my love forever and always ?,High,"['IF a person expresses enjoyment of social activities or gatherings in their post THEN extraversion is likely High because it indicates a tendency to engage in social interactions.', 'IF a person expresses eagerness to meet again in their post THEN extraversion is likely High because it shows a desire for continued social interaction.', 'IF a person uses exclamatory language or expresses excitement about spending time with others in their post THEN extraversion is likely High because it reflects enthusiasm for social interactions.', 'IF a person shares positive anecdotes about social experiences and expresses eagerness to meet again in their post THEN extraversion is likely High because it shows a desire for continued social interaction.']","['Having a great time catching up with old childhood friends after over 50 years!', 'Lets not leave it another 50 years to catch up ??', 'Hope you have an absolutely brilliant day and so glad i get to share it with you.', ""You're definitely like a fine wine and get better and better with each passing year.""]",High,"{'Sociability': 2, 'Uncategorized': 1, 'Positive Emotions': 1}",1
22,"It had been a long time coming, I met my childhood friends after nearly 10 years. We certainly had plenty of banter and catch up talk to go through. It is amazing how we have all gone down different routes yet have had similar childhood experiences. It was also interesting how our personality traits are still noticeable from all that time ago. ",Happy Birthday! Many happy returns and I hope you have a wonderful dream fulled day! Looking forward to going out to celebrate your Birthday. Hope you liked all your presents. I am sure it will be a day to remember with all the celebrations. Love you loads and wishing you all the best. ,Low,"['IF a person expresses enjoyment of social activities or gatherings in their post THEN extraversion is likely High because it indicates a tendency to engage in social interactions.', 'IF a person shares positive anecdotes about social experiences and expresses eagerness to meet again in their post THEN extraversion is likely High because it shows a desire for continued social interaction.']","['We certainly had plenty of banter and catch up talk to go through.', 'Looking forward to going out to celebrate your Birthday.']",Moderate,{'Sociability': 2},0
23,An unforgettable day with childhood friends! A magical day reminicising together and catching up after so long. Doesn’t matter how long it’s been we all slot back together like no time has passed at all. Watching our kids play together and seeing the cycles of life begin all over again is so emotional. Love you all xx #westhillgang #pyegreenmassive #childhood #friends,"Happy Birthday to my best friend, the best husband and dad in the world! I’ve celebrated 13 of your birthdays with you and every day in between and for all the chats and hugs, the love, the tough times, it is never ever enough. I look forward to seeing you every morning, I can’t wait to see you after work every day. The love of my life, I am so in love with you. Happy Birthday, my love xxx",Low,"['IF a person expresses enjoyment of social activities or gatherings in their post THEN extraversion is likely High because it indicates a tendency to engage in social interactions.', 'IF a person shares positive anecdotes about social experiences and expresses eagerness to meet again in their post THEN extraversion is likely High because it shows a desire for continued social interaction.', 'IF a person describes feeling energized or uplifted after seeing friends in their post THEN extraversion is likely High because this shows an openness to social environments.', 'IF a person uses exclamatory language or expresses excitement about spending time with others in their post THEN extraversion is likely High because it reflects enthusiasm for social interactions.']","['An unforgettable day with childhood friends! A magical day reminiscing together and catching up after so long.', 'Doesn’t matter how long it’s been we all slot back together like no time has passed at all.', 'Watching our kids play together and seeing the cycles of life begin all over again is so emotional.', 'I can’t wait to see you after work every day.']",High,"{'Sociability': 2, 'Energy/Activity': 1, 'Positive Emotions': 1}",0
27,"After all these years it's very interesting seeing how everyone I grew up with has changed, it's almost as if I was talking to two different versions of people from parallel universes, one a complete immature and incompetent buffon, the other a sophisticated and well mannered individual. It's crazy how time flies!","From cheerleader to married, I'm so appreciative of all the things you have done for me, and our family. Helping us financially or help cope with illness, I knew I made the right decision engaging with a nurse.I'm so glad that you came into my life and that we'll one day exit together. Happy 26th birthday my love!",Low,"['IF a person describes past social experiences without enthusiasm or excitement in their post THEN extraversion is likely Low because it suggests a preference for reflection rather than active social engagement.', 'IF a person reflects on activities with friends but focuses purely on the past without excitement or plans for future gatherings in their post THEN extraversion is likely Low because it indicates a lack of current social engagement enthusiasm.', 'IF a person describes social experiences in a detached or critical manner in their post THEN extraversion is likely Low because it indicates a lack of affinity for social engagement.']","[""it's very interesting seeing how everyone I grew up with has changed, it's almost as if I was talking to two different versions of people from parallel universes."", ""After all these years...it's almost as if I was talking to two different versions of people from parallel universes."", 'one a complete immature and incompetent buffon, the other a sophisticated and well mannered individual.']",Low,{'Sociability': 3},1
28,My oldest and dearest friends gathered at the weekend to celebrate 30 years since leaving school. Much laughing and getting over how much we had all aged. Looking back at our old school photos was hilarious. Some of us didn't even recognise ourselves. We had such a good time that we decided to make this an annual event ,The most important person in my life achieves a milestone birthday today. Congratulations on your 50th and may we share many more happy years together. Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis and keep smiling. These can be the best years of life with the right attitude. Get writing that bucket list and let's see the world ticking them off.,Low,"['IF a person expresses enjoyment of social activities or gatherings in their post THEN extraversion is likely High because it indicates a tendency to engage in social interactions.', 'IF a person indicates they had a lot of fun at a social event and mentions laughter or games in their post THEN extraversion is likely High because it highlights enjoyment of socializing.', 'IF a person shares positive anecdotes about social experiences and expresses eagerness to meet again in their post THEN extraversion is likely High because it shows a desire for continued social interaction.', 'IF a person mentions community involvement or the pleasure of meeting new people in their post THEN extraversion is likely High because it indicates active social participation.']","['We had such a good time that we decided to make this an annual event.', 'Much laughing and getting over how much we had all aged.', 'We decided to make this an annual event.', ""Get writing that bucket list and let's see the world ticking them off.""]",High,"{'Sociability': 3, 'Positive Emotions': 1}",0
31,Long awaited catch up with life long friends!  Why has it taken so long? It was so good to catch up with everybody.  It has been so great seeing how we have all changed and grown both physically and spiritually.  Let me know who is up for making this an annual event? Please let me know.  I am happy to organise it.  Feeling blessed.  Cheers everyone!,"Happy birthday to the best and most wonderful husband I could ever ask for xx  Thank you for everything you do. Thank you for being an awesome dad to our two children. Enjoy your day and look forward the birthday celebrations tonight.  Enjoy your gifts. 
 You  so deserve them.  Love as always.",High,"['IF a person expresses enjoyment of social activities or gatherings in their post THEN extraversion is likely High because it indicates a tendency to engage in social interactions.', 'IF a person shares positive anecdotes about social experiences and expresses eagerness to meet again in their post THEN extraversion is likely High because it shows a desire for continued social interaction.', 'IF a person uses exclamatory language or expresses excitement about spending time with others in their post THEN extraversion is likely High because it reflects enthusiasm for social interactions.', 'IF a person mentions community involvement or the pleasure of meeting new people in their post THEN extraversion is likely High because it indicates active social participation.', 'IF a person indicates they had a lot of fun at a social event and mentions laughter or games in their post THEN extraversion is likely High because it highlights enjoyment of socializing.']","['It was so good to catch up with everybody.', 'Let me know who is up for making this an annual event? Please let me know. I am happy to organise it.', 'Feeling blessed. Cheers everyone!', 'It has been so great seeing how we have all changed and grown both physically and spiritually.', 'look forward to the birthday celebrations tonight.']",High,"{'Sociability': 3, 'Positive Emotions': 2}",1
32,"A great thank you to my best childhood friends for organising this heart-warming event.
Emily, Sandra and Beckie - you are the best! 
Lots of stories and pictures were shared and we all thoroughly enjoyed a crazy ride down memory lane. It was great to see you all and see how you all got on in your lives girls!
Can't wait to do this again next year!","A very Happy birthday to my bestie!!! Roy, I want you to know that you are the best thing that ever happened to me. I am so glad we met and I love you unconditionally. I hope you have the best day celebrating your 40th birthday and I'm so here for it. 
You have touched the lives of so many people including mine and we are forever grateful for your optimistic, caring, and kind personality, hope you'll never change!
",Moderate,"['IF a person expresses enjoyment of social activities or gatherings in their post THEN extraversion is likely High because it indicates a tendency to engage in social interactions.', 'IF a person expresses excitement about spending time with others in their post THEN extraversion is likely High because it reflects enthusiasm for social interactions.', 'IF a person shares positive anecdotes about social experiences and expresses eagerness to meet again in their post THEN extraversion is likely High because it shows a desire for continued social interaction.']","['A great thank you to my best childhood friends for organising this heart-warming event. Lots of stories and pictures were shared and we all thoroughly enjoyed a crazy ride down memory lane.', ""Can't wait to do this again next year!"", ""I hope you have the best day celebrating your 40th birthday and I'm so here for it.""]",High,"{'Sociability': 2, 'Uncategorized': 1}",0
35,Had a great catchup with my old friends today. It had been too long since we had last spoke with each other. Met up at a local pub and had some nice drinks and a great dinner. There was a show on across the road and we jumped over there after a few beers. Thanks for organising it guys and let's not wait too long for the next one! ,"Happy birthday, babe! Where has the year gone? It felt like only last month we were talking about our plans for the year and now nearly a whole other year has gone by. Don't feel too worked up about your age because I know it gets to you, sometimes. We'll go out and enjoy ourselves and treat it like an 18th to make you happy. Remember, it's better to be over the hill than buried under it.",High,"['IF a person expresses enjoyment of social activities or gatherings in their post THEN extraversion is likely High because it indicates a tendency to engage in social interactions.', 'IF a person shares positive anecdotes about social experiences and expresses eagerness to meet again in their post THEN extraversion is likely High because it shows a desire for continued social interaction.', 'IF a person expresses excitement about spending time with others in their post THEN extraversion is likely High because it reflects enthusiasm for social interactions.']","['Had a great catchup with my old friends today.', ""Thanks for organising it guys and let's not wait too long for the next one!"", ""We'll go out and enjoy ourselves and treat it like an 18th to make you happy.""]",High,"{'Sociability': 2, 'Uncategorized': 1}",1
36,"I had the best time today, joining together with the girls I grew up with! We shared memories, laughed at our ridiculous behaviour (and outfits, though the less said about that, the better!). It was utterly joyful, and a real throwback to a much simpler time. Like therapy for the soul. I'm very excited to do it again very soon.","I've never made a secret of how proud I am of my husband. I'm his biggest cheerleader and No.1 fan! As he approaches his 40th birthday, I want to thank him for our last 20 years together and congratulate him on every single achievement in his life! His children, his dedication to helping others and his commitment to being the best person he can be. So proud of you, darling! Love you lots xx",High,"['IF a person expresses enjoyment of social activities or gatherings in their post THEN extraversion is likely High because it indicates a tendency to engage in social interactions.', 'IF a person uses exclamatory language or expresses excitement about spending time with others in their post THEN extraversion is likely High because it reflects enthusiasm for social interactions.', 'IF a person shares positive anecdotes about social experiences and expresses eagerness to meet again in their post THEN extraversion is likely High because it shows a desire for continued social interaction.', 'IF a person mentions community involvement or the pleasure of meeting new people in their post THEN extraversion is likely High because it indicates active social participation.']","['I had the best time today, joining together with the girls I grew up with!', 'It was utterly joyful, and a real throwback to a much simpler time.', ""I'm very excited to do it again very soon."", ""I'm his biggest cheerleader and No.1 fan!""]",High,"{'Sociability': 3, 'Positive Emotions': 1}",1
37,"After some years, I was finally able to spend some time with my old pal X from back home. It feels unreal to spend time with them after so many years spent apart and after so many things happened, whether it was moving abroad, new jobs or big family events. X you mean a lot and I cherish our friendship ","I still can't express how lucky I am to have you in my life, ever since I met you, you have been a integral part of my life and I can't express how much you mean to me and how much I love you. Happy birthday, I really mean that, wish you a happy birthday and may the years be kind to us",Moderate,"['IF a person reflects on activities with friends but focuses purely on the past without excitement or plans for future gatherings in their post THEN extraversion is likely Low because it indicates a lack of current social engagement enthusiasm.', 'IF a person shares positive anecdotes about social experiences and expresses eagerness to meet again in their post THEN extraversion is likely High because it shows a desire for continued social interaction.', 'IF a person expresses enjoyment of social activities or gatherings in their post THEN extraversion is likely High because it indicates a tendency to engage in social interactions.']","['After some years, I was finally able to spend some time with my old pal X from back home.', 'It feels unreal to spend time with them after so many years spent apart.', 'I really mean that, wish you a happy birthday and may the years be kind to us.']",Moderate,{'Sociability': 3},1
39,"Had an amazing night catching up with my childhood friends! It’s been way too long since we all got together. We reminisced about our wild adventures and laughed until our sides hurt. It’s crazy how some things never change, like our inside jokes and silly stories. Grateful for these friendships that stand the test of time! Can’t wait for the next reunion!","
Happy birthday to the love of my life! You bring so much joy and laughter into my world, and I’m endlessly grateful for every moment we share. Your kindness, strength, and passion inspire me every day. Here’s to celebrating you today and all the amazing adventures ahead! Can’t wait to spoil you and make this day unforgettable. Love you to the moon and back!",Moderate,"['IF a person expresses enjoyment of social activities or gatherings in their post THEN extraversion is likely High because it indicates a tendency to engage in social interactions.', 'IF a person uses exclamatory language or expresses excitement about spending time with others in their post THEN extraversion is likely High because it reflects enthusiasm for social interactions.', 'IF a person shares positive anecdotes about social experiences and expresses eagerness to meet again in their post THEN extraversion is likely High because it shows a desire for continued social interaction.', 'IF a person indicates they had a lot of fun at a social event and mentions laughter or games in their post THEN extraversion is likely High because it highlights enjoyment of socializing.', 'IF a person describes feeling energized or uplifted after seeing friends in their post THEN extraversion is likely High because this shows an openness to social environments.', 'IF a person mentions community involvement or the pleasure of meeting new people in their post THEN extraversion is likely High because it indicates active social participation.']","['Had an amazing night catching up with my childhood friends!', 'Can’t wait for the next reunion!', 'Grateful for these friendships that stand the test of time!', 'We reminisced about our wild adventures and laughed until our sides hurt.', 'You bring so much joy and laughter into my world.', 'Here’s to celebrating you today and all the amazing adventures ahead!']",High,"{'Sociability': 3, 'Positive Emotions': 2, 'Energy/Activity': 1}",0
40,had fun today! got to see my friends that i've grown up with. im grateful to go through life with them and to see them grow as people. every accomplishment i will be there for becauase i know they will be there for me. i am truly grateful to have such a strong group of people around me and to uplift me.,"happy birthday my love. i am so proud of you. you are my best friend, my ace, my rock. i love you more than every. you keep me on my feet and you never let my crown tip. even trhrough all the trials and tribulations. i am lucky to have someone like you in my corner. you never fail to make me happt",Moderate,"['IF a person expresses enjoyment of social activities or gatherings in their post THEN extraversion is likely High because it indicates a tendency to engage in social interactions.', 'IF a person shares positive anecdotes about social experiences and expresses eagerness to meet again in their post THEN extraversion is likely High because it shows a desire for continued social interaction.', 'IF a person describes feeling energized or uplifted after seeing friends in their post THEN extraversion is likely High because this shows an openness to social environments.', 'IF a person indicates they had a lot of fun at a social event and mentions laughter or games in their post THEN extraversion is likely High because it highlights enjoyment of socializing.', 'IF a person mentions community involvement or the pleasure of meeting new people in their post THEN extraversion is likely High because it indicates active social participation.']","[""had fun today! got to see my friends that i've grown up with."", 'i am truly grateful to have such a strong group of people around me and to uplift me.', 'i know they will be there for me. i am truly grateful to have such a strong group of people around me and to uplift me.', ""had fun today! got to see my friends that i've grown up with."", 'i am truly grateful to have such a strong group of people around me and to uplift me.']",High,"{'Sociability': 3, 'Energy/Activity': 1, 'Positive Emotions': 1}",0
