p,post1,post2,true_label,matched_rules,matched_behaviours,pred_rule_based,category_counts,score_rules
20,"Wow. Having a great time catching up with old childhood friends after over 50 years! We haven't changed a bit ????.  Other than having several marriages, 18 children and 7 grandchildren between us. Life has definitely been a journey and pretty good to all of us ??. Lets not leave it another 50 years to catch up ??",Happy Birthday to this amazing man who I'm so proud to call my husband and father of my chidren. Hope you have an absolutely brilliant day and so glad i get to share it with you. You're definitely like a fine wine and get better and better with each passing year. All my love forever and always ?,High,"['IF a person describes having an amazing time catching up with childhood friends in a lively manner in a post THEN extraversion is likely High because it reflects a vibrant connection to social experiences.', 'IF a person expresses a longing for more social interactions or plans future gatherings in a post THEN extraversion is likely High because it indicates an eagerness to maintain social connections.', 'IF a person shares a vivid and enthusiastic recount of a recent gathering with friends in a post THEN extraversion is likely High because this reflects a strong enjoyment and positive engagement with social company.', 'IF a person expresses excitement about reuniting with friends in a post THEN extraversion is likely High because this enthusiasm indicates a strong enjoyment of social interactions.', 'IF a person expresses excitement about sharing a special day with someone in a post THEN extraversion is likely High because this reflects a joy in social connections and celebrations.']","['Wow. Having a great time catching up with old childhood friends after over 50 years!', 'Lets not leave it another 50 years to catch up ??', 'Life has definitely been a journey and pretty good to all of us ??', 'Wow. Having a great time catching up with old childhood friends after over 50 years!', 'Hope you have an absolutely brilliant day and so glad I get to share it with you.']",High,"{'Positive Emotions': 3, 'Sociability': 1, 'Uncategorized': 1}",1
22,"It had been a long time coming, I met my childhood friends after nearly 10 years. We certainly had plenty of banter and catch up talk to go through. It is amazing how we have all gone down different routes yet have had similar childhood experiences. It was also interesting how our personality traits are still noticeable from all that time ago. ",Happy Birthday! Many happy returns and I hope you have a wonderful dream fulled day! Looking forward to going out to celebrate your Birthday. Hope you liked all your presents. I am sure it will be a day to remember with all the celebrations. Love you loads and wishing you all the best. ,Low,"['IF a person expresses excitement about reuniting with friends in a post THEN extraversion is likely High because this enthusiasm indicates a strong enjoyment of social interactions.', 'IF a person describes having an amazing time catching up with childhood friends in a lively manner in a post THEN extraversion is likely High because it reflects a vibrant connection to social experiences.', 'IF a person expresses a longing for more social interactions or plans future gatherings in a post THEN extraversion is likely High because it indicates an eagerness to maintain social connections.', 'IF a person shares a vivid and enthusiastic recount of a recent gathering with friends in a post THEN extraversion is likely High because this reflects a strong enjoyment and positive engagement with social company.']","['It had been a long time coming, I met my childhood friends after nearly 10 years.', 'We certainly had plenty of banter and catch up talk to go through.', 'Looking forward to going out to celebrate your Birthday.', 'I am sure it will be a day to remember with all the celebrations.']",High,"{'Positive Emotions': 3, 'Sociability': 1}",0
24,"Had the best time ca tching up with my chilidhood friends last night! It’s amazing how, despite t he years, we fall riight back into those silly jokes and shared memories. From playing games in the backyard to reminis cing about our wild adventures, it was a great reminder of the b onds that shaped us","Happy Birtihday to the love of my life! i’m so grateful for every moment we share together. You bring so mucih joy and laughter into my world. I can’t wait to celebrate you today and make more amazinng memories! Here’s to another year of love, adventure, and all your dreams coming true. You deserve the best!",High,"['IF a person describes having an amazing time catching up with childhood friends in a lively manner in a post THEN extraversion is likely High because it reflects a vibrant connection to social experiences.', 'IF a person expresses a longing for more social interactions or plans future gatherings in a post THEN extraversion is likely High because it indicates an eagerness to maintain social connections.', 'IF a person shares a vivid and enthusiastic recount of a recent gathering with friends in a post THEN extraversion is likely High because this reflects a strong enjoyment and positive engagement with social company.']","['Had the best time catching up with my childhood friends last night!', 'I can’t wait to celebrate you today and make more amazing memories!', 'It was a great reminder of the bonds that shaped us.']",High,"{'Positive Emotions': 2, 'Sociability': 1}",1
27,"After all these years it's very interesting seeing how everyone I grew up with has changed, it's almost as if I was talking to two different versions of people from parallel universes, one a complete immature and incompetent buffon, the other a sophisticated and well mannered individual. It's crazy how time flies!","From cheerleader to married, I'm so appreciative of all the things you have done for me, and our family. Helping us financially or help cope with illness, I knew I made the right decision engaging with a nurse.I'm so glad that you came into my life and that we'll one day exit together. Happy 26th birthday my love!",Low,"['IF a person reflects on memories with friends rather than focusing on current social experiences in a post THEN extraversion is likely Low because this suggests a preference for introspection and past experiences over engaging with others in the present.', 'IF a person focuses more on personal reflections and experiences rather than social interaction within their posts THEN extraversion is likely Low because this suggests less engagement with others.']","[""After all these years it's very interesting seeing how everyone I grew up with has changed..."", ""I'm so appreciative of all the things you have done for me, and our family.""]",Low,{'Sociability': 2},1
29,"After all this time , the 5 of us still have our meet ups!  We just carry on chatting as though  we met yesterday and it's not just a yearly event. Great friends,  really lucky to be still in touch .
Luckily we're all in Good health... apart from a few old age creaks and cracks.
Already planned next year venue.","Well the next year is upon us! Yep you're having another birthday... watch out for an influx of children later , and be prepared for a lot of noise.
Just because you're a year older,  doesn't mean you can get a quiet life!
Glad you're my husband...
Happy birthday xxxx  and many more  to come xxxx",Moderate,"['IF a person expresses excitement about reuniting with friends in a post THEN extraversion is likely High because this enthusiasm indicates a strong enjoyment of social interactions.', 'IF a person expresses a longing for more social interactions or plans future gatherings in a post THEN extraversion is likely High because it indicates an eagerness to maintain social connections.', 'IF a person shares a vivid and enthusiastic recount of a recent gathering with friends in a post THEN extraversion is likely High because this reflects a strong enjoyment and positive engagement with social company.']","['After all this time, the 5 of us still have our meet ups! We just carry on chatting as though we met yesterday.', 'Already planned next year venue.', 'Great friends, really lucky to be still in touch.']",High,"{'Positive Emotions': 2, 'Sociability': 1}",0
31,Long awaited catch up with life long friends!  Why has it taken so long? It was so good to catch up with everybody.  It has been so great seeing how we have all changed and grown both physically and spiritually.  Let me know who is up for making this an annual event? Please let me know.  I am happy to organise it.  Feeling blessed.  Cheers everyone!,"Happy birthday to the best and most wonderful husband I could ever ask for xx  Thank you for everything you do. Thank you for being an awesome dad to our two children. Enjoy your day and look forward the birthday celebrations tonight.  Enjoy your gifts. 
 You  so deserve them.  Love as always.",High,"['IF a person expresses excitement about reuniting with friends in a post THEN extraversion is likely High because this enthusiasm indicates a strong enjoyment of social interactions.', 'IF a person expresses a longing for more social interactions or plans future gatherings in a post THEN extraversion is likely High because it indicates an eagerness to maintain social connections.', 'IF a person shares a vivid and enthusiastic recount of a recent gathering with friends in a post THEN extraversion is likely High because this reflects a strong enjoyment and positive engagement with social company.']","['Long awaited catch up with life long friends! It was so good to catch up with everybody.', 'Let me know who is up for making this an annual event? Please let me know. I am happy to organise it.', 'It has been so great seeing how we have all changed and grown both physically and spiritually.']",High,"{'Positive Emotions': 2, 'Sociability': 1}",1
34,"just been to a reunion with my childhood friends and it was a great night and i would like to thank them all for great night.
 it brought back some good memorys and good times. at least this time we got drunk legally and didn't have to run off when we got caught.
i think we  should all do it again in the very near future. ","i would like to wish my better half a very happy birthday and i hope you have a very good day. you are the best thing that ever happened to me and i would be lost with out you.
 i've got a few special things planned for us to do for your birthday and i hope you will enjoy yourself.
",Moderate,"['IF a person describes enjoying a long and fun-filled reunion with a lively atmosphere in a post THEN extraversion is likely High because it shows a tendency to thrive in social settings.', 'IF a person expresses a longing for more social interactions or plans future gatherings in a post THEN extraversion is likely High because it indicates an eagerness to maintain social connections.', 'IF a person shares a vivid and enthusiastic recount of a recent gathering with friends in a post THEN extraversion is likely High because this reflects a strong enjoyment and positive engagement with social company.']","['just been to a reunion with my childhood friends and it was a great night.', 'i think we should all do it again in the very near future.', 'it brought back some good memorys and good times.']",High,"{'Energy/Activity': 1, 'Sociability': 1, 'Positive Emotions': 1}",0
35,Had a great catchup with my old friends today. It had been too long since we had last spoke with each other. Met up at a local pub and had some nice drinks and a great dinner. There was a show on across the road and we jumped over there after a few beers. Thanks for organising it guys and let's not wait too long for the next one! ,"Happy birthday, babe! Where has the year gone? It felt like only last month we were talking about our plans for the year and now nearly a whole other year has gone by. Don't feel too worked up about your age because I know it gets to you, sometimes. We'll go out and enjoy ourselves and treat it like an 18th to make you happy. Remember, it's better to be over the hill than buried under it.",High,"['IF a person expresses excitement about reuniting with friends in a post THEN extraversion is likely High because this enthusiasm indicates a strong enjoyment of social interactions.', 'IF a person describes enjoying a long and fun-filled reunion with a lively atmosphere in a post THEN extraversion is likely High because it shows a tendency to thrive in social settings.', 'IF a person expresses a longing for more social interactions or plans future gatherings in a post THEN extraversion is likely High because it indicates an eagerness to maintain social connections.', 'IF a person shares a vivid and enthusiastic recount of a recent gathering with friends in a post THEN extraversion is likely High because this reflects a strong enjoyment and positive engagement with social company.']","['Had a great catchup with my old friends today.', 'Met up at a local pub and had some nice drinks and a great dinner.', ""Thanks for organising it guys and let's not wait too long for the next one!"", 'There was a show on across the road and we jumped over there after a few beers.']",High,"{'Positive Emotions': 2, 'Energy/Activity': 1, 'Sociability': 1}",1
40,had fun today! got to see my friends that i've grown up with. im grateful to go through life with them and to see them grow as people. every accomplishment i will be there for becauase i know they will be there for me. i am truly grateful to have such a strong group of people around me and to uplift me.,"happy birthday my love. i am so proud of you. you are my best friend, my ace, my rock. i love you more than every. you keep me on my feet and you never let my crown tip. even trhrough all the trials and tribulations. i am lucky to have someone like you in my corner. you never fail to make me happt",Moderate,"['IF a person expresses excitement about reuniting with friends in a post THEN extraversion is likely High because this enthusiasm indicates a strong enjoyment of social interactions.', 'IF a person shares a vivid and enthusiastic recount of a recent gathering with friends in a post THEN extraversion is likely High because this reflects a strong enjoyment and positive engagement with social company.', 'IF a person expresses a longing for more social interactions or plans future gatherings in a post THEN extraversion is likely High because it indicates an eagerness to maintain social connections.', 'IF a person describes having an amazing time catching up with childhood friends in a lively manner in a post THEN extraversion is likely High because it reflects a vibrant connection to social experiences.', 'IF a person expresses a strong emotional connection and positive sentiments towards a close friend in a post THEN extraversion is likely High because this indicates a deep engagement with personal relationships.']","[""had fun today! got to see my friends that i've grown up with."", 'im grateful to go through life with them and to see them grow as people.', 'i know they will be there for me.', 'i am truly grateful to have such a strong group of people around me and to uplift me.', 'i am so proud of you. you are my best friend, my ace, my rock. i love you more than every.']",High,"{'Positive Emotions': 3, 'Sociability': 1, 'Uncategorized': 1}",0
41,"So good to see these guys again, especially those I haven't seen for years. Brings me right back to the days of playing Minecraft together. Spent a great day in London together, going to a café and exploring all the places we used to go together, it was a really great day, and I'm definitely up to do it again.","Another year since birth for my favourite person on the planet, here's to many many many more together. I cannot express how much I love you, and I hope our day together lived up to that. We went to a really nice restaurant in town, which i would highly recommend everyone visits.",High,"['IF a person expresses excitement about reuniting with friends in a post THEN extraversion is likely High because this enthusiasm indicates a strong enjoyment of social interactions.', 'IF a person describes enjoying a long and fun-filled reunion with a lively atmosphere in a post THEN extraversion is likely High because it shows a tendency to thrive in social settings.', 'IF a person expresses a longing for more social interactions or plans future gatherings in a post THEN extraversion is likely High because it indicates an eagerness to maintain social connections.', 'IF a person shares a vivid and enthusiastic recount of a recent gathering with friends in a post THEN extraversion is likely High because this reflects a strong enjoyment and positive engagement with social company.']","[""So good to see these guys again, especially those I haven't seen for years."", 'Spent a great day in London together, going to a café and exploring all the places we used to go together.', ""I'm definitely up to do it again."", 'We went to a really nice restaurant in town, which I would highly recommend everyone visits.']",High,"{'Positive Emotions': 2, 'Energy/Activity': 1, 'Sociability': 1}",1
42,Back together again after 35 years! Childhood friends from Newton in Warwickshire reliving our fond memories of all the adventures and special times we shared together. At this moment it doesn’t seem that 35 years have passed. Sadly a few people couldn’t make it today and they are missed. Looking forward already to our next get together.,Today’s your special birthday &lt;cough&gt; I hope that you enjoy all the things I have planned for you today. And the celebrations will continue long into the night with more birthday surprises. You deserve every single one of them! Thank you for all that you do and for being you! Let’s go and celebrate! Lots of love always xxxxxx,High,"['IF a person expresses excitement about reuniting with friends in a post THEN extraversion is likely High because this enthusiasm indicates a strong enjoyment of social interactions.', 'IF a person shares a vivid and enthusiastic recount of a recent gathering with friends in a post THEN extraversion is likely High because this reflects a strong enjoyment and positive engagement with social company.', 'IF a person expresses a longing for more social interactions or plans future gatherings in a post THEN extraversion is likely High because it indicates an eagerness to maintain social connections.', 'IF a person describes having an amazing time catching up with childhood friends in a lively manner in a post THEN extraversion is likely High because it reflects a vibrant connection to social experiences.', 'IF a person expresses excitement about celebrations and surprises in a post THEN extraversion is likely High because this indicates a positive attitude towards social engagements.']","['Looking forward already to our next get together.', 'Back together again after 35 years! Childhood friends from Newton in Warwickshire reliving our fond memories of all the adventures and special times we shared together.', 'Looking forward already to our next get together.', 'Back together again after 35 years! Childhood friends from Newton in Warwickshire reliving our fond memories of all the adventures and special times we shared together.', 'The celebrations will continue long into the night with more birthday surprises.']",High,"{'Positive Emotions': 3, 'Sociability': 1, 'Uncategorized': 1}",1
45,"I visited some of my childhood friends that I haven't seen in many years. We reminisced about all of the good times we experienced together and had a fun time for many hours down at the local bar. I talked with many friends who I had even forgot existed, but we sat down at remembered many moments we shared together.",Happy birthday to my significant other. They are such an amazing person and I am glad to have spent the last few years of my life with them. I am already looking forward to spending the future and hopefully the rest of my life with them. We have already spent so many good moments together.,Moderate,"['IF a person reflects on memories with friends rather than focusing on current social experiences in a post THEN extraversion is likely Low because this suggests a preference for introspection and past experiences over engaging with others in the present.', 'IF a person focuses more on personal reflections and experiences rather than social interaction within their posts THEN extraversion is likely Low because this suggests less engagement with others.']","['We reminisced about all of the good times we experienced together and had a fun time for many hours down at the local bar.', 'I am glad to have spent the last few years of my life with them. We have already spent so many good moments together.']",Low,{'Sociability': 2},0
46,"Such a crazy time with my bro from childhood. We got to this house party which was full of vibes. From the time we got there we knew it was going to be special. The decoration on the house was amazing. Massive shout out to whoever made the ribs, chicken wings and burgers - 10/10. Music was on point, dancing was on point too. We need to do this again.","Just want to send a special happy birthday to my wife - my best friend, my advisor, my partner in crime and in love. Your patience, kind heart, focus, intelligence and your resilience in the face of life's obstacles makes me so lucky to be called your husband. To witness and stand by the woman you've grown into is amazing. I look forward to celebrating many more birthdays with you. Happy birthday my love. ",Moderate,"['IF a person describes enjoying a long and fun-filled reunion with a lively atmosphere in a post THEN extraversion is likely High because it shows a tendency to thrive in social settings.', 'IF a person shares a vivid and enthusiastic recount of a recent gathering with friends in a post THEN extraversion is likely High because this reflects a strong enjoyment and positive engagement with social company.', 'IF a person expresses a longing for more social interactions or plans future gatherings in a post THEN extraversion is likely High because it indicates an eagerness to maintain social connections.', 'IF a person expresses a longing for more social interactions or plans future gatherings in a post THEN extraversion is likely High because it indicates an eagerness to maintain social connections.']","['Such a crazy time with my bro from childhood. We got to this house party which was full of vibes.', 'From the time we got there we knew it was going to be special. The decoration on the house was amazing. Massive shout out to whoever made the ribs, chicken wings and burgers - 10/10. Music was on point, dancing was on point too.', 'We need to do this again.', 'I look forward to celebrating many more birthdays with you.']",High,"{'Energy/Activity': 1, 'Positive Emotions': 1, 'Sociability': 2}",0
49,"Saw one of my very good friends today! It was quite nostalgic; all those laughter and stories we never get to tell anyone else. He began kidding around and it was like, no time had elapsed and we were back in our childhood or teenage years telling stories of the places we used to hang around. One thing I’ve always grown to appreciate is the ability of friends to know you when you were still young and still support you to date. Thank you to people like this and for creating so many more wonderful memories! Cheers to the uncovered moments.  #Tbt #blessedfriends ","It is another great day for the love of my life, Happy Birthday to you! Today i celebrate you. You always bring so much joy and happiness in to my life, not to mention the patient and constant support. Thanks for every day, all the fun we have, the trips we take, the moments that matters to each of us. Happy anniversary to us yet again, Cheers to many more impressive years together by our side. Happy birthday to you and lots of happiness that you will be showered with today! #BirthdayWishes #BirthdayBoy ",Moderate,"['IF a person reflects on memories with friends rather than focusing on current social experiences in a post THEN extraversion is likely Low because this suggests a preference for introspection and past experiences over engaging with others in the present.', 'IF a person conveys a sense of nostalgia without excitement in attending social gatherings in a post THEN extraversion is likely Low because this suggests a disconnection from the energy of socializing.', 'IF a person focuses more on personal reflections and experiences rather than social interaction within their posts THEN extraversion is likely Low because this suggests less engagement with others.']","['It was quite nostalgic; all those laughter and stories we never get to tell anyone else.', 'We were back in our childhood or teenage years telling stories of the places we used to hang around.', 'One thing I’ve always grown to appreciate is the ability of friends to know you when you were still young and still support you to date.']",Low,"{'Sociability': 2, 'Warmth': 1}",0
