p,post1,post2,true_label,matched_rules,matched_behaviours,pred_rule_based,category_counts,score_rules
22,"It had been a long time coming, I met my childhood friends after nearly 10 years. We certainly had plenty of banter and catch up talk to go through. It is amazing how we have all gone down different routes yet have had similar childhood experiences. It was also interesting how our personality traits are still noticeable from all that time ago. ",Happy Birthday! Many happy returns and I hope you have a wonderful dream fulled day! Looking forward to going out to celebrate your Birthday. Hope you liked all your presents. I am sure it will be a day to remember with all the celebrations. Love you loads and wishing you all the best. ,Low,"['IF a person reflects on past social events with a tone of nostalgia rather than enthusiasm in their posts THEN extraversion is likely Low because this suggests a focus on memories rather than current social engagement.', 'IF a person expresses a desire to organize future social events or gatherings in a post THEN extraversion is likely High because this indicates an eagerness to connect with others.', 'IF a person describes having fun at a gathering with a focus on the lively atmosphere and social interactions undergone with enthusiasm THEN extraversion is likely High because this showcases enjoyment derived from being in social settings.']","['It had been a long time coming, I met my childhood friends after nearly 10 years.', 'Looking forward to going out to celebrate your Birthday.', 'It is amazing how we have all gone down different routes yet have had similar childhood experiences.']",High,"{'Sociability': 2, 'Positive Emotions': 1}",0
24,"Had the best time ca tching up with my chilidhood friends last night! It’s amazing how, despite t he years, we fall riight back into those silly jokes and shared memories. From playing games in the backyard to reminis cing about our wild adventures, it was a great reminder of the b onds that shaped us","Happy Birtihday to the love of my life! i’m so grateful for every moment we share together. You bring so mucih joy and laughter into my world. I can’t wait to celebrate you today and make more amazinng memories! Here’s to another year of love, adventure, and all your dreams coming true. You deserve the best!",High,"['IF a person reflects on past social events with a tone of nostalgia rather than enthusiasm in their posts THEN extraversion is likely Low because this suggests a focus on memories rather than current social engagement.', 'IF a person expresses a desire to organize future social events or gatherings in a post THEN extraversion is likely High because this indicates an eagerness to connect with others.', 'IF a person describes having fun at a gathering with a focus on the lively atmosphere and social interactions undergone with enthusiasm THEN extraversion is likely High because this showcases enjoyment derived from being in social settings.']","['Had the best time catching up with my childhood friends last night! It’s amazing how, despite the years, we fall right back into those silly jokes and shared memories.', 'I can’t wait to celebrate you today and make more amazing memories!', 'You bring so much joy and laughter into my world.']",High,"{'Sociability': 2, 'Positive Emotions': 1}",1
26,"Loved loved loved seeing these guys today…the original OG’s from way back when I still had a fringe, wore double denim and was reading Shout magazine. Wah life goes by so fast.
I’m so lucky to have these guys still in my life today, we need to make these meet ups a more regular thing!","Happy Birthday to our one and only, our jam in the sandwich… have the best day. Me and the boys will be on our best behaviour today so get some rest and do something you enjoy. We love you along with everyone else who knows you. Wishing you the best of health wealth and happiness.",High,"['IF a person expresses a desire to organize future social events or gatherings in a post THEN extraversion is likely High because this indicates an eagerness to connect with others.', 'IF a person describes having fun at a gathering with a focus on the lively atmosphere and social interactions undergone with enthusiasm THEN extraversion is likely High because this showcases enjoyment derived from being in social settings.']","['we need to make these meet ups a more regular thing!', 'Loved loved loved seeing these guys today…the original OG’s from way back when I still had a fringe.']",High,"{'Sociability': 1, 'Positive Emotions': 1}",1
28,My oldest and dearest friends gathered at the weekend to celebrate 30 years since leaving school. Much laughing and getting over how much we had all aged. Looking back at our old school photos was hilarious. Some of us didn't even recognise ourselves. We had such a good time that we decided to make this an annual event ,The most important person in my life achieves a milestone birthday today. Congratulations on your 50th and may we share many more happy years together. Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis and keep smiling. These can be the best years of life with the right attitude. Get writing that bucket list and let's see the world ticking them off.,Low,"['IF a person expresses a desire to organize future social events or gatherings in a post THEN extraversion is likely High because this indicates an eagerness to connect with others.', 'IF a person describes having fun at a gathering with a focus on the lively atmosphere and social interactions undergone with enthusiasm THEN extraversion is likely High because this showcases enjoyment derived from being in social settings.']","['We had such a good time that we decided to make this an annual event.', 'Much laughing and getting over how much we had all aged.']",High,"{'Sociability': 1, 'Positive Emotions': 1}",0
29,"After all this time , the 5 of us still have our meet ups!  We just carry on chatting as though  we met yesterday and it's not just a yearly event. Great friends,  really lucky to be still in touch .
Luckily we're all in Good health... apart from a few old age creaks and cracks.
Already planned next year venue.","Well the next year is upon us! Yep you're having another birthday... watch out for an influx of children later , and be prepared for a lot of noise.
Just because you're a year older,  doesn't mean you can get a quiet life!
Glad you're my husband...
Happy birthday xxxx  and many more  to come xxxx",Moderate,"['IF a person expresses a desire to organize future social events or gatherings in a post THEN extraversion is likely High because this indicates an eagerness to connect with others.', 'IF a person describes having fun at a gathering with a focus on the lively atmosphere and social interactions undergone with enthusiasm THEN extraversion is likely High because this showcases enjoyment derived from being in social settings.']","['Already planned next year venue.', ""We just carry on chatting as though we met yesterday and it's not just a yearly event.""]",High,"{'Sociability': 1, 'Positive Emotions': 1}",0
30,"What a weekend we have just had catching up with my childhood friends. The sun made a special appearance for us and it felt like the gods were looking out for us!

We ate, drank, laughed and shopped our hearts out.

Thank you for this special time together and can’t wait to do this again ????????","Happy birthday to you, my wonderful husband. Can’t wait to shower you with your gifts and take you out and celebrate you. We will go to your favourite restaurant ??

Congratulations ?? on this your special birthday ?? ?? let’s have lots of funnnnn!!

Love you very much, see you later my darling xxxxx",Low,"['IF a person expresses a desire to organize future social events or gatherings in a post THEN extraversion is likely High because this indicates an eagerness to connect with others.', 'IF a person describes having fun at a gathering with a focus on the lively atmosphere and social interactions undergone with enthusiasm THEN extraversion is likely High because this showcases enjoyment derived from being in social settings.', 'IF a person expresses enthusiasm about celebrating a special occasion with social plans THEN extraversion is likely High because this reflects a positive attitude towards social interactions.', 'IF a person expresses excitement for future celebrations and fun activities with loved ones, THEN extraversion is likely High because this shows a strong desire for social engagement.']","['can’t wait to do this again', 'We ate, drank, laughed and shopped our hearts out.', 'Can’t wait to shower you with your gifts and take you out and celebrate you.', 'let’s have lots of funnnnn!!']",High,"{'Sociability': 1, 'Positive Emotions': 1, 'Uncategorized': 2}",0
35,Had a great catchup with my old friends today. It had been too long since we had last spoke with each other. Met up at a local pub and had some nice drinks and a great dinner. There was a show on across the road and we jumped over there after a few beers. Thanks for organising it guys and let's not wait too long for the next one! ,"Happy birthday, babe! Where has the year gone? It felt like only last month we were talking about our plans for the year and now nearly a whole other year has gone by. Don't feel too worked up about your age because I know it gets to you, sometimes. We'll go out and enjoy ourselves and treat it like an 18th to make you happy. Remember, it's better to be over the hill than buried under it.",High,"['IF a person reflects on past social events with a tone of nostalgia rather than enthusiasm in their posts THEN extraversion is likely Low because this suggests a focus on memories rather than current social engagement.', 'IF a person expresses a desire to organize future social events or gatherings in a post THEN extraversion is likely High because this indicates an eagerness to connect with others.', 'IF a person discusses spending time with a small number of close friends without expressing excitement about larger social gatherings THEN extraversion is likely Low because this illustrates a preference for intimate settings over broad social occasions.', 'IF a person describes having fun at a gathering with a focus on the lively atmosphere and social interactions undergone with enthusiasm THEN extraversion is likely High because this showcases enjoyment derived from being in social settings.']","['Had a great catchup with my old friends today. It had been too long since we had last spoke with each other.', ""Thanks for organising it guys and let's not wait too long for the next one!"", 'Met up at a local pub and had some nice drinks and a great dinner.', 'We jumped over there after a few beers.']",High,"{'Sociability': 3, 'Positive Emotions': 1}",1
36,"I had the best time today, joining together with the girls I grew up with! We shared memories, laughed at our ridiculous behaviour (and outfits, though the less said about that, the better!). It was utterly joyful, and a real throwback to a much simpler time. Like therapy for the soul. I'm very excited to do it again very soon.","I've never made a secret of how proud I am of my husband. I'm his biggest cheerleader and No.1 fan! As he approaches his 40th birthday, I want to thank him for our last 20 years together and congratulate him on every single achievement in his life! His children, his dedication to helping others and his commitment to being the best person he can be. So proud of you, darling! Love you lots xx",High,"['IF a person describes having fun at a gathering with a focus on the lively atmosphere and social interactions undergone with enthusiasm THEN extraversion is likely High because this showcases enjoyment derived from being in social settings.', 'IF a person expresses a desire to organize future social events or gatherings in a post THEN extraversion is likely High because this indicates an eagerness to connect with others.']","['I had the best time today, joining together with the girls I grew up with! It was utterly joyful, and a real throwback to a much simpler time.', ""I'm very excited to do it again very soon.""]",High,"{'Positive Emotions': 1, 'Sociability': 1}",1
38,"chlilling with my longest know friends. I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end. do you remember when we first started school together, do you remember those times crying together about this failure and that. do you remember the times that we got to celebrate this achievement and that quality? ","Happy birhday my love. Here's to many more to come. You've grown so much this year and I'm so glad that we're celebrating our tenth year together. Hope you love your gifts and surprises. And thank you to everyone who wishes us the best. happy birthday to you, happy birthday to your mother and farther who birthed such a wonderful being",Low,"['IF a person reflects on past social events with a tone of nostalgia rather than enthusiasm in their posts THEN extraversion is likely Low because this suggests a focus on memories rather than current social engagement.', 'IF a person discusses spending time with a small number of close friends without expressing excitement about larger social gatherings THEN extraversion is likely Low because this illustrates a preference for intimate settings over broad social occasions.', 'IF a person expresses no interest in social activities or shows discomfort with social interactions in their posts THEN extraversion is likely Low because it indicates a lack of enthusiasm for social engagement.']","['I treasure this and I hope I can continue my life with you guys until the very end. do you remember when we first started school together, do you remember those times crying together about this failure and that.', 'chlilling with my longest know friends.', 'do you remember those times crying together about this failure and that.']",Low,{'Sociability': 3},1
43,"Good to finally get back together with the crew haha, been a long time coming but definitely worth the wait. All those memories, all the good times and the best part about it, we get to recreate those memories and relive them every time we talk about them. Good to see everytime. Until the next time!","Happy birthday to the most gorgeous girl i've ever laid eyes on in my entire life. I always felt as though i was missing something in life, and now that i've found you i finally feel whole. I hope you have the best day and i hope you get everything you want out of life. Love you. I'll be raising a glass today, To more happiness and more memories!",Low,"['IF a person reflects on past social events with a tone of nostalgia rather than enthusiasm in their posts THEN extraversion is likely Low because this suggests a focus on memories rather than current social engagement.', 'IF a person expresses a desire to organize future social events or gatherings in a post THEN extraversion is likely High because this indicates an eagerness to connect with others.', 'IF a person describes having fun at a gathering with a focus on the lively atmosphere and social interactions undergone with enthusiasm THEN extraversion is likely High because this showcases enjoyment derived from being in social settings.']","['All those memories, all the good times and the best part about it, we get to recreate those memories and relive them every time we talk about them.', 'Good to finally get back together with the crew haha, been a long time coming but definitely worth the wait.', 'Good to see everytime. Until the next time!']",Moderate,"{'Sociability': 2, 'Positive Emotions': 1}",0
44,"How time surely flies meeting up with my old class for 08” has brought back so many good memories and some much nostalgia but glad today we are here together again and making more new memories. Growing up we always talked about this moment and how memorable it would be to be able to actually do after 10 years feels so surreal, am glad we meet so many years ago wouldn’t ask for more # when friends become family ????",when we meet online a few ago i never would imagined we would be celebrating your 34th  birthday together in this moment. I wish you many more birthdays ahead and wanted to let you know you are truly loved and appreciated everyday you bring love and warmth into our lives i could not ask for more. Many this birthday be everything you wish for and more and hope you age gracefully and we will celebrate many more birthdays together ??????????,Low,"['IF a person reflects on past social events with a tone of nostalgia rather than enthusiasm in their posts THEN extraversion is likely Low because this suggests a focus on memories rather than current social engagement.', 'IF a person expresses no interest in social activities or shows discomfort with social interactions in their posts THEN extraversion is likely Low because it indicates a lack of enthusiasm for social engagement.', 'IF a person describes having fun at a gathering with a focus on the lively atmosphere and social interactions undergone with enthusiasm THEN extraversion is likely High because this showcases enjoyment derived from being in social settings.']","['How time surely flies meeting up with my old class for 08” has brought back so many good memories and some much nostalgia.', 'am glad we meet so many years ago wouldn’t ask for more # when friends become family ????', 'when we meet online a few ago i never would imagined we would be celebrating your 34th birthday together in this moment.']",Moderate,"{'Sociability': 2, 'Positive Emotions': 1}",0
45,"I visited some of my childhood friends that I haven't seen in many years. We reminisced about all of the good times we experienced together and had a fun time for many hours down at the local bar. I talked with many friends who I had even forgot existed, but we sat down at remembered many moments we shared together.",Happy birthday to my significant other. They are such an amazing person and I am glad to have spent the last few years of my life with them. I am already looking forward to spending the future and hopefully the rest of my life with them. We have already spent so many good moments together.,Moderate,"['IF a person reflects on past social events with a tone of nostalgia rather than enthusiasm in their posts THEN extraversion is likely Low because this suggests a focus on memories rather than current social engagement.', 'IF a person reflects on past social events with a tone of nostalgia rather than enthusiasm in their posts THEN extraversion is likely Low because this suggests a focus on memories rather than current social engagement.', 'IF a person expresses a desire to organize future social events or gatherings in a post THEN extraversion is likely High because this indicates an eagerness to connect with others.']","['We reminisced about all of the good times we experienced together.', 'talked with many friends who I had even forgot existed, but we sat down at remembered many moments we shared together.', 'I am already looking forward to spending the future and hopefully the rest of my life with them.']",Moderate,{'Sociability': 3},1
47,I am really happy I attended this event as it really exposed me to a lot of persons I have not seen for a while. I was able to catch on things I have missed about my guys and reconnecting with them really gladdens my heart. I will quickly connect them on all social media network to sustain the relationship so as not to lose. Thank you guys.,"A superlative birthday shout out to my you my guy!
You have really done well in your career and I am so happy for you on this special occassion of yours. The Lord bless you real good brother.
I would have come around to say hello, but I am really busy right now.
Enjoy your day to the fullest and avoid trouble at all cost my guy.
",High,"['IF a person expresses a desire to organize future social events or gatherings in a post THEN extraversion is likely High because this indicates an eagerness to connect with others.', 'IF a person describes having fun at a gathering with a focus on the lively atmosphere and social interactions undergone with enthusiasm THEN extraversion is likely High because this showcases enjoyment derived from being in social settings.']","['I will quickly connect them on all social media network to sustain the relationship so as not to lose.', 'I am really happy I attended this event as it really exposed me to a lot of persons I have not seen for a while.']",High,"{'Sociability': 1, 'Positive Emotions': 1}",1
49,"Saw one of my very good friends today! It was quite nostalgic; all those laughter and stories we never get to tell anyone else. He began kidding around and it was like, no time had elapsed and we were back in our childhood or teenage years telling stories of the places we used to hang around. One thing I’ve always grown to appreciate is the ability of friends to know you when you were still young and still support you to date. Thank you to people like this and for creating so many more wonderful memories! Cheers to the uncovered moments.  #Tbt #blessedfriends ","It is another great day for the love of my life, Happy Birthday to you! Today i celebrate you. You always bring so much joy and happiness in to my life, not to mention the patient and constant support. Thanks for every day, all the fun we have, the trips we take, the moments that matters to each of us. Happy anniversary to us yet again, Cheers to many more impressive years together by our side. Happy birthday to you and lots of happiness that you will be showered with today! #BirthdayWishes #BirthdayBoy ",Moderate,"['IF a person reflects on past social events with a tone of nostalgia rather than enthusiasm in their posts THEN extraversion is likely Low because this suggests a focus on memories rather than current social engagement.', 'IF a person describes a quiet evening focused on food and reminisces without showcasing excitement about the social aspect THEN extraversion is likely Low because this suggests they are more comfortable with solitary or low-key interactions.', 'IF a person discusses spending time with a small number of close friends without expressing excitement about larger social gatherings THEN extraversion is likely Low because this illustrates a preference for intimate settings over broad social occasions.']","['It was quite nostalgic; all those laughter and stories we never get to tell anyone else.', 'One thing I’ve always grown to appreciate is the ability of friends to know you when you were still young and still support you to date.', 'Thanks for every day, all the fun we have, the trips we take, the moments that matters to each of us.']",Low,{'Sociability': 3},0
51,"Nothing like catching up with the people who knew you way back when life was all about playground games and ice cream. Tonight was full of laughter, nostalgia, and stories that makes sense ti us. So grateful for these lifelong friendships that pick up right where we left off, no matter how long it's been. Love childhood memories.","Happy birthday to my fav person in this whole world. I'm so lucky to walk through life with you side by side. You bring so much joy, laughter, and love into my life every day. Cheers to another year of adventures, growth, and amazing memories together. Love you more than words could explain. #Happy birthday ",High,"['IF a person reflects on past social events with a tone of nostalgia rather than enthusiasm in their posts THEN extraversion is likely Low because this suggests a focus on memories rather than current social engagement.', 'IF a person expresses no interest in social activities or shows discomfort with social interactions in their posts THEN extraversion is likely Low because it indicates a lack of enthusiasm for social engagement.']","['Tonight was full of laughter, nostalgia, and stories that make sense to us.', 'Love childhood memories.']",Low,{'Sociability': 2},0
52,it been a long time and it has been so long we see each other since childhood i moved house and left my day ones and now it is an opportunity to meet with them again we have gone through high school and tertiary institution and everybody is happy seeing each other yeah everyone is happy to meet each other and so everyone is with their family. what a joy to meet again,happy birthday to the best friends i ever had today is a special day for you and i am happy and felicitate you on your day. long life and prosperity. what a wonderful day for you as you have been a wonderful friend it is a pleasure to share this day with you. may your heart be filled with joy and your face with smile and your day with happiness and your mind with peace,Low,"['IF a person reflects on past social events with a tone of nostalgia rather than enthusiasm in their posts THEN extraversion is likely Low because this suggests a focus on memories rather than current social engagement.', 'IF a person expresses a desire to organize future social events or gatherings in a post THEN extraversion is likely High because this indicates an eagerness to connect with others.', 'IF a person describes having fun at a gathering with a focus on the lively atmosphere and social interactions undergone with enthusiasm THEN extraversion is likely High because this showcases enjoyment derived from being in social settings.']","['it has been so long we see each other since childhood... it is an opportunity to meet with them again... what a joy to meet again', 'it is a pleasure to share this day with you', 'everyone is happy to meet each other and so everyone is with their family']",Moderate,"{'Sociability': 2, 'Positive Emotions': 1}",0
54,"so after an exciting wait - we finally all met up , Parsons meads Class of 1987. It had been a while and now we all had a few more wrinkles and grey hairs. The room was full of laughter and hugs and kisses as we all remembered the school days. we had a laugh and caught up with all the news about our families and planned the next catch up.
","So my darling hubbie, the big day has come - the big 50. Half a century , wow who would have thought it. We have know each other for 33 years of that time, where has it gone. A few more grey hairs and wrinkles between us but we have 2 lovely kids and a great family. Happy Birthday!",High,"['IF a person expresses a desire to organize future social events or gatherings in a post THEN extraversion is likely High because this indicates an eagerness to connect with others.', 'IF a person describes having fun at a gathering with a focus on the lively atmosphere and social interactions undergone with enthusiasm THEN extraversion is likely High because this showcases enjoyment derived from being in social settings.']","['we planned the next catch up.', 'The room was full of laughter and hugs and kisses as we all remembered the school days.']",High,"{'Sociability': 1, 'Positive Emotions': 1}",1
56,Finally back together again! Been far too long since we've seen each other but the three idiots are together and making mischief again at last. My cheeks and sides are already hurting from laughing too much. Time to set the world to rights and consume exhorbitant amounts of alcohol. Cheers!,"Happy birthday Big Ears! Just kidding, happy birthday to the loveliest man in the whole wide world! Another year older and just getting cuter (and somehow more silly) with age. Hope you have the best day with the best group of misfits and copious amounts of steak, cake an champagne! Lot's of prezzies waiting for you too!",Moderate,"['IF a person describes having fun at a gathering with a focus on the lively atmosphere and social interactions undergone with enthusiasm THEN extraversion is likely High because this showcases enjoyment derived from being in social settings.', 'IF a person expresses a desire to organize future social events or gatherings in a post THEN extraversion is likely High because this indicates an eagerness to connect with others.', 'IF a person discusses spending time with a small number of close friends without expressing excitement about larger social gatherings THEN extraversion is likely Low because this illustrates a preference for intimate settings over broad social occasions.']","['My cheeks and sides are already hurting from laughing too much.', 'Time to set the world to rights and consume exhorbitant amounts of alcohol.', 'Hope you have the best day with the best group of misfits.']",High,"{'Positive Emotions': 1, 'Sociability': 2}",0
