p,post1,post2,true_label,matched_rules,matched_behaviours,pred_rule_based,category_counts,score_rules
17,"Finally! The stars aligned and we were able to go out together! What a wild time we've had, you would think that we were in 2004 living our best life at XXX university! The venue was just perfect, and by the look of the videos, despite turning 40 we can still bust a move like when we were 20! ","My darling partner, wishing you the best birthday ever (yet!). Just like fine wine you've aged amazingly well, the salt and pepper look really becomes you! I hope you will enjoy the celebrations we planned for you today, fear not we'll keep it low key and definitely not party like we did for your thirtieth!",High,"['IF a person shows in a post enthusiasm for social gatherings and reminiscing with friends THEN extraversion is likely High because the excitement indicates a preference for social interaction.', 'IF a person shows in a post references to joyful experiences at gatherings with friends and an eagerness to reconnect THEN extraversion is likely High because this reflects comfort and enjoyment in social environments.', 'IF a person shows in a post humor and excitement about public celebrations and shared experiences with others THEN extraversion is likely High because this demonstrates social enjoyment and engagement.']","[""What a wild time we've had, you would think that we were in 2004 living our best life at XXX university!"", 'despite turning 40 we can still bust a move like when we were 20!', ""I hope you will enjoy the celebrations we planned for you today, fear not we'll keep it low key and definitely not party like we did for your thirtieth!""]",High,"{'Uncategorized': 1, 'Sociability': 2}",1
20,"Wow. Having a great time catching up with old childhood friends after over 50 years! We haven't changed a bit ????.  Other than having several marriages, 18 children and 7 grandchildren between us. Life has definitely been a journey and pretty good to all of us ??. Lets not leave it another 50 years to catch up ??",Happy Birthday to this amazing man who I'm so proud to call my husband and father of my chidren. Hope you have an absolutely brilliant day and so glad i get to share it with you. You're definitely like a fine wine and get better and better with each passing year. All my love forever and always ?,High,"['IF a person shows in a post enthusiasm for social gatherings and reminiscing with friends THEN extraversion is likely High because the excitement indicates a preference for social interaction.', 'IF a person shows in a post references to joyful experiences at gatherings with friends and an eagerness to reconnect THEN extraversion is likely High because this reflects comfort and enjoyment in social environments.', 'IF a person shows in a post humor and excitement about public celebrations and shared experiences with others THEN extraversion is likely High because this demonstrates social enjoyment and engagement.']","['Wow. Having a great time catching up with old childhood friends after over 50 years!', 'Lets not leave it another 50 years to catch up.', 'Hope you have an absolutely brilliant day and so glad i get to share it with you.']",High,"{'Uncategorized': 1, 'Sociability': 2}",1
21,"Good times with old friends! Great catch up and a nostalgic trip down memory lane with childhood pals. Food, drinks, music, games and great chat! Venue was great too with great service, would highly recommend. Thanks to all for coming. Should make this a regular thing, so heres to the next one!","A very happy birthday to my incredible wife! you are the most loving, strong and inspirational person that i know, and i am privileged to have you in my life. Congratulations on all that you have achieved and your recent success, long may it continue. thanks for many memories and look forward to creating many more with you.",Low,"['IF a person shows in a post enthusiasm for social gatherings and reminiscing with friends THEN extraversion is likely High because the excitement indicates a preference for social interaction.', 'IF a person shows in a post references to joyful experiences at gatherings with friends and an eagerness to reconnect THEN extraversion is likely High because this reflects comfort and enjoyment in social environments.', 'IF a person shows in a post humor and excitement about public celebrations and shared experiences with others THEN extraversion is likely High because this demonstrates social enjoyment and engagement.']","['Good times with old friends! Great catch up and a nostalgic trip down memory lane with childhood pals.', 'Food, drinks, music, games and great chat! Venue was great too with great service, would highly recommend.', 'Should make this a regular thing, so heres to the next one!']",High,"{'Uncategorized': 1, 'Sociability': 2}",0
22,"It had been a long time coming, I met my childhood friends after nearly 10 years. We certainly had plenty of banter and catch up talk to go through. It is amazing how we have all gone down different routes yet have had similar childhood experiences. It was also interesting how our personality traits are still noticeable from all that time ago. ",Happy Birthday! Many happy returns and I hope you have a wonderful dream fulled day! Looking forward to going out to celebrate your Birthday. Hope you liked all your presents. I am sure it will be a day to remember with all the celebrations. Love you loads and wishing you all the best. ,Low,"['IF a person shows in a post enthusiasm for social gatherings and reminiscing with friends THEN extraversion is likely High because the excitement indicates a preference for social interaction.', 'IF a person shows in a post references to joyful experiences at gatherings with friends and an eagerness to reconnect THEN extraversion is likely High because this reflects comfort and enjoyment in social environments.', 'IF a person shows in a post humor and excitement about public celebrations and shared experiences with others THEN extraversion is likely High because this demonstrates social enjoyment and engagement.']","['It had been a long time coming, I met my childhood friends after nearly 10 years.', 'Looking forward to going out to celebrate your Birthday. Hope you liked all your presents.', 'I am sure it will be a day to remember with all the celebrations.']",High,"{'Uncategorized': 1, 'Sociability': 2}",0
24,"Had the best time ca tching up with my chilidhood friends last night! It’s amazing how, despite t he years, we fall riight back into those silly jokes and shared memories. From playing games in the backyard to reminis cing about our wild adventures, it was a great reminder of the b onds that shaped us","Happy Birtihday to the love of my life! i’m so grateful for every moment we share together. You bring so mucih joy and laughter into my world. I can’t wait to celebrate you today and make more amazinng memories! Here’s to another year of love, adventure, and all your dreams coming true. You deserve the best!",High,"['IF a person shows in a post enthusiasm for social gatherings and reminiscing with friends THEN extraversion is likely High because the excitement indicates a preference for social interaction.', 'IF a person shows in a post references to joyful experiences at gatherings with friends and an eagerness to reconnect THEN extraversion is likely High because this reflects comfort and enjoyment in social environments.', 'IF a person shows in a post humor and excitement about public celebrations and shared experiences with others THEN extraversion is likely High because this demonstrates social enjoyment and engagement.']","['Had the best time catching up with my childhood friends last night!', 'It’s amazing how, despite the years, we fall right back into those silly jokes and shared memories.', 'I can’t wait to celebrate you today and make more amazing memories!']",High,"{'Uncategorized': 1, 'Sociability': 2}",1
28,My oldest and dearest friends gathered at the weekend to celebrate 30 years since leaving school. Much laughing and getting over how much we had all aged. Looking back at our old school photos was hilarious. Some of us didn't even recognise ourselves. We had such a good time that we decided to make this an annual event ,The most important person in my life achieves a milestone birthday today. Congratulations on your 50th and may we share many more happy years together. Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis and keep smiling. These can be the best years of life with the right attitude. Get writing that bucket list and let's see the world ticking them off.,Low,"['IF a person shows in a post enthusiasm for social gatherings and reminiscing with friends THEN extraversion is likely High because the excitement indicates a preference for social interaction.', 'IF a person shows in a post references to joyful experiences at gatherings with friends and an eagerness to reconnect THEN extraversion is likely High because this reflects comfort and enjoyment in social environments.', 'IF a person shows in a post humor and excitement about public celebrations and shared experiences with others THEN extraversion is likely High because this demonstrates social enjoyment and engagement.']","['My oldest and dearest friends gathered at the weekend to celebrate 30 years since leaving school.', 'We had such a good time that we decided to make this an annual event.', 'Congratulations on your 50th and may we share many more happy years together.']",High,"{'Uncategorized': 1, 'Sociability': 2}",0
30,"What a weekend we have just had catching up with my childhood friends. The sun made a special appearance for us and it felt like the gods were looking out for us!

We ate, drank, laughed and shopped our hearts out.

Thank you for this special time together and can’t wait to do this again ????????","Happy birthday to you, my wonderful husband. Can’t wait to shower you with your gifts and take you out and celebrate you. We will go to your favourite restaurant ??

Congratulations ?? on this your special birthday ?? ?? let’s have lots of funnnnn!!

Love you very much, see you later my darling xxxxx",Low,"['IF a person shows in a post enthusiasm for social gatherings and reminiscing with friends THEN extraversion is likely High because the excitement indicates a preference for social interaction.', 'IF a person shows in a post humor and excitement about public celebrations and shared experiences with others THEN extraversion is likely High because this demonstrates social enjoyment and engagement.']","['What a weekend we have just had catching up with my childhood friends. The sun made a special appearance for us and it felt like the gods were looking out for us! We ate, drank, laughed and shopped our hearts out.', 'Happy birthday to you, my wonderful husband. Can’t wait to shower you with your gifts and take you out and celebrate you.']",High,"{'Uncategorized': 1, 'Sociability': 1}",0
31,Long awaited catch up with life long friends!  Why has it taken so long? It was so good to catch up with everybody.  It has been so great seeing how we have all changed and grown both physically and spiritually.  Let me know who is up for making this an annual event? Please let me know.  I am happy to organise it.  Feeling blessed.  Cheers everyone!,"Happy birthday to the best and most wonderful husband I could ever ask for xx  Thank you for everything you do. Thank you for being an awesome dad to our two children. Enjoy your day and look forward the birthday celebrations tonight.  Enjoy your gifts. 
 You  so deserve them.  Love as always.",High,"['IF a person shows in a post enthusiasm for social gatherings and reminiscing with friends THEN extraversion is likely High because the excitement indicates a preference for social interaction.', 'IF a person shows in a post references to joyful experiences at gatherings with friends and an eagerness to reconnect THEN extraversion is likely High because this reflects comfort and enjoyment in social environments.', 'IF a person shows in a post humor and excitement about public celebrations and shared experiences with others THEN extraversion is likely High because this demonstrates social enjoyment and engagement.']","['Long awaited catch up with life long friends!  Why has it taken so long? It was so good to catch up with everybody.', 'Let me know who is up for making this an annual event? Please let me know.  I am happy to organise it.', 'Enjoy your gifts. You so deserve them.']",High,"{'Uncategorized': 1, 'Sociability': 2}",1
32,"A great thank you to my best childhood friends for organising this heart-warming event.
Emily, Sandra and Beckie - you are the best! 
Lots of stories and pictures were shared and we all thoroughly enjoyed a crazy ride down memory lane. It was great to see you all and see how you all got on in your lives girls!
Can't wait to do this again next year!","A very Happy birthday to my bestie!!! Roy, I want you to know that you are the best thing that ever happened to me. I am so glad we met and I love you unconditionally. I hope you have the best day celebrating your 40th birthday and I'm so here for it. 
You have touched the lives of so many people including mine and we are forever grateful for your optimistic, caring, and kind personality, hope you'll never change!
",Moderate,"['IF a person shows in a post enthusiasm for social gatherings and reminiscing with friends THEN extraversion is likely High because the excitement indicates a preference for social interaction.', 'IF a person shows in a post references to joyful experiences at gatherings with friends and an eagerness to reconnect THEN extraversion is likely High because this reflects comfort and enjoyment in social environments.', 'IF a person shows in a post humor and excitement about public celebrations and shared experiences with others THEN extraversion is likely High because this demonstrates social enjoyment and engagement.']","['A great thank you to my best childhood friends for organising this heart-warming event. Lots of stories and pictures were shared and we all thoroughly enjoyed a crazy ride down memory lane.', ""It was great to see you all and see how you all got on in your lives girls! Can't wait to do this again next year!"", ""I hope you have the best day celebrating your 40th birthday and I'm so here for it.""]",High,"{'Uncategorized': 1, 'Sociability': 2}",0
34,"just been to a reunion with my childhood friends and it was a great night and i would like to thank them all for great night.
 it brought back some good memorys and good times. at least this time we got drunk legally and didn't have to run off when we got caught.
i think we  should all do it again in the very near future. ","i would like to wish my better half a very happy birthday and i hope you have a very good day. you are the best thing that ever happened to me and i would be lost with out you.
 i've got a few special things planned for us to do for your birthday and i hope you will enjoy yourself.
",Moderate,"['IF a person shows in a post enthusiasm for social gatherings and reminiscing with friends THEN extraversion is likely High because the excitement indicates a preference for social interaction.', 'IF a person shows in a post references to joyful experiences at gatherings with friends and an eagerness to reconnect THEN extraversion is likely High because this reflects comfort and enjoyment in social environments.', 'IF a person shows in a post humor and excitement about public celebrations and shared experiences with others THEN extraversion is likely High because this demonstrates social enjoyment and engagement.']","['just been to a reunion with my childhood friends and it was a great night', ""it brought back some good memorys and good times. at least this time we got drunk legally and didn't have to run off when we got caught."", 'i think we should all do it again in the very near future.']",High,"{'Uncategorized': 1, 'Sociability': 2}",0
38,"chlilling with my longest know friends. I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end. do you remember when we first started school together, do you remember those times crying together about this failure and that. do you remember the times that we got to celebrate this achievement and that quality? ","Happy birhday my love. Here's to many more to come. You've grown so much this year and I'm so glad that we're celebrating our tenth year together. Hope you love your gifts and surprises. And thank you to everyone who wishes us the best. happy birthday to you, happy birthday to your mother and farther who birthed such a wonderful being",Low,"['IF a person shows in a post meaningful reflections on past friendships without emphasis on current social engagements THEN extraversion is likely Low because the focus on nostalgia suggests introspection over social activity.', 'IF a person shows in a post a tendency to reflect on personal connections without high energy language or excitement about social plans THEN extraversion is likely Low because this reflects a lack of eagerness for social interaction.', 'IF a person shows in a post primary focus on personal reflections and relationships without cheer or excitement for social scenes THEN extraversion is likely Low because this indicates a more introverted nature toward social situations.']","[""I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end."", 'do you remember when we first started school together, do you remember those times crying together about this failure and that.', 'do you remember the times that we got to celebrate this achievement and that quality?']",Low,{'Sociability': 3},1
40,had fun today! got to see my friends that i've grown up with. im grateful to go through life with them and to see them grow as people. every accomplishment i will be there for becauase i know they will be there for me. i am truly grateful to have such a strong group of people around me and to uplift me.,"happy birthday my love. i am so proud of you. you are my best friend, my ace, my rock. i love you more than every. you keep me on my feet and you never let my crown tip. even trhrough all the trials and tribulations. i am lucky to have someone like you in my corner. you never fail to make me happt",Moderate,"['IF a person shows in a post enthusiasm for social gatherings and reminiscing with friends THEN extraversion is likely High because the excitement indicates a preference for social interaction.', 'IF a person shows in a post references to joyful experiences at gatherings with friends and an eagerness to reconnect THEN extraversion is likely High because this reflects comfort and enjoyment in social environments.', 'IF a person shows in a post humor and excitement about public celebrations and shared experiences with others THEN extraversion is likely High because this demonstrates social enjoyment and engagement.']","[""had fun today! got to see my friends that i've grown up with."", 'i am truly grateful to have such a strong group of people around me and to uplift me.', 'happy birthday my love. i am so proud of you.']",High,"{'Uncategorized': 1, 'Sociability': 2}",0
43,"Good to finally get back together with the crew haha, been a long time coming but definitely worth the wait. All those memories, all the good times and the best part about it, we get to recreate those memories and relive them every time we talk about them. Good to see everytime. Until the next time!","Happy birthday to the most gorgeous girl i've ever laid eyes on in my entire life. I always felt as though i was missing something in life, and now that i've found you i finally feel whole. I hope you have the best day and i hope you get everything you want out of life. Love you. I'll be raising a glass today, To more happiness and more memories!",Low,"['IF a person shows in a post enthusiasm for social gatherings and reminiscing with friends THEN extraversion is likely High because the excitement indicates a preference for social interaction.', 'IF a person shows in a post references to joyful experiences at gatherings with friends and an eagerness to reconnect THEN extraversion is likely High because this reflects comfort and enjoyment in social environments.', 'IF a person shows in a post humor and excitement about public celebrations and shared experiences with others THEN extraversion is likely High because this demonstrates social enjoyment and engagement.']","['Good to finally get back together with the crew haha, been a long time coming but definitely worth the wait.', 'we get to recreate those memories and relive them every time we talk about them.', ""I'll be raising a glass today, To more happiness and more memories!""]",High,"{'Uncategorized': 1, 'Sociability': 2}",0
44,"How time surely flies meeting up with my old class for 08” has brought back so many good memories and some much nostalgia but glad today we are here together again and making more new memories. Growing up we always talked about this moment and how memorable it would be to be able to actually do after 10 years feels so surreal, am glad we meet so many years ago wouldn’t ask for more # when friends become family ????",when we meet online a few ago i never would imagined we would be celebrating your 34th  birthday together in this moment. I wish you many more birthdays ahead and wanted to let you know you are truly loved and appreciated everyday you bring love and warmth into our lives i could not ask for more. Many this birthday be everything you wish for and more and hope you age gracefully and we will celebrate many more birthdays together ??????????,Low,"['IF a person shows in a post meaningful reflections on past friendships without emphasis on current social engagements THEN extraversion is likely Low because the focus on nostalgia suggests introspection over social activity.', 'IF a person shows in a post a tendency to reflect on personal connections without high energy language or excitement about social plans THEN extraversion is likely Low because this reflects a lack of eagerness for social interaction.', 'IF a person shows in a post primary focus on personal reflections and relationships without cheer or excitement for social scenes THEN extraversion is likely Low because this indicates a more introverted nature toward social situations.']","['How time surely flies meeting up with my old class for 08” has brought back so many good memories and some much nostalgia.', 'I wish you many more birthdays ahead and wanted to let you know you are truly loved and appreciated everyday.', 'Growing up we always talked about this moment and how memorable it would be to be able to actually do after 10 years feels so surreal.']",Low,{'Sociability': 3},1
45,"I visited some of my childhood friends that I haven't seen in many years. We reminisced about all of the good times we experienced together and had a fun time for many hours down at the local bar. I talked with many friends who I had even forgot existed, but we sat down at remembered many moments we shared together.",Happy birthday to my significant other. They are such an amazing person and I am glad to have spent the last few years of my life with them. I am already looking forward to spending the future and hopefully the rest of my life with them. We have already spent so many good moments together.,Moderate,"['IF a person shows in a post enthusiasm for social gatherings and reminiscing with friends THEN extraversion is likely High because the excitement indicates a preference for social interaction.', 'IF a person shows in a post meaningful reflections on past friendships without emphasis on current social engagements THEN extraversion is likely Low because the focus on nostalgia suggests introspection over social activity.', 'IF a person shows in a post a tendency to reflect on personal connections without high energy language or excitement about social plans THEN extraversion is likely Low because this reflects a lack of eagerness for social interaction.']","['We reminisced about all of the good times we experienced together and had a fun time for many hours down at the local bar.', 'I talked with many friends who I had even forgot existed, but we sat down at remembered many moments we shared together.', 'I am already looking forward to spending the future and hopefully the rest of my life with them.']",Moderate,"{'Uncategorized': 1, 'Sociability': 2}",1
49,"Saw one of my very good friends today! It was quite nostalgic; all those laughter and stories we never get to tell anyone else. He began kidding around and it was like, no time had elapsed and we were back in our childhood or teenage years telling stories of the places we used to hang around. One thing I’ve always grown to appreciate is the ability of friends to know you when you were still young and still support you to date. Thank you to people like this and for creating so many more wonderful memories! Cheers to the uncovered moments.  #Tbt #blessedfriends ","It is another great day for the love of my life, Happy Birthday to you! Today i celebrate you. You always bring so much joy and happiness in to my life, not to mention the patient and constant support. Thanks for every day, all the fun we have, the trips we take, the moments that matters to each of us. Happy anniversary to us yet again, Cheers to many more impressive years together by our side. Happy birthday to you and lots of happiness that you will be showered with today! #BirthdayWishes #BirthdayBoy ",Moderate,"['IF a person shows in a post meaningful reflections on past friendships without emphasis on current social engagements THEN extraversion is likely Low because the focus on nostalgia suggests introspection over social activity.', 'IF a person shows in a post a tendency to reflect on personal connections without high energy language or excitement about social plans THEN extraversion is likely Low because this reflects a lack of eagerness for social interaction.', 'IF a person shows in a post primary focus on personal reflections and relationships without cheer or excitement for social scenes THEN extraversion is likely Low because this indicates a more introverted nature toward social situations.']","['It was quite nostalgic; all those laughter and stories we never get to tell anyone else.', 'One thing I’ve always grown to appreciate is the ability of friends to know you when you were still young and still support you to date.', 'Thanks for every day, all the fun we have, the trips we take, the moments that matters to each of us.']",Low,{'Sociability': 3},0
