p,post1,post2,true_label,matched_rules,matched_behaviours,pred_rule_based,category_counts,score_rules
21,"Good times with old friends! Great catch up and a nostalgic trip down memory lane with childhood pals. Food, drinks, music, games and great chat! Venue was great too with great service, would highly recommend. Thanks to all for coming. Should make this a regular thing, so heres to the next one!","A very happy birthday to my incredible wife! you are the most loving, strong and inspirational person that i know, and i am privileged to have you in my life. Congratulations on all that you have achieved and your recent success, long may it continue. thanks for many memories and look forward to creating many more with you.",Low,"['IF a person describes a fun night out with friends and uses exclamatory language to emphasize their enjoyment in a post THEN extraversion is likely High because they actively highlight their sociability and pleasure in group experiences.', 'IF a person shares mostly introspective thoughts that do not involve current social activities in a post THEN extraversion is likely Low because their tone suggests limited social engagement and reflection on past experiences rather than present actions.', 'IF a person posts about having a joyful time reminiscing with friends and shares intentions for future gatherings in a post THEN extraversion is likely High because they demonstrate eagerness for future social interactions.']","['Good times with old friends! Great catch up and a nostalgic trip down memory lane with childhood pals. Food, drinks, music, games and great chat!', 'thanks for many memories and look forward to creating many more with you.', 'Should make this a regular thing, so heres to the next one!']",High,"{'Energy/Activity': 1, 'Sociability': 2}",0
23,An unforgettable day with childhood friends! A magical day reminicising together and catching up after so long. Doesn’t matter how long it’s been we all slot back together like no time has passed at all. Watching our kids play together and seeing the cycles of life begin all over again is so emotional. Love you all xx #westhillgang #pyegreenmassive #childhood #friends,"Happy Birthday to my best friend, the best husband and dad in the world! I’ve celebrated 13 of your birthdays with you and every day in between and for all the chats and hugs, the love, the tough times, it is never ever enough. I look forward to seeing you every morning, I can’t wait to see you after work every day. The love of my life, I am so in love with you. Happy Birthday, my love xxx",Low,"['IF a person describes a fun night out with friends and uses exclamatory language to emphasize their enjoyment in a post THEN extraversion is likely High because they actively highlight their sociability and pleasure in group experiences.', 'IF a person talks about enjoying time spent with a group, expressing a sense of fun and connection in their post THEN extraversion is likely High because they show an affinity for group dynamics and social enjoyment.', 'IF a person shares mostly introspective thoughts that do not involve current social activities in a post THEN extraversion is likely Low because their tone suggests limited social engagement and reflection on past experiences rather than present actions.', 'IF a person expresses a desire to catch up with a group of friends and use playful or humorous language in a post THEN extraversion is likely High because they indicate a strong inclination towards social engagement.']","['An unforgettable day with childhood friends! A magical day reminiscing together and catching up after so long.', 'Doesn’t matter how long it’s been we all slot back together like no time has passed at all.', 'The love of my life, I am so in love with you.', 'Happy Birthday to my best friend, the best husband and dad in the world!']",High,"{'Energy/Activity': 1, 'Uncategorized': 1, 'Sociability': 2}",0
25,"Was lucky enough to recently meet up and have an amazing time catching up with old friends from school who I hadn't seen in years, these are the people who made my childhood and shaped me into the person i am now so to see them all again and share memories was unbelievable, hopefully do it again soon","Happy birthday to my amazing partner, hope you have an fantastic day, thank you for everything you have done for me since the first moment I met you and putting up with me all the time, wishing you an amazing day and I've got a lot planned that will hopefully give you the day you deserve and to spoil you ",Moderate,"['IF a person expresses a desire to catch up with a group of friends and use playful or humorous language in a post THEN extraversion is likely High because they indicate a strong inclination towards social engagement.', 'IF a person posts about having a joyful time reminiscing with friends and shares intentions for future gatherings in a post THEN extraversion is likely High because they demonstrate eagerness for future social interactions.', 'IF a person talks about enjoying time spent with a group, expressing a sense of fun and connection in their post THEN extraversion is likely High because they show an affinity for group dynamics and social enjoyment.', 'IF a person expresses enthusiasm in wishing someone a happy birthday and mentions plans to celebrate, THEN extraversion is likely High because this indicates a desire to actively engage and celebrate with others.']","['Was lucky enough to recently meet up and have an amazing time catching up with old friends from school.', 'to see them all again and share memories was unbelievable, hopefully do it again soon.', 'have an amazing time catching up with old friends from school.', ""wishing you an amazing day and I've got a lot planned that will hopefully give you the day you deserve.""]",High,"{'Sociability': 2, 'Uncategorized': 2}",0
27,"After all these years it's very interesting seeing how everyone I grew up with has changed, it's almost as if I was talking to two different versions of people from parallel universes, one a complete immature and incompetent buffon, the other a sophisticated and well mannered individual. It's crazy how time flies!","From cheerleader to married, I'm so appreciative of all the things you have done for me, and our family. Helping us financially or help cope with illness, I knew I made the right decision engaging with a nurse.I'm so glad that you came into my life and that we'll one day exit together. Happy 26th birthday my love!",Low,"['IF a person discusses reflecting on past experiences rather than current social engagements in a post THEN extraversion is likely Low because it suggests a preference for nostalgia over active participation in social settings.', 'IF a person appears to recount their past social experiences without expressing interest in new ones in a post THEN extraversion is likely Low because they indicate a preference for familiar relationships over new social opportunities.', 'IF a person shares mostly introspective thoughts that do not involve current social activities in a post THEN extraversion is likely Low because their tone suggests limited social engagement and reflection on past experiences rather than present actions.']","[""After all these years it's very interesting seeing how everyone I grew up with has changed."", ""it's almost as if I was talking to two different versions of people from parallel universes."", 'I knew I made the right decision engaging with a nurse.']",Low,"{'Sociability': 2, 'Uncategorized': 1}",1
31,Long awaited catch up with life long friends!  Why has it taken so long? It was so good to catch up with everybody.  It has been so great seeing how we have all changed and grown both physically and spiritually.  Let me know who is up for making this an annual event? Please let me know.  I am happy to organise it.  Feeling blessed.  Cheers everyone!,"Happy birthday to the best and most wonderful husband I could ever ask for xx  Thank you for everything you do. Thank you for being an awesome dad to our two children. Enjoy your day and look forward the birthday celebrations tonight.  Enjoy your gifts. 
 You  so deserve them.  Love as always.",High,"['IF a person expresses a desire to catch up with a group of friends and use playful or humorous language in a post THEN extraversion is likely High because they indicate a strong inclination towards social engagement.', 'IF a person talks about enjoying time spent with a group, expressing a sense of fun and connection in their post THEN extraversion is likely High because they show an affinity for group dynamics and social enjoyment.', 'IF a person shares intentions for future gatherings in a post THEN extraversion is likely High because they demonstrate eagerness for future social interactions.', 'IF a person expresses joy regarding an event and shows excitement about social plans in a post THEN extraversion is likely High because it reflects enthusiasm for social interaction.']","['Let me know who is up for making this an annual event? Please let me know.', 'It was so good to catch up with everybody.', 'Let me know who is up for making this an annual event?', 'Enjoy your day and look forward the birthday celebrations tonight.']",High,"{'Sociability': 1, 'Uncategorized': 3}",1
32,"A great thank you to my best childhood friends for organising this heart-warming event.
Emily, Sandra and Beckie - you are the best! 
Lots of stories and pictures were shared and we all thoroughly enjoyed a crazy ride down memory lane. It was great to see you all and see how you all got on in your lives girls!
Can't wait to do this again next year!","A very Happy birthday to my bestie!!! Roy, I want you to know that you are the best thing that ever happened to me. I am so glad we met and I love you unconditionally. I hope you have the best day celebrating your 40th birthday and I'm so here for it. 
You have touched the lives of so many people including mine and we are forever grateful for your optimistic, caring, and kind personality, hope you'll never change!
",Moderate,"['IF a person describes a fun night out with friends and uses exclamatory language to emphasize their enjoyment in a post THEN extraversion is likely High because they actively highlight their sociability and pleasure in group experiences.', 'IF a person shares mostly introspective thoughts that do not involve current social activities in a post THEN extraversion is likely Low because their tone suggests limited social engagement and reflection on past experiences rather than present actions.', 'IF a person posts about having a joyful time reminiscing with friends and shares intentions for future gatherings in a post THEN extraversion is likely High because they demonstrate eagerness for future social interactions.', 'IF a person talks about enjoying time spent with a group, expressing a sense of fun and connection in their post THEN extraversion is likely High because they show an affinity for group dynamics and social enjoyment.']","['A great thank you to my best childhood friends for organising this heart-warming event. ... We all thoroughly enjoyed a crazy ride down memory lane.', 'A very Happy birthday to my bestie!!! Roy, I want you to know that you are the best thing that ever happened to me.', ""Can't wait to do this again next year!"", 'It was great to see you all and see how you all got on in your lives girls!']",High,"{'Energy/Activity': 1, 'Sociability': 2, 'Uncategorized': 1}",0
33,Back with the besties! Hanging with my buds from grade school… can’t believe how long it’s been. After all this time they all still get it. Anyone who want to get a drink come on by. High school may have been fifteen years ago but it still feels like we graduated just yesterday. ,Happy birthday to my best friend and partner in crime. It’s crazy all we’ve been through in the past fifteen years. Through all the ups and downs you have always been there for me. I couldn’t ask for a better person to share my life with. Happy birthday and here’s to the next decade together. ,Low,"['IF a person talks about enjoying time spent with a group, expressing a sense of fun and connection in their post THEN extraversion is likely High because they show an affinity for group dynamics and social enjoyment.', 'IF a person expresses a desire to catch up with a group of friends and use playful or humorous language in a post THEN extraversion is likely High because they indicate a strong inclination towards social engagement.', 'IF a person talks about enjoying time spent with a group, expressing a sense of fun and connection in their post THEN extraversion is likely High because they show an affinity for group dynamics and social enjoyment.']","['Back with the besties! Hanging with my buds from grade school… can’t believe how long it’s been.', 'Anyone who want to get a drink come on by.', 'Happy birthday to my best friend and partner in crime. It’s crazy all we’ve been through in the past fifteen years.']",High,"{'Uncategorized': 2, 'Sociability': 1}",0
34,"just been to a reunion with my childhood friends and it was a great night and i would like to thank them all for great night.
 it brought back some good memorys and good times. at least this time we got drunk legally and didn't have to run off when we got caught.
i think we  should all do it again in the very near future. ","i would like to wish my better half a very happy birthday and i hope you have a very good day. you are the best thing that ever happened to me and i would be lost with out you.
 i've got a few special things planned for us to do for your birthday and i hope you will enjoy yourself.
",Moderate,"['IF a person describes a fun night out with friends and uses exclamatory language to emphasize their enjoyment in a post THEN extraversion is likely High because they actively highlight their sociability and pleasure in group experiences.', 'IF a person posts about having a joyful time reminiscing with friends and shares intentions for future gatherings in a post THEN extraversion is likely High because they demonstrate eagerness for future social interactions.', 'IF a person expresses a desire to catch up with a group of friends and use playful or humorous language in a post THEN extraversion is likely High because they indicate a strong inclination towards social engagement.', 'IF a person shares mostly introspective thoughts that do not involve current social activities in a post THEN extraversion is likely Low because their tone suggests limited social engagement and reflection on past experiences rather than present actions.']","['it was a great night and i would like to thank them all for great night.', 'i think we should all do it again in the very near future.', ""at least this time we got drunk legally and didn't have to run off when we got caught."", 'it brought back some good memorys and good times.']",Moderate,"{'Energy/Activity': 1, 'Sociability': 3}",1
37,"After some years, I was finally able to spend some time with my old pal X from back home. It feels unreal to spend time with them after so many years spent apart and after so many things happened, whether it was moving abroad, new jobs or big family events. X you mean a lot and I cherish our friendship ","I still can't express how lucky I am to have you in my life, ever since I met you, you have been a integral part of my life and I can't express how much you mean to me and how much I love you. Happy birthday, I really mean that, wish you a happy birthday and may the years be kind to us",Moderate,"['IF a person discusses reflecting on past experiences rather than current social engagements in a post THEN extraversion is likely Low because it suggests a preference for nostalgia over active participation in social settings.', 'IF a person shares mostly introspective thoughts that do not involve current social activities in a post THEN extraversion is likely Low because their tone suggests limited social engagement and reflection on past experiences rather than present actions.']","['After some years, I was finally able to spend some time with my old pal X from back home... and after so many things happened, whether it was moving abroad, new jobs or big family events.', ""I can't express how lucky I am to have you in my life... you have been an integral part of my life.""]",Low,{'Sociability': 2},0
39,"Had an amazing night catching up with my childhood friends! It’s been way too long since we all got together. We reminisced about our wild adventures and laughed until our sides hurt. It’s crazy how some things never change, like our inside jokes and silly stories. Grateful for these friendships that stand the test of time! Can’t wait for the next reunion!","
Happy birthday to the love of my life! You bring so much joy and laughter into my world, and I’m endlessly grateful for every moment we share. Your kindness, strength, and passion inspire me every day. Here’s to celebrating you today and all the amazing adventures ahead! Can’t wait to spoil you and make this day unforgettable. Love you to the moon and back!",Moderate,"['IF a person describes a fun night out with friends and uses exclamatory language to emphasize their enjoyment in a post THEN extraversion is likely High because they actively highlight their sociability and pleasure in group experiences.', 'IF a person expresses a desire to catch up with a group of friends and use playful or humorous language in a post THEN extraversion is likely High because they indicate a strong inclination towards social engagement.', 'IF a person shares mostly introspective thoughts that do not involve current social activities in a post THEN extraversion is likely Low because their tone suggests limited social engagement and reflection on past experiences rather than present actions.', 'IF a person talks about enjoying time spent with a group, expressing a sense of fun and connection in their post THEN extraversion is likely High because they show an affinity for group dynamics and social enjoyment.']","['Had an amazing night catching up with my childhood friends!', 'Can’t wait for the next reunion!', 'It’s crazy how some things never change, like our inside jokes and silly stories.', 'We reminisced about our wild adventures and laughed until our sides hurt.']",High,"{'Energy/Activity': 1, 'Sociability': 2, 'Uncategorized': 1}",0
40,had fun today! got to see my friends that i've grown up with. im grateful to go through life with them and to see them grow as people. every accomplishment i will be there for becauase i know they will be there for me. i am truly grateful to have such a strong group of people around me and to uplift me.,"happy birthday my love. i am so proud of you. you are my best friend, my ace, my rock. i love you more than every. you keep me on my feet and you never let my crown tip. even trhrough all the trials and tribulations. i am lucky to have someone like you in my corner. you never fail to make me happt",Moderate,"['IF a person describes a fun night out with friends and uses exclamatory language to emphasize their enjoyment in a post THEN extraversion is likely High because they actively highlight their sociability and pleasure in group experiences.', 'IF a person talks about enjoying time spent with a group, expressing a sense of fun and connection in their post THEN extraversion is likely High because they show an affinity for group dynamics and social enjoyment.', 'IF a person expresses a desire to catch up with a group of friends and use playful or humorous language in a post THEN extraversion is likely High because they indicate a strong inclination towards social engagement.']","[""had fun today! got to see my friends that i've grown up with."", 'i am truly grateful to have such a strong group of people around me and to uplift me.', 'i love you more than every. you keep me on my feet and you never let my crown tip.']",High,"{'Energy/Activity': 1, 'Uncategorized': 1, 'Sociability': 1}",0
41,"So good to see these guys again, especially those I haven't seen for years. Brings me right back to the days of playing Minecraft together. Spent a great day in London together, going to a café and exploring all the places we used to go together, it was a really great day, and I'm definitely up to do it again.","Another year since birth for my favourite person on the planet, here's to many many many more together. I cannot express how much I love you, and I hope our day together lived up to that. We went to a really nice restaurant in town, which i would highly recommend everyone visits.",High,"['IF a person describes a fun night out with friends and uses exclamatory language to emphasize their enjoyment in a post THEN extraversion is likely High because they actively highlight their sociability and pleasure in group experiences.', 'IF a person talks about enjoying time spent with a group, expressing a sense of fun and connection in their post THEN extraversion is likely High because they show an affinity for group dynamics and social enjoyment.', 'IF a person shares mostly introspective thoughts that do not involve current social activities in a post THEN extraversion is likely Low because their tone suggests limited social engagement and reflection on past experiences rather than present actions.']","['Spent a great day in London together, going to a café and exploring all the places we used to go together, it was a really great day.', ""So good to see these guys again, especially those I haven't seen for years."", ""here's to many many many more together.""]",High,"{'Energy/Activity': 1, 'Uncategorized': 1, 'Sociability': 1}",1
42,Back together again after 35 years! Childhood friends from Newton in Warwickshire reliving our fond memories of all the adventures and special times we shared together. At this moment it doesn’t seem that 35 years have passed. Sadly a few people couldn’t make it today and they are missed. Looking forward already to our next get together.,Today’s your special birthday &lt;cough&gt; I hope that you enjoy all the things I have planned for you today. And the celebrations will continue long into the night with more birthday surprises. You deserve every single one of them! Thank you for all that you do and for being you! Let’s go and celebrate! Lots of love always xxxxxx,High,"['IF a person talks about enjoying time spent with a group, expressing a sense of fun and connection in their post THEN extraversion is likely High because they show an affinity for group dynamics and social enjoyment.', 'IF a person expresses a desire to catch up with a group of friends and use playful or humorous language in a post THEN extraversion is likely High because they indicate a strong inclination towards social engagement.']","['Back together again after 35 years! Childhood friends... reliving our fond memories... Looking forward already to our next get together.', 'Today’s your special birthday... The celebrations will continue long into the night with more birthday surprises. Let’s go and celebrate!']",High,"{'Uncategorized': 1, 'Sociability': 1}",1
