p,post1,post2,true_label,matched_rules,matched_behaviours,pred_rule_based,category_counts,score_rules
25,"Was lucky enough to recently meet up and have an amazing time catching up with old friends from school who I hadn't seen in years, these are the people who made my childhood and shaped me into the person i am now so to see them all again and share memories was unbelievable, hopefully do it again soon","Happy birthday to my amazing partner, hope you have an fantastic day, thank you for everything you have done for me since the first moment I met you and putting up with me all the time, wishing you an amazing day and I've got a lot planned that will hopefully give you the day you deserve and to spoil you ",Moderate,"['IF a person focuses on the comfort of familiar, yet infrequent interactions with friends in their post, without enthusiasm for ongoing connections THEN extraversion is likely Low because it hints at limited sociability.', 'IF a person uses subdued language and a lack of expressive punctuation in their post about social interactions THEN extraversion is likely Low because it suggests a more restrained or private approach to socializing.']","[""Was lucky enough to recently meet up and have an amazing time catching up with old friends from school who I hadn't seen in years..."", 'Happy birthday to my amazing partner, hope you have an fantastic day, thank you for everything you have done for me...']",High,"{'Uncategorized': 1, 'Sociability': 1}",0
27,"After all these years it's very interesting seeing how everyone I grew up with has changed, it's almost as if I was talking to two different versions of people from parallel universes, one a complete immature and incompetent buffon, the other a sophisticated and well mannered individual. It's crazy how time flies!","From cheerleader to married, I'm so appreciative of all the things you have done for me, and our family. Helping us financially or help cope with illness, I knew I made the right decision engaging with a nurse.I'm so glad that you came into my life and that we'll one day exit together. Happy 26th birthday my love!",Low,"['IF a person mentions feeling awkward or uncomfortable in social situations within their post THEN extraversion is likely Low because it reflects a lack of ease in engaging with others.', 'IF a person uses subdued language and a lack of expressive punctuation in their post about social interactions THEN extraversion is likely Low because it suggests a more restrained or private approach to socializing.', 'IF a person focuses on the comfort of familiar, yet infrequent interactions with friends in their post, without enthusiasm for ongoing connections THEN extraversion is likely Low because it hints at limited sociability.']","[""It's almost as if I was talking to two different versions of people from parallel universes."", ""After all these years it's very interesting seeing how everyone I grew up with has changed."", ""I'm so appreciative of all the things you have done for me, and our family.""]",Low,"{'Sociability': 2, 'Uncategorized': 1}",1
30,"What a weekend we have just had catching up with my childhood friends. The sun made a special appearance for us and it felt like the gods were looking out for us!

We ate, drank, laughed and shopped our hearts out.

Thank you for this special time together and can’t wait to do this again ????????","Happy birthday to you, my wonderful husband. Can’t wait to shower you with your gifts and take you out and celebrate you. We will go to your favourite restaurant ??

Congratulations ?? on this your special birthday ?? ?? let’s have lots of funnnnn!!

Love you very much, see you later my darling xxxxx",Low,"['IF a person uses subdued language and a lack of expressive punctuation in their post about social interactions THEN extraversion is likely Low because it suggests a more restrained or private approach to socializing.', 'IF a person mentions feeling awkward or uncomfortable in social situations within their post THEN extraversion is likely Low because it reflects a lack of ease in engaging with others.', 'IF a person focuses on the comfort of familiar, yet infrequent interactions with friends in their post, without enthusiasm for ongoing connections THEN extraversion is likely Low because it hints at limited sociability.']","['N/A', 'N/A', 'N/A']",High,"{'Sociability': 2, 'Uncategorized': 1}",0
33,Back with the besties! Hanging with my buds from grade school… can’t believe how long it’s been. After all this time they all still get it. Anyone who want to get a drink come on by. High school may have been fifteen years ago but it still feels like we graduated just yesterday. ,Happy birthday to my best friend and partner in crime. It’s crazy all we’ve been through in the past fifteen years. Through all the ups and downs you have always been there for me. I couldn’t ask for a better person to share my life with. Happy birthday and here’s to the next decade together. ,Low,[],[],High,{},0
34,"just been to a reunion with my childhood friends and it was a great night and i would like to thank them all for great night.
 it brought back some good memorys and good times. at least this time we got drunk legally and didn't have to run off when we got caught.
i think we  should all do it again in the very near future. ","i would like to wish my better half a very happy birthday and i hope you have a very good day. you are the best thing that ever happened to me and i would be lost with out you.
 i've got a few special things planned for us to do for your birthday and i hope you will enjoy yourself.
",Moderate,"['IF a person mentions feeling awkward or uncomfortable in social situations within their post THEN extraversion is likely Low because it reflects a lack of ease in engaging with others.', 'IF a person uses subdued language and a lack of expressive punctuation in their post about social interactions THEN extraversion is likely Low because it suggests a more restrained or private approach to socializing.', 'IF a person focuses on the comfort of familiar, yet infrequent interactions with friends in their post, without enthusiasm for ongoing connections THEN extraversion is likely Low because it hints at limited sociability.']","['No evidence related to feeling awkward or uncomfortable in social situations.', ""The language in both posts is relatively subdued, such as 'it was a great night' and 'i hope you will enjoy yourself.'"", ""Post 1 describes a reunion with childhood friends, which indicates comfort but does not express enthusiasm for ongoing social connections - 'we should all do it again in the very near future.'""]",Low,"{'Sociability': 2, 'Uncategorized': 1}",0
35,Had a great catchup with my old friends today. It had been too long since we had last spoke with each other. Met up at a local pub and had some nice drinks and a great dinner. There was a show on across the road and we jumped over there after a few beers. Thanks for organising it guys and let's not wait too long for the next one! ,"Happy birthday, babe! Where has the year gone? It felt like only last month we were talking about our plans for the year and now nearly a whole other year has gone by. Don't feel too worked up about your age because I know it gets to you, sometimes. We'll go out and enjoy ourselves and treat it like an 18th to make you happy. Remember, it's better to be over the hill than buried under it.",High,"['IF a person talks about being excited to share new plans and experiences, THEN openness is likely High because this reflects an eagerness to explore and connect with others.', 'IF a person demonstrates enthusiasm for upcoming plans with friends, THEN openness is likely High because this reflects a desire for new experiences and social connections.']","[""Thanks for organising it guys and let's not wait too long for the next one!"", ""We'll go out and enjoy ourselves and treat it like an 18th to make you happy.""]",High,{'Uncategorized': 2},1
38,"chlilling with my longest know friends. I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end. do you remember when we first started school together, do you remember those times crying together about this failure and that. do you remember the times that we got to celebrate this achievement and that quality? ","Happy birhday my love. Here's to many more to come. You've grown so much this year and I'm so glad that we're celebrating our tenth year together. Hope you love your gifts and surprises. And thank you to everyone who wishes us the best. happy birthday to you, happy birthday to your mother and farther who birthed such a wonderful being",Low,"['IF a person focuses on the comfort of familiar, yet infrequent interactions with friends in their post, without enthusiasm for ongoing connections THEN extraversion is likely Low because it hints at limited sociability.', 'IF a person mentions feeling awkward or uncomfortable in social situations within their post THEN extraversion is likely Low because it reflects a lack of ease in engaging with others.', 'IF a person uses subdued language and a lack of expressive punctuation in their post about social interactions THEN extraversion is likely Low because it suggests a more restrained or private approach to socializing.']","['I treasure this and I hope I can continue my life with you guys until the very end.', 'do you remember those times crying together about this failure and that.', ""Happy birhday my love. Here's to many more to come.""]",Low,"{'Uncategorized': 1, 'Sociability': 2}",1
39,"Had an amazing night catching up with my childhood friends! It’s been way too long since we all got together. We reminisced about our wild adventures and laughed until our sides hurt. It’s crazy how some things never change, like our inside jokes and silly stories. Grateful for these friendships that stand the test of time! Can’t wait for the next reunion!","
Happy birthday to the love of my life! You bring so much joy and laughter into my world, and I’m endlessly grateful for every moment we share. Your kindness, strength, and passion inspire me every day. Here’s to celebrating you today and all the amazing adventures ahead! Can’t wait to spoil you and make this day unforgettable. Love you to the moon and back!",Moderate,[],[],High,{},0
41,"So good to see these guys again, especially those I haven't seen for years. Brings me right back to the days of playing Minecraft together. Spent a great day in London together, going to a café and exploring all the places we used to go together, it was a really great day, and I'm definitely up to do it again.","Another year since birth for my favourite person on the planet, here's to many many many more together. I cannot express how much I love you, and I hope our day together lived up to that. We went to a really nice restaurant in town, which i would highly recommend everyone visits.",High,"['IF a person focuses on the comfort of familiar, yet infrequent interactions with friends in their post, without enthusiasm for ongoing connections THEN extraversion is likely Low because it hints at limited sociability.']","[""So good to see these guys again, especially those I haven't seen for years.""]",Moderate,{'Uncategorized': 1},0
42,Back together again after 35 years! Childhood friends from Newton in Warwickshire reliving our fond memories of all the adventures and special times we shared together. At this moment it doesn’t seem that 35 years have passed. Sadly a few people couldn’t make it today and they are missed. Looking forward already to our next get together.,Today’s your special birthday &lt;cough&gt; I hope that you enjoy all the things I have planned for you today. And the celebrations will continue long into the night with more birthday surprises. You deserve every single one of them! Thank you for all that you do and for being you! Let’s go and celebrate! Lots of love always xxxxxx,High,"['IF a person focuses on the comfort of familiar, yet infrequent interactions with friends in their post, without enthusiasm for ongoing connections THEN extraversion is likely Low because it hints at limited sociability.']",['Looking forward already to our next get together.'],Moderate,{'Uncategorized': 1},0
43,"Good to finally get back together with the crew haha, been a long time coming but definitely worth the wait. All those memories, all the good times and the best part about it, we get to recreate those memories and relive them every time we talk about them. Good to see everytime. Until the next time!","Happy birthday to the most gorgeous girl i've ever laid eyes on in my entire life. I always felt as though i was missing something in life, and now that i've found you i finally feel whole. I hope you have the best day and i hope you get everything you want out of life. Love you. I'll be raising a glass today, To more happiness and more memories!",Low,[],[],High,{},0
44,"How time surely flies meeting up with my old class for 08” has brought back so many good memories and some much nostalgia but glad today we are here together again and making more new memories. Growing up we always talked about this moment and how memorable it would be to be able to actually do after 10 years feels so surreal, am glad we meet so many years ago wouldn’t ask for more # when friends become family ????",when we meet online a few ago i never would imagined we would be celebrating your 34th  birthday together in this moment. I wish you many more birthdays ahead and wanted to let you know you are truly loved and appreciated everyday you bring love and warmth into our lives i could not ask for more. Many this birthday be everything you wish for and more and hope you age gracefully and we will celebrate many more birthdays together ??????????,Low,[],[],Unknown,{},0
45,"I visited some of my childhood friends that I haven't seen in many years. We reminisced about all of the good times we experienced together and had a fun time for many hours down at the local bar. I talked with many friends who I had even forgot existed, but we sat down at remembered many moments we shared together.",Happy birthday to my significant other. They are such an amazing person and I am glad to have spent the last few years of my life with them. I am already looking forward to spending the future and hopefully the rest of my life with them. We have already spent so many good moments together.,Moderate,"['IF a person focuses on the comfort of familiar, yet infrequent interactions with friends in their post, without enthusiasm for ongoing connections THEN extraversion is likely Low because it hints at limited sociability.']","[""I visited some of my childhood friends that I haven't seen in many years.""]",Moderate,{'Uncategorized': 1},1
46,"Such a crazy time with my bro from childhood. We got to this house party which was full of vibes. From the time we got there we knew it was going to be special. The decoration on the house was amazing. Massive shout out to whoever made the ribs, chicken wings and burgers - 10/10. Music was on point, dancing was on point too. We need to do this again.","Just want to send a special happy birthday to my wife - my best friend, my advisor, my partner in crime and in love. Your patience, kind heart, focus, intelligence and your resilience in the face of life's obstacles makes me so lucky to be called your husband. To witness and stand by the woman you've grown into is amazing. I look forward to celebrating many more birthdays with you. Happy birthday my love. ",Moderate,"['IF a person talks about a crazy time at a party and the enjoyment of the event, THEN extraversion is likely High because this reflects a positive engagement with social environments.', 'IF a person expresses enjoyment in social celebrations and eagerness to participate in future gatherings, THEN extraversion is likely High because this indicates a strong interest in social connections.', 'IF a person shares heartfelt and affectionate messages about loved ones, reflecting strong emotional connections, THEN extraversion is likely High because this suggests a tendency to engage deeply with others.', 'IF a person conveys anticipation for future celebrations with family or friends, THEN extraversion is likely High because it shows a desire for social bonding.']","['Such a crazy time with my bro from childhood. We got to this house party which was full of vibes.', 'We need to do this again.', 'Just want to send a special happy birthday to my wife - my best friend, my advisor, my partner in crime and in love.', 'I look forward to celebrating many more birthdays with you.']",High,{'Uncategorized': 4},0
47,I am really happy I attended this event as it really exposed me to a lot of persons I have not seen for a while. I was able to catch on things I have missed about my guys and reconnecting with them really gladdens my heart. I will quickly connect them on all social media network to sustain the relationship so as not to lose. Thank you guys.,"A superlative birthday shout out to my you my guy!
You have really done well in your career and I am so happy for you on this special occassion of yours. The Lord bless you real good brother.
I would have come around to say hello, but I am really busy right now.
Enjoy your day to the fullest and avoid trouble at all cost my guy.
",High,"['IF a person mentions feeling awkward or uncomfortable in social situations within their post THEN extraversion is likely Low because it reflects a lack of ease in engaging with others.', 'IF a person uses subdued language and a lack of expressive punctuation in their post about social interactions THEN extraversion is likely Low because it suggests a more restrained or private approach to socializing.', 'IF a person focuses on the comfort of familiar, yet infrequent interactions with friends in their post, without enthusiasm for ongoing connections THEN extraversion is likely Low because it hints at limited sociability.']","['No evidence of discomfort in social situations.', ""The second post's language is generally subdued and lacks expressive punctuation."", ""The mention of reconnecting with friends after a while shows familiarity, but there's an emphasis on infrequency rather than ongoing connections.""]",Moderate,"{'Sociability': 2, 'Uncategorized': 1}",0
48,It feels so good to have the gang back together again! we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars xoxo we loved reliving the same excitement from when we were young ~ that was 13 years ago! :O &lt;3 P.S. no one noticed that my heel was starting to break...,"my darling, my dearest. I couldn't imagine life without you and your dimpled smiles and cuddles. when life gets tough, you're there for me and me for you. I feel so blessed that we found each other and that we get to share this adventure of life together. You've hit a quarter of a century and here's to many more. I love you, happy birthday! &lt;3",Low,"['IF a person mentions feeling awkward or uncomfortable in social situations within their post THEN extraversion is likely Low because it reflects a lack of ease in engaging with others.', 'IF a person uses subdued language and a lack of expressive punctuation in their post about social interactions THEN extraversion is likely Low because it suggests a more restrained or private approach to socializing.', 'IF a person focuses on the comfort of familiar, yet infrequent interactions with friends in their post, without enthusiasm for ongoing connections THEN extraversion is likely Low because it hints at limited sociability.']","['No evidence of feeling awkward or uncomfortable in social situations.', 'No use of subdued language or lack of expressive punctuation in the posts.', 'The posts reflect enthusiasm and joy about gathering with friends and expressing strong emotions.']",High,"{'Sociability': 2, 'Uncategorized': 1}",0
49,"Saw one of my very good friends today! It was quite nostalgic; all those laughter and stories we never get to tell anyone else. He began kidding around and it was like, no time had elapsed and we were back in our childhood or teenage years telling stories of the places we used to hang around. One thing I’ve always grown to appreciate is the ability of friends to know you when you were still young and still support you to date. Thank you to people like this and for creating so many more wonderful memories! Cheers to the uncovered moments.  #Tbt #blessedfriends ","It is another great day for the love of my life, Happy Birthday to you! Today i celebrate you. You always bring so much joy and happiness in to my life, not to mention the patient and constant support. Thanks for every day, all the fun we have, the trips we take, the moments that matters to each of us. Happy anniversary to us yet again, Cheers to many more impressive years together by our side. Happy birthday to you and lots of happiness that you will be showered with today! #BirthdayWishes #BirthdayBoy ",Moderate,"['IF a person focuses on the comfort of familiar, yet infrequent interactions with friends in their post, without enthusiasm for ongoing connections THEN extraversion is likely Low because it hints at limited sociability.', 'IF a person mentions feeling awkward or uncomfortable in social situations within their post THEN extraversion is likely Low because it reflects a lack of ease in engaging with others.']","['It was quite nostalgic; all those laughter and stories we never get to tell anyone else.', 'I have always grown to appreciate the ability of friends to know you when you were still young.']",High,"{'Uncategorized': 1, 'Sociability': 1}",0
51,"Nothing like catching up with the people who knew you way back when life was all about playground games and ice cream. Tonight was full of laughter, nostalgia, and stories that makes sense ti us. So grateful for these lifelong friendships that pick up right where we left off, no matter how long it's been. Love childhood memories.","Happy birthday to my fav person in this whole world. I'm so lucky to walk through life with you side by side. You bring so much joy, laughter, and love into my life every day. Cheers to another year of adventures, growth, and amazing memories together. Love you more than words could explain. #Happy birthday ",High,[],[],High,{},1
54,"so after an exciting wait - we finally all met up , Parsons meads Class of 1987. It had been a while and now we all had a few more wrinkles and grey hairs. The room was full of laughter and hugs and kisses as we all remembered the school days. we had a laugh and caught up with all the news about our families and planned the next catch up.
","So my darling hubbie, the big day has come - the big 50. Half a century , wow who would have thought it. We have know each other for 33 years of that time, where has it gone. A few more grey hairs and wrinkles between us but we have 2 lovely kids and a great family. Happy Birthday!",High,[],[],High,{},1
56,Finally back together again! Been far too long since we've seen each other but the three idiots are together and making mischief again at last. My cheeks and sides are already hurting from laughing too much. Time to set the world to rights and consume exhorbitant amounts of alcohol. Cheers!,"Happy birthday Big Ears! Just kidding, happy birthday to the loveliest man in the whole wide world! Another year older and just getting cuter (and somehow more silly) with age. Hope you have the best day with the best group of misfits and copious amounts of steak, cake an champagne! Lot's of prezzies waiting for you too!",Moderate,"['IF a person mentions feeling awkward or uncomfortable in social situations within their post THEN extraversion is likely Low because it reflects a lack of ease in engaging with others.', 'IF a person uses subdued language and a lack of expressive punctuation in their post about social interactions THEN extraversion is likely Low because it suggests a more restrained or private approach to socializing.', 'IF a person focuses on the comfort of familiar, yet infrequent interactions with friends in their post, without enthusiasm for ongoing connections THEN extraversion is likely Low because it hints at limited sociability.']","['', '', '']",High,"{'Sociability': 2, 'Uncategorized': 1}",0
