p,post1,post2,true_label,matched_rules,matched_behaviours,pred_rule_based,category_counts,score_rules
25,"Was lucky enough to recently meet up and have an amazing time catching up with old friends from school who I hadn't seen in years, these are the people who made my childhood and shaped me into the person i am now so to see them all again and share memories was unbelievable, hopefully do it again soon","Happy birthday to my amazing partner, hope you have an fantastic day, thank you for everything you have done for me since the first moment I met you and putting up with me all the time, wishing you an amazing day and I've got a lot planned that will hopefully give you the day you deserve and to spoil you ",Moderate,"['IF a person shows in a post reflections about past experiences with a nostalgic tone rather than excitement about current social interactions THEN extraversion is likely Low because this indicates a preference for introspection over active social engagement.', 'IF a person shows in a post a focus on deeper connections with loved ones, expressing appreciation without much excitement for wider social interactions THEN extraversion is likely Low because it suggests prioritization of intimate relationships over broader socialization.']","[""Was lucky enough to recently meet up and have an amazing time catching up with old friends from school who I hadn't seen in years, these are the people who made my childhood and shaped me into the person I am now so to see them all again and share memories was unbelievable."", 'Happy birthday to my amazing partner, hope you have an fantastic day, thank you for everything you have done for me since the first moment I met you and putting up with me all the time.']",Moderate,"{'Sociability': 1, 'Warmth': 1}",1
29,"After all this time , the 5 of us still have our meet ups!  We just carry on chatting as though  we met yesterday and it's not just a yearly event. Great friends,  really lucky to be still in touch .
Luckily we're all in Good health... apart from a few old age creaks and cracks.
Already planned next year venue.","Well the next year is upon us! Yep you're having another birthday... watch out for an influx of children later , and be prepared for a lot of noise.
Just because you're a year older,  doesn't mean you can get a quiet life!
Glad you're my husband...
Happy birthday xxxx  and many more  to come xxxx",Moderate,"['IF a person shows in a post reflections about past experiences with a nostalgic tone rather than excitement about current social interactions THEN extraversion is likely Low because this indicates a preference for introspection over active social engagement.', 'IF a person shows in a post a focus on deeper connections with loved ones, expressing appreciation without much excitement for wider social interactions THEN extraversion is likely Low because it suggests prioritization of intimate relationships over broader socialization.', 'IF a person shows in a post a lack of enthusiasm or energy about social engagements, mentioning feelings of awkwardness or discomfort in social settings THEN extraversion is likely Low because it reflects a preference for solitude or a lesser interest in social interaction.']","['After all this time, the 5 of us still have our meet ups! We just carry on chatting as though we met yesterday.', 'Great friends, really lucky to be still in touch.', 'apartment a few old age creaks and cracks.']",Moderate,"{'Sociability': 1, 'Warmth': 1, 'Energy/Activity': 1}",1
35,Had a great catchup with my old friends today. It had been too long since we had last spoke with each other. Met up at a local pub and had some nice drinks and a great dinner. There was a show on across the road and we jumped over there after a few beers. Thanks for organising it guys and let's not wait too long for the next one! ,"Happy birthday, babe! Where has the year gone? It felt like only last month we were talking about our plans for the year and now nearly a whole other year has gone by. Don't feel too worked up about your age because I know it gets to you, sometimes. We'll go out and enjoy ourselves and treat it like an 18th to make you happy. Remember, it's better to be over the hill than buried under it.",High,"['IF a person talks about being excited to share new plans and experiences, THEN openness is likely High because this reflects an eagerness to explore and connect with others.', 'IF a person demonstrates enthusiasm for upcoming plans with friends, THEN openness is likely High because this reflects a desire for new experiences and social connections.']","[""Thanks for organising it guys and let's not wait too long for the next one!"", ""We'll go out and enjoy ourselves and treat it like an 18th to make you happy.""]",High,{'Uncategorized': 2},1
36,"I had the best time today, joining together with the girls I grew up with! We shared memories, laughed at our ridiculous behaviour (and outfits, though the less said about that, the better!). It was utterly joyful, and a real throwback to a much simpler time. Like therapy for the soul. I'm very excited to do it again very soon.","I've never made a secret of how proud I am of my husband. I'm his biggest cheerleader and No.1 fan! As he approaches his 40th birthday, I want to thank him for our last 20 years together and congratulate him on every single achievement in his life! His children, his dedication to helping others and his commitment to being the best person he can be. So proud of you, darling! Love you lots xx",High,"['IF a person shows in a post reflections about past experiences with a nostalgic tone rather than excitement about current social interactions THEN extraversion is likely Low because this indicates a preference for introspection over active social engagement.', 'IF a person shows in a post a lack of enthusiasm or energy about social engagements, mentioning feelings of awkwardness or discomfort in social settings THEN extraversion is likely Low because it reflects a preference for solitude or a lesser interest in social interaction.', 'IF a person shows in a post a subdued tone or a lack of expressive language when discussing social gatherings, suggesting that such events are burdensome or merely reflective THEN extraversion is likely Low because it means they might not be outgoing or enjoyment-seeking.', 'IF a person shows in a post a focus on deeper connections with loved ones, expressing appreciation without much excitement for wider social interactions THEN extraversion is likely Low because it suggests prioritization of intimate relationships over broader socialization.']","['It was utterly joyful, and a real throwback to a much simpler time.', 'though the less said about that, the better!', 'It was utterly joyful, and a real throwback to a much simpler time.', ""I'm his biggest cheerleader and No.1 fan! ... So proud of you, darling! Love you lots xx""]",High,"{'Sociability': 1, 'Energy/Activity': 2, 'Warmth': 1}",1
37,"After some years, I was finally able to spend some time with my old pal X from back home. It feels unreal to spend time with them after so many years spent apart and after so many things happened, whether it was moving abroad, new jobs or big family events. X you mean a lot and I cherish our friendship ","I still can't express how lucky I am to have you in my life, ever since I met you, you have been a integral part of my life and I can't express how much you mean to me and how much I love you. Happy birthday, I really mean that, wish you a happy birthday and may the years be kind to us",Moderate,"['IF a person shows in a post reflections about past experiences with a nostalgic tone rather than excitement about current social interactions THEN extraversion is likely Low because this indicates a preference for introspection over active social engagement.', 'IF a person shows in a post a focus on deeper connections with loved ones, expressing appreciation without much excitement for wider social interactions THEN extraversion is likely Low because it suggests prioritization of intimate relationships over broader socialization.']","['It feels unreal to spend time with them after so many years spent apart and after so many things happened.', ""I can't express how much you mean to me and how much I love you.""]",Low,"{'Sociability': 1, 'Warmth': 1}",0
38,"chlilling with my longest know friends. I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end. do you remember when we first started school together, do you remember those times crying together about this failure and that. do you remember the times that we got to celebrate this achievement and that quality? ","Happy birhday my love. Here's to many more to come. You've grown so much this year and I'm so glad that we're celebrating our tenth year together. Hope you love your gifts and surprises. And thank you to everyone who wishes us the best. happy birthday to you, happy birthday to your mother and farther who birthed such a wonderful being",Low,"['IF a person shows in a post reflections about past experiences with a nostalgic tone rather than excitement about current social interactions THEN extraversion is likely Low because this indicates a preference for introspection over active social engagement.', 'IF a person shows in a post a focus on deeper connections with loved ones, expressing appreciation without much excitement for wider social interactions THEN extraversion is likely Low because it suggests prioritization of intimate relationships over broader socialization.']","[""I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end."", ""Happy birthday my love. Here's to many more to come. You've grown so much this year and I'm so glad that we're celebrating our tenth year together.""]",Low,"{'Sociability': 1, 'Warmth': 1}",1
39,"Had an amazing night catching up with my childhood friends! It’s been way too long since we all got together. We reminisced about our wild adventures and laughed until our sides hurt. It’s crazy how some things never change, like our inside jokes and silly stories. Grateful for these friendships that stand the test of time! Can’t wait for the next reunion!","
Happy birthday to the love of my life! You bring so much joy and laughter into my world, and I’m endlessly grateful for every moment we share. Your kindness, strength, and passion inspire me every day. Here’s to celebrating you today and all the amazing adventures ahead! Can’t wait to spoil you and make this day unforgettable. Love you to the moon and back!",Moderate,"['IF a person shows in a post a focus on deeper connections with loved ones, expressing appreciation without much excitement for wider social interactions THEN extraversion is likely Low because it suggests prioritization of intimate relationships over broader socialization.', 'IF a person shows in a post reflections about past experiences with a nostalgic tone rather than excitement about current social interactions THEN extraversion is likely Low because this indicates a preference for introspection over active social engagement.']","['Happy birthday to the love of my life! You bring so much joy and laughter into my world, and I’m endlessly grateful for every moment we share.', 'Had an amazing night catching up with my childhood friends! It’s been way too long since we all got together. We reminisced about our wild adventures and laughed until our sides hurt.']",High,"{'Warmth': 1, 'Sociability': 1}",0
40,had fun today! got to see my friends that i've grown up with. im grateful to go through life with them and to see them grow as people. every accomplishment i will be there for becauase i know they will be there for me. i am truly grateful to have such a strong group of people around me and to uplift me.,"happy birthday my love. i am so proud of you. you are my best friend, my ace, my rock. i love you more than every. you keep me on my feet and you never let my crown tip. even trhrough all the trials and tribulations. i am lucky to have someone like you in my corner. you never fail to make me happt",Moderate,"['IF a person shows in a post reflections about past experiences with a nostalgic tone rather than excitement about current social interactions THEN extraversion is likely Low because this indicates a preference for introspection over active social engagement.', 'IF a person shows in a post a focus on deeper connections with loved ones, expressing appreciation without much excitement for wider social interactions THEN extraversion is likely Low because it suggests prioritization of intimate relationships over broader socialization.']","[""i'm grateful to go through life with them and to see them grow as people."", 'i love you more than every. you keep me on my feet and you never let my crown tip.']",Moderate,"{'Sociability': 1, 'Warmth': 1}",1
42,Back together again after 35 years! Childhood friends from Newton in Warwickshire reliving our fond memories of all the adventures and special times we shared together. At this moment it doesn’t seem that 35 years have passed. Sadly a few people couldn’t make it today and they are missed. Looking forward already to our next get together.,Today’s your special birthday &lt;cough&gt; I hope that you enjoy all the things I have planned for you today. And the celebrations will continue long into the night with more birthday surprises. You deserve every single one of them! Thank you for all that you do and for being you! Let’s go and celebrate! Lots of love always xxxxxx,High,"['IF a person shows in a post reflections about past experiences with a nostalgic tone rather than excitement about current social interactions THEN extraversion is likely Low because this indicates a preference for introspection over active social engagement.', 'IF a person shows in a post a focus on deeper connections with loved ones, expressing appreciation without much excitement for wider social interactions THEN extraversion is likely Low because it suggests prioritization of intimate relationships over broader socialization.', 'IF a person shows in a post a lack of enthusiasm or energy about social engagements, mentioning feelings of awkwardness or discomfort in social settings THEN extraversion is likely Low because it reflects a preference for solitude or a lesser interest in social interaction.']","['reliving our fond memories of all the adventures and special times we shared together.', 'Thank you for all that you do and for being you!', 'Sadly a few people couldn’t make it today and they are missed.']",Moderate,"{'Sociability': 1, 'Warmth': 1, 'Energy/Activity': 1}",0
43,"Good to finally get back together with the crew haha, been a long time coming but definitely worth the wait. All those memories, all the good times and the best part about it, we get to recreate those memories and relive them every time we talk about them. Good to see everytime. Until the next time!","Happy birthday to the most gorgeous girl i've ever laid eyes on in my entire life. I always felt as though i was missing something in life, and now that i've found you i finally feel whole. I hope you have the best day and i hope you get everything you want out of life. Love you. I'll be raising a glass today, To more happiness and more memories!",Low,"['IF a person shows in a post reflections about past experiences with a nostalgic tone rather than excitement about current social interactions THEN extraversion is likely Low because this indicates a preference for introspection over active social engagement.', 'IF a person shows in a post a lack of enthusiasm or energy about social engagements, mentioning feelings of awkwardness or discomfort in social settings THEN extraversion is likely Low because it reflects a preference for solitude or a lesser interest in social interaction.', 'IF a person shows in a post a focus on deeper connections with loved ones, expressing appreciation without much excitement for wider social interactions THEN extraversion is likely Low because it suggests prioritization of intimate relationships over broader socialization.']","['All those memories, all the good times and the best part about it, we get to recreate those memories and relive them every time we talk about them.', 'Good to finally get back together with the crew haha, been a long time coming but definitely worth the wait.', ""Happy birthday to the most gorgeous girl i've ever laid eyes on in my entire life. I always felt as though i was missing something in life, and now that i've found you i finally feel whole.""]",Moderate,"{'Sociability': 1, 'Energy/Activity': 1, 'Warmth': 1}",0
44,"How time surely flies meeting up with my old class for 08” has brought back so many good memories and some much nostalgia but glad today we are here together again and making more new memories. Growing up we always talked about this moment and how memorable it would be to be able to actually do after 10 years feels so surreal, am glad we meet so many years ago wouldn’t ask for more # when friends become family ????",when we meet online a few ago i never would imagined we would be celebrating your 34th  birthday together in this moment. I wish you many more birthdays ahead and wanted to let you know you are truly loved and appreciated everyday you bring love and warmth into our lives i could not ask for more. Many this birthday be everything you wish for and more and hope you age gracefully and we will celebrate many more birthdays together ??????????,Low,"['IF a person shows in a post reflections about past experiences with a nostalgic tone rather than excitement about current social interactions THEN extraversion is likely Low because this indicates a preference for introspection over active social engagement.', 'IF a person shows in a post a focus on deeper connections with loved ones, expressing appreciation without much excitement for wider social interactions THEN extraversion is likely Low because it suggests prioritization of intimate relationships over broader socialization.']","['How time surely flies meeting up with my old class for 08” has brought back so many good memories and some much nostalgia.', 'I wish you many more birthdays ahead and wanted to let you know you are truly loved and appreciated everyday.']",Low,"{'Sociability': 1, 'Warmth': 1}",1
45,"I visited some of my childhood friends that I haven't seen in many years. We reminisced about all of the good times we experienced together and had a fun time for many hours down at the local bar. I talked with many friends who I had even forgot existed, but we sat down at remembered many moments we shared together.",Happy birthday to my significant other. They are such an amazing person and I am glad to have spent the last few years of my life with them. I am already looking forward to spending the future and hopefully the rest of my life with them. We have already spent so many good moments together.,Moderate,"['IF a person shows in a post reflections about past experiences with a nostalgic tone rather than excitement about current social interactions THEN extraversion is likely Low because this indicates a preference for introspection over active social engagement.', 'IF a person shows in a post a focus on deeper connections with loved ones, expressing appreciation without much excitement for wider social interactions THEN extraversion is likely Low because it suggests prioritization of intimate relationships over broader socialization.']","['We reminisced about all of the good times we experienced together.', 'Happy birthday to my significant other. They are such an amazing person and I am glad to have spent the last few years of my life with them.']",Low,"{'Sociability': 1, 'Warmth': 1}",0
46,"Such a crazy time with my bro from childhood. We got to this house party which was full of vibes. From the time we got there we knew it was going to be special. The decoration on the house was amazing. Massive shout out to whoever made the ribs, chicken wings and burgers - 10/10. Music was on point, dancing was on point too. We need to do this again.","Just want to send a special happy birthday to my wife - my best friend, my advisor, my partner in crime and in love. Your patience, kind heart, focus, intelligence and your resilience in the face of life's obstacles makes me so lucky to be called your husband. To witness and stand by the woman you've grown into is amazing. I look forward to celebrating many more birthdays with you. Happy birthday my love. ",Moderate,"['IF a person shows in a post a focus on deeper connections with loved ones, expressing appreciation without much excitement for wider social interactions THEN extraversion is likely Low because it suggests prioritization of intimate relationships over broader socialization.', 'IF a person shows in a post enthusiasm for social gatherings and excitement about positive experiences with friends, THEN extraversion is likely High because this reflects an eagerness for social engagement and enjoyment of shared experiences.', 'IF a person shows in a post expressions of enjoyment and energy regarding a social event, then extraversion is likely High because it indicates a preference for engaging actively with others.']","['Just want to send a special happy birthday to my wife - my best friend, my advisor, my partner in crime and in love.', 'Such a crazy time with my bro from childhood. We got to this house party which was full of vibes.', 'The decoration on the house was amazing. Massive shout out to whoever made the ribs, chicken wings and burgers - 10/10.']",High,"{'Warmth': 1, 'Uncategorized': 2}",0
48,It feels so good to have the gang back together again! we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars xoxo we loved reliving the same excitement from when we were young ~ that was 13 years ago! :O &lt;3 P.S. no one noticed that my heel was starting to break...,"my darling, my dearest. I couldn't imagine life without you and your dimpled smiles and cuddles. when life gets tough, you're there for me and me for you. I feel so blessed that we found each other and that we get to share this adventure of life together. You've hit a quarter of a century and here's to many more. I love you, happy birthday! &lt;3",Low,"['IF a person shows in a post reflections about past experiences with a nostalgic tone rather than excitement about current social interactions THEN extraversion is likely Low because this indicates a preference for introspection over active social engagement.', 'IF a person shows in a post a focus on deeper connections with loved ones, expressing appreciation without much excitement for wider social interactions THEN extraversion is likely Low because it suggests prioritization of intimate relationships over broader socialization.']","['we loved reliving the same excitement from when we were young ~ that was 13 years ago!', 'I feel so blessed that we found each other and that we get to share this adventure of life together.']",Moderate,"{'Sociability': 1, 'Warmth': 1}",0
49,"Saw one of my very good friends today! It was quite nostalgic; all those laughter and stories we never get to tell anyone else. He began kidding around and it was like, no time had elapsed and we were back in our childhood or teenage years telling stories of the places we used to hang around. One thing I’ve always grown to appreciate is the ability of friends to know you when you were still young and still support you to date. Thank you to people like this and for creating so many more wonderful memories! Cheers to the uncovered moments.  #Tbt #blessedfriends ","It is another great day for the love of my life, Happy Birthday to you! Today i celebrate you. You always bring so much joy and happiness in to my life, not to mention the patient and constant support. Thanks for every day, all the fun we have, the trips we take, the moments that matters to each of us. Happy anniversary to us yet again, Cheers to many more impressive years together by our side. Happy birthday to you and lots of happiness that you will be showered with today! #BirthdayWishes #BirthdayBoy ",Moderate,"['IF a person shows in a post reflections about past experiences with a nostalgic tone rather than excitement about current social interactions THEN extraversion is likely Low because this indicates a preference for introspection over active social engagement.', 'IF a person shows in a post a focus on deeper connections with loved ones, expressing appreciation without much excitement for wider social interactions THEN extraversion is likely Low because it suggests prioritization of intimate relationships over broader socialization.']","['It was quite nostalgic; all those laughter and stories we never get to tell anyone else.', 'You always bring so much joy and happiness in to my life, not to mention the patient and constant support.']",Low,"{'Sociability': 1, 'Warmth': 1}",0
