p,post1,post2,true_label,matched_rules,matched_behaviours,pred_rule_based,category_counts,score_rules
23,An unforgettable day with childhood friends! A magical day reminicising together and catching up after so long. Doesn’t matter how long it’s been we all slot back together like no time has passed at all. Watching our kids play together and seeing the cycles of life begin all over again is so emotional. Love you all xx #westhillgang #pyegreenmassive #childhood #friends,"Happy Birthday to my best friend, the best husband and dad in the world! I’ve celebrated 13 of your birthdays with you and every day in between and for all the chats and hugs, the love, the tough times, it is never ever enough. I look forward to seeing you every morning, I can’t wait to see you after work every day. The love of my life, I am so in love with you. Happy Birthday, my love xxx",Low,"['IF a person describes memories and experiences with friends in a manner that emphasizes reflection rather than excitement in a post THEN extraversion is likely Low because this suggests a lack of enthusiasm for social interactions.', 'IF a person reminisces about past experiences with friends without strong enthusiasm in a post THEN extraversion is likely Low because this implies a more reflective and less engaged approach to social situations.', 'IF a person uses subdued language and minimal excitement when discussing social interactions in a post THEN extraversion is likely Low because this indicates a lack of enthusiastic engagement with others.']","['An unforgettable day with childhood friends! A magical day reminicising together and catching up after so long.', 'Doesn’t matter how long it’s been we all slot back together like no time has passed at all.', 'The love of my life, I am so in love with you.']",Low,"{'Sociability': 2, 'Warmth': 1}",1
25,"Was lucky enough to recently meet up and have an amazing time catching up with old friends from school who I hadn't seen in years, these are the people who made my childhood and shaped me into the person i am now so to see them all again and share memories was unbelievable, hopefully do it again soon","Happy birthday to my amazing partner, hope you have an fantastic day, thank you for everything you have done for me since the first moment I met you and putting up with me all the time, wishing you an amazing day and I've got a lot planned that will hopefully give you the day you deserve and to spoil you ",Moderate,"['IF a person discusses having fun with friends and expresses the desire to meet them again in a post THEN extraversion is likely High because this indicates enjoyment of social gatherings.', 'IF a person shares plans for future social events with eagerness in a post THEN extraversion is likely High because this shows anticipation for social interaction.']","['Was lucky enough to recently meet up and have an amazing time catching up with old friends from school... hopefully do it again soon.', ""wishing you an amazing day and I've got a lot planned that will hopefully give you the day you deserve and to spoil you.""]",High,{'Sociability': 2},0
26,"Loved loved loved seeing these guys today…the original OG’s from way back when I still had a fringe, wore double denim and was reading Shout magazine. Wah life goes by so fast.
I’m so lucky to have these guys still in my life today, we need to make these meet ups a more regular thing!","Happy Birthday to our one and only, our jam in the sandwich… have the best day. Me and the boys will be on our best behaviour today so get some rest and do something you enjoy. We love you along with everyone else who knows you. Wishing you the best of health wealth and happiness.",High,"['IF a person discusses having fun with friends and expresses the desire to meet them again in a post THEN extraversion is likely High because this indicates enjoyment of social gatherings.', 'IF a person shares plans for future social events with eagerness in a post THEN extraversion is likely High because this shows anticipation for social interaction.']","['I’m so lucky to have these guys still in my life today, we need to make these meet ups a more regular thing!', 'we need to make these meet ups a more regular thing!']",High,{'Sociability': 2},1
28,My oldest and dearest friends gathered at the weekend to celebrate 30 years since leaving school. Much laughing and getting over how much we had all aged. Looking back at our old school photos was hilarious. Some of us didn't even recognise ourselves. We had such a good time that we decided to make this an annual event ,The most important person in my life achieves a milestone birthday today. Congratulations on your 50th and may we share many more happy years together. Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis and keep smiling. These can be the best years of life with the right attitude. Get writing that bucket list and let's see the world ticking them off.,Low,"['IF a person describes memories and experiences with friends in a manner that emphasizes reflection rather than excitement in a post THEN extraversion is likely Low because this suggests a lack of enthusiasm for social interactions.', 'IF a person reminisces about past experiences with friends without strong enthusiasm in a post THEN extraversion is likely Low because this implies a more reflective and less engaged approach to social situations.', 'IF a person is less expressive and focuses on the outcomes of social interactions rather than the joy of engagement in a post THEN extraversion is likely Low because this suggests a preference for solitude over social activities.']","['Much laughing and getting over how much we had all aged.', 'Looking back at our old school photos was hilarious.', 'Congratulations on your 50th and may we share many more happy years together.']",Low,"{'Sociability': 2, 'Warmth': 1}",1
30,"What a weekend we have just had catching up with my childhood friends. The sun made a special appearance for us and it felt like the gods were looking out for us!

We ate, drank, laughed and shopped our hearts out.

Thank you for this special time together and can’t wait to do this again ????????","Happy birthday to you, my wonderful husband. Can’t wait to shower you with your gifts and take you out and celebrate you. We will go to your favourite restaurant ??

Congratulations ?? on this your special birthday ?? ?? let’s have lots of funnnnn!!

Love you very much, see you later my darling xxxxx",Low,"['IF a person discusses having fun with friends and expresses the desire to meet them again in a post THEN extraversion is likely High because this indicates enjoyment of social gatherings.', 'IF a person shares plans for future social events with eagerness in a post THEN extraversion is likely High because this shows anticipation for social interaction.', 'IF a person describes a lively and fun environment in detail after a social event in a post THEN extraversion is likely High because this illustrates appreciation for vibrant social settings.']","['We ate, drank, laughed and shopped our hearts out. Thank you for this special time together and can’t wait to do this again.', 'Can’t wait to shower you with your gifts and take you out and celebrate you.', 'What a weekend we have just had catching up with my childhood friends. The sun made a special appearance for us and it felt like the gods were looking out for us!']",High,"{'Sociability': 2, 'Energy/Activity': 1}",0
32,"A great thank you to my best childhood friends for organising this heart-warming event.
Emily, Sandra and Beckie - you are the best! 
Lots of stories and pictures were shared and we all thoroughly enjoyed a crazy ride down memory lane. It was great to see you all and see how you all got on in your lives girls!
Can't wait to do this again next year!","A very Happy birthday to my bestie!!! Roy, I want you to know that you are the best thing that ever happened to me. I am so glad we met and I love you unconditionally. I hope you have the best day celebrating your 40th birthday and I'm so here for it. 
You have touched the lives of so many people including mine and we are forever grateful for your optimistic, caring, and kind personality, hope you'll never change!
",Moderate,"['IF a person discusses having fun with friends and expresses the desire to meet them again in a post THEN extraversion is likely High because this indicates enjoyment of social gatherings.', 'IF a person shares plans for future social events with eagerness in a post THEN extraversion is likely High because this shows anticipation for social interaction.', 'IF a person expresses affection and gratitude towards friends in a celebratory post THEN extraversion is likely High because this reflects positive engagement and enjoyment of social relationships.']","[""Can't wait to do this again next year!"", ""Can't wait to do this again next year!"", 'I am so glad we met and I love you unconditionally.']",High,"{'Sociability': 2, 'Uncategorized': 1}",0
33,Back with the besties! Hanging with my buds from grade school… can’t believe how long it’s been. After all this time they all still get it. Anyone who want to get a drink come on by. High school may have been fifteen years ago but it still feels like we graduated just yesterday. ,Happy birthday to my best friend and partner in crime. It’s crazy all we’ve been through in the past fifteen years. Through all the ups and downs you have always been there for me. I couldn’t ask for a better person to share my life with. Happy birthday and here’s to the next decade together. ,Low,"['IF a person discusses having fun with friends and expresses the desire to meet them again in a post THEN extraversion is likely High because this indicates enjoyment of social gatherings.', 'IF a person shares plans for future social events with eagerness in a post THEN extraversion is likely High because this shows anticipation for social interaction.', 'IF a person describes a lively and fun environment in detail after a social event in a post THEN extraversion is likely High because this illustrates appreciation for vibrant social settings.']","['Back with the besties! Hanging with my buds from grade school… can’t believe how long it’s been.', 'Anyone who want to get a drink come on by.', 'Happy birthday to my best friend and partner in crime.']",High,"{'Sociability': 2, 'Energy/Activity': 1}",0
36,"I had the best time today, joining together with the girls I grew up with! We shared memories, laughed at our ridiculous behaviour (and outfits, though the less said about that, the better!). It was utterly joyful, and a real throwback to a much simpler time. Like therapy for the soul. I'm very excited to do it again very soon.","I've never made a secret of how proud I am of my husband. I'm his biggest cheerleader and No.1 fan! As he approaches his 40th birthday, I want to thank him for our last 20 years together and congratulate him on every single achievement in his life! His children, his dedication to helping others and his commitment to being the best person he can be. So proud of you, darling! Love you lots xx",High,"['IF a person discusses having fun with friends and expresses the desire to meet them again in a post THEN extraversion is likely High because this indicates enjoyment of social gatherings.', 'IF a person shares plans for future social events with eagerness in a post THEN extraversion is likely High because this shows anticipation for social interaction.']","[""I had the best time today, joining together with the girls I grew up with! ... I'm very excited to do it again very soon."", ""I'm very excited to do it again very soon.""]",High,{'Sociability': 2},1
37,"After some years, I was finally able to spend some time with my old pal X from back home. It feels unreal to spend time with them after so many years spent apart and after so many things happened, whether it was moving abroad, new jobs or big family events. X you mean a lot and I cherish our friendship ","I still can't express how lucky I am to have you in my life, ever since I met you, you have been a integral part of my life and I can't express how much you mean to me and how much I love you. Happy birthday, I really mean that, wish you a happy birthday and may the years be kind to us",Moderate,"['IF a person describes memories and experiences with friends in a manner that emphasizes reflection rather than excitement in a post THEN extraversion is likely Low because this suggests a lack of enthusiasm for social interactions.', 'IF a person reminisces about past experiences with friends without strong enthusiasm in a post THEN extraversion is likely Low because this implies a more reflective and less engaged approach to social situations.', 'IF a person is less expressive and focuses on the outcomes of social interactions rather than the joy of engagement in a post THEN extraversion is likely Low because this suggests a preference for solitude over social activities.']","['It feels unreal to spend time with them after so many years spent apart and after so many things happened.', 'After some years, I was finally able to spend some time with my old pal X from back home.', ""You have been a integral part of my life and I can't express how much you mean to me.""]",Low,"{'Sociability': 2, 'Warmth': 1}",0
38,"chlilling with my longest know friends. I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end. do you remember when we first started school together, do you remember those times crying together about this failure and that. do you remember the times that we got to celebrate this achievement and that quality? ","Happy birhday my love. Here's to many more to come. You've grown so much this year and I'm so glad that we're celebrating our tenth year together. Hope you love your gifts and surprises. And thank you to everyone who wishes us the best. happy birthday to you, happy birthday to your mother and farther who birthed such a wonderful being",Low,"['IF a person describes memories and experiences with friends in a manner that emphasizes reflection rather than excitement in a post THEN extraversion is likely Low because this suggests a lack of enthusiasm for social interactions.', 'IF a person reminisces about past experiences with friends without strong enthusiasm in a post THEN extraversion is likely Low because this implies a more reflective and less engaged approach to social situations.', 'IF a person uses subdued language and minimal excitement when discussing social interactions in a post THEN extraversion is likely Low because this indicates a lack of enthusiastic engagement with others.']","[""I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end."", 'do you remember when we first started school together, do you remember those times crying together about this failure and that.', ""Happy birthday my love. Here's to many more to come.""]",Low,"{'Sociability': 2, 'Warmth': 1}",1
39,"Had an amazing night catching up with my childhood friends! It’s been way too long since we all got together. We reminisced about our wild adventures and laughed until our sides hurt. It’s crazy how some things never change, like our inside jokes and silly stories. Grateful for these friendships that stand the test of time! Can’t wait for the next reunion!","
Happy birthday to the love of my life! You bring so much joy and laughter into my world, and I’m endlessly grateful for every moment we share. Your kindness, strength, and passion inspire me every day. Here’s to celebrating you today and all the amazing adventures ahead! Can’t wait to spoil you and make this day unforgettable. Love you to the moon and back!",Moderate,"['IF a person discusses having fun with friends and expresses the desire to meet them again in a post THEN extraversion is likely High because this indicates enjoyment of social gatherings.', 'IF a person shares plans for future social events with eagerness in a post THEN extraversion is likely High because this shows anticipation for social interaction.', 'IF a person describes a lively and fun environment in detail after a social event in a post THEN extraversion is likely High because this illustrates appreciation for vibrant social settings.']","['Had an amazing night catching up with my childhood friends! Can’t wait for the next reunion!', 'Can’t wait for the next reunion!', 'We reminisced about our wild adventures and laughed until our sides hurt.']",High,"{'Sociability': 2, 'Energy/Activity': 1}",0
43,"Good to finally get back together with the crew haha, been a long time coming but definitely worth the wait. All those memories, all the good times and the best part about it, we get to recreate those memories and relive them every time we talk about them. Good to see everytime. Until the next time!","Happy birthday to the most gorgeous girl i've ever laid eyes on in my entire life. I always felt as though i was missing something in life, and now that i've found you i finally feel whole. I hope you have the best day and i hope you get everything you want out of life. Love you. I'll be raising a glass today, To more happiness and more memories!",Low,"['IF a person describes memories and experiences with friends in a manner that emphasizes reflection rather than excitement in a post THEN extraversion is likely Low because this suggests a lack of enthusiasm for social interactions.', 'IF a person reminisces about past experiences with friends without strong enthusiasm in a post THEN extraversion is likely Low because this implies a more reflective and less engaged approach to social situations.', 'IF a person shares plans for future social events with eagerness in a post THEN extraversion is likely High because this shows anticipation for social interaction.', 'IF a person uses subdued language and minimal excitement when discussing social interactions in a post THEN extraversion is likely Low because this indicates a lack of enthusiastic engagement with others.']","['Good to finally get back together with the crew haha, been a long time coming but definitely worth the wait. All those memories, all the good times and the best part about it, we get to recreate those memories and relive them every time we talk about them.', 'Good to see everytime. Until the next time!', 'I hope you have the best day and i hope you get everything you want out of life.', 'Until the next time!']",Low,"{'Sociability': 3, 'Warmth': 1}",1
44,"How time surely flies meeting up with my old class for 08” has brought back so many good memories and some much nostalgia but glad today we are here together again and making more new memories. Growing up we always talked about this moment and how memorable it would be to be able to actually do after 10 years feels so surreal, am glad we meet so many years ago wouldn’t ask for more # when friends become family ????",when we meet online a few ago i never would imagined we would be celebrating your 34th  birthday together in this moment. I wish you many more birthdays ahead and wanted to let you know you are truly loved and appreciated everyday you bring love and warmth into our lives i could not ask for more. Many this birthday be everything you wish for and more and hope you age gracefully and we will celebrate many more birthdays together ??????????,Low,"['IF a person describes memories and experiences with friends in a manner that emphasizes reflection rather than excitement in a post THEN extraversion is likely Low because this suggests a lack of enthusiasm for social interactions.', 'IF a person reminisces about past experiences with friends without strong enthusiasm in a post THEN extraversion is likely Low because this implies a more reflective and less engaged approach to social situations.', 'IF a person uses subdued language and minimal excitement when discussing social interactions in a post THEN extraversion is likely Low because this indicates a lack of enthusiastic engagement with others.']","['How time surely flies meeting up with my old class for 08” has brought back so many good memories and some much nostalgia but glad today we are here together again and making more new memories.', 'growing up we always talked about this moment and how memorable it would be to be able to actually do after 10 years feels so surreal.', 'I wish you many more birthdays ahead and wanted to let you know you are truly loved and appreciated.']",Low,"{'Sociability': 2, 'Warmth': 1}",1
47,I am really happy I attended this event as it really exposed me to a lot of persons I have not seen for a while. I was able to catch on things I have missed about my guys and reconnecting with them really gladdens my heart. I will quickly connect them on all social media network to sustain the relationship so as not to lose. Thank you guys.,"A superlative birthday shout out to my you my guy!
You have really done well in your career and I am so happy for you on this special occassion of yours. The Lord bless you real good brother.
I would have come around to say hello, but I am really busy right now.
Enjoy your day to the fullest and avoid trouble at all cost my guy.
",High,"['IF a person discusses having fun with friends and expresses the desire to meet them again in a post THEN extraversion is likely High because this indicates enjoyment of social gatherings.', 'IF a person reminisces about past experiences with friends without strong enthusiasm in a post THEN extraversion is likely Low because this implies a more reflective and less engaged approach to social situations.', 'IF a person shares plans for future social events with eagerness in a post THEN extraversion is likely High because this shows anticipation for social interaction.']","['I was able to catch on things I have missed about my guys and reconnecting with them really gladdens my heart.', 'I am really happy I attended this event as it really exposed me to a lot of persons I have not seen for a while.', 'I will quickly connect them on all social media network to sustain the relationship so as not to lose.']",Moderate,{'Sociability': 3},0
48,It feels so good to have the gang back together again! we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars xoxo we loved reliving the same excitement from when we were young ~ that was 13 years ago! :O &lt;3 P.S. no one noticed that my heel was starting to break...,"my darling, my dearest. I couldn't imagine life without you and your dimpled smiles and cuddles. when life gets tough, you're there for me and me for you. I feel so blessed that we found each other and that we get to share this adventure of life together. You've hit a quarter of a century and here's to many more. I love you, happy birthday! &lt;3",Low,"['IF a person discusses having fun with friends and expresses the desire to meet them again in a post THEN extraversion is likely High because this indicates enjoyment of social gatherings.', 'IF a person describes a lively and fun environment in detail after a social event in a post THEN extraversion is likely High because this illustrates appreciation for vibrant social settings.', 'IF a person shares plans for future social events with eagerness in a post THEN extraversion is likely High because this shows anticipation for social interaction.', 'IF a person discusses a close and affectionate relationship, expressing gratitude and joy in a post THEN extraversion is likely High because this reflects strong social bonds.']","['It feels so good to have the gang back together again! we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars.', 'we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars.', 'we loved reliving the same excitement from when we were young.', 'I feel so blessed that we found each other and that we get to share this adventure of life together.']",High,"{'Sociability': 2, 'Energy/Activity': 1, 'Uncategorized': 1}",0
52,it been a long time and it has been so long we see each other since childhood i moved house and left my day ones and now it is an opportunity to meet with them again we have gone through high school and tertiary institution and everybody is happy seeing each other yeah everyone is happy to meet each other and so everyone is with their family. what a joy to meet again,happy birthday to the best friends i ever had today is a special day for you and i am happy and felicitate you on your day. long life and prosperity. what a wonderful day for you as you have been a wonderful friend it is a pleasure to share this day with you. may your heart be filled with joy and your face with smile and your day with happiness and your mind with peace,Low,"['IF a person describes memories and experiences with friends in a manner that emphasizes reflection rather than excitement in a post THEN extraversion is likely Low because this suggests a lack of enthusiasm for social interactions.', 'IF a person reminisces about past experiences with friends without strong enthusiasm in a post THEN extraversion is likely Low because this implies a more reflective and less engaged approach to social situations.', 'IF a person uses subdued language and minimal excitement when discussing social interactions in a post THEN extraversion is likely Low because this indicates a lack of enthusiastic engagement with others.', 'IF a person is less expressive and focuses on the outcomes of social interactions rather than the joy of engagement in a post THEN extraversion is likely Low because this suggests a preference for solitude over social activities.']","['it has been so long we see each other since childhood... what a joy to meet again.', 'we have gone through high school and tertiary institution and everybody is happy seeing each other.', 'may your heart be filled with joy and your face with smile and your day with happiness.', 'long life and prosperity.']",Low,"{'Sociability': 2, 'Warmth': 2}",1
