p,post1,post2,true_label,matched_rules,matched_behaviours,pred_rule_based,category_counts,score_rules
21,"Good times with old friends! Great catch up and a nostalgic trip down memory lane with childhood pals. Food, drinks, music, games and great chat! Venue was great too with great service, would highly recommend. Thanks to all for coming. Should make this a regular thing, so heres to the next one!","A very happy birthday to my incredible wife! you are the most loving, strong and inspirational person that i know, and i am privileged to have you in my life. Congratulations on all that you have achieved and your recent success, long may it continue. thanks for many memories and look forward to creating many more with you.",Low,"['IF a person shows in a post expressions of gratitude and excitement about spending time with loved ones, THEN extraversion is likely High because it reflects enjoyment of social experiences and the company of others.', 'IF a person shows in a post enthusiasm and eagerness to plan future social events or gatherings, THEN extraversion is likely High because it reflects a proactive attitude towards socializing.', 'IF a person shows in a post a high degree of use of exclamations, emojis, and expressive language about social experiences, THEN extraversion is likely High because it illustrates a vibrant and engaging personality in social contexts.']","['A very happy birthday to my incredible wife! you are the most loving, strong and inspirational person that i know, and i am privileged to have you in my life.', 'Should make this a regular thing, so heres to the next one!', 'Good times with old friends! Great catch up and a nostalgic trip down memory lane with childhood pals. Food, drinks, music, games and great chat!']",High,"{'Positive Emotions': 1, 'Energy/Activity': 1, 'Warmth': 1}",0
22,"It had been a long time coming, I met my childhood friends after nearly 10 years. We certainly had plenty of banter and catch up talk to go through. It is amazing how we have all gone down different routes yet have had similar childhood experiences. It was also interesting how our personality traits are still noticeable from all that time ago. ",Happy Birthday! Many happy returns and I hope you have a wonderful dream fulled day! Looking forward to going out to celebrate your Birthday. Hope you liked all your presents. I am sure it will be a day to remember with all the celebrations. Love you loads and wishing you all the best. ,Low,"['IF a person shows in a post expressions of gratitude and excitement about spending time with loved ones, THEN extraversion is likely High because it reflects enjoyment of social experiences and the company of others.', 'IF a person shows in a post a willingness to engage with strangers and initiate social interactions, THEN extraversion is likely High because it indicates comfort in connecting with others in social contexts.', 'IF a person shows in a post a focus on introspective reflections rather than on current social interactions, THEN extraversion is likely Low because this suggests a tendency towards internal thought rather than external engagement.', 'IF a person shows in a post a high degree of use of exclamations, emojis, and expressive language about social experiences, THEN extraversion is likely High because it illustrates a vibrant and engaging personality in social contexts.']","['Happy Birthday! Many happy returns and I hope you have a wonderful dream fulled day!', 'It had been a long time coming, I met my childhood friends after nearly 10 years.', 'It is amazing how we have all gone down different routes yet have had similar childhood experiences.', 'Love you loads and wishing you all the best.']",Moderate,"{'Positive Emotions': 1, 'Sociability': 1, 'Intensity of Engagement': 1, 'Warmth': 1}",0
23,An unforgettable day with childhood friends! A magical day reminicising together and catching up after so long. Doesn’t matter how long it’s been we all slot back together like no time has passed at all. Watching our kids play together and seeing the cycles of life begin all over again is so emotional. Love you all xx #westhillgang #pyegreenmassive #childhood #friends,"Happy Birthday to my best friend, the best husband and dad in the world! I’ve celebrated 13 of your birthdays with you and every day in between and for all the chats and hugs, the love, the tough times, it is never ever enough. I look forward to seeing you every morning, I can’t wait to see you after work every day. The love of my life, I am so in love with you. Happy Birthday, my love xxx",Low,"['IF a person shows in a post expressions of gratitude and excitement about spending time with loved ones, THEN extraversion is likely High because it reflects enjoyment of social experiences and the company of others.', 'IF a person shows in a post a high degree of use of exclamations, emojis, and expressive language about social experiences, THEN extraversion is likely High because it illustrates a vibrant and engaging personality in social contexts.', 'IF a person shows in a post references to enjoying dancing, partying, or large social events, THEN extraversion is likely High because it indicates active participation in dynamic social environments.']","['Happy Birthday to my best friend, the best husband and dad in the world! I look forward to seeing you every morning, I can’t wait to see you after work every day.', 'An unforgettable day with childhood friends! A magical day reminicising together and catching up after so long.', 'Watching our kids play together and seeing the cycles of life begin all over again is so emotional.']",High,"{'Positive Emotions': 1, 'Warmth': 1, 'Energy/Activity': 1}",0
25,"Was lucky enough to recently meet up and have an amazing time catching up with old friends from school who I hadn't seen in years, these are the people who made my childhood and shaped me into the person i am now so to see them all again and share memories was unbelievable, hopefully do it again soon","Happy birthday to my amazing partner, hope you have an fantastic day, thank you for everything you have done for me since the first moment I met you and putting up with me all the time, wishing you an amazing day and I've got a lot planned that will hopefully give you the day you deserve and to spoil you ",Moderate,"['IF a person shows in a post expressions of gratitude and excitement about spending time with loved ones, THEN extraversion is likely High because it reflects enjoyment of social experiences and the company of others.', 'IF a person shows in a post a willingness to engage with strangers and initiate social interactions, THEN extraversion is likely High because it indicates comfort in connecting with others in social contexts.', 'IF a person shows in a post enthusiasm and eagerness to plan future social events or gatherings, THEN extraversion is likely High because it reflects a proactive attitude towards socializing.']","['thank you for everything you have done for me since the first moment I met you and putting up with me all the time', 'Was lucky enough to recently meet up and have an amazing time catching up with old friends from school', ""I've got a lot planned that will hopefully give you the day you deserve and to spoil you""]",High,"{'Positive Emotions': 1, 'Sociability': 1, 'Energy/Activity': 1}",0
28,My oldest and dearest friends gathered at the weekend to celebrate 30 years since leaving school. Much laughing and getting over how much we had all aged. Looking back at our old school photos was hilarious. Some of us didn't even recognise ourselves. We had such a good time that we decided to make this an annual event ,The most important person in my life achieves a milestone birthday today. Congratulations on your 50th and may we share many more happy years together. Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis and keep smiling. These can be the best years of life with the right attitude. Get writing that bucket list and let's see the world ticking them off.,Low,"['IF a person shows in a post expressions of gratitude and excitement about spending time with loved ones, THEN extraversion is likely High because it reflects enjoyment of social experiences and the company of others.', 'IF a person shows in a post enthusiasm and eagerness to plan future social events or gatherings, THEN extraversion is likely High because it reflects a proactive attitude towards socializing.', 'IF a person shows in a post a focus on introspective reflections rather than on current social interactions, THEN extraversion is likely Low because this suggests a tendency towards internal thought rather than external engagement.']","['we had such a good time that we decided to make this an annual event.', 'we decided to make this an annual event.', ""Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis and keep smiling. These can be the best years of life with the right attitude.""]",Moderate,"{'Positive Emotions': 1, 'Energy/Activity': 1, 'Intensity of Engagement': 1}",0
29,"After all this time , the 5 of us still have our meet ups!  We just carry on chatting as though  we met yesterday and it's not just a yearly event. Great friends,  really lucky to be still in touch .
Luckily we're all in Good health... apart from a few old age creaks and cracks.
Already planned next year venue.","Well the next year is upon us! Yep you're having another birthday... watch out for an influx of children later , and be prepared for a lot of noise.
Just because you're a year older,  doesn't mean you can get a quiet life!
Glad you're my husband...
Happy birthday xxxx  and many more  to come xxxx",Moderate,"['IF a person shows in a post expressions of gratitude and excitement about spending time with loved ones, THEN extraversion is likely High because it reflects enjoyment of social experiences and the company of others.', 'IF a person shows in a post enthusiasm and eagerness to plan future social events or gatherings, THEN extraversion is likely High because it reflects a proactive attitude towards socializing.', 'IF a person shows in a post references to enjoying dancing, partying, or large social events, THEN extraversion is likely High because it indicates active participation in dynamic social environments.']","[""Glad you're my husband... Happy birthday xxxx and many more to come xxxx"", 'Already planned next year venue.', 'an influx of children later, and be prepared for a lot of noise.']",High,"{'Positive Emotions': 1, 'Energy/Activity': 2}",0
34,"just been to a reunion with my childhood friends and it was a great night and i would like to thank them all for great night.
 it brought back some good memorys and good times. at least this time we got drunk legally and didn't have to run off when we got caught.
i think we  should all do it again in the very near future. ","i would like to wish my better half a very happy birthday and i hope you have a very good day. you are the best thing that ever happened to me and i would be lost with out you.
 i've got a few special things planned for us to do for your birthday and i hope you will enjoy yourself.
",Moderate,"['IF a person shows in a post expressions of gratitude and excitement about spending time with loved ones, THEN extraversion is likely High because it reflects enjoyment of social experiences and the company of others.', 'IF a person shows in a post enthusiasm and eagerness to plan future social events or gatherings, THEN extraversion is likely High because it reflects a proactive attitude towards socializing.', 'IF a person shows in a post enthusiasm and eagerness to plan future social events or gatherings, THEN extraversion is likely High because it reflects a proactive attitude towards socializing.', 'IF a person shows in a post a high degree of use of exclamations, emojis, and expressive language about social experiences, THEN extraversion is likely High because it illustrates a vibrant and engaging personality in social contexts.']","['just been to a reunion with my childhood friends and it was a great night and i would like to thank them all for great night.', 'i think we should all do it again in the very near future.', ""i've got a few special things planned for us to do for your birthday and i hope you will enjoy yourself."", 'i hope you have a very good day. you are the best thing that ever happened to me.']",High,"{'Positive Emotions': 1, 'Energy/Activity': 2, 'Warmth': 1}",0
35,Had a great catchup with my old friends today. It had been too long since we had last spoke with each other. Met up at a local pub and had some nice drinks and a great dinner. There was a show on across the road and we jumped over there after a few beers. Thanks for organising it guys and let's not wait too long for the next one! ,"Happy birthday, babe! Where has the year gone? It felt like only last month we were talking about our plans for the year and now nearly a whole other year has gone by. Don't feel too worked up about your age because I know it gets to you, sometimes. We'll go out and enjoy ourselves and treat it like an 18th to make you happy. Remember, it's better to be over the hill than buried under it.",High,"['IF a person shows in a post expressions of gratitude and excitement about spending time with loved ones, THEN extraversion is likely High because it reflects enjoyment of social experiences and the company of others.', 'IF a person shows in a post enthusiasm and eagerness to plan future social events or gatherings, THEN extraversion is likely High because it reflects a proactive attitude towards socializing.', 'IF a person shows in a post a high degree of use of exclamations, emojis, and expressive language about social experiences, THEN extraversion is likely High because it illustrates a vibrant and engaging personality in social contexts.', 'IF a person shows in a post references to enjoying dancing, partying, or large social events, THEN extraversion is likely High because it indicates active participation in dynamic social environments.']","[""Thanks for organising it guys and let's not wait too long for the next one!"", ""let's not wait too long for the next one!"", 'Happy birthday, babe!', ""We'll go out and enjoy ourselves and treat it like an 18th to make you happy.""]",High,"{'Positive Emotions': 1, 'Energy/Activity': 2, 'Warmth': 1}",1
36,"I had the best time today, joining together with the girls I grew up with! We shared memories, laughed at our ridiculous behaviour (and outfits, though the less said about that, the better!). It was utterly joyful, and a real throwback to a much simpler time. Like therapy for the soul. I'm very excited to do it again very soon.","I've never made a secret of how proud I am of my husband. I'm his biggest cheerleader and No.1 fan! As he approaches his 40th birthday, I want to thank him for our last 20 years together and congratulate him on every single achievement in his life! His children, his dedication to helping others and his commitment to being the best person he can be. So proud of you, darling! Love you lots xx",High,"['IF a person shows in a post expressions of gratitude and excitement about spending time with loved ones, THEN extraversion is likely High because it reflects enjoyment of social experiences and the company of others.', 'IF a person shows in a post enthusiasm and eagerness to plan future social events or gatherings, THEN extraversion is likely High because it reflects a proactive attitude towards socializing.', 'IF a person shows in a post a high degree of use of exclamations, emojis, and expressive language about social experiences, THEN extraversion is likely High because it illustrates a vibrant and engaging personality in social contexts.', 'IF a person shows in a post expressions of gratitude and excitement about spending time with loved ones, THEN extraversion is likely High because it reflects enjoyment of social experiences and the company of others.']","['I had the best time today, joining together with the girls I grew up with!', ""I'm very excited to do it again very soon."", ""It's utterly joyful, and a real throwback to a much simpler time."", 'I want to thank him for our last 20 years together and congratulate him on every single achievement in his life!']",High,"{'Positive Emotions': 2, 'Energy/Activity': 1, 'Warmth': 1}",1
38,"chlilling with my longest know friends. I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end. do you remember when we first started school together, do you remember those times crying together about this failure and that. do you remember the times that we got to celebrate this achievement and that quality? ","Happy birhday my love. Here's to many more to come. You've grown so much this year and I'm so glad that we're celebrating our tenth year together. Hope you love your gifts and surprises. And thank you to everyone who wishes us the best. happy birthday to you, happy birthday to your mother and farther who birthed such a wonderful being",Low,"['IF a person shows in a post a focus on introspective reflections rather than on current social interactions, THEN extraversion is likely Low because this suggests a tendency towards internal thought rather than external engagement.', 'IF a person shows in a post a preferred focus on individual memories rather than shared experiences with others, THEN extraversion is likely Low because it implies a reflective rather than an outwardly engaging social disposition.', 'IF a person shows in a post a lack of enthusiasm or vague references to social occasions without excitement or specific details about the enjoyment of those events, THEN extraversion is likely Low because it suggests indifference towards social engagement.']","['I treasure this and I hope I can continue my life with you guys until the very end. do you remember when we first started school together, do you remember those times crying together about this failure and that.', 'do you remember those times crying together about this failure and that. do you remember the times that we got to celebrate this achievement and that quality?', 'thank you to everyone who wishes us the best.']",Low,"{'Intensity of Engagement': 2, 'Warmth': 1}",1
40,had fun today! got to see my friends that i've grown up with. im grateful to go through life with them and to see them grow as people. every accomplishment i will be there for becauase i know they will be there for me. i am truly grateful to have such a strong group of people around me and to uplift me.,"happy birthday my love. i am so proud of you. you are my best friend, my ace, my rock. i love you more than every. you keep me on my feet and you never let my crown tip. even trhrough all the trials and tribulations. i am lucky to have someone like you in my corner. you never fail to make me happt",Moderate,"['IF a person shows in a post expressions of gratitude and excitement about spending time with loved ones, THEN extraversion is likely High because it reflects enjoyment of social experiences and the company of others.', 'IF a person shows in a post expressions of gratitude and excitement about spending time with loved ones, THEN extraversion is likely High because it reflects enjoyment of social experiences and the company of others.', 'IF a person shows in a post a high degree of use of exclamations, emojis, and expressive language about social experiences, THEN extraversion is likely High because it illustrates a vibrant and engaging personality in social contexts.']","[""I'm grateful to go through life with them and to see them grow as people."", 'I am lucky to have someone like you in my corner.', 'happy birthday my love. i am so proud of you.']",High,"{'Positive Emotions': 2, 'Warmth': 1}",0
42,Back together again after 35 years! Childhood friends from Newton in Warwickshire reliving our fond memories of all the adventures and special times we shared together. At this moment it doesn’t seem that 35 years have passed. Sadly a few people couldn’t make it today and they are missed. Looking forward already to our next get together.,Today’s your special birthday &lt;cough&gt; I hope that you enjoy all the things I have planned for you today. And the celebrations will continue long into the night with more birthday surprises. You deserve every single one of them! Thank you for all that you do and for being you! Let’s go and celebrate! Lots of love always xxxxxx,High,"['IF a person shows in a post expressions of gratitude and excitement about spending time with loved ones, THEN extraversion is likely High because it reflects enjoyment of social experiences and the company of others.', 'IF a person shows in a post enthusiasm and eagerness to plan future social events or gatherings, THEN extraversion is likely High because it reflects a proactive attitude towards socializing.', 'IF a person shows in a post a preferred focus on individual memories rather than shared experiences with others, THEN extraversion is likely Low because it implies a reflective rather than an outwardly engaging social disposition.']","['Thank you for all that you do and for being you! Let’s go and celebrate!', 'Looking forward already to our next get together.', 'reliving our fond memories of all the adventures and special times we shared together.']",Moderate,"{'Positive Emotions': 1, 'Energy/Activity': 1, 'Intensity of Engagement': 1}",0
44,"How time surely flies meeting up with my old class for 08” has brought back so many good memories and some much nostalgia but glad today we are here together again and making more new memories. Growing up we always talked about this moment and how memorable it would be to be able to actually do after 10 years feels so surreal, am glad we meet so many years ago wouldn’t ask for more # when friends become family ????",when we meet online a few ago i never would imagined we would be celebrating your 34th  birthday together in this moment. I wish you many more birthdays ahead and wanted to let you know you are truly loved and appreciated everyday you bring love and warmth into our lives i could not ask for more. Many this birthday be everything you wish for and more and hope you age gracefully and we will celebrate many more birthdays together ??????????,Low,"['IF a person shows in a post a focus on introspective reflections rather than on current social interactions, THEN extraversion is likely Low because this suggests a tendency towards internal thought rather than external engagement.', 'IF a person shows in a post a preferred focus on individual memories rather than shared experiences with others, THEN extraversion is likely Low because it implies a reflective rather than an outwardly engaging social disposition.', 'IF a person shows in a post a lack of enthusiasm or vague references to social occasions without excitement or specific details about the enjoyment of those events, THEN extraversion is likely Low because it suggests indifference towards social engagement.']","['How time surely flies meeting up with my old class has brought back so many good memories and some much nostalgia...', 'Growing up we always talked about this moment and how memorable it would be to be able to actually do after 10 years feels so surreal...', 'i could not ask for more. Many this birthday be everything you wish for and more...']",Low,"{'Intensity of Engagement': 2, 'Warmth': 1}",1
