p,post1,post2,true_label,matched_rules,matched_behaviours,pred_rule_based,category_counts,score_rules
29,"After all this time , the 5 of us still have our meet ups!  We just carry on chatting as though  we met yesterday and it's not just a yearly event. Great friends,  really lucky to be still in touch .
Luckily we're all in Good health... apart from a few old age creaks and cracks.
Already planned next year venue.","Well the next year is upon us! Yep you're having another birthday... watch out for an influx of children later , and be prepared for a lot of noise.
Just because you're a year older,  doesn't mean you can get a quiet life!
Glad you're my husband...
Happy birthday xxxx  and many more  to come xxxx",Moderate,"['IF a person conveys joy and energy when discussing social gatherings, using enthusiastic language and humor in their posts THEN extraversion is likely High because this reflects a sociable personality.', 'IF a person emphasizes plans for future social gatherings and expresses eagerness about them in their posts THEN extraversion is likely High because this demonstrates a desire for ongoing social engagement.', 'IF a person frequently uses exclamation marks and displays excitement about celebrating events with a group in their posts THEN extraversion is likely High because this suggests a vibrant, outgoing nature.']","[""Well the next year is upon us! Yep you're having another birthday... watch out for an influx of children later , and be prepared for a lot of noise."", 'Already planned next year venue.', 'Happy birthday xxxx  and many more  to come xxxx']",High,"{'Energy/Activity': 1, 'Uncategorized': 1, 'Positive Emotions': 1}",0
30,"What a weekend we have just had catching up with my childhood friends. The sun made a special appearance for us and it felt like the gods were looking out for us!

We ate, drank, laughed and shopped our hearts out.

Thank you for this special time together and can’t wait to do this again ????????","Happy birthday to you, my wonderful husband. Can’t wait to shower you with your gifts and take you out and celebrate you. We will go to your favourite restaurant ??

Congratulations ?? on this your special birthday ?? ?? let’s have lots of funnnnn!!

Love you very much, see you later my darling xxxxx",Low,"['IF a person conveys joy and energy when discussing social gatherings, using enthusiastic language and humor in their posts THEN extraversion is likely High because this reflects a sociable personality.', 'IF a person frequently uses exclamation marks and displays excitement about celebrating events with a group in their posts THEN extraversion is likely High because this suggests a vibrant, outgoing nature.', 'IF a person emphasizes plans for future social gatherings and expresses eagerness about them in their posts THEN extraversion is likely High because this demonstrates a desire for ongoing social engagement.', 'IF a person emphasizes plans for future social gatherings and expresses eagerness about them in their posts THEN extraversion is likely High because this demonstrates a desire for ongoing social engagement.']","['We ate, drank, laughed and shopped our hearts out.', 'Can’t wait to shower you with your gifts and take you out and celebrate you.', 'can’t wait to do this again', 'let’s have lots of funnnnn!!']",High,"{'Energy/Activity': 1, 'Positive Emotions': 1, 'Uncategorized': 2}",0
32,"A great thank you to my best childhood friends for organising this heart-warming event.
Emily, Sandra and Beckie - you are the best! 
Lots of stories and pictures were shared and we all thoroughly enjoyed a crazy ride down memory lane. It was great to see you all and see how you all got on in your lives girls!
Can't wait to do this again next year!","A very Happy birthday to my bestie!!! Roy, I want you to know that you are the best thing that ever happened to me. I am so glad we met and I love you unconditionally. I hope you have the best day celebrating your 40th birthday and I'm so here for it. 
You have touched the lives of so many people including mine and we are forever grateful for your optimistic, caring, and kind personality, hope you'll never change!
",Moderate,"['IF a person describes a deep, personal connection in a post without expressing enthusiasm about social engagements THEN extraversion is likely Low because this suggests a focus on intimate relationships over broader social interactions.', 'IF a person uses subdued language and lacks enthusiasm when discussing social interactions in their posts THEN extraversion is likely Low because this indicates discomfort or reluctance in social settings.', 'IF a person emphasizes plans for future social gatherings and expresses eagerness about them in their posts THEN extraversion is likely High because this demonstrates a desire for ongoing social engagement.']","['I want you to know that you are the best thing that ever happened to me.', 'I hope you have the best day celebrating your 40th birthday.', ""Can't wait to do this again next year!""]",Moderate,"{'Warmth': 1, 'Sociability': 1, 'Uncategorized': 1}",1
33,Back with the besties! Hanging with my buds from grade school… can’t believe how long it’s been. After all this time they all still get it. Anyone who want to get a drink come on by. High school may have been fifteen years ago but it still feels like we graduated just yesterday. ,Happy birthday to my best friend and partner in crime. It’s crazy all we’ve been through in the past fifteen years. Through all the ups and downs you have always been there for me. I couldn’t ask for a better person to share my life with. Happy birthday and here’s to the next decade together. ,Low,"['IF a person describes a deep, personal connection in a post without expressing enthusiasm about social engagements THEN extraversion is likely Low because this suggests a focus on intimate relationships over broader social interactions.', 'IF a person emphasizes plans for future social gatherings and expresses eagerness about them in their posts THEN extraversion is likely High because this demonstrates a desire for ongoing social engagement.']","[""It's crazy all we’ve been through in the past fifteen years. Through all the ups and downs you have always been there for me."", 'Anyone who want to get a drink come on by.']",Moderate,"{'Warmth': 1, 'Uncategorized': 1}",0
38,"chlilling with my longest know friends. I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end. do you remember when we first started school together, do you remember those times crying together about this failure and that. do you remember the times that we got to celebrate this achievement and that quality? ","Happy birhday my love. Here's to many more to come. You've grown so much this year and I'm so glad that we're celebrating our tenth year together. Hope you love your gifts and surprises. And thank you to everyone who wishes us the best. happy birthday to you, happy birthday to your mother and farther who birthed such a wonderful being",Low,"['IF a person describes a deep, personal connection in a post without expressing enthusiasm about social engagements THEN extraversion is likely Low because this suggests a focus on intimate relationships over broader social interactions.', 'IF a person reflects more on personal growth and experiences rather than shared moments with a group in their posts THEN extraversion is likely Low because this suggests a more introspective nature.', 'IF a person focuses on expressing gratitude for close relationships without mentioning social plans or enthusiasm for gatherings in their posts THEN extraversion is likely Low because this indicates a preference for intimacy over extroverted activities.']","['I treasure this and I hope I can continue my life with you guys until the very end.', 'do you remember those times crying together about this failure and that. do you remember the times that we got to celebrate this achievement and that quality?', ""Happy birthday my love. Here's to many more to come.""]",Low,"{'Warmth': 2, 'Uncategorized': 1}",1
39,"Had an amazing night catching up with my childhood friends! It’s been way too long since we all got together. We reminisced about our wild adventures and laughed until our sides hurt. It’s crazy how some things never change, like our inside jokes and silly stories. Grateful for these friendships that stand the test of time! Can’t wait for the next reunion!","
Happy birthday to the love of my life! You bring so much joy and laughter into my world, and I’m endlessly grateful for every moment we share. Your kindness, strength, and passion inspire me every day. Here’s to celebrating you today and all the amazing adventures ahead! Can’t wait to spoil you and make this day unforgettable. Love you to the moon and back!",Moderate,"['IF a person conveys joy and energy when discussing social gatherings, using enthusiastic language and humor in their posts THEN extraversion is likely High because this reflects a sociable personality.', 'IF a person emphasizes plans for future social gatherings and expresses eagerness about them in their posts THEN extraversion is likely High because this demonstrates a desire for ongoing social engagement.', 'IF a person frequently uses exclamation marks and displays excitement about celebrating events with a group in their posts THEN extraversion is likely High because this suggests a vibrant, outgoing nature.']","['Had an amazing night catching up with my childhood friends! We reminisced about our wild adventures and laughed until our sides hurt.', 'Can’t wait for the next reunion!', 'Happy birthday to the love of my life! ... Can’t wait to spoil you and make this day unforgettable.']",High,"{'Energy/Activity': 1, 'Uncategorized': 1, 'Positive Emotions': 1}",0
40,had fun today! got to see my friends that i've grown up with. im grateful to go through life with them and to see them grow as people. every accomplishment i will be there for becauase i know they will be there for me. i am truly grateful to have such a strong group of people around me and to uplift me.,"happy birthday my love. i am so proud of you. you are my best friend, my ace, my rock. i love you more than every. you keep me on my feet and you never let my crown tip. even trhrough all the trials and tribulations. i am lucky to have someone like you in my corner. you never fail to make me happt",Moderate,"['IF a person describes a deep, personal connection in a post without expressing enthusiasm about social engagements THEN extraversion is likely Low because this suggests a focus on intimate relationships over broader social interactions.', 'IF a person focuses on expressing gratitude for close relationships without mentioning social plans or enthusiasm for gatherings in their posts THEN extraversion is likely Low because this indicates a preference for intimacy over extroverted activities.']","['i am truly grateful to have such a strong group of people around me and to uplift me.', 'i am lucky to have someone like you in my corner.']",Low,"{'Warmth': 1, 'Uncategorized': 1}",0
41,"So good to see these guys again, especially those I haven't seen for years. Brings me right back to the days of playing Minecraft together. Spent a great day in London together, going to a café and exploring all the places we used to go together, it was a really great day, and I'm definitely up to do it again.","Another year since birth for my favourite person on the planet, here's to many many many more together. I cannot express how much I love you, and I hope our day together lived up to that. We went to a really nice restaurant in town, which i would highly recommend everyone visits.",High,"['IF a person describes past interactions with friends and does not mention current or future plans for social gatherings in their post THEN extraversion is likely Low because this suggests a preference for reminiscing rather than engaging in new social experiences.', 'IF a person emphasizes plans for future social gatherings and expresses eagerness about them in their posts THEN extraversion is likely High because this demonstrates a desire for ongoing social engagement.', 'IF a person focuses on expressing gratitude for close relationships without mentioning social plans or enthusiasm for gatherings in their posts THEN extraversion is likely Low because this indicates a preference for intimacy over extroverted activities.']","[""So good to see these guys again, especially those I haven't seen for years. Brings me right back to the days of playing Minecraft together."", ""it was a really great day, and I'm definitely up to do it again."", 'I cannot express how much I love you, and I hope our day together lived up to that.']",Moderate,"{'Sociability': 1, 'Uncategorized': 2}",0
42,Back together again after 35 years! Childhood friends from Newton in Warwickshire reliving our fond memories of all the adventures and special times we shared together. At this moment it doesn’t seem that 35 years have passed. Sadly a few people couldn’t make it today and they are missed. Looking forward already to our next get together.,Today’s your special birthday &lt;cough&gt; I hope that you enjoy all the things I have planned for you today. And the celebrations will continue long into the night with more birthday surprises. You deserve every single one of them! Thank you for all that you do and for being you! Let’s go and celebrate! Lots of love always xxxxxx,High,"['IF a person conveys joy and energy when discussing social gatherings, using enthusiastic language and humor in their posts THEN extraversion is likely High because this reflects a sociable personality.', 'IF a person emphasizes plans for future social gatherings and expresses eagerness about them in their posts THEN extraversion is likely High because this demonstrates a desire for ongoing social engagement.']","['Today’s your special birthday... the celebrations will continue long into the night with more birthday surprises.', 'Looking forward already to our next get together.']",High,"{'Energy/Activity': 1, 'Uncategorized': 1}",1
44,"How time surely flies meeting up with my old class for 08” has brought back so many good memories and some much nostalgia but glad today we are here together again and making more new memories. Growing up we always talked about this moment and how memorable it would be to be able to actually do after 10 years feels so surreal, am glad we meet so many years ago wouldn’t ask for more # when friends become family ????",when we meet online a few ago i never would imagined we would be celebrating your 34th  birthday together in this moment. I wish you many more birthdays ahead and wanted to let you know you are truly loved and appreciated everyday you bring love and warmth into our lives i could not ask for more. Many this birthday be everything you wish for and more and hope you age gracefully and we will celebrate many more birthdays together ??????????,Low,"['IF a person describes a deep, personal connection in a post without expressing enthusiasm about social engagements THEN extraversion is likely Low because this suggests a focus on intimate relationships over broader social interactions.', 'IF a person describes past interactions with friends and does not mention current or future plans for social gatherings in their post THEN extraversion is likely Low because this suggests a preference for reminiscing rather than engaging in new social experiences.', 'IF a person focuses on expressing gratitude for close relationships without mentioning social plans or enthusiasm for gatherings in their posts THEN extraversion is likely Low because this indicates a preference for intimacy over extroverted activities.']","['How time surely flies meeting up with my old class for 08” has brought back so many good memories and some much nostalgia.', 'Growing up we always talked about this moment and how memorable it would be to be able to actually do after 10 years feels so surreal.', 'I wish you many more birthdays ahead and wanted to let you know you are truly loved and appreciated everyday.']",Low,"{'Warmth': 1, 'Sociability': 1, 'Uncategorized': 1}",1
45,"I visited some of my childhood friends that I haven't seen in many years. We reminisced about all of the good times we experienced together and had a fun time for many hours down at the local bar. I talked with many friends who I had even forgot existed, but we sat down at remembered many moments we shared together.",Happy birthday to my significant other. They are such an amazing person and I am glad to have spent the last few years of my life with them. I am already looking forward to spending the future and hopefully the rest of my life with them. We have already spent so many good moments together.,Moderate,"['IF a person describes past interactions with friends and does not mention current or future plans for social gatherings in their post THEN extraversion is likely Low because this suggests a preference for reminiscing rather than engaging in new social experiences.', 'IF a person focuses on expressing gratitude for close relationships without mentioning social plans or enthusiasm for gatherings in their posts THEN extraversion is likely Low because this indicates a preference for intimacy over extroverted activities.']","[""I visited some of my childhood friends that I haven't seen in many years. We reminisced about all of the good times we experienced together and had a fun time for many hours down at the local bar."", 'Happy birthday to my significant other. They are such an amazing person and I am glad to have spent the last few years of my life with them.']",Low,"{'Sociability': 1, 'Uncategorized': 1}",0
46,"Such a crazy time with my bro from childhood. We got to this house party which was full of vibes. From the time we got there we knew it was going to be special. The decoration on the house was amazing. Massive shout out to whoever made the ribs, chicken wings and burgers - 10/10. Music was on point, dancing was on point too. We need to do this again.","Just want to send a special happy birthday to my wife - my best friend, my advisor, my partner in crime and in love. Your patience, kind heart, focus, intelligence and your resilience in the face of life's obstacles makes me so lucky to be called your husband. To witness and stand by the woman you've grown into is amazing. I look forward to celebrating many more birthdays with you. Happy birthday my love. ",Moderate,"['IF a person conveys joy and energy when discussing social gatherings, using enthusiastic language and humor in their posts THEN extraversion is likely High because this reflects a sociable personality.', 'IF a person emphasizes plans for future social gatherings and expresses eagerness about them in their posts THEN extraversion is likely High because this demonstrates a desire for ongoing social engagement.', 'IF a person frequently uses exclamation marks and displays excitement about celebrating events with a group in their posts THEN extraversion is likely High because this suggests a vibrant, outgoing nature.']","['We got to this house party which was full of vibes. From the time we got there we knew it was going to be special.', 'We need to do this again.', 'Massive shout out to whoever made the ribs, chicken wings and burgers - 10/10.']",High,"{'Energy/Activity': 1, 'Uncategorized': 1, 'Positive Emotions': 1}",0
47,I am really happy I attended this event as it really exposed me to a lot of persons I have not seen for a while. I was able to catch on things I have missed about my guys and reconnecting with them really gladdens my heart. I will quickly connect them on all social media network to sustain the relationship so as not to lose. Thank you guys.,"A superlative birthday shout out to my you my guy!
You have really done well in your career and I am so happy for you on this special occassion of yours. The Lord bless you real good brother.
I would have come around to say hello, but I am really busy right now.
Enjoy your day to the fullest and avoid trouble at all cost my guy.
",High,"['IF a person describes a deep, personal connection in a post without expressing enthusiasm about social engagements THEN extraversion is likely Low because this suggests a focus on intimate relationships over broader social interactions.', 'IF a person focuses on expressing gratitude for close relationships without mentioning social plans or enthusiasm for gatherings in their posts THEN extraversion is likely Low because this indicates a preference for intimacy over extroverted activities.', 'IF a person describes past interactions with friends and does not mention current or future plans for social gatherings in their post THEN extraversion is likely Low because this suggests a preference for reminiscing rather than engaging in new social experiences.']","['I was able to catch on things I have missed about my guys and reconnecting with them really gladdens my heart.', 'Thank you guys.', 'I have not seen for a while.']",Low,"{'Warmth': 1, 'Uncategorized': 1, 'Sociability': 1}",0
48,It feels so good to have the gang back together again! we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars xoxo we loved reliving the same excitement from when we were young ~ that was 13 years ago! :O &lt;3 P.S. no one noticed that my heel was starting to break...,"my darling, my dearest. I couldn't imagine life without you and your dimpled smiles and cuddles. when life gets tough, you're there for me and me for you. I feel so blessed that we found each other and that we get to share this adventure of life together. You've hit a quarter of a century and here's to many more. I love you, happy birthday! &lt;3",Low,"['IF a person conveys joy and energy when discussing social gatherings, using enthusiastic language and humor in their posts THEN extraversion is likely High because this reflects a sociable personality.', 'IF a person describes a deep, personal connection in a post without expressing enthusiasm about social engagements THEN extraversion is likely Low because this suggests a focus on intimate relationships over broader social interactions.']","['It feels so good to have the gang back together again! we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars xoxo', ""I couldn't imagine life without you and your dimpled smiles and cuddles. I feel so blessed that we found each other and that we get to share this adventure of life together.""]",Moderate,"{'Energy/Activity': 1, 'Warmth': 1}",0
52,it been a long time and it has been so long we see each other since childhood i moved house and left my day ones and now it is an opportunity to meet with them again we have gone through high school and tertiary institution and everybody is happy seeing each other yeah everyone is happy to meet each other and so everyone is with their family. what a joy to meet again,happy birthday to the best friends i ever had today is a special day for you and i am happy and felicitate you on your day. long life and prosperity. what a wonderful day for you as you have been a wonderful friend it is a pleasure to share this day with you. may your heart be filled with joy and your face with smile and your day with happiness and your mind with peace,Low,"['IF a person describes a deep, personal connection in a post without expressing enthusiasm about social engagements THEN extraversion is likely Low because this suggests a focus on intimate relationships over broader social interactions.', 'IF a person focuses on expressing gratitude for close relationships without mentioning social plans or enthusiasm for gatherings in their posts THEN extraversion is likely Low because this indicates a preference for intimacy over extroverted activities.']","['it has been so long we see each other since childhood... what a joy to meet again.', 'happy birthday to the best friends i ever had... it is a pleasure to share this day with you.']",Low,"{'Warmth': 1, 'Uncategorized': 1}",1
53,"As I sit with my childhood friends, the years seem to melt away. The familiar banter, the inside jokes that we’ve carried like treasures through the years, and the way we all seem to pick up right where we left off—it’s like time stands still. I catch myself laughing more freely, feeling that easy comfort I once did when the world seemed so simple. There’s something about being with people who know you in your purest form, before the world shaped you in its various ways.

The conversation flows from old memories—those endless summer days, the mischief we got into, the places we’d hide out—and then shifts to where life has taken us. There’s a warmth in seeing how far we’ve all come, and yet, we’re still those same people at our core. It’s a reminder of roots, of the strength and depth of bonds that time and distance can never fully sever. Even as we talk about new chapters and changes, I realize how much of my past is written in the pages of these friendships.

It feels like being wrapped in a blanket of shared history, and for a moment, I feel grounded again—anchored in who I was, who I am, and who I will always be to these people. The laughter, the ease, the nostalgia—it’s all a kind of reminder that some things, like friendship, never truly change.","Another year with you feels like a gift I get to unwrap every single day. Watching you grow, laugh, and be the incredible person you are fills me with so much pride and gratitude. You are my heart, my best friend, and the person who makes everything brighter just by being you. ??

Thank you for the countless memories we’ve already made and the many more to come. Here’s to celebrating you today (and always), to all your dreams coming true, and to the endless adventures ahead. I’m beyond lucky to walk through life with you by my side. ????

You deserve all the happiness in the world, today and always. I love you more than words could ever say. ?? #BirthdayQueen/King #LuckyToCallYouMine",Moderate,"['IF a person describes a deep, personal connection in a post without expressing enthusiasm about social engagements THEN extraversion is likely Low because this suggests a focus on intimate relationships over broader social interactions.', 'IF a person focuses on expressing gratitude for close relationships without mentioning social plans or enthusiasm for gatherings in their posts THEN extraversion is likely Low because this indicates a preference for intimacy over extroverted activities.']","['There’s something about being with people who know you in your purest form, before the world shaped you in its various ways.', 'Thank you for the countless memories we’ve already made and the many more to come.']",Low,"{'Warmth': 1, 'Uncategorized': 1}",0
