p,post1,post2,true_label,matched_rules,matched_behaviours,pred_rule_based,category_counts,score_rules
20,"Wow. Having a great time catching up with old childhood friends after over 50 years! We haven't changed a bit ????.  Other than having several marriages, 18 children and 7 grandchildren between us. Life has definitely been a journey and pretty good to all of us ??. Lets not leave it another 50 years to catch up ??",Happy Birthday to this amazing man who I'm so proud to call my husband and father of my chidren. Hope you have an absolutely brilliant day and so glad i get to share it with you. You're definitely like a fine wine and get better and better with each passing year. All my love forever and always ?,High,"['IF a person shows in a post expressions of gratitude for friendships and excitement to reconnect, THEN extraversion is likely High because it reflects enthusiasm for social interactions and relationships.', 'IF a person shows in a post enjoyment in sharing humorous and fun experiences with friends, THEN extraversion is likely High because it indicates a lively social engagement.', 'IF a person shows in a post eagerness to make future plans with people, THEN extraversion is likely High because it illustrates a proactive approach to socialization.', 'IF a person shows in a post enjoyment about future social events or gatherings, THEN extraversion is likely High because it highlights a desire for social engagement and connection.']","['Having a great time catching up with old childhood friends after over 50 years!', 'Other than having several marriages, 18 children and 7 grandchildren between us.', 'Lets not leave it another 50 years to catch up.', 'Hope you have an absolutely brilliant day and so glad I get to share it with you.']",High,"{'Warmth': 1, 'Positive Emotions': 1, 'Sociability': 1, 'Uncategorized': 1}",1
21,"Good times with old friends! Great catch up and a nostalgic trip down memory lane with childhood pals. Food, drinks, music, games and great chat! Venue was great too with great service, would highly recommend. Thanks to all for coming. Should make this a regular thing, so heres to the next one!","A very happy birthday to my incredible wife! you are the most loving, strong and inspirational person that i know, and i am privileged to have you in my life. Congratulations on all that you have achieved and your recent success, long may it continue. thanks for many memories and look forward to creating many more with you.",Low,"['IF a person shows in a post expressions of gratitude for friendships and excitement to reconnect, THEN extraversion is likely High because it reflects enthusiasm for social interactions and relationships.', 'IF a person shows in a post a tendency to reminisce about past experiences rather than emphasize current engagements, THEN extraversion is likely Low because it suggests a preference for reflection over active social participation.', 'IF a person shows in a post enjoyment in sharing humorous and fun experiences with friends, THEN extraversion is likely High because it indicates a lively social engagement.', 'IF a person shows in a post feelings of nostalgia without present action, THEN extraversion is likely Low because it suggests reflection without current social motivation.']","[""Thanks to all for coming. Should make this a regular thing, so here's to the next one!"", 'a nostalgic trip down memory lane with childhood pals.', 'Food, drinks, music, games and great chat!', 'thanks for many memories and look forward to creating many more with you.']",Moderate,"{'Warmth': 1, 'Sociability': 2, 'Positive Emotions': 1}",0
22,"It had been a long time coming, I met my childhood friends after nearly 10 years. We certainly had plenty of banter and catch up talk to go through. It is amazing how we have all gone down different routes yet have had similar childhood experiences. It was also interesting how our personality traits are still noticeable from all that time ago. ",Happy Birthday! Many happy returns and I hope you have a wonderful dream fulled day! Looking forward to going out to celebrate your Birthday. Hope you liked all your presents. I am sure it will be a day to remember with all the celebrations. Love you loads and wishing you all the best. ,Low,"['IF a person shows in a post expressions of gratitude for friendships and excitement to reconnect, THEN extraversion is likely High because it reflects enthusiasm for social interactions and relationships.', 'IF a person shows in a post enjoyment and eagerness about future social events or gatherings, THEN extraversion is likely High because it highlights a desire for social engagement and connection.', 'IF a person shows in a post a focus on deep emotional connections over social activities, THEN extraversion is likely Low because it indicates a preference for intimate, rather than group interactions.']","['It had been a long time coming, I met my childhood friends after nearly 10 years.', 'Looking forward to going out to celebrate your Birthday.', 'It is amazing how we have all gone down different routes yet have had similar childhood experiences.']",Moderate,"{'Warmth': 1, 'Energy/Activity': 1, 'Sociability': 1}",0
29,"After all this time , the 5 of us still have our meet ups!  We just carry on chatting as though  we met yesterday and it's not just a yearly event. Great friends,  really lucky to be still in touch .
Luckily we're all in Good health... apart from a few old age creaks and cracks.
Already planned next year venue.","Well the next year is upon us! Yep you're having another birthday... watch out for an influx of children later , and be prepared for a lot of noise.
Just because you're a year older,  doesn't mean you can get a quiet life!
Glad you're my husband...
Happy birthday xxxx  and many more  to come xxxx",Moderate,"['IF a person shows in a post expressions of gratitude for friendships and excitement to reconnect, THEN extraversion is likely High because it reflects enthusiasm for social interactions and relationships.', 'IF a person shows in a post enjoyment and eagerness about future social events or gatherings, THEN extraversion is likely High because it highlights a desire for social engagement and connection.', 'IF a person shows in a post a focus on collective experiences and shared enjoyment, THEN extraversion is likely High because it emphasizes a desire for communal activities and friendships.', 'IF a person shows in a post eagerness to make future plans with people, THEN extraversion is likely High because it illustrates a proactive approach to socialization.', 'IF a person shows in a post enjoyment in sharing humorous and fun experiences with friends, THEN extraversion is likely High because it indicates a lively social engagement.']","['Great friends, really lucky to be still in touch.', 'Already planned next year venue.', 'the 5 of us still have our meet ups! We just carry on chatting as though we met yesterday.', 'Already planned next year venue.', 'watch out for an influx of children later, and be prepared for a lot of noise.']",High,"{'Warmth': 1, 'Energy/Activity': 1, 'Sociability': 2, 'Positive Emotions': 1}",0
30,"What a weekend we have just had catching up with my childhood friends. The sun made a special appearance for us and it felt like the gods were looking out for us!

We ate, drank, laughed and shopped our hearts out.

Thank you for this special time together and can’t wait to do this again ????????","Happy birthday to you, my wonderful husband. Can’t wait to shower you with your gifts and take you out and celebrate you. We will go to your favourite restaurant ??

Congratulations ?? on this your special birthday ?? ?? let’s have lots of funnnnn!!

Love you very much, see you later my darling xxxxx",Low,"['IF a person shows in a post expressions of gratitude for friendships and excitement to reconnect, THEN extraversion is likely High because it reflects enthusiasm for social interactions and relationships.', 'IF a person shows in a post enjoyment and eagerness about future social events or gatherings, THEN extraversion is likely High because it highlights a desire for social engagement and connection.', 'IF a person shows in a post enjoyment in sharing humorous and fun experiences with friends, THEN extraversion is likely High because it indicates a lively social engagement.', 'IF a person shows in a post eagerness to make future plans with people, THEN extraversion is likely High because it illustrates a proactive approach to socialization.']","['Thank you for this special time together and can’t wait to do this again.', 'Can’t wait to shower you with your gifts and take you out and celebrate you.', 'We ate, drank, laughed and shopped our hearts out.', 'let’s have lots of funnnnn!!']",High,"{'Warmth': 1, 'Energy/Activity': 1, 'Positive Emotions': 1, 'Sociability': 1}",0
31,Long awaited catch up with life long friends!  Why has it taken so long? It was so good to catch up with everybody.  It has been so great seeing how we have all changed and grown both physically and spiritually.  Let me know who is up for making this an annual event? Please let me know.  I am happy to organise it.  Feeling blessed.  Cheers everyone!,"Happy birthday to the best and most wonderful husband I could ever ask for xx  Thank you for everything you do. Thank you for being an awesome dad to our two children. Enjoy your day and look forward the birthday celebrations tonight.  Enjoy your gifts. 
 You  so deserve them.  Love as always.",High,"['IF a person shows in a post expressions of gratitude for friendships and excitement to reconnect, THEN extraversion is likely High because it reflects enthusiasm for social interactions and relationships.', 'IF a person shows in a post enjoyment and eagerness about future social events or gatherings, THEN extraversion is likely High because it highlights a desire for social engagement and connection.', 'IF a person shows in a post enjoyment in sharing humorous and fun experiences with friends, THEN extraversion is likely High because it indicates a lively social engagement.', 'IF a person shows in a post eagerness to make future plans with people, THEN extraversion is likely High because it illustrates a proactive approach to socialization.', 'IF a person shows in a post minimal enthusiasm or excited language when discussing social gatherings, THEN extraversion is likely Low because it reflects a lack of energetic engagement.']","['It was so good to catch up with everybody.', 'Let me know who is up for making this an annual event? Please let me know. I am happy to organise it.', 'Long awaited catch up with life long friends!', 'Let me know who is up for making this an annual event?', 'Happy birthday to the best and most wonderful husband I could ever ask for xx Thank you for everything you do.']",High,"{'Warmth': 1, 'Energy/Activity': 2, 'Positive Emotions': 1, 'Sociability': 1}",1
33,Back with the besties! Hanging with my buds from grade school… can’t believe how long it’s been. After all this time they all still get it. Anyone who want to get a drink come on by. High school may have been fifteen years ago but it still feels like we graduated just yesterday. ,Happy birthday to my best friend and partner in crime. It’s crazy all we’ve been through in the past fifteen years. Through all the ups and downs you have always been there for me. I couldn’t ask for a better person to share my life with. Happy birthday and here’s to the next decade together. ,Low,"['IF a person shows in a post expressions of gratitude for friendships and excitement to reconnect, THEN extraversion is likely High because it reflects enthusiasm for social interactions and relationships.', 'IF a person shows in a post enjoyment and eagerness about future social events or gatherings, THEN extraversion is likely High because it highlights a desire for social engagement and connection.', 'IF a person shows in a post a focus on collective experiences and shared enjoyment, THEN extraversion is likely High because it emphasizes a desire for communal activities and friendships.']","['Happy birthday to my best friend and partner in crime. It’s crazy all we’ve been through in the past fifteen years.', 'Anyone who want to get a drink come on by.', 'Back with the besties! Hanging with my buds from grade school.']",High,"{'Warmth': 1, 'Energy/Activity': 1, 'Sociability': 1}",0
35,Had a great catchup with my old friends today. It had been too long since we had last spoke with each other. Met up at a local pub and had some nice drinks and a great dinner. There was a show on across the road and we jumped over there after a few beers. Thanks for organising it guys and let's not wait too long for the next one! ,"Happy birthday, babe! Where has the year gone? It felt like only last month we were talking about our plans for the year and now nearly a whole other year has gone by. Don't feel too worked up about your age because I know it gets to you, sometimes. We'll go out and enjoy ourselves and treat it like an 18th to make you happy. Remember, it's better to be over the hill than buried under it.",High,"['IF a person shows in a post expressions of gratitude for friendships and excitement to reconnect, THEN extraversion is likely High because it reflects enthusiasm for social interactions and relationships.', 'IF a person shows in a post enjoyment and eagerness about future social events or gatherings, THEN extraversion is likely High because it highlights a desire for social engagement and connection.', 'IF a person shows in a post a focus on collective experiences and shared enjoyment, THEN extraversion is likely High because it emphasizes a desire for communal activities and friendships.']","[""Thanks for organising it guys and let's not wait too long for the next one!"", ""We'll go out and enjoy ourselves and treat it like an 18th to make you happy."", 'Had a great catchup with my old friends today.']",High,"{'Warmth': 1, 'Energy/Activity': 1, 'Sociability': 1}",1
39,"Had an amazing night catching up with my childhood friends! It’s been way too long since we all got together. We reminisced about our wild adventures and laughed until our sides hurt. It’s crazy how some things never change, like our inside jokes and silly stories. Grateful for these friendships that stand the test of time! Can’t wait for the next reunion!","
Happy birthday to the love of my life! You bring so much joy and laughter into my world, and I’m endlessly grateful for every moment we share. Your kindness, strength, and passion inspire me every day. Here’s to celebrating you today and all the amazing adventures ahead! Can’t wait to spoil you and make this day unforgettable. Love you to the moon and back!",Moderate,"['IF a person shows in a post expressions of gratitude for friendships and excitement to reconnect, THEN extraversion is likely High because it reflects enthusiasm for social interactions and relationships.', 'IF a person shows in a post enjoyment about future social events or gatherings, THEN extraversion is likely High because it highlights a desire for social engagement and connection.', 'IF a person shows in a post enjoyment in sharing humorous and fun experiences with friends, THEN extraversion is likely High because it indicates a lively social engagement.', 'IF a person shows in a post eagerness to make future plans with people, THEN extraversion is likely High because it illustrates a proactive approach to socialization.', 'IF a person shows in a post a focus on collective experiences and shared enjoyment, THEN extraversion is likely High because it emphasizes a desire for communal activities and friendships.']","['Grateful for these friendships that stand the test of time! Can’t wait for the next reunion!', 'Can’t wait for the next reunion!', 'We reminisced about our wild adventures and laughed until our sides hurt.', 'Can’t wait to spoil you and make this day unforgettable.', 'Had an amazing night catching up with my childhood friends!']",High,"{'Warmth': 1, 'Uncategorized': 1, 'Positive Emotions': 1, 'Sociability': 2}",0
40,had fun today! got to see my friends that i've grown up with. im grateful to go through life with them and to see them grow as people. every accomplishment i will be there for becauase i know they will be there for me. i am truly grateful to have such a strong group of people around me and to uplift me.,"happy birthday my love. i am so proud of you. you are my best friend, my ace, my rock. i love you more than every. you keep me on my feet and you never let my crown tip. even trhrough all the trials and tribulations. i am lucky to have someone like you in my corner. you never fail to make me happt",Moderate,"['IF a person shows in a post expressions of gratitude for friendships and excitement to reconnect, THEN extraversion is likely High because it reflects enthusiasm for social interactions and relationships.', 'IF a person shows in a post enjoyment and eagerness about future social events or gatherings, THEN extraversion is likely High because it highlights a desire for social engagement and connection.', 'IF a person shows in a post a focus on collective experiences and shared enjoyment, THEN extraversion is likely High because it emphasizes a desire for communal activities and friendships.', 'IF a person shows in a post a focus on deep emotional connections over social activities, THEN extraversion is likely Low because it indicates a preference for intimate, rather than group interactions.']","['i am truly grateful to have such a strong group of people around me and to uplift me.', 'i will be there for every accomplishment i know they will be there for me.', ""i've grown up with my friends... grateful to go through life with them."", 'you are my best friend, my ace, my rock.']",High,"{'Warmth': 1, 'Energy/Activity': 1, 'Sociability': 2}",0
44,"How time surely flies meeting up with my old class for 08” has brought back so many good memories and some much nostalgia but glad today we are here together again and making more new memories. Growing up we always talked about this moment and how memorable it would be to be able to actually do after 10 years feels so surreal, am glad we meet so many years ago wouldn’t ask for more # when friends become family ????",when we meet online a few ago i never would imagined we would be celebrating your 34th  birthday together in this moment. I wish you many more birthdays ahead and wanted to let you know you are truly loved and appreciated everyday you bring love and warmth into our lives i could not ask for more. Many this birthday be everything you wish for and more and hope you age gracefully and we will celebrate many more birthdays together ??????????,Low,"['IF a person shows in a post a tendency to reminisce about past experiences rather than emphasize current engagements, THEN extraversion is likely Low because it suggests a preference for reflection over active social participation.', 'IF a person shows in a post feelings of nostalgia without present action, THEN extraversion is likely Low because it suggests reflection without current social motivation.', 'IF a person shows in a post a focus on deep emotional connections over social activities, THEN extraversion is likely Low because it indicates a preference for intimate, rather than group interactions.']","['How time surely flies meeting up with my old class for 08” has brought back so many good memories and some much nostalgia...', 'Growing up we always talked about this moment and how memorable it would be to be able to actually do after 10 years feels so surreal...', 'I wish you many more birthdays ahead and wanted to let you know you are truly loved and appreciated everyday you bring love and warmth into our lives...']",Low,{'Sociability': 3},1
46,"Such a crazy time with my bro from childhood. We got to this house party which was full of vibes. From the time we got there we knew it was going to be special. The decoration on the house was amazing. Massive shout out to whoever made the ribs, chicken wings and burgers - 10/10. Music was on point, dancing was on point too. We need to do this again.","Just want to send a special happy birthday to my wife - my best friend, my advisor, my partner in crime and in love. Your patience, kind heart, focus, intelligence and your resilience in the face of life's obstacles makes me so lucky to be called your husband. To witness and stand by the woman you've grown into is amazing. I look forward to celebrating many more birthdays with you. Happy birthday my love. ",Moderate,"['IF a person shows in a post enjoyment and eagerness about future social events or gatherings, THEN extraversion is likely High because it highlights a desire for social engagement and connection.', 'IF a person shows in a post a willingness to engage and perform actions to get the attention of others, THEN extraversion is likely High because it indicates an outgoing and sociable nature.', 'IF a person shows in a post expressions of gratitude for friendships and excitement to reconnect, THEN extraversion is likely High because it reflects enthusiasm for social interactions and relationships.', 'IF a person shows in a post a focus on collective experiences and shared enjoyment, THEN extraversion is likely High because it emphasizes a desire for communal activities and friendships.']","['We need to do this again.', 'Massive shout out to whoever made the ribs, chicken wings and burgers - 10/10.', 'Just want to send a special happy birthday to my wife - my best friend, my advisor, my partner in crime and in love.', 'Such a crazy time with my bro from childhood. We got to this house party which was full of vibes.']",High,"{'Energy/Activity': 1, 'Sociability': 2, 'Warmth': 1}",0
