p,post1,post2,true_label,matched_rules,matched_behaviours,pred_rule_based,category_counts,score_rules
17,"Finally! The stars aligned and we were able to go out together! What a wild time we've had, you would think that we were in 2004 living our best life at XXX university! The venue was just perfect, and by the look of the videos, despite turning 40 we can still bust a move like when we were 20! ","My darling partner, wishing you the best birthday ever (yet!). Just like fine wine you've aged amazingly well, the salt and pepper look really becomes you! I hope you will enjoy the celebrations we planned for you today, fear not we'll keep it low key and definitely not party like we did for your thirtieth!",High,"['IF a person reflects on past memories with friends and focuses on nostalgia rather than the present moment in a post THEN extraversion is likely Low because this suggests a lack of enthusiasm for current socializing.', 'IF a person expresses a lack of enthusiasm for social activities or describes them in a subdued tone in a post THEN extraversion is likely Low because this shows disinterest in social engagement.']","[""What a wild time we've had, you would think that we were in 2004 living our best life at XXX university!"", ""fear not we'll keep it low key and definitely not party like we did for your thirtieth!""]",High,{'Sociability': 2},1
18,"School reunion gathering, fun night with all. Lots of laughs and embarrassing stories which may or may not have been true. It was great to catch up with everyone again after so long. Let's not leave it so long next time. Here's to being not to old to dance the night away in true school disco style.","He has finally made it another year older. I don't know how he has reached this great milestone—happy Birthday to the three-score and ten-year-old man I love. It would not be your birthday without a post like this. Your turn next to embarrass me. Here to cake, fizz and a fun-filled day of surprises.",Low,"['IF a person expresses a lack of enthusiasm for social activities or describes them in a subdued tone in a post THEN extraversion is likely Low because this shows disinterest in social engagement.', 'IF a person reflects on past memories with friends and focuses on nostalgia rather than the present moment in a post THEN extraversion is likely Low because this suggests a lack of enthusiasm for current socializing.', 'IF a person mentions feeling reserved or distant in their interactions with others in a post THEN extraversion is likely Low because this reflects a tendency towards introversion and less engagement in social activities.']","['It was great to catch up with everyone again after so long.', 'Lots of laughs and embarrassing stories which may or may not have been true.', ""Let's not leave it so long next time.""]",High,{'Sociability': 3},0
19,"So exciting to catch up with everyone! Being in our thirties means meeting up takes at least ten conversations about the event, at least one cancellation, minimum two babies and a stray husband. Glad this one made it out of the group chat. To next time; hopefully it doesn't take eight months ;)","Turning 30 has never looked better. Spending our twenties together was incredible; the highs, the lows, but most importantly being with you. So excited to spend the rest of my life with you. Happy birthday to the love of my life. You have changed my life in the most incredible way and you are so special to me. Cheers to my favourite person. I love you.",Moderate,"['IF a person reflects on past memories with friends and focuses on nostalgia rather than the present moment in a post THEN extraversion is likely Low because this suggests a lack of enthusiasm for current socializing.', 'IF a person mentions feeling reserved or distant in their interactions with others in a post THEN extraversion is likely Low because this reflects a tendency towards introversion and less engagement in social activities.']","['Turning 30 has never looked better. Spending our twenties together was incredible; the highs, the lows, but most importantly being with you.', 'So exciting to catch up with everyone! Being in our thirties means meeting up takes at least ten conversations about the event, at least one cancellation, minimum two babies and a stray husband.']",High,{'Sociability': 2},0
24,"Had the best time ca tching up with my chilidhood friends last night! It’s amazing how, despite t he years, we fall riight back into those silly jokes and shared memories. From playing games in the backyard to reminis cing about our wild adventures, it was a great reminder of the b onds that shaped us","Happy Birtihday to the love of my life! i’m so grateful for every moment we share together. You bring so mucih joy and laughter into my world. I can’t wait to celebrate you today and make more amazinng memories! Here’s to another year of love, adventure, and all your dreams coming true. You deserve the best!",High,"['IF a person reflects on past memories with friends and focuses on nostalgia rather than the present moment in a post THEN extraversion is likely Low because this suggests a lack of enthusiasm for current socializing.', 'IF a person expresses a lack of enthusiasm for social activities or describes them in a subdued tone in a post THEN extraversion is likely Low because this shows disinterest in social engagement.']","['Had the best time catching up with my childhood friends last night! It’s amazing how, despite the years, we fall right back into those silly jokes and shared memories.', 'reminding of the bonds that shaped us']",High,{'Sociability': 2},1
25,"Was lucky enough to recently meet up and have an amazing time catching up with old friends from school who I hadn't seen in years, these are the people who made my childhood and shaped me into the person i am now so to see them all again and share memories was unbelievable, hopefully do it again soon","Happy birthday to my amazing partner, hope you have an fantastic day, thank you for everything you have done for me since the first moment I met you and putting up with me all the time, wishing you an amazing day and I've got a lot planned that will hopefully give you the day you deserve and to spoil you ",Moderate,"['IF a person reflects on past memories with friends and focuses on nostalgia rather than the present moment in a post THEN extraversion is likely Low because this suggests a lack of enthusiasm for current socializing.', 'IF a person expresses a lack of enthusiasm for social activities or describes them in a subdued tone in a post THEN extraversion is likely Low because this shows disinterest in social engagement.']","[""Was lucky enough to recently meet up and have an amazing time catching up with old friends from school who I hadn't seen in years, these are the people who made my childhood and shaped me into the person i am now so to see them all again and share memories was unbelievable."", 'happy birthday to my amazing partner, hope you have an fantastic day, thank you for everything you have done for me since the first moment I met you and putting up with me all the time, wishing you an amazing day']",High,{'Sociability': 2},0
26,"Loved loved loved seeing these guys today…the original OG’s from way back when I still had a fringe, wore double denim and was reading Shout magazine. Wah life goes by so fast.
I’m so lucky to have these guys still in my life today, we need to make these meet ups a more regular thing!","Happy Birthday to our one and only, our jam in the sandwich… have the best day. Me and the boys will be on our best behaviour today so get some rest and do something you enjoy. We love you along with everyone else who knows you. Wishing you the best of health wealth and happiness.",High,"['IF a person reflects on past memories with friends and focuses on nostalgia rather than the present moment in a post THEN extraversion is likely Low because this suggests a lack of enthusiasm for current socializing.', 'IF a person mentions past friendships without showing excitement about the connections in a post THEN extraversion is likely Low because this implies a preference for less social interaction.', 'IF a person expresses a lack of enthusiasm for social activities or describes them in a subdued tone in a post THEN extraversion is likely Low because this shows disinterest in social engagement.']","['Loved loved loved seeing these guys today…the original OG’s from way back when I still had a fringe, wore double denim and was reading Shout magazine.', 'I’m so lucky to have these guys still in my life today, we need to make these meet ups a more regular thing!', 'We love you along with everyone else who knows you.']",High,{'Sociability': 3},1
30,"What a weekend we have just had catching up with my childhood friends. The sun made a special appearance for us and it felt like the gods were looking out for us!

We ate, drank, laughed and shopped our hearts out.

Thank you for this special time together and can’t wait to do this again ????????","Happy birthday to you, my wonderful husband. Can’t wait to shower you with your gifts and take you out and celebrate you. We will go to your favourite restaurant ??

Congratulations ?? on this your special birthday ?? ?? let’s have lots of funnnnn!!

Love you very much, see you later my darling xxxxx",Low,"['IF a person reflects on past memories with friends and focuses on nostalgia rather than the present moment in a post THEN extraversion is likely Low because this suggests a lack of enthusiasm for current socializing.', 'IF a person expresses a lack of enthusiasm for social activities or describes them in a subdued tone in a post THEN extraversion is likely Low because this shows disinterest in social engagement.', 'IF a person demonstrates enthusiasm for upcoming plans with friends, THEN openness is likely High because this reflects a desire for new experiences and social connections.', 'IF a person expresses excitement about celebrating an event with others, THEN extraversion is likely High because this shows a preference for engaging in social gatherings.']","['What a weekend we have just had catching up with my childhood friends.', 'Can’t wait to shower you with your gifts and take you out and celebrate you.', 'Thank you for this special time together and can’t wait to do this again.', 'let’s have lots of funnnnn!!']",High,"{'Sociability': 2, 'Uncategorized': 2}",0
32,"A great thank you to my best childhood friends for organising this heart-warming event.
Emily, Sandra and Beckie - you are the best! 
Lots of stories and pictures were shared and we all thoroughly enjoyed a crazy ride down memory lane. It was great to see you all and see how you all got on in your lives girls!
Can't wait to do this again next year!","A very Happy birthday to my bestie!!! Roy, I want you to know that you are the best thing that ever happened to me. I am so glad we met and I love you unconditionally. I hope you have the best day celebrating your 40th birthday and I'm so here for it. 
You have touched the lives of so many people including mine and we are forever grateful for your optimistic, caring, and kind personality, hope you'll never change!
",Moderate,"['IF a person reflects on past memories with friends and focuses on nostalgia rather than the present moment in a post THEN extraversion is likely Low because this suggests a lack of enthusiasm for current socializing.', 'IF a person mentions past friendships without showing excitement about the connections in a post THEN extraversion is likely Low because this implies a preference for less social interaction.', 'IF a person expresses a lack of enthusiasm for social activities or describes them in a subdued tone in a post THEN extraversion is likely Low because this shows disinterest in social engagement.']","['Lots of stories and pictures were shared and we all thoroughly enjoyed a crazy ride down memory lane.', 'A great thank you to my best childhood friends for organising this heart-warming event.', 'A very Happy birthday to my bestie!!! Roy, I want you to know that you are the best thing that ever happened to me.']",High,{'Sociability': 3},0
34,"just been to a reunion with my childhood friends and it was a great night and i would like to thank them all for great night.
 it brought back some good memorys and good times. at least this time we got drunk legally and didn't have to run off when we got caught.
i think we  should all do it again in the very near future. ","i would like to wish my better half a very happy birthday and i hope you have a very good day. you are the best thing that ever happened to me and i would be lost with out you.
 i've got a few special things planned for us to do for your birthday and i hope you will enjoy yourself.
",Moderate,"['IF a person reflects on past memories with friends and focuses on nostalgia rather than the present moment in a post THEN extraversion is likely Low because this suggests a lack of enthusiasm for current socializing.', 'IF a person mentions past friendships without showing excitement about the connections in a post THEN extraversion is likely Low because this implies a preference for less social interaction.', 'IF a person expresses a lack of enthusiasm for social activities or describes them in a subdued tone in a post THEN extraversion is likely Low because this shows disinterest in social engagement.']","['it brought back some good memorys and good times.', 'just been to a reunion with my childhood friends and it was a great night and i would like to thank them all for great night.', 'i would like to wish my better half a very happy birthday and i hope you have a very good day.']",Low,{'Sociability': 3},0
35,Had a great catchup with my old friends today. It had been too long since we had last spoke with each other. Met up at a local pub and had some nice drinks and a great dinner. There was a show on across the road and we jumped over there after a few beers. Thanks for organising it guys and let's not wait too long for the next one! ,"Happy birthday, babe! Where has the year gone? It felt like only last month we were talking about our plans for the year and now nearly a whole other year has gone by. Don't feel too worked up about your age because I know it gets to you, sometimes. We'll go out and enjoy ourselves and treat it like an 18th to make you happy. Remember, it's better to be over the hill than buried under it.",High,"['IF a person expresses a lack of enthusiasm for social activities or describes them in a subdued tone in a post THEN extraversion is likely Low because this shows disinterest in social engagement.', 'IF a person expresses a lack of enthusiasm for social activities or describes them in a subdued tone in a post THEN extraversion is likely Low because this shows disinterest in social engagement.']","['Had a great catchup with my old friends today. It had been too long since we had last spoke with each other.', ""Thanks for organising it guys and let's not wait too long for the next one!""]",High,{'Sociability': 2},1
39,"Had an amazing night catching up with my childhood friends! It’s been way too long since we all got together. We reminisced about our wild adventures and laughed until our sides hurt. It’s crazy how some things never change, like our inside jokes and silly stories. Grateful for these friendships that stand the test of time! Can’t wait for the next reunion!","
Happy birthday to the love of my life! You bring so much joy and laughter into my world, and I’m endlessly grateful for every moment we share. Your kindness, strength, and passion inspire me every day. Here’s to celebrating you today and all the amazing adventures ahead! Can’t wait to spoil you and make this day unforgettable. Love you to the moon and back!",Moderate,"['IF a person expresses enthusiasm for future social activities or connections in a post THEN extraversion is likely High because this reflects a desire for social engagement.', 'IF a person shares positive feelings about a loved one and expresses excitement about celebrating them in a post THEN extraversion is likely High because this indicates a lively engagement with relationships.']","['Can’t wait for the next reunion!', 'Can’t wait to spoil you and make this day unforgettable.']",High,{'Uncategorized': 2},0
40,had fun today! got to see my friends that i've grown up with. im grateful to go through life with them and to see them grow as people. every accomplishment i will be there for becauase i know they will be there for me. i am truly grateful to have such a strong group of people around me and to uplift me.,"happy birthday my love. i am so proud of you. you are my best friend, my ace, my rock. i love you more than every. you keep me on my feet and you never let my crown tip. even trhrough all the trials and tribulations. i am lucky to have someone like you in my corner. you never fail to make me happt",Moderate,"['IF a person reflects on past memories with friends and focuses on nostalgia rather than the present moment in a post THEN extraversion is likely Low because this suggests a lack of enthusiasm for current socializing.', 'IF a person mentions past friendships without showing excitement about the connections in a post THEN extraversion is likely Low because this implies a preference for less social interaction.', 'IF a person mentions feeling reserved or distant in their interactions with others in a post THEN extraversion is likely Low because this reflects a tendency towards introversion and less engagement in social activities.', 'IF a person expresses a lack of enthusiasm for social activities or describes them in a subdued tone in a post THEN extraversion is likely Low because this shows disinterest in social engagement.', 'IF a person expresses gratitude and appreciation for their friends and shows engagement in their lives, THEN extraversion is likely High because this reflects positive social interactions and enthusiasm.', 'IF a person celebrates their close relationships and expresses strong affection in their posts, THEN extraversion is likely High because this indicates a high level of social engagement and connectivity.']","['None matched.', 'None matched.', 'None matched.', 'None matched.', 'i am truly grateful to have such a strong group of people around me and to uplift me.', 'i am so proud of you. you are my best friend, my ace, my rock.']",High,"{'Sociability': 4, 'Uncategorized': 2}",0
41,"So good to see these guys again, especially those I haven't seen for years. Brings me right back to the days of playing Minecraft together. Spent a great day in London together, going to a café and exploring all the places we used to go together, it was a really great day, and I'm definitely up to do it again.","Another year since birth for my favourite person on the planet, here's to many many many more together. I cannot express how much I love you, and I hope our day together lived up to that. We went to a really nice restaurant in town, which i would highly recommend everyone visits.",High,"['IF a person reflects on past memories with friends and focuses on nostalgia rather than the present moment in a post THEN extraversion is likely Low because this suggests a lack of enthusiasm for current socializing.', 'IF a person mentions past friendships without showing excitement about the connections in a post THEN extraversion is likely Low because this implies a preference for less social interaction.', 'IF a person expresses a lack of enthusiasm for social activities or describes them in a subdued tone in a post THEN extraversion is likely Low because this shows disinterest in social engagement.']","['Brings me right back to the days of playing Minecraft together.', ""So good to see these guys again, especially those I haven't seen for years."", 'I cannot express how much I love you, and I hope our day together lived up to that.']",Moderate,{'Sociability': 3},0
43,"Good to finally get back together with the crew haha, been a long time coming but definitely worth the wait. All those memories, all the good times and the best part about it, we get to recreate those memories and relive them every time we talk about them. Good to see everytime. Until the next time!","Happy birthday to the most gorgeous girl i've ever laid eyes on in my entire life. I always felt as though i was missing something in life, and now that i've found you i finally feel whole. I hope you have the best day and i hope you get everything you want out of life. Love you. I'll be raising a glass today, To more happiness and more memories!",Low,"['IF a person reflects on past memories with friends and focuses on nostalgia rather than the present moment in a post THEN extraversion is likely Low because this suggests a lack of enthusiasm for current socializing.', 'IF a person mentions feeling reserved or distant in their interactions with others in a post THEN extraversion is likely Low because this reflects a tendency towards introversion and less engagement in social activities.']","['Good to finally get back together with the crew haha, been a long time coming but definitely worth the wait. All those memories, all the good times and the best part about it, we get to recreate those memories and relive them every time we talk about them.', 'Until the next time!']",Low,{'Sociability': 2},1
46,"Such a crazy time with my bro from childhood. We got to this house party which was full of vibes. From the time we got there we knew it was going to be special. The decoration on the house was amazing. Massive shout out to whoever made the ribs, chicken wings and burgers - 10/10. Music was on point, dancing was on point too. We need to do this again.","Just want to send a special happy birthday to my wife - my best friend, my advisor, my partner in crime and in love. Your patience, kind heart, focus, intelligence and your resilience in the face of life's obstacles makes me so lucky to be called your husband. To witness and stand by the woman you've grown into is amazing. I look forward to celebrating many more birthdays with you. Happy birthday my love. ",Moderate,"['IF a person expresses enthusiasm for social activities or describes them in a lively tone in a post THEN extraversion is likely High because this indicates a strong engagement with social situations.', 'IF a person reflects positively on a social experience and expresses desire for future interactions in a post THEN extraversion is likely High because this shows eagerness to connect with others.', 'IF a person expresses warmth and affection towards others in a post THEN extraversion is likely High because this indicates a preference for close relationships and social connections.', 'IF a person shows excitement about celebrating future events or milestones in a post THEN extraversion is likely High because this reflects an investment in social relationships.']","['Such a crazy time with my bro from childhood. We got to this house party which was full of vibes.', 'We need to do this again.', 'Just want to send a special happy birthday to my wife - my best friend, my advisor, my partner in crime and in love.', 'I look forward to celebrating many more birthdays with you.']",High,{'Uncategorized': 4},0
47,I am really happy I attended this event as it really exposed me to a lot of persons I have not seen for a while. I was able to catch on things I have missed about my guys and reconnecting with them really gladdens my heart. I will quickly connect them on all social media network to sustain the relationship so as not to lose. Thank you guys.,"A superlative birthday shout out to my you my guy!
You have really done well in your career and I am so happy for you on this special occassion of yours. The Lord bless you real good brother.
I would have come around to say hello, but I am really busy right now.
Enjoy your day to the fullest and avoid trouble at all cost my guy.
",High,"['IF a person reflects on past memories with friends and focuses on nostalgia rather than the present moment in a post THEN extraversion is likely Low because this suggests a lack of enthusiasm for current socializing.', 'IF a person expresses a lack of enthusiasm for social activities or describes them in a subdued tone in a post THEN extraversion is likely Low because this shows disinterest in social engagement.']","['I was able to catch on things I have missed about my guys and reconnecting with them really gladdens my heart.', 'I would have come around to say hello, but I am really busy right now.']",Moderate,{'Sociability': 2},0
49,"Saw one of my very good friends today! It was quite nostalgic; all those laughter and stories we never get to tell anyone else. He began kidding around and it was like, no time had elapsed and we were back in our childhood or teenage years telling stories of the places we used to hang around. One thing I’ve always grown to appreciate is the ability of friends to know you when you were still young and still support you to date. Thank you to people like this and for creating so many more wonderful memories! Cheers to the uncovered moments.  #Tbt #blessedfriends ","It is another great day for the love of my life, Happy Birthday to you! Today i celebrate you. You always bring so much joy and happiness in to my life, not to mention the patient and constant support. Thanks for every day, all the fun we have, the trips we take, the moments that matters to each of us. Happy anniversary to us yet again, Cheers to many more impressive years together by our side. Happy birthday to you and lots of happiness that you will be showered with today! #BirthdayWishes #BirthdayBoy ",Moderate,"['IF a person reflects on past memories with friends and focuses on nostalgia rather than the present moment in a post THEN extraversion is likely Low because this suggests a lack of enthusiasm for current socializing.', 'IF a person mentions past friendships without showing excitement about the connections in a post THEN extraversion is likely Low because this implies a preference for less social interaction.']","['It was quite nostalgic; all those laughter and stories we never get to tell anyone else.', 'Thank you to people like this and for creating so many more wonderful memories!']",Low,{'Sociability': 2},0
57,"Tonight I discovered that if you hang out with a bunch of people who you were friends with in school but haven't seen for approximately.... 30 mumble years...., you will spend a LOT of the time feeling just as awkward as you did when you were a teenager, a LOT of the time comparing your current need for reading glasses and/or perimenopausal symptoms, and a LOT of the time feeling as though you've blocked out half your memories. ","40 today! Happy birthday to S. At what point do you think people will stop saying ""but you look about 12""? ?? Have a great day and I'll see you later for the birthday surprise. Just one question - how do you feel about abseiling/parachute jumping/crocodile wrestling? Asking for a friend, obviously.... ",Low,"['IF a person reflects on past memories with friends and focuses on nostalgia rather than the present moment in a post THEN extraversion is likely Low because this suggests a lack of enthusiasm for current socializing.', 'IF a person mentions feeling reserved or distant in their interactions with others in a post THEN extraversion is likely Low because this reflects a tendency towards introversion and less engagement in social activities.', 'IF a person expresses a lack of enthusiasm for social activities or describes them in a subdued tone in a post THEN extraversion is likely Low because this shows disinterest in social engagement.']","[""Tonight I discovered that if you hang out with a bunch of people who you were friends with in school but haven't seen for approximately.... 30 mumble years...., you will spend a LOT of the time feeling just as awkward as you did when you were a teenager."", 'you will spend a LOT of the time feeling just as awkward as you did when you were a teenager.', 'you will spend a LOT of the time feeling just as awkward as you did when you were a teenager.']",Low,{'Sociability': 3},1
