p,post1,post2,true_label,matched_rules,matched_behaviours,pred_rule_based,category_counts,score_rules
24,"Had the best time ca tching up with my chilidhood friends last night! It’s amazing how, despite t he years, we fall riight back into those silly jokes and shared memories. From playing games in the backyard to reminis cing about our wild adventures, it was a great reminder of the b onds that shaped us","Happy Birtihday to the love of my life! i’m so grateful for every moment we share together. You bring so mucih joy and laughter into my world. I can’t wait to celebrate you today and make more amazinng memories! Here’s to another year of love, adventure, and all your dreams coming true. You deserve the best!",High,"['IF a person writes with excitement about reuniting with childhood friends and expresses eagerness for future gatherings, THEN extraversion is likely High because showing anticipation for social interactions indicates extraverted traits.', 'IF a person shows enthusiasm for celebrating others and expresses joy and eagerness for future moments together, THEN extraversion is likely High because this reflects a desire for social connection and engagement.']","['Had the best time catching up with my childhood friends last night!', 'I can’t wait to celebrate you today and make more amazing memories!']",High,"{'Sociability': 1, 'Uncategorized': 1}",1
25,"Was lucky enough to recently meet up and have an amazing time catching up with old friends from school who I hadn't seen in years, these are the people who made my childhood and shaped me into the person i am now so to see them all again and share memories was unbelievable, hopefully do it again soon","Happy birthday to my amazing partner, hope you have an fantastic day, thank you for everything you have done for me since the first moment I met you and putting up with me all the time, wishing you an amazing day and I've got a lot planned that will hopefully give you the day you deserve and to spoil you ",Moderate,"['IF a person writes with excitement about reuniting with childhood friends and expresses eagerness for future gatherings, THEN extraversion is likely High because showing anticipation for social interactions indicates extraverted traits.', 'IF a person describes having fun at a party while using expressive language to convey excitement, THEN extraversion is likely High because the use of enthusiastic language alongside a social context indicates an outgoing nature.']","[""Was lucky enough to recently meet up and have an amazing time catching up with old friends from school who I hadn't seen in years,... hopefully do it again soon."", ""thank you for everything you have done for me since the first moment I met you and putting up with me all the time, wishing you an amazing day and I've got a lot planned that will hopefully give you the day you deserve and to spoil you.""]",High,"{'Sociability': 1, 'Energy/Activity': 1}",0
26,"Loved loved loved seeing these guys today…the original OG’s from way back when I still had a fringe, wore double denim and was reading Shout magazine. Wah life goes by so fast.
I’m so lucky to have these guys still in my life today, we need to make these meet ups a more regular thing!","Happy Birthday to our one and only, our jam in the sandwich… have the best day. Me and the boys will be on our best behaviour today so get some rest and do something you enjoy. We love you along with everyone else who knows you. Wishing you the best of health wealth and happiness.",High,"['IF a person shares in a post about enjoying a night out with a group and expresses happiness about being with friends, THEN extraversion is likely High because engaging in social outings and demonstrating enthusiasm about gatherings reflects extraverted behavior.', 'IF a person writes with excitement about reuniting with childhood friends and expresses eagerness for future gatherings, THEN extraversion is likely High because showing anticipation for social interactions indicates extraverted traits.', 'IF a person describes having fun at a party while using expressive language to convey excitement, THEN extraversion is likely High because the use of enthusiastic language alongside a social context indicates an outgoing nature.']","['Loved loved loved seeing these guys today…the original OG’s from way back when I still had a fringe.', 'I’m so lucky to have these guys still in my life today, we need to make these meet ups a more regular thing!', 'Happy Birthday to our one and only, our jam in the sandwich… have the best day.']",High,"{'Sociability': 2, 'Energy/Activity': 1}",1
27,"After all these years it's very interesting seeing how everyone I grew up with has changed, it's almost as if I was talking to two different versions of people from parallel universes, one a complete immature and incompetent buffon, the other a sophisticated and well mannered individual. It's crazy how time flies!","From cheerleader to married, I'm so appreciative of all the things you have done for me, and our family. Helping us financially or help cope with illness, I knew I made the right decision engaging with a nurse.I'm so glad that you came into my life and that we'll one day exit together. Happy 26th birthday my love!",Low,"['IF a person reflects on the availability of friends and mentions wanting to connect but exhibits a subdued tone, THEN extraversion is likely Low because a lack of enthusiasm in expressing these desires indicates introverted behavior.', 'IF a person shares a sentiment focused on appreciation and personal connections without conveying excitement about social interactions, THEN extraversion is likely Low as it suggests a more introverted nature.']","[""it's very interesting seeing how everyone I grew up with has changed."", ""I'm so appreciative of all the things you have done for me, and our family.""]",Low,"{'Sociability': 1, 'Uncategorized': 1}",1
28,My oldest and dearest friends gathered at the weekend to celebrate 30 years since leaving school. Much laughing and getting over how much we had all aged. Looking back at our old school photos was hilarious. Some of us didn't even recognise ourselves. We had such a good time that we decided to make this an annual event ,The most important person in my life achieves a milestone birthday today. Congratulations on your 50th and may we share many more happy years together. Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis and keep smiling. These can be the best years of life with the right attitude. Get writing that bucket list and let's see the world ticking them off.,Low,"['IF a person shares in a post about enjoying a night out with a group and expresses happiness about being with friends, THEN extraversion is likely High because engaging in social outings and demonstrating enthusiasm about gatherings reflects extraverted behavior.', 'IF a person writes with excitement about reuniting with childhood friends and expresses eagerness for future gatherings, THEN extraversion is likely High because showing anticipation for social interactions indicates extraverted traits.', 'IF a person describes having fun at a party while using expressive language to convey excitement, THEN extraversion is likely High because the use of enthusiastic language alongside a social context indicates an outgoing nature.']","['Much laughing and getting over how much we had all aged.', 'We had such a good time that we decided to make this an annual event.', 'Looking back at our old school photos was hilarious.']",High,"{'Sociability': 2, 'Energy/Activity': 1}",0
32,"A great thank you to my best childhood friends for organising this heart-warming event.
Emily, Sandra and Beckie - you are the best! 
Lots of stories and pictures were shared and we all thoroughly enjoyed a crazy ride down memory lane. It was great to see you all and see how you all got on in your lives girls!
Can't wait to do this again next year!","A very Happy birthday to my bestie!!! Roy, I want you to know that you are the best thing that ever happened to me. I am so glad we met and I love you unconditionally. I hope you have the best day celebrating your 40th birthday and I'm so here for it. 
You have touched the lives of so many people including mine and we are forever grateful for your optimistic, caring, and kind personality, hope you'll never change!
",Moderate,"['IF a person writes with excitement about reuniting with childhood friends and expresses eagerness for future gatherings, THEN extraversion is likely High because showing anticipation for social interactions indicates extraverted traits.', 'IF a person shares in a post about enjoying a night out with a group and expresses happiness about being with friends, THEN extraversion is likely High because engaging in social outings and demonstrating enthusiasm about gatherings reflects extraverted behavior.', 'IF a person describes having fun at a party while using expressive language to convey excitement, THEN extraversion is likely High because the use of enthusiastic language alongside a social context indicates an outgoing nature.']","[""Can't wait to do this again next year!"", 'Lots of stories and pictures were shared and we all thoroughly enjoyed a crazy ride down memory lane.', 'Roy, I want you to know that you are the best thing that ever happened to me.']",High,"{'Sociability': 2, 'Energy/Activity': 1}",0
34,"just been to a reunion with my childhood friends and it was a great night and i would like to thank them all for great night.
 it brought back some good memorys and good times. at least this time we got drunk legally and didn't have to run off when we got caught.
i think we  should all do it again in the very near future. ","i would like to wish my better half a very happy birthday and i hope you have a very good day. you are the best thing that ever happened to me and i would be lost with out you.
 i've got a few special things planned for us to do for your birthday and i hope you will enjoy yourself.
",Moderate,"['IF a person writes with excitement about reuniting with childhood friends and expresses eagerness for future gatherings, THEN extraversion is likely High because showing anticipation for social interactions indicates extraverted traits.', 'IF a person shares in a post about enjoying a night out with a group and expresses happiness about being with friends, THEN extraversion is likely High because engaging in social outings and demonstrating enthusiasm about gatherings reflects extraverted behavior.', 'IF a person uses expressive language to convey excitement in the context of celebrating a special occasion with a loved one, THEN extraversion is likely High because this indicates enjoyment of social interactions.']","['just been to a reunion with my childhood friends and it was a great night... i think we should all do it again in the very near future.', 'just been to a reunion with my childhood friends and it was a great night.', ""i would like to wish my better half a very happy birthday... i've got a few special things planned for us to do for your birthday and i hope you will enjoy yourself.""]",High,"{'Sociability': 2, 'Uncategorized': 1}",0
36,"I had the best time today, joining together with the girls I grew up with! We shared memories, laughed at our ridiculous behaviour (and outfits, though the less said about that, the better!). It was utterly joyful, and a real throwback to a much simpler time. Like therapy for the soul. I'm very excited to do it again very soon.","I've never made a secret of how proud I am of my husband. I'm his biggest cheerleader and No.1 fan! As he approaches his 40th birthday, I want to thank him for our last 20 years together and congratulate him on every single achievement in his life! His children, his dedication to helping others and his commitment to being the best person he can be. So proud of you, darling! Love you lots xx",High,"['IF a person writes with excitement about reuniting with childhood friends and expresses eagerness for future gatherings, THEN extraversion is likely High because showing anticipation for social interactions indicates extraverted traits.', 'IF a person shows enthusiasm and positive support for a loved one in a celebratory context, THEN extraversion is likely High because this indicates an engaging and expressive personality.']","[""I had the best time today, joining together with the girls I grew up with!... I'm very excited to do it again very soon."", ""I've never made a secret of how proud I am of my husband. I'm his biggest cheerleader and No.1 fan!""]",High,"{'Sociability': 1, 'Uncategorized': 1}",1
37,"After some years, I was finally able to spend some time with my old pal X from back home. It feels unreal to spend time with them after so many years spent apart and after so many things happened, whether it was moving abroad, new jobs or big family events. X you mean a lot and I cherish our friendship ","I still can't express how lucky I am to have you in my life, ever since I met you, you have been a integral part of my life and I can't express how much you mean to me and how much I love you. Happy birthday, I really mean that, wish you a happy birthday and may the years be kind to us",Moderate,"['IF a person writes with excitement about reuniting with childhood friends and expresses eagerness for future gatherings, THEN extraversion is likely High because showing anticipation for social interactions indicates extraverted traits.', 'IF a person reflects on the availability of friends and mentions wanting to connect but exhibits a subdued tone, THEN extraversion is likely Low because a lack of enthusiasm in expressing these desires indicates introverted behavior.']","['It feels unreal to spend time with them after so many years spent apart...', ""I can't express how lucky I am to have you in my life...""]",Moderate,{'Sociability': 2},1
38,"chlilling with my longest know friends. I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end. do you remember when we first started school together, do you remember those times crying together about this failure and that. do you remember the times that we got to celebrate this achievement and that quality? ","Happy birhday my love. Here's to many more to come. You've grown so much this year and I'm so glad that we're celebrating our tenth year together. Hope you love your gifts and surprises. And thank you to everyone who wishes us the best. happy birthday to you, happy birthday to your mother and farther who birthed such a wonderful being",Low,"['IF a person writes with excitement about reuniting with childhood friends and expresses eagerness for future gatherings, THEN extraversion is likely High because showing anticipation for social interactions indicates extraverted traits.', 'IF a person shares in a post about enjoying a night out with a group and expresses happiness about being with friends, THEN extraversion is likely High because engaging in social outings and demonstrating enthusiasm about gatherings reflects extraverted behavior.']","['I treasure this and I hope I can continue my life with you guys until the very end.', ""Happy birthday my love. Here's to many more to come. You've grown so much this year and I'm so glad that we're celebrating our tenth year together.""]",High,{'Sociability': 2},0
41,"So good to see these guys again, especially those I haven't seen for years. Brings me right back to the days of playing Minecraft together. Spent a great day in London together, going to a café and exploring all the places we used to go together, it was a really great day, and I'm definitely up to do it again.","Another year since birth for my favourite person on the planet, here's to many many many more together. I cannot express how much I love you, and I hope our day together lived up to that. We went to a really nice restaurant in town, which i would highly recommend everyone visits.",High,"['IF a person shares in a post about enjoying a night out with a group and expresses happiness about being with friends, THEN extraversion is likely High because engaging in social outings and demonstrating enthusiasm about gatherings reflects extraverted behavior.', 'IF a person writes with excitement about reuniting with childhood friends and expresses eagerness for future gatherings, THEN extraversion is likely High because showing anticipation for social interactions indicates extraverted traits.', 'IF a person describes having fun at a party while using expressive language to convey excitement, THEN extraversion is likely High because the use of enthusiastic language alongside a social context indicates an outgoing nature.']","[""So good to see these guys again, especially those I haven't seen for years."", ""Spent a great day in London together, going to a café and exploring all the places we used to go together, it was a really great day, and I'm definitely up to do it again."", ""here's to many many many more together.""]",High,"{'Sociability': 2, 'Energy/Activity': 1}",1
42,Back together again after 35 years! Childhood friends from Newton in Warwickshire reliving our fond memories of all the adventures and special times we shared together. At this moment it doesn’t seem that 35 years have passed. Sadly a few people couldn’t make it today and they are missed. Looking forward already to our next get together.,Today’s your special birthday &lt;cough&gt; I hope that you enjoy all the things I have planned for you today. And the celebrations will continue long into the night with more birthday surprises. You deserve every single one of them! Thank you for all that you do and for being you! Let’s go and celebrate! Lots of love always xxxxxx,High,"['IF a person writes with excitement about reuniting with childhood friends and expresses eagerness for future gatherings, THEN extraversion is likely High because showing anticipation for social interactions indicates extraverted traits.', 'IF a person shares in a post about enjoying a night out with a group and expresses happiness about being with friends, THEN extraversion is likely High because engaging in social outings and demonstrating enthusiasm about gatherings reflects extraverted behavior.']","['Looking forward already to our next get together.', 'Let’s go and celebrate! Lots of love always xxxxxx']",High,{'Sociability': 2},1
43,"Good to finally get back together with the crew haha, been a long time coming but definitely worth the wait. All those memories, all the good times and the best part about it, we get to recreate those memories and relive them every time we talk about them. Good to see everytime. Until the next time!","Happy birthday to the most gorgeous girl i've ever laid eyes on in my entire life. I always felt as though i was missing something in life, and now that i've found you i finally feel whole. I hope you have the best day and i hope you get everything you want out of life. Love you. I'll be raising a glass today, To more happiness and more memories!",Low,"['IF a person shares in a post about enjoying a night out with a group and expresses happiness about being with friends, THEN extraversion is likely High because engaging in social outings and demonstrating enthusiasm about gatherings reflects extraverted behavior.', 'IF a person writes with excitement about reuniting with childhood friends and expresses eagerness for future gatherings, THEN extraversion is likely High because showing anticipation for social interactions indicates extraverted traits.', 'IF a person describes having fun at a party while using expressive language to convey excitement, THEN extraversion is likely High because the use of enthusiastic language alongside a social context indicates an outgoing nature.']","['Good to finally get back together with the crew haha, been a long time coming but definitely worth the wait.', 'we get to recreate those memories and relive them every time we talk about them. Good to see everytime. Until the next time!', ""I'll be raising a glass today, To more happiness and more memories!""]",High,"{'Sociability': 2, 'Energy/Activity': 1}",0
45,"I visited some of my childhood friends that I haven't seen in many years. We reminisced about all of the good times we experienced together and had a fun time for many hours down at the local bar. I talked with many friends who I had even forgot existed, but we sat down at remembered many moments we shared together.",Happy birthday to my significant other. They are such an amazing person and I am glad to have spent the last few years of my life with them. I am already looking forward to spending the future and hopefully the rest of my life with them. We have already spent so many good moments together.,Moderate,"['IF a person writes with excitement about reuniting with childhood friends and expresses eagerness for future gatherings, THEN extraversion is likely High because showing anticipation for social interactions indicates extraverted traits.', 'IF a person shares in a post about enjoying a night out with a group and expresses happiness about being with friends, THEN extraversion is likely High because engaging in social outings and demonstrating enthusiasm about gatherings reflects extraverted behavior.']","[""I visited some of my childhood friends that I haven't seen in many years. We reminisced about all of the good times we experienced together and had a fun time for many hours down at the local bar."", 'I talked with many friends who I had even forgot existed, but we sat down at remembered many moments we shared together.']",High,{'Sociability': 2},0
48,It feels so good to have the gang back together again! we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars xoxo we loved reliving the same excitement from when we were young ~ that was 13 years ago! :O &lt;3 P.S. no one noticed that my heel was starting to break...,"my darling, my dearest. I couldn't imagine life without you and your dimpled smiles and cuddles. when life gets tough, you're there for me and me for you. I feel so blessed that we found each other and that we get to share this adventure of life together. You've hit a quarter of a century and here's to many more. I love you, happy birthday! &lt;3",Low,"['IF a person shares in a post about enjoying a night out with a group and expresses happiness about being with friends, THEN extraversion is likely High because engaging in social outings and demonstrating enthusiasm about gatherings reflects extraverted behavior.', 'IF a person writes with excitement about reuniting with childhood friends and expresses eagerness for future gatherings, THEN extraversion is likely High because showing anticipation for social interactions indicates extraverted traits.', 'IF a person describes having fun at a party while using expressive language to convey excitement, THEN extraversion is likely High because the use of enthusiastic language alongside a social context indicates an outgoing nature.']","['It feels so good to have the gang back together again! we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars.', 'we loved reliving the same excitement from when we were young ~ that was 13 years ago!', 'we had a lush dinner at Il Michelangelo and won a few games of bowling.']",High,"{'Sociability': 2, 'Energy/Activity': 1}",0
51,"Nothing like catching up with the people who knew you way back when life was all about playground games and ice cream. Tonight was full of laughter, nostalgia, and stories that makes sense ti us. So grateful for these lifelong friendships that pick up right where we left off, no matter how long it's been. Love childhood memories.","Happy birthday to my fav person in this whole world. I'm so lucky to walk through life with you side by side. You bring so much joy, laughter, and love into my life every day. Cheers to another year of adventures, growth, and amazing memories together. Love you more than words could explain. #Happy birthday ",High,"['IF a person writes with excitement about reuniting with childhood friends and expresses eagerness for future gatherings, THEN extraversion is likely High because showing anticipation for social interactions indicates extraverted traits.', 'IF a person shares in a post about enjoying a night out with a group and expresses happiness about being with friends, THEN extraversion is likely High because engaging in social outings and demonstrating enthusiasm about gatherings reflects extraverted behavior.', 'IF a person shows enthusiasm for a loved one and expresses joy about shared experiences, THEN extraversion is likely High because this reflects a positive engagement in social relationships.']","['Nothing like catching up with the people who knew you way back when life was all about playground games and ice cream. Tonight was full of laughter, nostalgia, and stories that makes sense to us.', ""So grateful for these lifelong friendships that pick up right where we left off, no matter how long it's been."", ""Happy birthday to my fav person in this whole world. I'm so lucky to walk through life with you side by side.""]",High,"{'Sociability': 2, 'Uncategorized': 1}",1
52,it been a long time and it has been so long we see each other since childhood i moved house and left my day ones and now it is an opportunity to meet with them again we have gone through high school and tertiary institution and everybody is happy seeing each other yeah everyone is happy to meet each other and so everyone is with their family. what a joy to meet again,happy birthday to the best friends i ever had today is a special day for you and i am happy and felicitate you on your day. long life and prosperity. what a wonderful day for you as you have been a wonderful friend it is a pleasure to share this day with you. may your heart be filled with joy and your face with smile and your day with happiness and your mind with peace,Low,"['IF a person writes with excitement about reuniting with childhood friends and expresses eagerness for future gatherings, THEN extraversion is likely High because showing anticipation for social interactions indicates extraverted traits.', 'IF a person describes having fun at a party while using expressive language to convey excitement, THEN extraversion is likely High because the use of enthusiastic language alongside a social context indicates an outgoing nature.']","['it has been so long we see each other since childhood... it is an opportunity to meet with them again... what a joy to meet again', 'happy birthday to the best friends i ever had... it is a pleasure to share this day with you... may your heart be filled with joy and your face with smile and your day with happiness']",High,"{'Sociability': 1, 'Energy/Activity': 1}",0
