p,post1,post2,true_label,matched_rules,matched_behaviours,pred_rule_based,category_counts,score_rules
25,"Was lucky enough to recently meet up and have an amazing time catching up with old friends from school who I hadn't seen in years, these are the people who made my childhood and shaped me into the person i am now so to see them all again and share memories was unbelievable, hopefully do it again soon","Happy birthday to my amazing partner, hope you have an fantastic day, thank you for everything you have done for me since the first moment I met you and putting up with me all the time, wishing you an amazing day and I've got a lot planned that will hopefully give you the day you deserve and to spoil you ",Moderate,"['IF a person shares excitement about catching up with friends and expresses eager anticipation for future gatherings, THEN extraversion is likely High because this enthusiasm reflects a desire for social connection and shared experiences.', 'IF a person expresses gratitude for their friends and emphasizes emotional connections in a lively tone, THEN extraversion is likely High because this reflects an engaged and sociable personality.', 'IF a person demonstrates eagerness and energy around celebrations and gatherings, THEN extraversion is likely High because this enthusiasm showcases a preference for social connectivity.']","[""Was lucky enough to recently meet up and have an amazing time catching up with old friends from school who I hadn't seen in years."", 'thank you for everything you have done for me since the first moment I met you and putting up with me all the time.', ""I've got a lot planned that will hopefully give you the day you deserve and to spoil you.""]",High,"{'Positive Emotions': 2, 'Energy/Activity': 1}",0
26,"Loved loved loved seeing these guys today…the original OG’s from way back when I still had a fringe, wore double denim and was reading Shout magazine. Wah life goes by so fast.
I’m so lucky to have these guys still in my life today, we need to make these meet ups a more regular thing!","Happy Birthday to our one and only, our jam in the sandwich… have the best day. Me and the boys will be on our best behaviour today so get some rest and do something you enjoy. We love you along with everyone else who knows you. Wishing you the best of health wealth and happiness.",High,"['IF a person shows in a post a willingness to engage with strangers and share experiences, THEN extraversion is likely High because this indicates an openness to social interactions and new relationships.', 'IF a person shares excitement about catching up with friends and expresses eager anticipation for future gatherings, THEN extraversion is likely High because this enthusiasm reflects a desire for social connection and shared experiences.', 'IF a person expresses gratitude for their friends and emphasizes emotional connections in a lively tone, THEN extraversion is likely High because this reflects an engaged and sociable personality.', 'IF a person emphasizes their social experiences but does so in a way that feels obligatory or unenthusiastic, THEN extraversion is likely Low because this indicates a lack of passion for socializing.']","['Loved loved loved seeing these guys today…the original OG’s from way back when.', 'we need to make these meet ups a more regular thing!', 'I’m so lucky to have these guys still in my life today.', 'Me and the boys will be on our best behaviour today so get some rest and do something you enjoy.']",High,"{'Sociability': 2, 'Positive Emotions': 2}",1
29,"After all this time , the 5 of us still have our meet ups!  We just carry on chatting as though  we met yesterday and it's not just a yearly event. Great friends,  really lucky to be still in touch .
Luckily we're all in Good health... apart from a few old age creaks and cracks.
Already planned next year venue.","Well the next year is upon us! Yep you're having another birthday... watch out for an influx of children later , and be prepared for a lot of noise.
Just because you're a year older,  doesn't mean you can get a quiet life!
Glad you're my husband...
Happy birthday xxxx  and many more  to come xxxx",Moderate,"['IF a person shares excitement about catching up with friends and expresses eager anticipation for future gatherings, THEN extraversion is likely High because this enthusiasm reflects a desire for social connection and shared experiences.', 'IF a person indicates they feel blessed or honored to be around many people and embraces shared moments of joy, THEN extraversion is likely High because this reflects an active engagement in social situations.', 'IF a person demonstrates eagerness and energy around celebrations and gatherings, THEN extraversion is likely High because this enthusiasm showcases a preference for social connectivity.', 'IF a person includes playful humor and light-heartedness in their social posts, THEN extraversion is likely High because this indicates an ease and enjoyment of social interaction.']","[""We just carry on chatting as though we met yesterday and it's not just a yearly event."", 'Great friends, really lucky to be still in touch.', 'watch out for an influx of children later, and be prepared for a lot of noise.', ""Just because you're a year older, doesn't mean you can get a quiet life!""]",High,"{'Positive Emotions': 2, 'Sociability': 1, 'Energy/Activity': 1}",0
30,"What a weekend we have just had catching up with my childhood friends. The sun made a special appearance for us and it felt like the gods were looking out for us!

We ate, drank, laughed and shopped our hearts out.

Thank you for this special time together and can’t wait to do this again ????????","Happy birthday to you, my wonderful husband. Can’t wait to shower you with your gifts and take you out and celebrate you. We will go to your favourite restaurant ??

Congratulations ?? on this your special birthday ?? ?? let’s have lots of funnnnn!!

Love you very much, see you later my darling xxxxx",Low,"['IF a person shares excitement about catching up with friends and expresses eager anticipation for future gatherings, THEN extraversion is likely High because this enthusiasm reflects a desire for social connection and shared experiences.', 'IF a person expresses gratitude for their friends and emphasizes emotional connections in a lively tone, THEN extraversion is likely High because this reflects an engaged and sociable personality.', 'IF a person demonstrates eagerness and energy around celebrations and gatherings, THEN extraversion is likely High because this enthusiasm showcases a preference for social connectivity.']","['What a weekend we have just had catching up with my childhood friends.', 'Thank you for this special time together and can’t wait to do this again.', 'Can’t wait to shower you with your gifts and take you out and celebrate you.']",High,"{'Positive Emotions': 2, 'Energy/Activity': 1}",0
33,Back with the besties! Hanging with my buds from grade school… can’t believe how long it’s been. After all this time they all still get it. Anyone who want to get a drink come on by. High school may have been fifteen years ago but it still feels like we graduated just yesterday. ,Happy birthday to my best friend and partner in crime. It’s crazy all we’ve been through in the past fifteen years. Through all the ups and downs you have always been there for me. I couldn’t ask for a better person to share my life with. Happy birthday and here’s to the next decade together. ,Low,"['IF a person shows in a post a willingness to engage with strangers and share experiences, THEN extraversion is likely High because this indicates an openness to social interactions and new relationships.', 'IF a person shares excitement about catching up with friends and expresses eager anticipation for future gatherings, THEN extraversion is likely High because this enthusiasm reflects a desire for social connection and shared experiences.', 'IF a person expresses gratitude for their friends and emphasizes emotional connections in a lively tone, THEN extraversion is likely High because this reflects an engaged and sociable personality.', 'IF a person demonstrates eagerness and energy around celebrations and gatherings, THEN extraversion is likely High because this enthusiasm showcases a preference for social connectivity.']","['Anyone who want to get a drink come on by.', 'Back with the besties! Hanging with my buds from grade school… can’t believe how long it’s been.', 'I couldn’t ask for a better person to share my life with.', 'Happy birthday to my best friend and partner in crime.']",High,"{'Sociability': 1, 'Positive Emotions': 2, 'Energy/Activity': 1}",0
34,"just been to a reunion with my childhood friends and it was a great night and i would like to thank them all for great night.
 it brought back some good memorys and good times. at least this time we got drunk legally and didn't have to run off when we got caught.
i think we  should all do it again in the very near future. ","i would like to wish my better half a very happy birthday and i hope you have a very good day. you are the best thing that ever happened to me and i would be lost with out you.
 i've got a few special things planned for us to do for your birthday and i hope you will enjoy yourself.
",Moderate,"['IF a person expresses gratitude for their friends and emphasizes emotional connections in a lively tone, THEN extraversion is likely High because this reflects an engaged and sociable personality.', 'IF a person shares excitement about catching up with friends and expresses eager anticipation for future gatherings, THEN extraversion is likely High because this enthusiasm reflects a desire for social connection and shared experiences.', 'IF a person demonstrates eagerness and energy around celebrations and gatherings, THEN extraversion is likely High because this enthusiasm showcases a preference for social connectivity.']","['i would like to thank them all for great night.', 'i think we should all do it again in the very near future.', ""i've got a few special things planned for us to do for your birthday and i hope you will enjoy yourself.""]",Moderate,"{'Positive Emotions': 2, 'Energy/Activity': 1}",1
38,"chlilling with my longest know friends. I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end. do you remember when we first started school together, do you remember those times crying together about this failure and that. do you remember the times that we got to celebrate this achievement and that quality? ","Happy birhday my love. Here's to many more to come. You've grown so much this year and I'm so glad that we're celebrating our tenth year together. Hope you love your gifts and surprises. And thank you to everyone who wishes us the best. happy birthday to you, happy birthday to your mother and farther who birthed such a wonderful being",Low,"['IF a person expresses nostalgia and introspection in their posts, focusing on past experiences rather than current social experiences, THEN extraversion is likely Low because this suggests a preference for solitude or reserved reflections rather than active engagement with others.', 'IF a person emphasizes their social experiences but does so in a way that feels obligatory or unenthusiastic, THEN extraversion is likely Low because this indicates a lack of passion for socializing.']","['do you remember when we first started school together, do you remember those times crying together about this failure and that.', 'And thank you to everyone who wishes us the best.']",Low,"{'Warmth': 1, 'Sociability': 1}",1
41,"So good to see these guys again, especially those I haven't seen for years. Brings me right back to the days of playing Minecraft together. Spent a great day in London together, going to a café and exploring all the places we used to go together, it was a really great day, and I'm definitely up to do it again.","Another year since birth for my favourite person on the planet, here's to many many many more together. I cannot express how much I love you, and I hope our day together lived up to that. We went to a really nice restaurant in town, which i would highly recommend everyone visits.",High,"['IF a person shows in a post a willingness to engage with strangers and share experiences, THEN extraversion is likely High because this indicates an openness to social interactions and new relationships.', 'IF a person shares excitement about catching up with friends and expresses eager anticipation for future gatherings, THEN extraversion is likely High because this enthusiasm reflects a desire for social connection and shared experiences.', 'IF a person expresses gratitude for their friends and emphasizes emotional connections in a lively tone, THEN extraversion is likely High because this reflects an engaged and sociable personality.', 'IF a person demonstrates eagerness and energy around celebrations and gatherings, THEN extraversion is likely High because this enthusiasm showcases a preference for social connectivity.']","[""So good to see these guys again, especially those I haven't seen for years."", ""I'm definitely up to do it again."", ""Another year since birth for my favourite person on the planet, here's to many many many more together."", 'I hope our day together lived up to that.']",High,"{'Sociability': 1, 'Positive Emotions': 2, 'Energy/Activity': 1}",1
43,"Good to finally get back together with the crew haha, been a long time coming but definitely worth the wait. All those memories, all the good times and the best part about it, we get to recreate those memories and relive them every time we talk about them. Good to see everytime. Until the next time!","Happy birthday to the most gorgeous girl i've ever laid eyes on in my entire life. I always felt as though i was missing something in life, and now that i've found you i finally feel whole. I hope you have the best day and i hope you get everything you want out of life. Love you. I'll be raising a glass today, To more happiness and more memories!",Low,"['IF a person shows in a post a willingness to engage with strangers and share experiences, THEN extraversion is likely High because this indicates an openness to social interactions and new relationships.', 'IF a person shares excitement about catching up with friends and expresses eager anticipation for future gatherings, THEN extraversion is likely High because this enthusiasm reflects a desire for social connection and shared experiences.', 'IF a person expresses gratitude for their friends and emphasizes emotional connections in a lively tone, THEN extraversion is likely High because this reflects an engaged and sociable personality.', 'IF a person indicates they feel blessed or honored to be around many people and embraces shared moments of joy, THEN extraversion is likely High because this reflects an active engagement in social situations.']","['Good to finally get back together with the crew haha, been a long time coming but definitely worth the wait.', 'Good to finally get back together with the crew haha, been a long time coming but definitely worth the wait.', ""Happy birthday to the most gorgeous girl i've ever laid eyes on in my entire life."", ""I'll be raising a glass today, To more happiness and more memories!""]",High,"{'Sociability': 2, 'Positive Emotions': 2}",0
45,"I visited some of my childhood friends that I haven't seen in many years. We reminisced about all of the good times we experienced together and had a fun time for many hours down at the local bar. I talked with many friends who I had even forgot existed, but we sat down at remembered many moments we shared together.",Happy birthday to my significant other. They are such an amazing person and I am glad to have spent the last few years of my life with them. I am already looking forward to spending the future and hopefully the rest of my life with them. We have already spent so many good moments together.,Moderate,"['IF a person expresses nostalgia and introspection in their posts, focusing on past experiences rather than current social experiences, THEN extraversion is likely Low because this suggests a preference for solitude or reserved reflections rather than active engagement with others.', 'IF a person’s comments suggest they enjoy reminiscing about the past but with minimal ongoing social expression, THEN extraversion is likely Low because this reveals a disinterest in current social activities.', 'IF a person expresses gratitude for their friends and emphasizes emotional connections in a lively tone, THEN extraversion is likely High because this reflects an engaged and sociable personality.']","[""I visited some of my childhood friends that I haven't seen in many years. We reminisced about all of the good times we experienced together."", 'I talked with many friends who I had even forgot existed, but we sat down at remembered many moments we shared together.', 'Happy birthday to my significant other. They are such an amazing person and I am glad to have spent the last few years of my life with them.']",Low,"{'Warmth': 1, 'Uncategorized': 1, 'Positive Emotions': 1}",0
47,I am really happy I attended this event as it really exposed me to a lot of persons I have not seen for a while. I was able to catch on things I have missed about my guys and reconnecting with them really gladdens my heart. I will quickly connect them on all social media network to sustain the relationship so as not to lose. Thank you guys.,"A superlative birthday shout out to my you my guy!
You have really done well in your career and I am so happy for you on this special occassion of yours. The Lord bless you real good brother.
I would have come around to say hello, but I am really busy right now.
Enjoy your day to the fullest and avoid trouble at all cost my guy.
",High,"['IF a person shows in a post a willingness to engage with strangers and share experiences, THEN extraversion is likely High because this indicates an openness to social interactions and new relationships.', 'IF a person shares excitement about catching up with friends and expresses eager anticipation for future gatherings, THEN extraversion is likely High because this enthusiasm reflects a desire for social connection and shared experiences.', 'IF a person expresses gratitude for their friends and emphasizes emotional connections in a lively tone, THEN extraversion is likely High because this reflects an engaged and sociable personality.', 'IF a person demonstrates eagerness and energy around celebrations and gatherings, THEN extraversion is likely High because this enthusiasm showcases a preference for social connectivity.']","['I am really happy I attended this event as it really exposed me to a lot of persons I have not seen for a while.', 'reconnecting with them really gladdens my heart.', 'Thank you guys.', 'A superlative birthday shout out to my you my guy! You have really done well in your career and I am so happy for you on this special occasion of yours.']",High,"{'Sociability': 1, 'Positive Emotions': 2, 'Energy/Activity': 1}",1
48,It feels so good to have the gang back together again! we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars xoxo we loved reliving the same excitement from when we were young ~ that was 13 years ago! :O &lt;3 P.S. no one noticed that my heel was starting to break...,"my darling, my dearest. I couldn't imagine life without you and your dimpled smiles and cuddles. when life gets tough, you're there for me and me for you. I feel so blessed that we found each other and that we get to share this adventure of life together. You've hit a quarter of a century and here's to many more. I love you, happy birthday! &lt;3",Low,"['IF a person shares excitement about catching up with friends and expresses eager anticipation for future gatherings, THEN extraversion is likely High because this enthusiasm reflects a desire for social connection and shared experiences.', 'IF a person expresses gratitude for their friends and emphasizes emotional connections in a lively tone, THEN extraversion is likely High because this reflects an engaged and sociable personality.', 'IF a person demonstrates eagerness and energy around celebrations and gatherings, THEN extraversion is likely High because this enthusiasm showcases a preference for social connectivity.', 'IF a person describes their enjoyment in group activities using exuberant language and vivid descriptions, THEN extraversion is likely High because this demonstrates a lively social spirit.']","['It feels so good to have the gang back together again! we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars xoxo.', 'I feel so blessed that we found each other and that we get to share this adventure of life together.', ""You've hit a quarter of a century and here's to many more. I love you, happy birthday!"", 'we had a lush dinner at Il Michelangelo and won a few games of bowling.']",High,"{'Positive Emotions': 2, 'Energy/Activity': 2}",0
50,"What a blast from the past it was last night!   50 years since we all left Morgan and went out into the big wide world.   It was amazing to see some of the old faces, some I barely recognised while with others we went straight back to third year French class!  Awesome to catch up with Brucie, Govie and Tich, but sobering to hear about those who are no longer with us.   Be grateful for every day.","Woo hoo!  Bill is 70!   How did I come to be married to such an old man???   Thank you for putting up with me for all these years and am looking forward to celebrating with you tonight.  Play your cards right - I might just have a wee surprise for you later on!  In the meantime enjoy your cake, it's your favourite!",Low,"['IF a person expresses nostalgia and introspection in their posts, focusing on past experiences rather than current social experiences, THEN extraversion is likely Low because this suggests a preference for solitude or reserved reflections rather than active engagement with others.', 'IF a person shares excitement about catching up with friends and expresses eager anticipation for future gatherings, THEN extraversion is likely High because this enthusiasm reflects a desire for social connection and shared experiences.', 'IF a person describes their enjoyment in group activities using exuberant language and vivid descriptions, THEN extraversion is likely High because this demonstrates a lively social spirit.']","['What a blast from the past it was last night! 50 years since we all left Morgan and went out into the big wide world.', 'Awesome to catch up with Brucie, Govie and Tich.', 'Woo hoo! Bill is 70!']",Moderate,"{'Warmth': 1, 'Positive Emotions': 1, 'Energy/Activity': 1}",0
51,"Nothing like catching up with the people who knew you way back when life was all about playground games and ice cream. Tonight was full of laughter, nostalgia, and stories that makes sense ti us. So grateful for these lifelong friendships that pick up right where we left off, no matter how long it's been. Love childhood memories.","Happy birthday to my fav person in this whole world. I'm so lucky to walk through life with you side by side. You bring so much joy, laughter, and love into my life every day. Cheers to another year of adventures, growth, and amazing memories together. Love you more than words could explain. #Happy birthday ",High,"['IF a person expresses gratitude for their friends and emphasizes emotional connections in a lively tone, THEN extraversion is likely High because this reflects an engaged and sociable personality.', 'IF a person shows in a post a willingness to engage with strangers and share experiences, THEN extraversion is likely High because this indicates an openness to social interactions and new relationships.', 'IF a person expresses nostalgia and introspection in their posts, focusing on past experiences rather than current social experiences, THEN extraversion is likely Low because this suggests a preference for solitude or reserved reflections rather than active engagement with others.']","[""I'm so lucky to walk through life with you side by side. You bring so much joy, laughter, and love into my life every day."", 'Nothing like catching up with the people who knew you way back when life was all about playground games and ice cream.', 'Love childhood memories.']",Moderate,"{'Positive Emotions': 1, 'Sociability': 1, 'Warmth': 1}",0
