p,post1,post2,true_label,matched_rules,matched_behaviours,pred_rule_based,category_counts,score_rules
11,"Hey guys!!!
guess who we have here today???

My childhood friends came over. Oh my God, i have really missed them, i saw them last about 8 years ago but we've always been in communication. I'm so happy to see them and i can't wait to update you guys on the plans we have to catch up. 
Stay tuned!","Happy birthday to the love of my life. I can't imagine what my life could have been without you, you brought colors into my life. On this big day of yours, i wish you heavens choicest blessings and i pray all your hear desires are granted. I love you so much and i hope i make you happy as much as you make me",Low,"['IF a person expresses excitement about reuniting with friends and reflects on past connections, THEN extraversion is likely High as it signifies strong social ties and enthusiasm for social interaction.', 'IF a person shares their feelings of love and appreciation openly towards another person, THEN extraversion is likely High as it indicates a comfort in social expressions and connections.']","[""I have really missed them, i saw them last about 8 years ago but we've always been in communication."", ""I can't imagine what my life could have been without you, you brought colors into my life.""]",High,{'Uncategorized': 2},0
12,"Had a great catch up with my old school pals. 
Dinner was lovely and lots of laughs and drinks as usual! Always great to see them and amazing that we are all still friends after over 30 years.
Can't wait until the next one in December . Hope everyone can make it as it's going to be a special trip!","Wishing you the happiest of birthdays. You deserve to have the best day!
Thanks for being the most amazing and supportive partner.
We all appreciate everything you do for us .
We hope you love your surprise party .. you won't read this until after , so it's safe to write this :-) Lots of love ...",Moderate,"['IF a person talks about having a great time with friends and expresses excitement for future gatherings, THEN extraversion is likely High because this indicates enjoyment of social interactions.', 'IF a person expresses appreciation and love for friends or partners and acknowledges their efforts, THEN extraversion is likely high as this reflects strong social connections and engagement.']","[""Had a great catch up with my old school pals. Dinner was lovely and lots of laughs and drinks as usual! Can't wait until the next one in December."", 'Wishing you the happiest of birthdays. You deserve to have the best day! Thanks for being the most amazing and supportive partner.']",High,{'Uncategorized': 2},0
13,I hung out with my best friend when I was a teenager.   We were in San Diego in a rented condo.  We drank and danced to 80s music!  I kicked her butt in air hockey and we went to the zoo.  Shout out to Dassi.  I love you! Cant wait to do it again!  Let's go whale watching next time.,"Happy Birthday my Kub.  I love you so much and am praying that God blesses you with peace and happiness this year.  I know God is good, he brought me to you.   You are the best thing that has ever happened to me.  I pray for many more years together.  Love your Kewgar.  Happy Birthday my rub.",Moderate,"['IF a person expresses excitement about future activities with friends, THEN extraversion is likely High because this reflects a desire for social interaction and shared experiences.', 'IF a person demonstrates affection and appreciation for their close relationships, THEN extraversion is likely High as it indicates a strong emotional connection with others.']","[""Cant wait to do it again! Let's go whale watching next time."", 'I love you so much and am praying that God blesses you with peace and happiness this year.']",High,{'Uncategorized': 2},0
14,"Times Like This??Life can be complicated, but my people make it all worth it. My loved ones are what keep me going. Whether we go for drinks, go out to eat, or are just kicked back smoking and talking. I don't know where I would be without them. I'm so blessed to be able to call you guys my family. All glory to God.",HAPPY BIRTHDAY BABYGIRL????I am so proud of you for making it another year. Even when times are tough you always keep that spark. I love you so much. You really show me what real love is. I don't know where I'd be without you. Another year and forever to go for us baby. I love you so much and I'm so blessed to have you.,High,"['IF a person expresses strong appreciation for their friends and family, THEN extraversion is likely High because this reflects a positive orientation towards social connections.', 'IF a person shares heartfelt messages to celebrate others, showing love and appreciation, THEN extraversion is likely High as this indicates an emotional engagement with others.']","[""My loved ones are what keep me going. I'm so blessed to be able to call you guys my family."", ""I am so proud of you for making it another year. I love you so much and I'm so blessed to have you.""]",High,{'Uncategorized': 2},1
15,"Just got back from a reunion with some friends from back home! These guys always had my back, except when it comes to telling me I'm any good at bowling or mini golf :0 Then again, the drinks probably messed my aim up a litttle bit. Hope to see you guys soon!! Keep it real @xComedyCheesex @Crazygamer05 @7evenup","To this beautiful girl who was a stranger up until 10 months ago, happy birthday my love, I hope that we can spend many more together! P.S. Don't tell anyone I forgot the cake and had to ask you to bake us another one to save myself from the embarassment. Love you lots! Have the best birthday ever &lt;3",High,"['IF a person expresses happiness about social gatherings and shows appreciation for friends, THEN extraversion is likely High because this reflects a strong engagement in social relationships.', 'IF a person celebrates and expresses affection towards someone significant in their life, THEN extraversion is likely High because this reflects the ability to connect deeply with others.']","['Just got back from a reunion with some friends from back home! These guys always had my back.', 'To this beautiful girl who was a stranger up until 10 months ago, happy birthday my love, I hope that we can spend many more together!']",High,{'Uncategorized': 2},1
16,"went to a great birthday party today at the drummond park animal experience
centre with ash, jen, jodie jake, alex and all the rest of the crew.  loved watching the
monkeys antics.  the lion cubs were so cute.  alex ate too much cake and looked alittle
green jake punched him in the stomach to sicee if he could make him sick ..","wow!  another landmark birthday.  we are all so looking forward to your birthday
bash at Fisher's restaurant.  can't believe you've come this far despite all the
hoops you've had to jump through in the past few years,  what an achievement
well done you.  I know you said no presents but well suspect there may still be one or two surprises",Low,"['IF a person expresses excitement about social events and gatherings with friends, THEN extraversion is likely High because this indicates a strong desire for social interaction.', 'IF a person shares positive and enthusiastic comments about celebrating others and upcoming events, THEN extraversion is likely High because it shows an eagerness to connect socially.']","['went to a great birthday party today at the drummond park animal experience centre with ash, jen, jodie jake, alex and all the rest of the crew.', ""wow! another landmark birthday. we are all so looking forward to your birthday bash at Fisher's restaurant.""]",High,{'Uncategorized': 2},0
17,"Finally! The stars aligned and we were able to go out together! What a wild time we've had, you would think that we were in 2004 living our best life at XXX university! The venue was just perfect, and by the look of the videos, despite turning 40 we can still bust a move like when we were 20! ","My darling partner, wishing you the best birthday ever (yet!). Just like fine wine you've aged amazingly well, the salt and pepper look really becomes you! I hope you will enjoy the celebrations we planned for you today, fear not we'll keep it low key and definitely not party like we did for your thirtieth!",High,"['IF a person expresses excitement about spending time with friends and reminiscing on good times, THEN extraversion is likely High because this shows a preference for social interaction.', 'IF a person shares a positive sentiment regarding celebrations and gatherings, THEN extraversion is likely High because it indicates a tendency to enjoy social events.', 'IF a person mentions dancing or enjoying nightlife, THEN extraversion is likely High because it reflects a love for active social situations.']","[""What a wild time we've had, you would think that we were in 2004 living our best life at XXX university!"", 'I hope you will enjoy the celebrations we planned for you today.', 'despite turning 40 we can still bust a move like when we were 20!']",High,{'Uncategorized': 3},1
18,"School reunion gathering, fun night with all. Lots of laughs and embarrassing stories which may or may not have been true. It was great to catch up with everyone again after so long. Let's not leave it so long next time. Here's to being not to old to dance the night away in true school disco style.","He has finally made it another year older. I don't know how he has reached this great milestone—happy Birthday to the three-score and ten-year-old man I love. It would not be your birthday without a post like this. Your turn next to embarrass me. Here to cake, fizz and a fun-filled day of surprises.",Low,"['IF a person expresses enjoyment from social gatherings and reminiscing with others, THEN extraversion is likely High because this reflects an eagerness to socialize and connect.', 'IF a person mentions having fun and enjoying laughter in a social setting, THEN extraversion is likely High because this indicates a preference for social interactions.', 'IF a person describes celebrating others’ milestones with enthusiasm, THEN extraversion is likely High because this reflects a joy in social celebratory moments.', 'IF a person looks forward to fun activities with others, THEN extraversion is likely High because this indicates a desire to engage socially.']","['It was great to catch up with everyone again after so long.', 'Lots of laughs and embarrassing stories which may or may not have been true.', 'happy Birthday to the three-score and ten-year-old man I love.', 'Here to cake, fizz and a fun-filled day of surprises.']",High,{'Uncategorized': 4},0
19,"So exciting to catch up with everyone! Being in our thirties means meeting up takes at least ten conversations about the event, at least one cancellation, minimum two babies and a stray husband. Glad this one made it out of the group chat. To next time; hopefully it doesn't take eight months ;)","Turning 30 has never looked better. Spending our twenties together was incredible; the highs, the lows, but most importantly being with you. So excited to spend the rest of my life with you. Happy birthday to the love of my life. You have changed my life in the most incredible way and you are so special to me. Cheers to my favourite person. I love you.",Moderate,"['IF a person expresses excitement about social gatherings and reconnecting with friends, THEN extraversion is likely High because this reflects a strong enjoyment of social interactions.', 'IF a person shows enthusiasm and affection towards significant others and emphasizes togetherness, THEN extraversion is likely High because this indicates a strong connection to people and social engagement.']","['So exciting to catch up with everyone!', 'So excited to spend the rest of my life with you.']",High,{'Uncategorized': 2},0
20,"Wow. Having a great time catching up with old childhood friends after over 50 years! We haven't changed a bit ????.  Other than having several marriages, 18 children and 7 grandchildren between us. Life has definitely been a journey and pretty good to all of us ??. Lets not leave it another 50 years to catch up ??",Happy Birthday to this amazing man who I'm so proud to call my husband and father of my chidren. Hope you have an absolutely brilliant day and so glad i get to share it with you. You're definitely like a fine wine and get better and better with each passing year. All my love forever and always ?,High,"['IF a person expresses joy in reconnecting with old friends and values social interactions, THEN extraversion is likely High because it shows a preference for socializing and enjoying relationships.', 'IF a person expresses happiness and pride in sharing experiences with loved ones, THEN extraversion is likely High because it indicates a fondness for social connections and communal experiences.']","['Wow. Having a great time catching up with old childhood friends after over 50 years!', ""Happy Birthday to this amazing man who I'm so proud to call my husband and father of my children.""]",High,{'Uncategorized': 2},1
21,"Good times with old friends! Great catch up and a nostalgic trip down memory lane with childhood pals. Food, drinks, music, games and great chat! Venue was great too with great service, would highly recommend. Thanks to all for coming. Should make this a regular thing, so heres to the next one!","A very happy birthday to my incredible wife! you are the most loving, strong and inspirational person that i know, and i am privileged to have you in my life. Congratulations on all that you have achieved and your recent success, long may it continue. thanks for many memories and look forward to creating many more with you.",Low,"['IF a person expresses enjoyment from spending time with a group of friends in a social setting, THEN extraversion is likely High because it shows they value social interaction.', 'IF a person indicates a desire to continue social gatherings and connection with others, THEN extraversion is likely High as this indicates they seek out social opportunities.', 'IF a person acknowledges and expresses appreciation for relationships and shared experiences, THEN extraversion is likely High because this reflects their involvement with others.']","['Good times with old friends! Great catch up and a nostalgic trip down memory lane with childhood pals.', 'Should make this a regular thing, so heres to the next one!', 'thanks for many memories and look forward to creating many more with you.']",High,{'Uncategorized': 3},0
22,"It had been a long time coming, I met my childhood friends after nearly 10 years. We certainly had plenty of banter and catch up talk to go through. It is amazing how we have all gone down different routes yet have had similar childhood experiences. It was also interesting how our personality traits are still noticeable from all that time ago. ",Happy Birthday! Many happy returns and I hope you have a wonderful dream fulled day! Looking forward to going out to celebrate your Birthday. Hope you liked all your presents. I am sure it will be a day to remember with all the celebrations. Love you loads and wishing you all the best. ,Low,"['IF a person expresses excitement about reuniting with friends and reflects positively on the experiences shared, THEN extraversion is likely High because this indicates a strong preference for social interaction and connection.', ""IF a person shows enthusiasm about celebrating friends' birthdays and expresses affection and joy, THEN extraversion is likely High because this highlights their enjoyment of social gatherings and connection with others.""]","['It had been a long time coming, I met my childhood friends after nearly 10 years.', 'Looking forward to going out to celebrate your Birthday. Hope you liked all your presents.']",High,{'Uncategorized': 2},0
23,An unforgettable day with childhood friends! A magical day reminicising together and catching up after so long. Doesn’t matter how long it’s been we all slot back together like no time has passed at all. Watching our kids play together and seeing the cycles of life begin all over again is so emotional. Love you all xx #westhillgang #pyegreenmassive #childhood #friends,"Happy Birthday to my best friend, the best husband and dad in the world! I’ve celebrated 13 of your birthdays with you and every day in between and for all the chats and hugs, the love, the tough times, it is never ever enough. I look forward to seeing you every morning, I can’t wait to see you after work every day. The love of my life, I am so in love with you. Happy Birthday, my love xxx",Low,"['IF a person expresses joy and sentimentality about spending time with friends and family, THEN extraversion is likely High because this indicates a preference for social interactions.', 'IF a person communicates warmth and affection towards friends or family, THEN extraversion is likely High because this shows comfort in close relationships.', 'IF a person looks forward to daily interactions with loved ones, THEN extraversion is likely High because this reflects an eagerness for social connections.']","['An unforgettable day with childhood friends! A magical day reminicising together and catching up after so long.', 'Happy Birthday to my best friend, the best husband and dad in the world!', 'I look forward to seeing you every morning, I can’t wait to see you after work every day.']",High,{'Uncategorized': 3},0
24,"Had the best time ca tching up with my chilidhood friends last night! It’s amazing how, despite t he years, we fall riight back into those silly jokes and shared memories. From playing games in the backyard to reminis cing about our wild adventures, it was a great reminder of the b onds that shaped us","Happy Birtihday to the love of my life! i’m so grateful for every moment we share together. You bring so mucih joy and laughter into my world. I can’t wait to celebrate you today and make more amazinng memories! Here’s to another year of love, adventure, and all your dreams coming true. You deserve the best!",High,"['IF a person expresses joy and excitement about spending time with friends or loved ones, THEN extraversion is likely High because this indicates a strong enjoyment of social interactions.', 'IF a person shows gratitude and appreciation for relationships, then extraversion is likely High as this reflects a strong connection to others.', 'IF a person talks about looking forward to celebrating occasions with loved ones, THEN extraversion is likely High since it shows enthusiasm for social gatherings.']","['Had the best time catching up with my childhood friends last night!', 'I’m so grateful for every moment we share together.', 'I can’t wait to celebrate you today and make more amazing memories!']",High,{'Uncategorized': 3},1
25,"Was lucky enough to recently meet up and have an amazing time catching up with old friends from school who I hadn't seen in years, these are the people who made my childhood and shaped me into the person i am now so to see them all again and share memories was unbelievable, hopefully do it again soon","Happy birthday to my amazing partner, hope you have an fantastic day, thank you for everything you have done for me since the first moment I met you and putting up with me all the time, wishing you an amazing day and I've got a lot planned that will hopefully give you the day you deserve and to spoil you ",Moderate,"['IF a person expresses joy and appreciation for spending time with friends, THEN extraversion is likely High because this indicates a strong preference for social interaction.', ""IF a person expresses excitement about plans for celebrating someone's birthday, THEN extraversion is likely High because this reflects enthusiasm for social gatherings.""]","[""Was lucky enough to recently meet up and have an amazing time catching up with old friends from school who I hadn't seen in years."", ""I've got a lot planned that will hopefully give you the day you deserve and to spoil you.""]",High,{'Uncategorized': 2},0
26,"Loved loved loved seeing these guys today…the original OG’s from way back when I still had a fringe, wore double denim and was reading Shout magazine. Wah life goes by so fast.
I’m so lucky to have these guys still in my life today, we need to make these meet ups a more regular thing!","Happy Birthday to our one and only, our jam in the sandwich… have the best day. Me and the boys will be on our best behaviour today so get some rest and do something you enjoy. We love you along with everyone else who knows you. Wishing you the best of health wealth and happiness.",High,"['IF a person expresses happiness about spending time with friends and emphasizes the importance of social connections, THEN extraversion is likely High because this reflects a strong preference for social interactions.', 'IF a person mentions making plans for more regular meetups with friends, THEN extraversion is likely High because it indicates a desire for continued social engagement.', ""IF a person celebrates a friend's birthday with enthusiasm and expresses affection, THEN extraversion is likely High because it reflects strong social bonds and enjoyment in celebrating with others."", 'IF a person expresses wishes for happiness and well-being for others in a social context, THEN extraversion is likely High because it shows care and connection to social relationships.']","['Loved loved loved seeing these guys today…the original OG’s from way back when I still had a fringe.', 'we need to make these meet ups a more regular thing!', 'Happy Birthday to our one and only, our jam in the sandwich… have the best day.', 'Wishing you the best of health wealth and happiness.']",High,{'Uncategorized': 4},1
27,"After all these years it's very interesting seeing how everyone I grew up with has changed, it's almost as if I was talking to two different versions of people from parallel universes, one a complete immature and incompetent buffon, the other a sophisticated and well mannered individual. It's crazy how time flies!","From cheerleader to married, I'm so appreciative of all the things you have done for me, and our family. Helping us financially or help cope with illness, I knew I made the right decision engaging with a nurse.I'm so glad that you came into my life and that we'll one day exit together. Happy 26th birthday my love!",Low,"['IF a person reflects on their past friendships but does not express a strong desire to reconnect or socialize, THEN extraversion is likely Low because this indicates a lack of current social engagement.', 'IF a person focuses on gratitude towards a specific individual without mentioning broader social interactions or connections, THEN extraversion is likely Low as it shows limited social engagement outside of close relationships.']","[""After all these years it's very interesting seeing how everyone I grew up with has changed..."", ""I'm so appreciative of all the things you have done for me, and our family.""]",Low,{'Uncategorized': 2},1
28,My oldest and dearest friends gathered at the weekend to celebrate 30 years since leaving school. Much laughing and getting over how much we had all aged. Looking back at our old school photos was hilarious. Some of us didn't even recognise ourselves. We had such a good time that we decided to make this an annual event ,The most important person in my life achieves a milestone birthday today. Congratulations on your 50th and may we share many more happy years together. Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis and keep smiling. These can be the best years of life with the right attitude. Get writing that bucket list and let's see the world ticking them off.,Low,"['IF a person shares positive experiences with friends and indicates that they had a lot of fun together, THEN extraversion is likely High because this shows enjoyment of social interactions.', 'IF a person expresses enthusiasm for celebrating milestones and making plans to do things together in the future, THEN extraversion is likely High because this reflects a desire for social engagement and connection.']","['Much laughing and getting over how much we had all aged. We had such a good time that we decided to make this an annual event.', ""Congratulations on your 50th and may we share many more happy years together. Get writing that bucket list and let's see the world ticking them off.""]",High,{'Uncategorized': 2},0
29,"After all this time , the 5 of us still have our meet ups!  We just carry on chatting as though  we met yesterday and it's not just a yearly event. Great friends,  really lucky to be still in touch .
Luckily we're all in Good health... apart from a few old age creaks and cracks.
Already planned next year venue.","Well the next year is upon us! Yep you're having another birthday... watch out for an influx of children later , and be prepared for a lot of noise.
Just because you're a year older,  doesn't mean you can get a quiet life!
Glad you're my husband...
Happy birthday xxxx  and many more  to come xxxx",Moderate,"['IF a person expresses enjoyment in maintaining long-term friendships and regular gatherings, THEN extraversion is likely High because it indicates social engagement and connection.', 'IF a person refers to social celebrations and the joy of being around others, THEN extraversion is likely High because it reflects enthusiasm for social interactions.']","['After all this time, the 5 of us still have our meet ups! We just carry on chatting as though we met yesterday.', ""Just because you're a year older, doesn't mean you can get a quiet life! Glad you're my husband... Happy birthday xxxx""]",High,{'Uncategorized': 2},0
30,"What a weekend we have just had catching up with my childhood friends. The sun made a special appearance for us and it felt like the gods were looking out for us!

We ate, drank, laughed and shopped our hearts out.

Thank you for this special time together and can’t wait to do this again ????????","Happy birthday to you, my wonderful husband. Can’t wait to shower you with your gifts and take you out and celebrate you. We will go to your favourite restaurant ??

Congratulations ?? on this your special birthday ?? ?? let’s have lots of funnnnn!!

Love you very much, see you later my darling xxxxx",Low,"['IF a person expresses joy and excitement about social interactions and celebrations, THEN extraversion is likely High because this indicates a strong enjoyment of being with others.', ""IF a person speaks enthusiastically about celebrating someone's special occasion and shows eagerness for social activities, THEN extraversion is likely High because it reflects a desire for social engagement and interaction.""]","['What a weekend we have just had catching up with my childhood friends... Thank you for this special time together and can’t wait to do this again.', 'Happy birthday to you, my wonderful husband... Can’t wait to shower you with your gifts and take you out and celebrate you.']",High,{'Uncategorized': 2},0
