p,post1,post2,true_label,matched_rules,matched_behaviours,pred_rule_based,category_counts,score_rules
43,"Good to finally get back together with the crew haha, been a long time coming but definitely worth the wait. All those memories, all the good times and the best part about it, we get to recreate those memories and relive them every time we talk about them. Good to see everytime. Until the next time!","Happy birthday to the most gorgeous girl i've ever laid eyes on in my entire life. I always felt as though i was missing something in life, and now that i've found you i finally feel whole. I hope you have the best day and i hope you get everything you want out of life. Love you. I'll be raising a glass today, To more happiness and more memories!",Low,"['IF a person discusses having fun while catching up with friends and expresses a desire to do so regularly, THEN extraversion is likely High because it demonstrates enjoyment of social gatherings and anticipation for future interactions.', 'IF a person expresses gratitude and affection publicly towards their partner and shares excitement about celebrations, THEN extraversion is likely High because it shows openness in sharing personal relationships in a social context.', 'IF a person emphasizes fun, laughter, and excitement when recounting a recent gathering with friends, THEN extraversion is likely High because it shows engagement and enjoyment of social circumstances.']","['Good to finally get back together with the crew haha, been a long time coming but definitely worth the wait.', ""Happy birthday to the most gorgeous girl i've ever laid eyes on in my entire life. I hope you have the best day and i hope you get everything you want out of life."", 'the best part about it, we get to recreate those memories and relive them every time we talk about them.']",High,"{'Sociability': 2, 'Warmth': 1}",0
44,"How time surely flies meeting up with my old class for 08” has brought back so many good memories and some much nostalgia but glad today we are here together again and making more new memories. Growing up we always talked about this moment and how memorable it would be to be able to actually do after 10 years feels so surreal, am glad we meet so many years ago wouldn’t ask for more # when friends become family ????",when we meet online a few ago i never would imagined we would be celebrating your 34th  birthday together in this moment. I wish you many more birthdays ahead and wanted to let you know you are truly loved and appreciated everyday you bring love and warmth into our lives i could not ask for more. Many this birthday be everything you wish for and more and hope you age gracefully and we will celebrate many more birthdays together ??????????,Low,"['IF a person reminisces about quiet evenings spent with a small group and emphasizes the food over social interactions, THEN extraversion is likely Low because this suggests a preference for intimate, non-intense social settings.', 'IF a person expresses a more subdued tone and lacks enthusiasm when discussing their social life, THEN extraversion is likely Low because it suggests a disinterest in active socializing.']","['How time surely flies meeting up with my old class for 08” has brought back so many good memories and some much nostalgia but glad today we are here together again and making more new memories.', 'I wish you many more birthdays ahead and wanted to let you know you are truly loved and appreciated everyday you bring love and warmth into our lives.']",Low,{'Sociability': 2},1
45,"I visited some of my childhood friends that I haven't seen in many years. We reminisced about all of the good times we experienced together and had a fun time for many hours down at the local bar. I talked with many friends who I had even forgot existed, but we sat down at remembered many moments we shared together.",Happy birthday to my significant other. They are such an amazing person and I am glad to have spent the last few years of my life with them. I am already looking forward to spending the future and hopefully the rest of my life with them. We have already spent so many good moments together.,Moderate,"['IF a person reminisces about quiet evenings spent with a small group and emphasizes the food over social interactions, THEN extraversion is likely Low because this suggests a preference for intimate, non-intense social settings.', ""IF a person highlights their partner's qualities in a subdued tone while wishing them happy birthday, THEN extraversion is likely Low because it may indicate a lack of expressive enthusiasm in their social interactions.""]","['We reminisced about all of the good times we experienced together and had a fun time for many hours down at the local bar.', 'Happy birthday to my significant other. They are such an amazing person and I am glad to have spent the last few years of my life with them.']",Low,"{'Sociability': 1, 'Warmth': 1}",0
46,"Such a crazy time with my bro from childhood. We got to this house party which was full of vibes. From the time we got there we knew it was going to be special. The decoration on the house was amazing. Massive shout out to whoever made the ribs, chicken wings and burgers - 10/10. Music was on point, dancing was on point too. We need to do this again.","Just want to send a special happy birthday to my wife - my best friend, my advisor, my partner in crime and in love. Your patience, kind heart, focus, intelligence and your resilience in the face of life's obstacles makes me so lucky to be called your husband. To witness and stand by the woman you've grown into is amazing. I look forward to celebrating many more birthdays with you. Happy birthday my love. ",Moderate,"['IF a person discusses having fun while catching up with friends and expresses a desire to do so regularly, THEN extraversion is likely High because it demonstrates enjoyment of social gatherings and anticipation for future interactions.', 'IF a person expresses gratitude and affection publicly towards their partner and shares excitement about celebrations, THEN extraversion is likely High because it shows openness in sharing personal relationships in a social context.', 'IF a person emphasizes fun, laughter, and excitement when recounting a recent gathering with friends, THEN extraversion is likely High because it shows engagement and enjoyment of social circumstances.']","['Such a crazy time with my bro from childhood. We got to this house party which was full of vibes... We need to do this again.', 'Just want to send a special happy birthday to my wife - my best friend... I look forward to celebrating many more birthdays with you.', 'The decoration on the house was amazing. Massive shout out to whoever made the ribs, chicken wings and burgers - 10/10. Music was on point, dancing was on point too.']",High,"{'Sociability': 2, 'Warmth': 1}",0
47,I am really happy I attended this event as it really exposed me to a lot of persons I have not seen for a while. I was able to catch on things I have missed about my guys and reconnecting with them really gladdens my heart. I will quickly connect them on all social media network to sustain the relationship so as not to lose. Thank you guys.,"A superlative birthday shout out to my you my guy!
You have really done well in your career and I am so happy for you on this special occassion of yours. The Lord bless you real good brother.
I would have come around to say hello, but I am really busy right now.
Enjoy your day to the fullest and avoid trouble at all cost my guy.
",High,"['IF a person discusses having fun while catching up with friends and expresses a desire to do so regularly, THEN extraversion is likely High because it demonstrates enjoyment of social gatherings and anticipation for future interactions.', 'IF a person expresses gratitude and affection publicly towards their partner and shares excitement about celebrations, THEN extraversion is likely High because it shows openness in sharing personal relationships in a social context.', 'IF a person expresses a more subdued tone and lacks enthusiasm when discussing their social life, THEN extraversion is likely Low because it suggests a disinterest in active socializing.']","['I was able to catch on things I have missed about my guys and reconnecting with them really gladdens my heart.', 'A superlative birthday shout out to my you my guy! You have really done well in your career and I am so happy for you on this special occasion of yours.', 'I would have come around to say hello, but I am really busy right now.']",Moderate,"{'Sociability': 2, 'Warmth': 1}",0
48,It feels so good to have the gang back together again! we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars xoxo we loved reliving the same excitement from when we were young ~ that was 13 years ago! :O &lt;3 P.S. no one noticed that my heel was starting to break...,"my darling, my dearest. I couldn't imagine life without you and your dimpled smiles and cuddles. when life gets tough, you're there for me and me for you. I feel so blessed that we found each other and that we get to share this adventure of life together. You've hit a quarter of a century and here's to many more. I love you, happy birthday! &lt;3",Low,"['IF a person discusses having fun while catching up with friends and expresses a desire to do so regularly, THEN extraversion is likely High because it demonstrates enjoyment of social gatherings and anticipation for future interactions.', 'IF a person expresses gratitude and affection publicly towards their partner and shares excitement about celebrations, THEN extraversion is likely High because it shows openness in sharing personal relationships in a social context.', 'IF a person emphasizes fun, laughter, and excitement when recounting a recent gathering with friends, THEN extraversion is likely High because it shows engagement and enjoyment of social circumstances.']","['It feels so good to have the gang back together again! we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars xoxo', ""I feel so blessed that we found each other and that we get to share this adventure of life together. You've hit a quarter of a century and here's to many more. I love you, happy birthday! &lt;3"", 'we loved reliving the same excitement from when we were young ~ that was 13 years ago! :O']",High,"{'Sociability': 2, 'Warmth': 1}",0
49,"Saw one of my very good friends today! It was quite nostalgic; all those laughter and stories we never get to tell anyone else. He began kidding around and it was like, no time had elapsed and we were back in our childhood or teenage years telling stories of the places we used to hang around. One thing I’ve always grown to appreciate is the ability of friends to know you when you were still young and still support you to date. Thank you to people like this and for creating so many more wonderful memories! Cheers to the uncovered moments.  #Tbt #blessedfriends ","It is another great day for the love of my life, Happy Birthday to you! Today i celebrate you. You always bring so much joy and happiness in to my life, not to mention the patient and constant support. Thanks for every day, all the fun we have, the trips we take, the moments that matters to each of us. Happy anniversary to us yet again, Cheers to many more impressive years together by our side. Happy birthday to you and lots of happiness that you will be showered with today! #BirthdayWishes #BirthdayBoy ",Moderate,"['IF a person reminisces about quiet evenings spent with a small group and emphasizes the food over social interactions, THEN extraversion is likely Low because this suggests a preference for intimate, non-intense social settings.', ""IF a person emphasizes their partner's qualities in a subdued tone while wishing them happy birthday, THEN extraversion is likely Low because it may indicate a lack of expressive enthusiasm in their social interactions.""]","['It was quite nostalgic; all those laughter and stories we never get to tell anyone else.', 'You always bring so much joy and happiness in to my life, not to mention the patient and constant support.']",Low,"{'Sociability': 1, 'Uncategorized': 1}",0
50,"What a blast from the past it was last night!   50 years since we all left Morgan and went out into the big wide world.   It was amazing to see some of the old faces, some I barely recognised while with others we went straight back to third year French class!  Awesome to catch up with Brucie, Govie and Tich, but sobering to hear about those who are no longer with us.   Be grateful for every day.","Woo hoo!  Bill is 70!   How did I come to be married to such an old man???   Thank you for putting up with me for all these years and am looking forward to celebrating with you tonight.  Play your cards right - I might just have a wee surprise for you later on!  In the meantime enjoy your cake, it's your favourite!",Low,"['IF a person discusses having fun while catching up with friends and expresses a desire to do so regularly, THEN extraversion is likely High because it demonstrates enjoyment of social gatherings and anticipation for future interactions.', 'IF a person expresses gratitude and affection publicly towards their partner and shares excitement about celebrations, THEN extraversion is likely High because it shows openness in sharing personal relationships in a social context.', 'IF a person emphasizes fun, laughter, and excitement when recounting a recent gathering with friends, THEN extraversion is likely High because it shows engagement and enjoyment of social circumstances.']","['It was amazing to see some of the old faces, some I barely recognised while with others we went straight back to third year French class.', 'Thank you for putting up with me for all these years and am looking forward to celebrating with you tonight.', 'Woo hoo! Bill is 70! ... am looking forward to celebrating with you tonight.']",High,"{'Sociability': 2, 'Warmth': 1}",0
51,"Nothing like catching up with the people who knew you way back when life was all about playground games and ice cream. Tonight was full of laughter, nostalgia, and stories that makes sense ti us. So grateful for these lifelong friendships that pick up right where we left off, no matter how long it's been. Love childhood memories.","Happy birthday to my fav person in this whole world. I'm so lucky to walk through life with you side by side. You bring so much joy, laughter, and love into my life every day. Cheers to another year of adventures, growth, and amazing memories together. Love you more than words could explain. #Happy birthday ",High,"['IF a person discusses having fun while catching up with friends and expresses a desire to do so regularly, THEN extraversion is likely High because it demonstrates enjoyment of social gatherings and anticipation for future interactions.', 'IF a person expresses gratitude and affection publicly towards their partner and shares excitement about celebrations, THEN extraversion is likely High because it shows openness in sharing personal relationships in a social context.', 'IF a person emphasizes fun, laughter, and excitement when recounting a recent gathering with friends, THEN extraversion is likely High because it shows engagement and enjoyment of social circumstances.']","['Tonight was full of laughter, nostalgia, and stories that makes sense to us.', ""Happy birthday to my fav person in this whole world. I'm so lucky to walk through life with you side by side."", 'You bring so much joy, laughter, and love into my life every day.']",High,"{'Sociability': 2, 'Warmth': 1}",1
52,it been a long time and it has been so long we see each other since childhood i moved house and left my day ones and now it is an opportunity to meet with them again we have gone through high school and tertiary institution and everybody is happy seeing each other yeah everyone is happy to meet each other and so everyone is with their family. what a joy to meet again,happy birthday to the best friends i ever had today is a special day for you and i am happy and felicitate you on your day. long life and prosperity. what a wonderful day for you as you have been a wonderful friend it is a pleasure to share this day with you. may your heart be filled with joy and your face with smile and your day with happiness and your mind with peace,Low,"['IF a person discusses having fun while catching up with friends and expresses a desire to do so regularly, THEN extraversion is likely High because it demonstrates enjoyment of social gatherings and anticipation for future interactions.', 'IF a person expresses gratitude and affection publicly towards their partner and shares excitement about celebrations, THEN extraversion is likely High because it shows openness in sharing personal relationships in a social context.', 'IF a person expresses joy during reflective memories without an overt excitement for new interactions, THEN extraversion is likely Low because it indicates a lean towards reflecting rather than actively participating in social events.']","['everyone is happy to meet each other and so everyone is with their family. what a joy to meet again', 'happy birthday to the best friends i ever had today is a special day for you and i am happy and felicitate you on your day.', 'it has been so long we see each other since childhood i moved house and left my day ones']",Moderate,"{'Sociability': 2, 'Warmth': 1}",0
53,"As I sit with my childhood friends, the years seem to melt away. The familiar banter, the inside jokes that we’ve carried like treasures through the years, and the way we all seem to pick up right where we left off—it’s like time stands still. I catch myself laughing more freely, feeling that easy comfort I once did when the world seemed so simple. There’s something about being with people who know you in your purest form, before the world shaped you in its various ways.

The conversation flows from old memories—those endless summer days, the mischief we got into, the places we’d hide out—and then shifts to where life has taken us. There’s a warmth in seeing how far we’ve all come, and yet, we’re still those same people at our core. It’s a reminder of roots, of the strength and depth of bonds that time and distance can never fully sever. Even as we talk about new chapters and changes, I realize how much of my past is written in the pages of these friendships.

It feels like being wrapped in a blanket of shared history, and for a moment, I feel grounded again—anchored in who I was, who I am, and who I will always be to these people. The laughter, the ease, the nostalgia—it’s all a kind of reminder that some things, like friendship, never truly change.","Another year with you feels like a gift I get to unwrap every single day. Watching you grow, laugh, and be the incredible person you are fills me with so much pride and gratitude. You are my heart, my best friend, and the person who makes everything brighter just by being you. ??

Thank you for the countless memories we’ve already made and the many more to come. Here’s to celebrating you today (and always), to all your dreams coming true, and to the endless adventures ahead. I’m beyond lucky to walk through life with you by my side. ????

You deserve all the happiness in the world, today and always. I love you more than words could ever say. ?? #BirthdayQueen/King #LuckyToCallYouMine",Moderate,"['IF a person reminisces about quiet evenings spent with a small group and emphasizes the food over social interactions, THEN extraversion is likely Low because this suggests a preference for intimate, non-intense social settings.', 'IF a person reflects on their past experiences and emphasizes changes rather than the enjoyment of current social situations, THEN extraversion is likely Low because this shows a tendency to focus on personal introspection rather than engagement with others.', ""IF a person highlights their partner's qualities in a subdued tone while wishing them happy birthday, THEN extraversion is likely Low because it may indicate a lack of expressive enthusiasm in their social interactions."", 'IF a person expresses joy during reflective memories without an overt excitement for new interactions, THEN extraversion is likely Low because it indicates a lean towards reflecting rather than actively participating in social events.']","['I catch myself laughing more freely, feeling that easy comfort I once did when the world seemed so simple.', 'Even as we talk about new chapters and changes, I realize how much of my past is written in the pages of these friendships.', 'Another year with you feels like a gift I get to unwrap every single day.', 'It feels like being wrapped in a blanket of shared history, and for a moment, I feel grounded again.']",Low,"{'Sociability': 3, 'Warmth': 1}",0
54,"so after an exciting wait - we finally all met up , Parsons meads Class of 1987. It had been a while and now we all had a few more wrinkles and grey hairs. The room was full of laughter and hugs and kisses as we all remembered the school days. we had a laugh and caught up with all the news about our families and planned the next catch up.
","So my darling hubbie, the big day has come - the big 50. Half a century , wow who would have thought it. We have know each other for 33 years of that time, where has it gone. A few more grey hairs and wrinkles between us but we have 2 lovely kids and a great family. Happy Birthday!",High,"['IF a person discusses having fun while catching up with friends and expresses a desire to do so regularly, THEN extraversion is likely High because it demonstrates enjoyment of social gatherings and anticipation for future interactions.', 'IF a person shares excitement about attending a reunion and highlights the fun and laughter involved, THEN extraversion is likely High because it indicates enjoyment in connecting with a larger group.', 'IF a person showcases enthusiastic language and emojis in posts about social gatherings and celebrations, THEN extraversion is likely High because it indicates eagerness to engage with others and enjoy shared experiences.', 'IF a person expresses gratitude and affection publicly towards their partner and shares excitement about celebrations, THEN extraversion is likely High because it shows openness in sharing personal relationships in a social context.']","['The room was full of laughter and hugs and kisses as we all remembered the school days.', 'It had been a while and now we all had a few more wrinkles and grey hairs.', 'So my darling hubbie, the big day has come - the big 50. Half a century , wow who would have thought it.', 'Happy Birthday!']",High,"{'Sociability': 2, 'Positive Emotions': 1, 'Warmth': 1}",1
55,"Highschool reunion! Had such a blast hanging out with these lovely people. Thank you Annie for organising and getting us all back together for such a fun and frivolous evening. Good food, excellent drinks and brilliant company. Would definitely recommend the venue we were hanging out in. And the theme was so much fun! I think we looked amazing in our fancy dress.","Congrats Jamie for surviving another year! It's definitely been a wild one between miving in, new job and adopting our first fur baby. I feel very lucky to be able to celebrate this birthday with you. Here we are enjoying dinner at the Sky Garden, picture taken by our lovely server for the evening. Can't wait to make more memories like this with you.",Moderate,"['IF a person shares excitement about attending a reunion and highlights the fun and laughter involved, THEN extraversion is likely High because it indicates enjoyment in connecting with a larger group.', 'IF a person shares energetic anecdotes about having a wild time at a social event, THEN extraversion is likely High because it reflects a lively participation in social activities.', 'IF a person expresses gratitude and affection publicly towards their partner and shares excitement about celebrations, THEN extraversion is likely High because it shows openness in sharing personal relationships in a social context.', 'IF a person emphasizes fun, laughter, and excitement when recounting a recent gathering with friends, THEN extraversion is likely High because it shows engagement and enjoyment of social circumstances.']","['Had such a blast hanging out with these lovely people.', ""It's definitely been a wild one between moving in, new job and adopting our first fur baby."", 'I feel very lucky to be able to celebrate this birthday with you.', 'Good food, excellent drinks and brilliant company.']",High,"{'Sociability': 2, 'Energy/Activity': 1, 'Warmth': 1}",0
