p,trait,true level,post 1,post 2,pred rules,experts-rules score,matched rules,matched behaviors,pred with few-shot,few-shot score,pred with zero-shot,zero-shot score
15,openness,High,"Just got back from a reunion with some friends from back home! These guys always had my back, except when it comes to telling me I'm any good at bowling or mini golf :0 Then again, the drinks probably messed my aim up a litttle bit. Hope to see you guys soon!! Keep it real @xComedyCheesex @Crazygamer05 @7evenup","To this beautiful girl who was a stranger up until 10 months ago, happy birthday my love, I hope that we can spend many more together! P.S. Don't tell anyone I forgot the cake and had to ask you to bake us another one to save myself from the embarassment. Love you lots! Have the best birthday ever &lt;3",High,1,"IF a person talks about attending a school reunion and expresses a desire to meet up again, THEN openness is likely High because this demonstrates an interest in maintaining and building social connections.",Just got back from a reunion with some friends from back home! Hope to see you guys soon!!,Moderate,0,High,1
15,openness,High,"Just got back from a reunion with some friends from back home! These guys always had my back, except when it comes to telling me I'm any good at bowling or mini golf :0 Then again, the drinks probably messed my aim up a litttle bit. Hope to see you guys soon!! Keep it real @xComedyCheesex @Crazygamer05 @7evenup","To this beautiful girl who was a stranger up until 10 months ago, happy birthday my love, I hope that we can spend many more together! P.S. Don't tell anyone I forgot the cake and had to ask you to bake us another one to save myself from the embarassment. Love you lots! Have the best birthday ever &lt;3",High,1,"IF a person implies that they are willing to attend and participate in spontaneous social events, like karaoke, in front of others despite feeling nervous, THEN openness is likely High because this suggests a readiness to engage in new and possibly challenging experiences.",the drinks probably messed my aim up a little bit.,Moderate,0,High,1
15,openness,High,"Just got back from a reunion with some friends from back home! These guys always had my back, except when it comes to telling me I'm any good at bowling or mini golf :0 Then again, the drinks probably messed my aim up a litttle bit. Hope to see you guys soon!! Keep it real @xComedyCheesex @Crazygamer05 @7evenup","To this beautiful girl who was a stranger up until 10 months ago, happy birthday my love, I hope that we can spend many more together! P.S. Don't tell anyone I forgot the cake and had to ask you to bake us another one to save myself from the embarassment. Love you lots! Have the best birthday ever &lt;3",High,1,"IF a person expresses that they appreciate long-standing friendships more than making new ones, THEN openness is likely Low because this reflects a tendency to value established connections over meeting new individuals.",These guys always had my back.,Moderate,0,High,1
17,openness,High,"Finally! The stars aligned and we were able to go out together! What a wild time we've had, you would think that we were in 2004 living our best life at XXX university! The venue was just perfect, and by the look of the videos, despite turning 40 we can still bust a move like when we were 20! ","My darling partner, wishing you the best birthday ever (yet!). Just like fine wine you've aged amazingly well, the salt and pepper look really becomes you! I hope you will enjoy the celebrations we planned for you today, fear not we'll keep it low key and definitely not party like we did for your thirtieth!",High,1,"IF a person expresses excitement about reuniting with friends and describes the experience as unforgettable in a post, THEN openness is likely High because this indicates a willingness to embrace new social interactions and emotional experiences.","What a wild time we've had, you would think that we were in 2004 living our best life at XXX university!",High,1,High,1
17,openness,High,"Finally! The stars aligned and we were able to go out together! What a wild time we've had, you would think that we were in 2004 living our best life at XXX university! The venue was just perfect, and by the look of the videos, despite turning 40 we can still bust a move like when we were 20! ","My darling partner, wishing you the best birthday ever (yet!). Just like fine wine you've aged amazingly well, the salt and pepper look really becomes you! I hope you will enjoy the celebrations we planned for you today, fear not we'll keep it low key and definitely not party like we did for your thirtieth!",High,1,"IF a person talks about attending a school reunion and expresses a desire to meet up again, THEN openness is likely High because this demonstrates an interest in maintaining and building social connections.",Finally! The stars aligned and we were able to go out together!,High,1,High,1
17,openness,High,"Finally! The stars aligned and we were able to go out together! What a wild time we've had, you would think that we were in 2004 living our best life at XXX university! The venue was just perfect, and by the look of the videos, despite turning 40 we can still bust a move like when we were 20! ","My darling partner, wishing you the best birthday ever (yet!). Just like fine wine you've aged amazingly well, the salt and pepper look really becomes you! I hope you will enjoy the celebrations we planned for you today, fear not we'll keep it low key and definitely not party like we did for your thirtieth!",High,1,"IF a person implies that they are willing to attend and participate in spontaneous social events, like karaoke, in front of others despite feeling nervous, THEN openness is likely High because this suggests a readiness to engage in new and possibly challenging experiences.",we can still bust a move like when we were 20!,High,1,High,1
20,openness,High,"Wow. Having a great time catching up with old childhood friends after over 50 years! We haven't changed a bit ????.  Other than having several marriages, 18 children and 7 grandchildren between us. Life has definitely been a journey and pretty good to all of us ??. Lets not leave it another 50 years to catch up ??",Happy Birthday to this amazing man who I'm so proud to call my husband and father of my chidren. Hope you have an absolutely brilliant day and so glad i get to share it with you. You're definitely like a fine wine and get better and better with each passing year. All my love forever and always ?,High,1,"IF a person expresses excitement about reuniting with friends and describes the experience as unforgettable in a post, THEN openness is likely High because this indicates a willingness to embrace new social interactions and emotional experiences.",Wow. Having a great time catching up with old childhood friends after over 50 years!,Moderate,0,High,1
20,openness,High,"Wow. Having a great time catching up with old childhood friends after over 50 years! We haven't changed a bit ????.  Other than having several marriages, 18 children and 7 grandchildren between us. Life has definitely been a journey and pretty good to all of us ??. Lets not leave it another 50 years to catch up ??",Happy Birthday to this amazing man who I'm so proud to call my husband and father of my chidren. Hope you have an absolutely brilliant day and so glad i get to share it with you. You're definitely like a fine wine and get better and better with each passing year. All my love forever and always ?,High,1,"IF a person talks about attending a school reunion and expresses a desire to meet up again, THEN openness is likely High because this demonstrates an interest in maintaining and building social connections.",Lets not leave it another 50 years to catch up.,Moderate,0,High,1
22,openness,Moderate,"It had been a long time coming, I met my childhood friends after nearly 10 years. We certainly had plenty of banter and catch up talk to go through. It is amazing how we have all gone down different routes yet have had similar childhood experiences. It was also interesting how our personality traits are still noticeable from all that time ago. ",Happy Birthday! Many happy returns and I hope you have a wonderful dream fulled day! Looking forward to going out to celebrate your Birthday. Hope you liked all your presents. I am sure it will be a day to remember with all the celebrations. Love you loads and wishing you all the best. ,Moderate,1,"IF a person expresses excitement about reuniting with friends and describes the experience as unforgettable in a post, THEN openness is likely High because this indicates a willingness to embrace new social interactions and emotional experiences.",I met my childhood friends after nearly 10 years... it was also interesting how our personality traits are still noticeable from all that time ago.,Moderate,1,High,0
22,openness,Moderate,"It had been a long time coming, I met my childhood friends after nearly 10 years. We certainly had plenty of banter and catch up talk to go through. It is amazing how we have all gone down different routes yet have had similar childhood experiences. It was also interesting how our personality traits are still noticeable from all that time ago. ",Happy Birthday! Many happy returns and I hope you have a wonderful dream fulled day! Looking forward to going out to celebrate your Birthday. Hope you liked all your presents. I am sure it will be a day to remember with all the celebrations. Love you loads and wishing you all the best. ,Moderate,1,"IF a person talks about attending a school reunion and expresses a desire to meet up again, THEN openness is likely High because this demonstrates an interest in maintaining and building social connections.",Looking forward to going out to celebrate your Birthday.,Moderate,1,High,0
23,openness,Moderate,An unforgettable day with childhood friends! A magical day reminicising together and catching up after so long. Doesn’t matter how long it’s been we all slot back together like no time has passed at all. Watching our kids play together and seeing the cycles of life begin all over again is so emotional. Love you all xx #westhillgang #pyegreenmassive #childhood #friends,"Happy Birthday to my best friend, the best husband and dad in the world! I’ve celebrated 13 of your birthdays with you and every day in between and for all the chats and hugs, the love, the tough times, it is never ever enough. I look forward to seeing you every morning, I can’t wait to see you after work every day. The love of my life, I am so in love with you. Happy Birthday, my love xxx",High,0,"IF a person expresses excitement about reuniting with friends and describes the experience as unforgettable in a post, THEN openness is likely High because this indicates a willingness to embrace new social interactions and emotional experiences.",An unforgettable day with childhood friends! A magical day reminiscing together and catching up after so long.,High,0,High,0
23,openness,Moderate,An unforgettable day with childhood friends! A magical day reminicising together and catching up after so long. Doesn’t matter how long it’s been we all slot back together like no time has passed at all. Watching our kids play together and seeing the cycles of life begin all over again is so emotional. Love you all xx #westhillgang #pyegreenmassive #childhood #friends,"Happy Birthday to my best friend, the best husband and dad in the world! I’ve celebrated 13 of your birthdays with you and every day in between and for all the chats and hugs, the love, the tough times, it is never ever enough. I look forward to seeing you every morning, I can’t wait to see you after work every day. The love of my life, I am so in love with you. Happy Birthday, my love xxx",High,0,"IF a person talks about attending a school reunion and expresses a desire to meet up again, THEN openness is likely High because this demonstrates an interest in maintaining and building social connections.",Doesn’t matter how long it’s been we all slot back together like no time has passed at all.,High,0,High,0
24,openness,High,"Had the best time ca tching up with my chilidhood friends last night! It’s amazing how, despite t he years, we fall riight back into those silly jokes and shared memories. From playing games in the backyard to reminis cing about our wild adventures, it was a great reminder of the b onds that shaped us","Happy Birtihday to the love of my life! i’m so grateful for every moment we share together. You bring so mucih joy and laughter into my world. I can’t wait to celebrate you today and make more amazinng memories! Here’s to another year of love, adventure, and all your dreams coming true. You deserve the best!",Moderate,0,"IF a person recalls nostalgic memories with friends and emphasizes their importance while not suggesting they seek out new connections, THEN openness is likely Low because this indicates a preference for familiar relationships over new experiences.",Had the best time catching up with my childhood friends... It was a great reminder of the bonds that shaped us.,High,1,High,1
24,openness,High,"Had the best time ca tching up with my chilidhood friends last night! It’s amazing how, despite t he years, we fall riight back into those silly jokes and shared memories. From playing games in the backyard to reminis cing about our wild adventures, it was a great reminder of the b onds that shaped us","Happy Birtihday to the love of my life! i’m so grateful for every moment we share together. You bring so mucih joy and laughter into my world. I can’t wait to celebrate you today and make more amazinng memories! Here’s to another year of love, adventure, and all your dreams coming true. You deserve the best!",Moderate,0,"IF a person communicates a serious tone or an inclination towards routine in their posts about relationships, THEN openness is likely Low because this implies a preference for predictability over exploration in their social life.",Happy Birthday to the love of my life! I'm so grateful for every moment we share together.,High,1,High,1
24,openness,High,"Had the best time ca tching up with my chilidhood friends last night! It’s amazing how, despite t he years, we fall riight back into those silly jokes and shared memories. From playing games in the backyard to reminis cing about our wild adventures, it was a great reminder of the b onds that shaped us","Happy Birtihday to the love of my life! i’m so grateful for every moment we share together. You bring so mucih joy and laughter into my world. I can’t wait to celebrate you today and make more amazinng memories! Here’s to another year of love, adventure, and all your dreams coming true. You deserve the best!",Moderate,0,"IF a person expresses excitement about reuniting with friends and describes the experience as unforgettable in a post, THEN openness is likely High because this indicates a willingness to embrace new social interactions and emotional experiences.",Had the best time catching up with my childhood friends last night!,High,1,High,1
24,openness,High,"Had the best time ca tching up with my chilidhood friends last night! It’s amazing how, despite t he years, we fall riight back into those silly jokes and shared memories. From playing games in the backyard to reminis cing about our wild adventures, it was a great reminder of the b onds that shaped us","Happy Birtihday to the love of my life! i’m so grateful for every moment we share together. You bring so mucih joy and laughter into my world. I can’t wait to celebrate you today and make more amazinng memories! Here’s to another year of love, adventure, and all your dreams coming true. You deserve the best!",Moderate,0,"IF a person expresses that they appreciate long-standing friendships more than making new ones, THEN openness is likely Low because this reflects a tendency to value established connections over meeting new individuals.","It’s amazing how, despite the years, we fall right back into those silly jokes and shared memories.",High,1,High,1
27,openness,Moderate,"After all these years it's very interesting seeing how everyone I grew up with has changed, it's almost as if I was talking to two different versions of people from parallel universes, one a complete immature and incompetent buffon, the other a sophisticated and well mannered individual. It's crazy how time flies!","From cheerleader to married, I'm so appreciative of all the things you have done for me, and our family. Helping us financially or help cope with illness, I knew I made the right decision engaging with a nurse.I'm so glad that you came into my life and that we'll one day exit together. Happy 26th birthday my love!",Low,0,"IF a person recalls nostalgic memories with friends and emphasizes their importance while not suggesting they seek out new connections, THEN openness is likely Low because this indicates a preference for familiar relationships over new experiences.",it's very interesting seeing how everyone I grew up with has changed,Moderate,1,Moderate,1
27,openness,Moderate,"After all these years it's very interesting seeing how everyone I grew up with has changed, it's almost as if I was talking to two different versions of people from parallel universes, one a complete immature and incompetent buffon, the other a sophisticated and well mannered individual. It's crazy how time flies!","From cheerleader to married, I'm so appreciative of all the things you have done for me, and our family. Helping us financially or help cope with illness, I knew I made the right decision engaging with a nurse.I'm so glad that you came into my life and that we'll one day exit together. Happy 26th birthday my love!",Low,0,"IF a person appreciates long-standing friendships more than making new ones, THEN openness is likely Low because this reflects a tendency to value established connections over meeting new individuals.","I'm so appreciative of all the things you have done for me, and our family.",Moderate,1,Moderate,1
28,openness,Low,My oldest and dearest friends gathered at the weekend to celebrate 30 years since leaving school. Much laughing and getting over how much we had all aged. Looking back at our old school photos was hilarious. Some of us didn't even recognise ourselves. We had such a good time that we decided to make this an annual event ,The most important person in my life achieves a milestone birthday today. Congratulations on your 50th and may we share many more happy years together. Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis and keep smiling. These can be the best years of life with the right attitude. Get writing that bucket list and let's see the world ticking them off.,Moderate,0,"IF a person talks about attending a school reunion and expresses a desire to meet up again, THEN openness is likely High because this demonstrates an interest in maintaining and building social connections.",decided to make this an annual event,Moderate,0,High,0
28,openness,Low,My oldest and dearest friends gathered at the weekend to celebrate 30 years since leaving school. Much laughing and getting over how much we had all aged. Looking back at our old school photos was hilarious. Some of us didn't even recognise ourselves. We had such a good time that we decided to make this an annual event ,The most important person in my life achieves a milestone birthday today. Congratulations on your 50th and may we share many more happy years together. Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis and keep smiling. These can be the best years of life with the right attitude. Get writing that bucket list and let's see the world ticking them off.,Moderate,0,"IF a person expresses that they appreciate long-standing friendships more than making new ones, THEN openness is likely Low because this reflects a tendency to value established connections over meeting new individuals.",My oldest and dearest friends gathered,Moderate,0,High,0
28,openness,Low,My oldest and dearest friends gathered at the weekend to celebrate 30 years since leaving school. Much laughing and getting over how much we had all aged. Looking back at our old school photos was hilarious. Some of us didn't even recognise ourselves. We had such a good time that we decided to make this an annual event ,The most important person in my life achieves a milestone birthday today. Congratulations on your 50th and may we share many more happy years together. Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis and keep smiling. These can be the best years of life with the right attitude. Get writing that bucket list and let's see the world ticking them off.,Moderate,0,"IF a person describes their social interactions in a formal or serious way without excitement for new experiences, THEN openness is likely Low because this indicates a disinterest in pursuing varied social opportunities.",Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis,Moderate,0,High,0
28,openness,Low,My oldest and dearest friends gathered at the weekend to celebrate 30 years since leaving school. Much laughing and getting over how much we had all aged. Looking back at our old school photos was hilarious. Some of us didn't even recognise ourselves. We had such a good time that we decided to make this an annual event ,The most important person in my life achieves a milestone birthday today. Congratulations on your 50th and may we share many more happy years together. Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis and keep smiling. These can be the best years of life with the right attitude. Get writing that bucket list and let's see the world ticking them off.,Moderate,0,"IF a person implies that they are willing to attend and participate in spontaneous social events, like karaoke, in front of others despite feeling nervous, THEN openness is likely High because this suggests a readiness to engage in new and possibly challenging experiences.",let's see the world ticking them off,Moderate,0,High,0
33,openness,Moderate,Back with the besties! Hanging with my buds from grade school… can’t believe how long it’s been. After all this time they all still get it. Anyone who want to get a drink come on by. High school may have been fifteen years ago but it still feels like we graduated just yesterday. ,Happy birthday to my best friend and partner in crime. It’s crazy all we’ve been through in the past fifteen years. Through all the ups and downs you have always been there for me. I couldn’t ask for a better person to share my life with. Happy birthday and here’s to the next decade together. ,Low,0,"IF a person recalls nostalgic memories with friends and emphasizes their importance while not suggesting they seek out new connections, THEN openness is likely Low because this indicates a preference for familiar relationships over new experiences.",can’t believe how long it’s been. After all this time they all still get it.,Moderate,1,High,0
33,openness,Moderate,Back with the besties! Hanging with my buds from grade school… can’t believe how long it’s been. After all this time they all still get it. Anyone who want to get a drink come on by. High school may have been fifteen years ago but it still feels like we graduated just yesterday. ,Happy birthday to my best friend and partner in crime. It’s crazy all we’ve been through in the past fifteen years. Through all the ups and downs you have always been there for me. I couldn’t ask for a better person to share my life with. Happy birthday and here’s to the next decade together. ,Low,0,"IF a person expresses that they appreciate long-standing friendships more than making new ones, THEN openness is likely Low because this reflects a tendency to value established connections over meeting new individuals.",Through all the ups and downs you have always been there for me.,Moderate,1,High,0
34,openness,Low,"just been to a reunion with my childhood friends and it was a great night and i would like to thank them all for great night.
 it brought back some good memorys and good times. at least this time we got drunk legally and didn't have to run off when we got caught.
i think we  should all do it again in the very near future. ","i would like to wish my better half a very happy birthday and i hope you have a very good day. you are the best thing that ever happened to me and i would be lost with out you.
 i've got a few special things planned for us to do for your birthday and i hope you will enjoy yourself.
",High,0,"IF a person talks about attending a school reunion and expresses a desire to meet up again, THEN openness is likely High because this demonstrates an interest in maintaining and building social connections.",i think we should all do it again in the very near future.,Moderate,0,Moderate,0
34,openness,Low,"just been to a reunion with my childhood friends and it was a great night and i would like to thank them all for great night.
 it brought back some good memorys and good times. at least this time we got drunk legally and didn't have to run off when we got caught.
i think we  should all do it again in the very near future. ","i would like to wish my better half a very happy birthday and i hope you have a very good day. you are the best thing that ever happened to me and i would be lost with out you.
 i've got a few special things planned for us to do for your birthday and i hope you will enjoy yourself.
",High,0,"IF a person expresses excitement about reuniting with friends and describes the experience as unforgettable in a post, THEN openness is likely High because this indicates a willingness to embrace new social interactions and emotional experiences.",it was a great night and it brought back some good memorys and good times.,Moderate,0,Moderate,0
35,openness,High,Had a great catchup with my old friends today. It had been too long since we had last spoke with each other. Met up at a local pub and had some nice drinks and a great dinner. There was a show on across the road and we jumped over there after a few beers. Thanks for organising it guys and let's not wait too long for the next one! ,"Happy birthday, babe! Where has the year gone? It felt like only last month we were talking about our plans for the year and now nearly a whole other year has gone by. Don't feel too worked up about your age because I know it gets to you, sometimes. We'll go out and enjoy ourselves and treat it like an 18th to make you happy. Remember, it's better to be over the hill than buried under it.",High,1,"IF a person expresses excitement about reuniting with friends and describes the experience as unforgettable in a post, THEN openness is likely High because this indicates a willingness to embrace new social interactions and emotional experiences.",Had a great catchup with my old friends today... There was a show on across the road and we jumped over there after a few beers.,Moderate,0,Moderate,0
35,openness,High,Had a great catchup with my old friends today. It had been too long since we had last spoke with each other. Met up at a local pub and had some nice drinks and a great dinner. There was a show on across the road and we jumped over there after a few beers. Thanks for organising it guys and let's not wait too long for the next one! ,"Happy birthday, babe! Where has the year gone? It felt like only last month we were talking about our plans for the year and now nearly a whole other year has gone by. Don't feel too worked up about your age because I know it gets to you, sometimes. We'll go out and enjoy ourselves and treat it like an 18th to make you happy. Remember, it's better to be over the hill than buried under it.",High,1,"IF a person talks about attending a school reunion and expresses a desire to meet up again, THEN openness is likely High because this demonstrates an interest in maintaining and building social connections.",Thanks for organising it guys and let's not wait too long for the next one!,Moderate,0,Moderate,0
43,openness,Low,"Good to finally get back together with the crew haha, been a long time coming but definitely worth the wait. All those memories, all the good times and the best part about it, we get to recreate those memories and relive them every time we talk about them. Good to see everytime. Until the next time!","Happy birthday to the most gorgeous girl i've ever laid eyes on in my entire life. I always felt as though i was missing something in life, and now that i've found you i finally feel whole. I hope you have the best day and i hope you get everything you want out of life. Love you. I'll be raising a glass today, To more happiness and more memories!",High,0,"IF a person expresses excitement about reuniting with friends and describes the experience as unforgettable in a post, THEN openness is likely High because this indicates a willingness to embrace new social interactions and emotional experiences.","Good to finally get back together with the crew haha, been a long time coming but definitely worth the wait.",High,0,High,0
43,openness,Low,"Good to finally get back together with the crew haha, been a long time coming but definitely worth the wait. All those memories, all the good times and the best part about it, we get to recreate those memories and relive them every time we talk about them. Good to see everytime. Until the next time!","Happy birthday to the most gorgeous girl i've ever laid eyes on in my entire life. I always felt as though i was missing something in life, and now that i've found you i finally feel whole. I hope you have the best day and i hope you get everything you want out of life. Love you. I'll be raising a glass today, To more happiness and more memories!",High,0,"IF a person talks about attending a school reunion and expresses a desire to meet up again, THEN openness is likely High because this demonstrates an interest in maintaining and building social connections.",we get to recreate those memories and relive them every time we talk about them. Good to see everytime. Until the next time!,High,0,High,0
43,openness,Low,"Good to finally get back together with the crew haha, been a long time coming but definitely worth the wait. All those memories, all the good times and the best part about it, we get to recreate those memories and relive them every time we talk about them. Good to see everytime. Until the next time!","Happy birthday to the most gorgeous girl i've ever laid eyes on in my entire life. I always felt as though i was missing something in life, and now that i've found you i finally feel whole. I hope you have the best day and i hope you get everything you want out of life. Love you. I'll be raising a glass today, To more happiness and more memories!",High,0,"IF a person communicates a serious tone or an inclination towards routine in their posts about relationships, THEN openness is likely Low because this implies a preference for predictability over exploration in their social life.","Happy birthday to the most gorgeous girl i've ever laid eyes on in my entire life. I always felt as though i was missing something in life, and now that i've found you i finally feel whole.",High,0,High,0
52,openness,High,it been a long time and it has been so long we see each other since childhood i moved house and left my day ones and now it is an opportunity to meet with them again we have gone through high school and tertiary institution and everybody is happy seeing each other yeah everyone is happy to meet each other and so everyone is with their family. what a joy to meet again,happy birthday to the best friends i ever had today is a special day for you and i am happy and felicitate you on your day. long life and prosperity. what a wonderful day for you as you have been a wonderful friend it is a pleasure to share this day with you. may your heart be filled with joy and your face with smile and your day with happiness and your mind with peace,Moderate,0,"IF a person talks about attending a school reunion and expresses a desire to meet up again, THEN openness is likely High because this demonstrates an interest in maintaining and building social connections.",it is an opportunity to meet with them again...everybody is happy seeing each other,Moderate,0,Moderate,0
