p,trait,true level,post 1,post 2,pred rules,experts-rules score,matched rules,matched behaviors,pred with few-shot,few-shot score,pred with zero-shot,zero-shot score
16,openness,Moderate,"went to a great birthday party today at the drummond park animal experience
centre with ash, jen, jodie jake, alex and all the rest of the crew.  loved watching the
monkeys antics.  the lion cubs were so cute.  alex ate too much cake and looked alittle
green jake punched him in the stomach to sicee if he could make him sick ..","wow!  another landmark birthday.  we are all so looking forward to your birthday
bash at Fisher's restaurant.  can't believe you've come this far despite all the
hoops you've had to jump through in the past few years,  what an achievement
well done you.  I know you said no presents but well suspect there may still be one or two surprises",High,0,"IF a person describes attending gatherings with old friends and expresses excitement about those connections, THEN openness is likely High because it reflects a positive attitude toward social interactions.","went to a great birthday party today at the drummond park animal experience centre with ash, jen, jodie jake, alex and all the rest of the crew.",Moderate,1,Moderate,1
16,openness,Moderate,"went to a great birthday party today at the drummond park animal experience
centre with ash, jen, jodie jake, alex and all the rest of the crew.  loved watching the
monkeys antics.  the lion cubs were so cute.  alex ate too much cake and looked alittle
green jake punched him in the stomach to sicee if he could make him sick ..","wow!  another landmark birthday.  we are all so looking forward to your birthday
bash at Fisher's restaurant.  can't believe you've come this far despite all the
hoops you've had to jump through in the past few years,  what an achievement
well done you.  I know you said no presents but well suspect there may still be one or two surprises",High,0,"IF a person expresses excitement and anticipation for future activities in a post, THEN openness is likely High because this suggests an eagerness to engage in new experiences.",we are all so looking forward to your birthday bash at Fisher's restaurant.,Moderate,1,Moderate,1
16,openness,Moderate,"went to a great birthday party today at the drummond park animal experience
centre with ash, jen, jodie jake, alex and all the rest of the crew.  loved watching the
monkeys antics.  the lion cubs were so cute.  alex ate too much cake and looked alittle
green jake punched him in the stomach to sicee if he could make him sick ..","wow!  another landmark birthday.  we are all so looking forward to your birthday
bash at Fisher's restaurant.  can't believe you've come this far despite all the
hoops you've had to jump through in the past few years,  what an achievement
well done you.  I know you said no presents but well suspect there may still be one or two surprises",High,0,"IF a person shares humorous and spontaneous moments from gatherings and is willing to enjoy unpredictable experiences, THEN openness is likely High because it indicates a receptiveness to novel situations.",alex ate too much cake and looked alittle green jake punched him in the stomach to sicee if he could make him sick.,Moderate,1,Moderate,1
21,openness,Low,"Good times with old friends! Great catch up and a nostalgic trip down memory lane with childhood pals. Food, drinks, music, games and great chat! Venue was great too with great service, would highly recommend. Thanks to all for coming. Should make this a regular thing, so heres to the next one!","A very happy birthday to my incredible wife! you are the most loving, strong and inspirational person that i know, and i am privileged to have you in my life. Congratulations on all that you have achieved and your recent success, long may it continue. thanks for many memories and look forward to creating many more with you.",Moderate,0,"IF a person expresses excitement and anticipation for future activities in a post, THEN openness is likely High because this suggests an eagerness to engage in new experiences.","Should make this a regular thing, so heres to the next one!",Moderate,0,High,0
21,openness,Low,"Good times with old friends! Great catch up and a nostalgic trip down memory lane with childhood pals. Food, drinks, music, games and great chat! Venue was great too with great service, would highly recommend. Thanks to all for coming. Should make this a regular thing, so heres to the next one!","A very happy birthday to my incredible wife! you are the most loving, strong and inspirational person that i know, and i am privileged to have you in my life. Congratulations on all that you have achieved and your recent success, long may it continue. thanks for many memories and look forward to creating many more with you.",Moderate,0,"IF a person describes reminiscing about past friendships and emphasizes the importance of those experiences without mentioning new activities, THEN openness is likely Low because it indicates a preference for familiar connections over seeking new ones.",Good times with old friends! Great catch up and a nostalgic trip down memory lane with childhood pals.,Moderate,0,High,0
22,openness,Moderate,"It had been a long time coming, I met my childhood friends after nearly 10 years. We certainly had plenty of banter and catch up talk to go through. It is amazing how we have all gone down different routes yet have had similar childhood experiences. It was also interesting how our personality traits are still noticeable from all that time ago. ",Happy Birthday! Many happy returns and I hope you have a wonderful dream fulled day! Looking forward to going out to celebrate your Birthday. Hope you liked all your presents. I am sure it will be a day to remember with all the celebrations. Love you loads and wishing you all the best. ,Low,0,"IF a person describes reminiscing about past friendships and emphasizes the importance of those experiences without mentioning new activities, THEN openness is likely Low because it indicates a preference for familiar connections over seeking new ones.",I met my childhood friends after nearly 10 years... we have all gone down different routes yet have had similar childhood experiences.,Moderate,1,High,0
22,openness,Moderate,"It had been a long time coming, I met my childhood friends after nearly 10 years. We certainly had plenty of banter and catch up talk to go through. It is amazing how we have all gone down different routes yet have had similar childhood experiences. It was also interesting how our personality traits are still noticeable from all that time ago. ",Happy Birthday! Many happy returns and I hope you have a wonderful dream fulled day! Looking forward to going out to celebrate your Birthday. Hope you liked all your presents. I am sure it will be a day to remember with all the celebrations. Love you loads and wishing you all the best. ,Low,0,"IF a person discusses past experiences without highlighting any enthusiasm for future outings or new friendships, THEN openness is likely Low because it shows a focus on what has already happened rather than what could be experienced.",It is amazing how we have all gone down different routes yet have had similar childhood experiences.,Moderate,1,High,0
24,openness,High,"Had the best time ca tching up with my chilidhood friends last night! It’s amazing how, despite t he years, we fall riight back into those silly jokes and shared memories. From playing games in the backyard to reminis cing about our wild adventures, it was a great reminder of the b onds that shaped us","Happy Birtihday to the love of my life! i’m so grateful for every moment we share together. You bring so mucih joy and laughter into my world. I can’t wait to celebrate you today and make more amazinng memories! Here’s to another year of love, adventure, and all your dreams coming true. You deserve the best!",Moderate,0,"IF a person describes reminiscing about past friendships and emphasizes the importance of those experiences without mentioning new activities, THEN openness is likely Low because it indicates a preference for familiar connections over seeking new ones.","Had the best time catching up with my childhood friends last night! It’s amazing how, despite the years, we fall right back into those silly jokes and shared memories.",High,1,High,1
24,openness,High,"Had the best time ca tching up with my chilidhood friends last night! It’s amazing how, despite t he years, we fall riight back into those silly jokes and shared memories. From playing games in the backyard to reminis cing about our wild adventures, it was a great reminder of the b onds that shaped us","Happy Birtihday to the love of my life! i’m so grateful for every moment we share together. You bring so mucih joy and laughter into my world. I can’t wait to celebrate you today and make more amazinng memories! Here’s to another year of love, adventure, and all your dreams coming true. You deserve the best!",Moderate,0,"IF a person expresses excitement and anticipation for future activities in a post, THEN openness is likely High because this suggests an eagerness to engage in new experiences.",I can’t wait to celebrate you today and make more amazing memories!,High,1,High,1
29,openness,Moderate,"After all this time , the 5 of us still have our meet ups!  We just carry on chatting as though  we met yesterday and it's not just a yearly event. Great friends,  really lucky to be still in touch .
Luckily we're all in Good health... apart from a few old age creaks and cracks.
Already planned next year venue.","Well the next year is upon us! Yep you're having another birthday... watch out for an influx of children later , and be prepared for a lot of noise.
Just because you're a year older,  doesn't mean you can get a quiet life!
Glad you're my husband...
Happy birthday xxxx  and many more  to come xxxx",Low,0,"IF a person describes reminiscing about past friendships and emphasizes the importance of those experiences without mentioning new activities, THEN openness is likely Low because it indicates a preference for familiar connections over seeking new ones.",We just carry on chatting as though we met yesterday and it's not just a yearly event.,Moderate,1,Moderate,1
29,openness,Moderate,"After all this time , the 5 of us still have our meet ups!  We just carry on chatting as though  we met yesterday and it's not just a yearly event. Great friends,  really lucky to be still in touch .
Luckily we're all in Good health... apart from a few old age creaks and cracks.
Already planned next year venue.","Well the next year is upon us! Yep you're having another birthday... watch out for an influx of children later , and be prepared for a lot of noise.
Just because you're a year older,  doesn't mean you can get a quiet life!
Glad you're my husband...
Happy birthday xxxx  and many more  to come xxxx",Low,0,"IF a person discusses past experiences without highlighting any enthusiasm for future outings or new friendships, THEN openness is likely Low because it shows a focus on what has already happened rather than what could be experienced.","After all this time, the 5 of us still have our meet ups! Great friends, really lucky to be still in touch.",Moderate,1,Moderate,1
31,openness,Low,Long awaited catch up with life long friends!  Why has it taken so long? It was so good to catch up with everybody.  It has been so great seeing how we have all changed and grown both physically and spiritually.  Let me know who is up for making this an annual event? Please let me know.  I am happy to organise it.  Feeling blessed.  Cheers everyone!,"Happy birthday to the best and most wonderful husband I could ever ask for xx  Thank you for everything you do. Thank you for being an awesome dad to our two children. Enjoy your day and look forward the birthday celebrations tonight.  Enjoy your gifts. 
 You  so deserve them.  Love as always.",Moderate,0,"IF a person expresses excitement and anticipation for future activities in a post, THEN openness is likely High because this suggests an eagerness to engage in new experiences.",Let me know who is up for making this an annual event? Please let me know. I am happy to organise it.,Moderate,0,High,0
31,openness,Low,Long awaited catch up with life long friends!  Why has it taken so long? It was so good to catch up with everybody.  It has been so great seeing how we have all changed and grown both physically and spiritually.  Let me know who is up for making this an annual event? Please let me know.  I am happy to organise it.  Feeling blessed.  Cheers everyone!,"Happy birthday to the best and most wonderful husband I could ever ask for xx  Thank you for everything you do. Thank you for being an awesome dad to our two children. Enjoy your day and look forward the birthday celebrations tonight.  Enjoy your gifts. 
 You  so deserve them.  Love as always.",Moderate,0,"IF a person describes attending gatherings with old friends and expresses excitement about those connections, THEN openness is likely High because it reflects a positive attitude toward social interactions.",Long awaited catch up with life long friends! ... It was so good to catch up with everybody.,Moderate,0,High,0
37,openness,High,"After some years, I was finally able to spend some time with my old pal X from back home. It feels unreal to spend time with them after so many years spent apart and after so many things happened, whether it was moving abroad, new jobs or big family events. X you mean a lot and I cherish our friendship ","I still can't express how lucky I am to have you in my life, ever since I met you, you have been a integral part of my life and I can't express how much you mean to me and how much I love you. Happy birthday, I really mean that, wish you a happy birthday and may the years be kind to us",Low,0,"IF a person describes reminiscing about past friendships and emphasizes the importance of those experiences without mentioning new activities, THEN openness is likely Low because it indicates a preference for familiar connections over seeking new ones.",I was finally able to spend some time with my old pal X from back home... X you mean a lot and I cherish our friendship,Moderate,0,High,1
37,openness,High,"After some years, I was finally able to spend some time with my old pal X from back home. It feels unreal to spend time with them after so many years spent apart and after so many things happened, whether it was moving abroad, new jobs or big family events. X you mean a lot and I cherish our friendship ","I still can't express how lucky I am to have you in my life, ever since I met you, you have been a integral part of my life and I can't express how much you mean to me and how much I love you. Happy birthday, I really mean that, wish you a happy birthday and may the years be kind to us",Low,0,"IF a person discusses past experiences without highlighting any enthusiasm for future outings or new friendships, THEN openness is likely Low because it shows a focus on what has already happened rather than what could be experienced.","after so many years spent apart and after so many things happened, whether it was moving abroad, new jobs or big family events",Moderate,0,High,1
38,openness,High,"chlilling with my longest know friends. I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end. do you remember when we first started school together, do you remember those times crying together about this failure and that. do you remember the times that we got to celebrate this achievement and that quality? ","Happy birhday my love. Here's to many more to come. You've grown so much this year and I'm so glad that we're celebrating our tenth year together. Hope you love your gifts and surprises. And thank you to everyone who wishes us the best. happy birthday to you, happy birthday to your mother and farther who birthed such a wonderful being",Low,0,"IF a person describes reminiscing about past friendships and emphasizes the importance of those experiences without mentioning new activities, THEN openness is likely Low because it indicates a preference for familiar connections over seeking new ones.",I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end.,Moderate,0,Moderate,0
38,openness,High,"chlilling with my longest know friends. I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end. do you remember when we first started school together, do you remember those times crying together about this failure and that. do you remember the times that we got to celebrate this achievement and that quality? ","Happy birhday my love. Here's to many more to come. You've grown so much this year and I'm so glad that we're celebrating our tenth year together. Hope you love your gifts and surprises. And thank you to everyone who wishes us the best. happy birthday to you, happy birthday to your mother and farther who birthed such a wonderful being",Low,0,"IF a person discusses past experiences without highlighting any enthusiasm for future outings or new friendships, THEN openness is likely Low because it shows a focus on what has already happened rather than what could be experienced.","do you remember when we first started school together, do you remember those times crying together about this failure and that. do you remember the times that we got to celebrate this achievement and that quality?",Moderate,0,Moderate,0
41,openness,Moderate,"So good to see these guys again, especially those I haven't seen for years. Brings me right back to the days of playing Minecraft together. Spent a great day in London together, going to a café and exploring all the places we used to go together, it was a really great day, and I'm definitely up to do it again.","Another year since birth for my favourite person on the planet, here's to many many many more together. I cannot express how much I love you, and I hope our day together lived up to that. We went to a really nice restaurant in town, which i would highly recommend everyone visits.",Moderate,1,"IF a person expresses excitement and anticipation for future activities in a post, THEN openness is likely High because this suggests an eagerness to engage in new experiences.",I'm definitely up to do it again.,Moderate,1,High,0
41,openness,Moderate,"So good to see these guys again, especially those I haven't seen for years. Brings me right back to the days of playing Minecraft together. Spent a great day in London together, going to a café and exploring all the places we used to go together, it was a really great day, and I'm definitely up to do it again.","Another year since birth for my favourite person on the planet, here's to many many many more together. I cannot express how much I love you, and I hope our day together lived up to that. We went to a really nice restaurant in town, which i would highly recommend everyone visits.",Moderate,1,"IF a person actively engages in recommending experiences to others and shares enjoyment from trying new activities, THEN openness is likely High because this shows an inclination to embrace novel experiences.",I would highly recommend everyone visits.,Moderate,1,High,0
42,openness,Low,Back together again after 35 years! Childhood friends from Newton in Warwickshire reliving our fond memories of all the adventures and special times we shared together. At this moment it doesn’t seem that 35 years have passed. Sadly a few people couldn’t make it today and they are missed. Looking forward already to our next get together.,Today’s your special birthday &lt;cough&gt; I hope that you enjoy all the things I have planned for you today. And the celebrations will continue long into the night with more birthday surprises. You deserve every single one of them! Thank you for all that you do and for being you! Let’s go and celebrate! Lots of love always xxxxxx,Moderate,0,"IF a person expresses excitement and anticipation for future activities in a post, THEN openness is likely High because this suggests an eagerness to engage in new experiences.",Looking forward already to our next get together.,Moderate,0,High,0
42,openness,Low,Back together again after 35 years! Childhood friends from Newton in Warwickshire reliving our fond memories of all the adventures and special times we shared together. At this moment it doesn’t seem that 35 years have passed. Sadly a few people couldn’t make it today and they are missed. Looking forward already to our next get together.,Today’s your special birthday &lt;cough&gt; I hope that you enjoy all the things I have planned for you today. And the celebrations will continue long into the night with more birthday surprises. You deserve every single one of them! Thank you for all that you do and for being you! Let’s go and celebrate! Lots of love always xxxxxx,Moderate,0,"IF a person describes reminiscing about past friendships and emphasizes the importance of those experiences without mentioning new activities, THEN openness is likely Low because it indicates a preference for familiar connections over seeking new ones.",reliving our fond memories of all the adventures and special times we shared together.,Moderate,0,High,0
45,openness,Low,"I visited some of my childhood friends that I haven't seen in many years. We reminisced about all of the good times we experienced together and had a fun time for many hours down at the local bar. I talked with many friends who I had even forgot existed, but we sat down at remembered many moments we shared together.",Happy birthday to my significant other. They are such an amazing person and I am glad to have spent the last few years of my life with them. I am already looking forward to spending the future and hopefully the rest of my life with them. We have already spent so many good moments together.,Low,1,"IF a person describes reminiscing about past friendships and emphasizes the importance of those experiences without mentioning new activities, THEN openness is likely Low because it indicates a preference for familiar connections over seeking new ones.",We reminisced about all of the good times we experienced together.,Moderate,0,High,0
45,openness,Low,"I visited some of my childhood friends that I haven't seen in many years. We reminisced about all of the good times we experienced together and had a fun time for many hours down at the local bar. I talked with many friends who I had even forgot existed, but we sat down at remembered many moments we shared together.",Happy birthday to my significant other. They are such an amazing person and I am glad to have spent the last few years of my life with them. I am already looking forward to spending the future and hopefully the rest of my life with them. We have already spent so many good moments together.,Low,1,"IF a person discusses past experiences without highlighting any enthusiasm for future outings or new friendships, THEN openness is likely Low because it shows a focus on what has already happened rather than what could be experienced.","We talked with many friends who I had even forgot existed, but we sat down at remembered many moments we shared together.",Moderate,0,High,0
46,openness,High,"Such a crazy time with my bro from childhood. We got to this house party which was full of vibes. From the time we got there we knew it was going to be special. The decoration on the house was amazing. Massive shout out to whoever made the ribs, chicken wings and burgers - 10/10. Music was on point, dancing was on point too. We need to do this again.","Just want to send a special happy birthday to my wife - my best friend, my advisor, my partner in crime and in love. Your patience, kind heart, focus, intelligence and your resilience in the face of life's obstacles makes me so lucky to be called your husband. To witness and stand by the woman you've grown into is amazing. I look forward to celebrating many more birthdays with you. Happy birthday my love. ",High,1,"IF a person describes attending gatherings with old friends and expresses excitement about those connections, THEN openness is likely High because it reflects a positive attitude toward social interactions.",Such a crazy time with my bro from childhood. We got to this house party which was full of vibes.,High,1,High,1
46,openness,High,"Such a crazy time with my bro from childhood. We got to this house party which was full of vibes. From the time we got there we knew it was going to be special. The decoration on the house was amazing. Massive shout out to whoever made the ribs, chicken wings and burgers - 10/10. Music was on point, dancing was on point too. We need to do this again.","Just want to send a special happy birthday to my wife - my best friend, my advisor, my partner in crime and in love. Your patience, kind heart, focus, intelligence and your resilience in the face of life's obstacles makes me so lucky to be called your husband. To witness and stand by the woman you've grown into is amazing. I look forward to celebrating many more birthdays with you. Happy birthday my love. ",High,1,"IF a person expresses excitement and anticipation for future activities in a post, THEN openness is likely High because this suggests an eagerness to engage in new experiences.",We need to do this again.,High,1,High,1
46,openness,High,"Such a crazy time with my bro from childhood. We got to this house party which was full of vibes. From the time we got there we knew it was going to be special. The decoration on the house was amazing. Massive shout out to whoever made the ribs, chicken wings and burgers - 10/10. Music was on point, dancing was on point too. We need to do this again.","Just want to send a special happy birthday to my wife - my best friend, my advisor, my partner in crime and in love. Your patience, kind heart, focus, intelligence and your resilience in the face of life's obstacles makes me so lucky to be called your husband. To witness and stand by the woman you've grown into is amazing. I look forward to celebrating many more birthdays with you. Happy birthday my love. ",High,1,"IF a person indicates a willingness to try new things and participate in a variety of activities, THEN openness is likely High because it demonstrates adaptability and exploration.","The decoration on the house was amazing. Massive shout out to whoever made the ribs, chicken wings and burgers - 10/10.",High,1,High,1
48,openness,Moderate,It feels so good to have the gang back together again! we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars xoxo we loved reliving the same excitement from when we were young ~ that was 13 years ago! :O &lt;3 P.S. no one noticed that my heel was starting to break...,"my darling, my dearest. I couldn't imagine life without you and your dimpled smiles and cuddles. when life gets tough, you're there for me and me for you. I feel so blessed that we found each other and that we get to share this adventure of life together. You've hit a quarter of a century and here's to many more. I love you, happy birthday! &lt;3",Low,0,"IF a person describes reminiscing about past friendships and emphasizes the importance of those experiences without mentioning new activities, THEN openness is likely Low because it indicates a preference for familiar connections over seeking new ones.",reliving the same excitement from when we were young ~ that was 13 years ago,High,0,High,0
48,openness,Moderate,It feels so good to have the gang back together again! we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars xoxo we loved reliving the same excitement from when we were young ~ that was 13 years ago! :O &lt;3 P.S. no one noticed that my heel was starting to break...,"my darling, my dearest. I couldn't imagine life without you and your dimpled smiles and cuddles. when life gets tough, you're there for me and me for you. I feel so blessed that we found each other and that we get to share this adventure of life together. You've hit a quarter of a century and here's to many more. I love you, happy birthday! &lt;3",Low,0,"IF a person discusses past experiences without highlighting any enthusiasm for future outings or new friendships, THEN openness is likely Low because it shows a focus on what has already happened rather than what could be experienced.",we loved reliving the same excitement from when we were young ~ that was 13 years ago,High,0,High,0
50,openness,Low,"What a blast from the past it was last night!   50 years since we all left Morgan and went out into the big wide world.   It was amazing to see some of the old faces, some I barely recognised while with others we went straight back to third year French class!  Awesome to catch up with Brucie, Govie and Tich, but sobering to hear about those who are no longer with us.   Be grateful for every day.","Woo hoo!  Bill is 70!   How did I come to be married to such an old man???   Thank you for putting up with me for all these years and am looking forward to celebrating with you tonight.  Play your cards right - I might just have a wee surprise for you later on!  In the meantime enjoy your cake, it's your favourite!",Moderate,0,"IF a person describes reminiscing about past friendships and emphasizes the importance of those experiences without mentioning new activities, THEN openness is likely Low because it indicates a preference for familiar connections over seeking new ones.","What a blast from the past it was last night! ... It was amazing to see some of the old faces, some I barely recognised while with others we went straight back to third year French class!",Moderate,0,Moderate,0
50,openness,Low,"What a blast from the past it was last night!   50 years since we all left Morgan and went out into the big wide world.   It was amazing to see some of the old faces, some I barely recognised while with others we went straight back to third year French class!  Awesome to catch up with Brucie, Govie and Tich, but sobering to hear about those who are no longer with us.   Be grateful for every day.","Woo hoo!  Bill is 70!   How did I come to be married to such an old man???   Thank you for putting up with me for all these years and am looking forward to celebrating with you tonight.  Play your cards right - I might just have a wee surprise for you later on!  In the meantime enjoy your cake, it's your favourite!",Moderate,0,"IF a person expresses excitement and anticipation for future activities in a post, THEN openness is likely High because this suggests an eagerness to engage in new experiences.",I am looking forward to celebrating with you tonight. Play your cards right - I might just have a wee surprise for you later on!,Moderate,0,Moderate,0
54,openness,Low,"so after an exciting wait - we finally all met up , Parsons meads Class of 1987. It had been a while and now we all had a few more wrinkles and grey hairs. The room was full of laughter and hugs and kisses as we all remembered the school days. we had a laugh and caught up with all the news about our families and planned the next catch up.
","So my darling hubbie, the big day has come - the big 50. Half a century , wow who would have thought it. We have know each other for 33 years of that time, where has it gone. A few more grey hairs and wrinkles between us but we have 2 lovely kids and a great family. Happy Birthday!",Moderate,0,"IF a person expresses excitement and anticipation for future activities in a post, THEN openness is likely High because this suggests an eagerness to engage in new experiences.",we planned the next catch up,Moderate,0,Moderate,0
54,openness,Low,"so after an exciting wait - we finally all met up , Parsons meads Class of 1987. It had been a while and now we all had a few more wrinkles and grey hairs. The room was full of laughter and hugs and kisses as we all remembered the school days. we had a laugh and caught up with all the news about our families and planned the next catch up.
","So my darling hubbie, the big day has come - the big 50. Half a century , wow who would have thought it. We have know each other for 33 years of that time, where has it gone. A few more grey hairs and wrinkles between us but we have 2 lovely kids and a great family. Happy Birthday!",Moderate,0,"IF a person describes reminiscing about past friendships and emphasizes the importance of those experiences without mentioning new activities, THEN openness is likely Low because it indicates a preference for familiar connections over seeking new ones.",The room was full of laughter and hugs and kisses as we all remembered the school days.,Moderate,0,Moderate,0
