p,trait,true level,post 1,post 2,pred rules,experts-rules score,matched rules,matched behaviors,pred with few-shot,few-shot score,pred with zero-shot,zero-shot score
16,openness,Moderate,"went to a great birthday party today at the drummond park animal experience
centre with ash, jen, jodie jake, alex and all the rest of the crew.  loved watching the
monkeys antics.  the lion cubs were so cute.  alex ate too much cake and looked alittle
green jake punched him in the stomach to sicee if he could make him sick ..","wow!  another landmark birthday.  we are all so looking forward to your birthday
bash at Fisher's restaurant.  can't believe you've come this far despite all the
hoops you've had to jump through in the past few years,  what an achievement
well done you.  I know you said no presents but well suspect there may still be one or two surprises",High,0,"IF a person mentions enjoying fun and social activities, even if they are not skilled at them, THEN openness is likely High because this reflects a willingness to try new things.",loved watching the monkeys antics,Moderate,1,Moderate,1
16,openness,Moderate,"went to a great birthday party today at the drummond park animal experience
centre with ash, jen, jodie jake, alex and all the rest of the crew.  loved watching the
monkeys antics.  the lion cubs were so cute.  alex ate too much cake and looked alittle
green jake punched him in the stomach to sicee if he could make him sick ..","wow!  another landmark birthday.  we are all so looking forward to your birthday
bash at Fisher's restaurant.  can't believe you've come this far despite all the
hoops you've had to jump through in the past few years,  what an achievement
well done you.  I know you said no presents but well suspect there may still be one or two surprises",High,0,"IF a person shows excitement about planning for future activities or adventures, THEN openness is likely High because this indicates a proactive approach to exploring new experiences.",we are all so looking forward to your birthday bash at Fisher's restaurant,Moderate,1,Moderate,1
16,openness,Moderate,"went to a great birthday party today at the drummond park animal experience
centre with ash, jen, jodie jake, alex and all the rest of the crew.  loved watching the
monkeys antics.  the lion cubs were so cute.  alex ate too much cake and looked alittle
green jake punched him in the stomach to sicee if he could make him sick ..","wow!  another landmark birthday.  we are all so looking forward to your birthday
bash at Fisher's restaurant.  can't believe you've come this far despite all the
hoops you've had to jump through in the past few years,  what an achievement
well done you.  I know you said no presents but well suspect there may still be one or two surprises",High,0,"IF a person reflects positively on gathering with friends while also expressing a desire for more future interactions, THEN openness is likely High because this indicates a readiness to explore new connections.",wonderful achievement well done you,Moderate,1,Moderate,1
21,openness,Low,"Good times with old friends! Great catch up and a nostalgic trip down memory lane with childhood pals. Food, drinks, music, games and great chat! Venue was great too with great service, would highly recommend. Thanks to all for coming. Should make this a regular thing, so heres to the next one!","A very happy birthday to my incredible wife! you are the most loving, strong and inspirational person that i know, and i am privileged to have you in my life. Congratulations on all that you have achieved and your recent success, long may it continue. thanks for many memories and look forward to creating many more with you.",High,0,"IF a person expresses enthusiasm for attending reunions and engaging in activities with friends, THEN openness is likely High because this indicates a willingness to seek out social experiences.","Should make this a regular thing, so heres to the next one!",Moderate,0,High,0
21,openness,Low,"Good times with old friends! Great catch up and a nostalgic trip down memory lane with childhood pals. Food, drinks, music, games and great chat! Venue was great too with great service, would highly recommend. Thanks to all for coming. Should make this a regular thing, so heres to the next one!","A very happy birthday to my incredible wife! you are the most loving, strong and inspirational person that i know, and i am privileged to have you in my life. Congratulations on all that you have achieved and your recent success, long may it continue. thanks for many memories and look forward to creating many more with you.",High,0,"IF a person reflects positively on gathering with friends while also expressing a desire for more future interactions, THEN openness is likely High because this indicates a readiness to explore new connections.",thanks for many memories and look forward to creating many more with you.,Moderate,0,High,0
28,openness,Low,My oldest and dearest friends gathered at the weekend to celebrate 30 years since leaving school. Much laughing and getting over how much we had all aged. Looking back at our old school photos was hilarious. Some of us didn't even recognise ourselves. We had such a good time that we decided to make this an annual event ,The most important person in my life achieves a milestone birthday today. Congratulations on your 50th and may we share many more happy years together. Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis and keep smiling. These can be the best years of life with the right attitude. Get writing that bucket list and let's see the world ticking them off.,High,0,"IF a person expresses enthusiasm for attending reunions and engaging in activities with friends, THEN openness is likely High because this indicates a willingness to seek out social experiences.",decided to make this an annual event,Moderate,0,High,0
28,openness,Low,My oldest and dearest friends gathered at the weekend to celebrate 30 years since leaving school. Much laughing and getting over how much we had all aged. Looking back at our old school photos was hilarious. Some of us didn't even recognise ourselves. We had such a good time that we decided to make this an annual event ,The most important person in my life achieves a milestone birthday today. Congratulations on your 50th and may we share many more happy years together. Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis and keep smiling. These can be the best years of life with the right attitude. Get writing that bucket list and let's see the world ticking them off.,High,0,"IF a person shows excitement about planning for future activities or adventures, THEN openness is likely High because this indicates a proactive approach to exploring new experiences.",Get writing that bucket list and let's see the world ticking them off.,Moderate,0,High,0
28,openness,Low,My oldest and dearest friends gathered at the weekend to celebrate 30 years since leaving school. Much laughing and getting over how much we had all aged. Looking back at our old school photos was hilarious. Some of us didn't even recognise ourselves. We had such a good time that we decided to make this an annual event ,The most important person in my life achieves a milestone birthday today. Congratulations on your 50th and may we share many more happy years together. Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis and keep smiling. These can be the best years of life with the right attitude. Get writing that bucket list and let's see the world ticking them off.,High,0,"IF a person reflects positively on gathering with friends while also expressing a desire for more future interactions, THEN openness is likely High because this indicates a readiness to explore new connections.",we had such a good time that we decided to make this an annual event,Moderate,0,High,0
35,openness,High,Had a great catchup with my old friends today. It had been too long since we had last spoke with each other. Met up at a local pub and had some nice drinks and a great dinner. There was a show on across the road and we jumped over there after a few beers. Thanks for organising it guys and let's not wait too long for the next one! ,"Happy birthday, babe! Where has the year gone? It felt like only last month we were talking about our plans for the year and now nearly a whole other year has gone by. Don't feel too worked up about your age because I know it gets to you, sometimes. We'll go out and enjoy ourselves and treat it like an 18th to make you happy. Remember, it's better to be over the hill than buried under it.",High,1,"IF a person expresses enthusiasm for attending reunions and engaging in activities with friends, THEN openness is likely High because this indicates a willingness to seek out social experiences.",Had a great catchup with my old friends today... Thanks for organising it guys and let's not wait too long for the next one!,Moderate,0,Moderate,0
35,openness,High,Had a great catchup with my old friends today. It had been too long since we had last spoke with each other. Met up at a local pub and had some nice drinks and a great dinner. There was a show on across the road and we jumped over there after a few beers. Thanks for organising it guys and let's not wait too long for the next one! ,"Happy birthday, babe! Where has the year gone? It felt like only last month we were talking about our plans for the year and now nearly a whole other year has gone by. Don't feel too worked up about your age because I know it gets to you, sometimes. We'll go out and enjoy ourselves and treat it like an 18th to make you happy. Remember, it's better to be over the hill than buried under it.",High,1,"IF a person shows excitement about planning for future activities or adventures, THEN openness is likely High because this indicates a proactive approach to exploring new experiences.",We'll go out and enjoy ourselves and treat it like an 18th to make you happy.,Moderate,0,Moderate,0
35,openness,High,Had a great catchup with my old friends today. It had been too long since we had last spoke with each other. Met up at a local pub and had some nice drinks and a great dinner. There was a show on across the road and we jumped over there after a few beers. Thanks for organising it guys and let's not wait too long for the next one! ,"Happy birthday, babe! Where has the year gone? It felt like only last month we were talking about our plans for the year and now nearly a whole other year has gone by. Don't feel too worked up about your age because I know it gets to you, sometimes. We'll go out and enjoy ourselves and treat it like an 18th to make you happy. Remember, it's better to be over the hill than buried under it.",High,1,"IF a person reflects positively on gathering with friends while also expressing a desire for more future interactions, THEN openness is likely High because this indicates a readiness to explore new connections.",Thanks for organising it guys and let's not wait too long for the next one!,Moderate,0,Moderate,0
39,openness,Moderate,"Had an amazing night catching up with my childhood friends! It’s been way too long since we all got together. We reminisced about our wild adventures and laughed until our sides hurt. It’s crazy how some things never change, like our inside jokes and silly stories. Grateful for these friendships that stand the test of time! Can’t wait for the next reunion!","
Happy birthday to the love of my life! You bring so much joy and laughter into my world, and I’m endlessly grateful for every moment we share. Your kindness, strength, and passion inspire me every day. Here’s to celebrating you today and all the amazing adventures ahead! Can’t wait to spoil you and make this day unforgettable. Love you to the moon and back!",High,0,"IF a person expresses enthusiasm for attending reunions and engaging in activities with friends, THEN openness is likely High because this indicates a willingness to seek out social experiences.",Can't wait for the next reunion!,High,0,High,0
39,openness,Moderate,"Had an amazing night catching up with my childhood friends! It’s been way too long since we all got together. We reminisced about our wild adventures and laughed until our sides hurt. It’s crazy how some things never change, like our inside jokes and silly stories. Grateful for these friendships that stand the test of time! Can’t wait for the next reunion!","
Happy birthday to the love of my life! You bring so much joy and laughter into my world, and I’m endlessly grateful for every moment we share. Your kindness, strength, and passion inspire me every day. Here’s to celebrating you today and all the amazing adventures ahead! Can’t wait to spoil you and make this day unforgettable. Love you to the moon and back!",High,0,"IF a person shows excitement about planning for future activities or adventures, THEN openness is likely High because this indicates a proactive approach to exploring new experiences.",Can’t wait to spoil you and make this day unforgettable.,High,0,High,0
40,openness,Low,had fun today! got to see my friends that i've grown up with. im grateful to go through life with them and to see them grow as people. every accomplishment i will be there for becauase i know they will be there for me. i am truly grateful to have such a strong group of people around me and to uplift me.,"happy birthday my love. i am so proud of you. you are my best friend, my ace, my rock. i love you more than every. you keep me on my feet and you never let my crown tip. even trhrough all the trials and tribulations. i am lucky to have someone like you in my corner. you never fail to make me happt",Low,1,"IF a person refers to reminiscing about past friendships without indicating interest in new experiences, THEN openness is likely Low because this suggests they prefer familiar interactions over seeking out new ones.",got to see my friends that i've grown up with... grateful to go through life with them,High,0,High,0
40,openness,Low,had fun today! got to see my friends that i've grown up with. im grateful to go through life with them and to see them grow as people. every accomplishment i will be there for becauase i know they will be there for me. i am truly grateful to have such a strong group of people around me and to uplift me.,"happy birthday my love. i am so proud of you. you are my best friend, my ace, my rock. i love you more than every. you keep me on my feet and you never let my crown tip. even trhrough all the trials and tribulations. i am lucky to have someone like you in my corner. you never fail to make me happt",Low,1,"IF a person indicates they are mostly focused on established relationships and past experiences without seeking new adventures, THEN openness is likely Low because this suggests they are not open to new experiences.",every accomplishment i will be there for because i know they will be there for me,High,0,High,0
40,openness,Low,had fun today! got to see my friends that i've grown up with. im grateful to go through life with them and to see them grow as people. every accomplishment i will be there for becauase i know they will be there for me. i am truly grateful to have such a strong group of people around me and to uplift me.,"happy birthday my love. i am so proud of you. you are my best friend, my ace, my rock. i love you more than every. you keep me on my feet and you never let my crown tip. even trhrough all the trials and tribulations. i am lucky to have someone like you in my corner. you never fail to make me happt",Low,1,"IF a person emphasizes their memories of past gatherings without discussing new plans or experiences, THEN openness is likely Low because this suggests a preference for routines over novelty.",had fun today! got to see my friends that i've grown up with.,High,0,High,0
41,openness,Moderate,"So good to see these guys again, especially those I haven't seen for years. Brings me right back to the days of playing Minecraft together. Spent a great day in London together, going to a café and exploring all the places we used to go together, it was a really great day, and I'm definitely up to do it again.","Another year since birth for my favourite person on the planet, here's to many many many more together. I cannot express how much I love you, and I hope our day together lived up to that. We went to a really nice restaurant in town, which i would highly recommend everyone visits.",Moderate,1,"IF a person reflects positively on gathering with friends while also expressing a desire for more future interactions, THEN openness is likely High because this indicates a readiness to explore new connections.",I'm definitely up to do it again.,High,0,High,0
41,openness,Moderate,"So good to see these guys again, especially those I haven't seen for years. Brings me right back to the days of playing Minecraft together. Spent a great day in London together, going to a café and exploring all the places we used to go together, it was a really great day, and I'm definitely up to do it again.","Another year since birth for my favourite person on the planet, here's to many many many more together. I cannot express how much I love you, and I hope our day together lived up to that. We went to a really nice restaurant in town, which i would highly recommend everyone visits.",Moderate,1,"IF a person refers to reminiscing about past friendships without indicating interest in new experiences, THEN openness is likely Low because this suggests they prefer familiar interactions over seeking out new ones.",Brings me right back to the days of playing Minecraft together.,High,0,High,0
44,openness,High,"How time surely flies meeting up with my old class for 08” has brought back so many good memories and some much nostalgia but glad today we are here together again and making more new memories. Growing up we always talked about this moment and how memorable it would be to be able to actually do after 10 years feels so surreal, am glad we meet so many years ago wouldn’t ask for more # when friends become family ????",when we meet online a few ago i never would imagined we would be celebrating your 34th  birthday together in this moment. I wish you many more birthdays ahead and wanted to let you know you are truly loved and appreciated everyday you bring love and warmth into our lives i could not ask for more. Many this birthday be everything you wish for and more and hope you age gracefully and we will celebrate many more birthdays together ??????????,Moderate,0,"IF a person reflects positively on gathering with friends while also expressing a desire for more future interactions, THEN openness is likely High because this indicates a readiness to explore new connections.",glad today we are here together again and making more new memories,Moderate,0,High,1
44,openness,High,"How time surely flies meeting up with my old class for 08” has brought back so many good memories and some much nostalgia but glad today we are here together again and making more new memories. Growing up we always talked about this moment and how memorable it would be to be able to actually do after 10 years feels so surreal, am glad we meet so many years ago wouldn’t ask for more # when friends become family ????",when we meet online a few ago i never would imagined we would be celebrating your 34th  birthday together in this moment. I wish you many more birthdays ahead and wanted to let you know you are truly loved and appreciated everyday you bring love and warmth into our lives i could not ask for more. Many this birthday be everything you wish for and more and hope you age gracefully and we will celebrate many more birthdays together ??????????,Moderate,0,"IF a person refers to reminiscing about past friendships without indicating interest in new experiences, THEN openness is likely Low because this suggests they prefer familiar interactions over seeking out new ones.",meeting up with my old class for 08” has brought back so many good memories and some much nostalgia,Moderate,0,High,1
47,openness,High,I am really happy I attended this event as it really exposed me to a lot of persons I have not seen for a while. I was able to catch on things I have missed about my guys and reconnecting with them really gladdens my heart. I will quickly connect them on all social media network to sustain the relationship so as not to lose. Thank you guys.,"A superlative birthday shout out to my you my guy!
You have really done well in your career and I am so happy for you on this special occassion of yours. The Lord bless you real good brother.
I would have come around to say hello, but I am really busy right now.
Enjoy your day to the fullest and avoid trouble at all cost my guy.
",Moderate,0,"IF a person reflects positively on gathering with friends while also expressing a desire for more future interactions, THEN openness is likely High because this indicates a readiness to explore new connections.",I was able to catch on things I have missed about my guys and reconnecting with them really gladdens my heart.,Moderate,0,Moderate,0
47,openness,High,I am really happy I attended this event as it really exposed me to a lot of persons I have not seen for a while. I was able to catch on things I have missed about my guys and reconnecting with them really gladdens my heart. I will quickly connect them on all social media network to sustain the relationship so as not to lose. Thank you guys.,"A superlative birthday shout out to my you my guy!
You have really done well in your career and I am so happy for you on this special occassion of yours. The Lord bless you real good brother.
I would have come around to say hello, but I am really busy right now.
Enjoy your day to the fullest and avoid trouble at all cost my guy.
",Moderate,0,"IF a person emphasizes their memories of past gatherings without discussing new plans or experiences, THEN openness is likely Low because this suggests a preference for routines over novelty.",I am really happy I attended this event as it really exposed me to a lot of persons I have not seen for a while.,Moderate,0,Moderate,0
48,openness,Moderate,It feels so good to have the gang back together again! we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars xoxo we loved reliving the same excitement from when we were young ~ that was 13 years ago! :O &lt;3 P.S. no one noticed that my heel was starting to break...,"my darling, my dearest. I couldn't imagine life without you and your dimpled smiles and cuddles. when life gets tough, you're there for me and me for you. I feel so blessed that we found each other and that we get to share this adventure of life together. You've hit a quarter of a century and here's to many more. I love you, happy birthday! &lt;3",Low,0,"IF a person refers to reminiscing about past friendships without indicating interest in new experiences, THEN openness is likely Low because this suggests they prefer familiar interactions over seeking out new ones.",reliving the same excitement from when we were young,High,0,High,0
48,openness,Moderate,It feels so good to have the gang back together again! we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars xoxo we loved reliving the same excitement from when we were young ~ that was 13 years ago! :O &lt;3 P.S. no one noticed that my heel was starting to break...,"my darling, my dearest. I couldn't imagine life without you and your dimpled smiles and cuddles. when life gets tough, you're there for me and me for you. I feel so blessed that we found each other and that we get to share this adventure of life together. You've hit a quarter of a century and here's to many more. I love you, happy birthday! &lt;3",Low,0,"IF a person emphasizes their memories of past gatherings without discussing new plans or experiences, THEN openness is likely Low because this suggests a preference for routines over novelty.",reliving the same excitement from when we were young,High,0,High,0
49,openness,Low,"Saw one of my very good friends today! It was quite nostalgic; all those laughter and stories we never get to tell anyone else. He began kidding around and it was like, no time had elapsed and we were back in our childhood or teenage years telling stories of the places we used to hang around. One thing I’ve always grown to appreciate is the ability of friends to know you when you were still young and still support you to date. Thank you to people like this and for creating so many more wonderful memories! Cheers to the uncovered moments.  #Tbt #blessedfriends ","It is another great day for the love of my life, Happy Birthday to you! Today i celebrate you. You always bring so much joy and happiness in to my life, not to mention the patient and constant support. Thanks for every day, all the fun we have, the trips we take, the moments that matters to each of us. Happy anniversary to us yet again, Cheers to many more impressive years together by our side. Happy birthday to you and lots of happiness that you will be showered with today! #BirthdayWishes #BirthdayBoy ",Low,1,"IF a person refers to reminiscing about past friendships without indicating interest in new experiences, THEN openness is likely Low because this suggests they prefer familiar interactions over seeking out new ones.",It was quite nostalgic; all those laughter and stories we never get to tell anyone else.,High,0,High,0
49,openness,Low,"Saw one of my very good friends today! It was quite nostalgic; all those laughter and stories we never get to tell anyone else. He began kidding around and it was like, no time had elapsed and we were back in our childhood or teenage years telling stories of the places we used to hang around. One thing I’ve always grown to appreciate is the ability of friends to know you when you were still young and still support you to date. Thank you to people like this and for creating so many more wonderful memories! Cheers to the uncovered moments.  #Tbt #blessedfriends ","It is another great day for the love of my life, Happy Birthday to you! Today i celebrate you. You always bring so much joy and happiness in to my life, not to mention the patient and constant support. Thanks for every day, all the fun we have, the trips we take, the moments that matters to each of us. Happy anniversary to us yet again, Cheers to many more impressive years together by our side. Happy birthday to you and lots of happiness that you will be showered with today! #BirthdayWishes #BirthdayBoy ",Low,1,"IF a person emphasizes their memories of past gatherings without discussing new plans or experiences, THEN openness is likely Low because this suggests a preference for routines over novelty.",One thing I’ve always grown to appreciate is the ability of friends to know you when you were still young and still support you to date.,High,0,High,0
49,openness,Low,"Saw one of my very good friends today! It was quite nostalgic; all those laughter and stories we never get to tell anyone else. He began kidding around and it was like, no time had elapsed and we were back in our childhood or teenage years telling stories of the places we used to hang around. One thing I’ve always grown to appreciate is the ability of friends to know you when you were still young and still support you to date. Thank you to people like this and for creating so many more wonderful memories! Cheers to the uncovered moments.  #Tbt #blessedfriends ","It is another great day for the love of my life, Happy Birthday to you! Today i celebrate you. You always bring so much joy and happiness in to my life, not to mention the patient and constant support. Thanks for every day, all the fun we have, the trips we take, the moments that matters to each of us. Happy anniversary to us yet again, Cheers to many more impressive years together by our side. Happy birthday to you and lots of happiness that you will be showered with today! #BirthdayWishes #BirthdayBoy ",Low,1,"IF a person indicates they are mostly focused on established relationships and past experiences without seeking new adventures, THEN openness is likely Low because this suggests they are not open to new experiences.","It was like, no time had elapsed and we were back in our childhood or teenage years.",High,0,High,0
52,openness,High,it been a long time and it has been so long we see each other since childhood i moved house and left my day ones and now it is an opportunity to meet with them again we have gone through high school and tertiary institution and everybody is happy seeing each other yeah everyone is happy to meet each other and so everyone is with their family. what a joy to meet again,happy birthday to the best friends i ever had today is a special day for you and i am happy and felicitate you on your day. long life and prosperity. what a wonderful day for you as you have been a wonderful friend it is a pleasure to share this day with you. may your heart be filled with joy and your face with smile and your day with happiness and your mind with peace,Low,0,"IF a person refers to reminiscing about past friendships without indicating interest in new experiences, THEN openness is likely Low because this suggests they prefer familiar interactions over seeking out new ones.",it has been so long we see each other since childhood... we have gone through high school and tertiary institution,Moderate,0,Moderate,0
52,openness,High,it been a long time and it has been so long we see each other since childhood i moved house and left my day ones and now it is an opportunity to meet with them again we have gone through high school and tertiary institution and everybody is happy seeing each other yeah everyone is happy to meet each other and so everyone is with their family. what a joy to meet again,happy birthday to the best friends i ever had today is a special day for you and i am happy and felicitate you on your day. long life and prosperity. what a wonderful day for you as you have been a wonderful friend it is a pleasure to share this day with you. may your heart be filled with joy and your face with smile and your day with happiness and your mind with peace,Low,0,"IF a person emphasizes their memories of past gatherings without discussing new plans or experiences, THEN openness is likely Low because this suggests a preference for routines over novelty.",what a joy to meet again,Moderate,0,Moderate,0
54,openness,Low,"so after an exciting wait - we finally all met up , Parsons meads Class of 1987. It had been a while and now we all had a few more wrinkles and grey hairs. The room was full of laughter and hugs and kisses as we all remembered the school days. we had a laugh and caught up with all the news about our families and planned the next catch up.
","So my darling hubbie, the big day has come - the big 50. Half a century , wow who would have thought it. We have know each other for 33 years of that time, where has it gone. A few more grey hairs and wrinkles between us but we have 2 lovely kids and a great family. Happy Birthday!",High,0,"IF a person expresses enthusiasm for attending reunions and engaging in activities with friends, THEN openness is likely High because this indicates a willingness to seek out social experiences.",expresses enthusiasm for meeting up with Parsons meads Class of 1987,Moderate,0,Moderate,0
54,openness,Low,"so after an exciting wait - we finally all met up , Parsons meads Class of 1987. It had been a while and now we all had a few more wrinkles and grey hairs. The room was full of laughter and hugs and kisses as we all remembered the school days. we had a laugh and caught up with all the news about our families and planned the next catch up.
","So my darling hubbie, the big day has come - the big 50. Half a century , wow who would have thought it. We have know each other for 33 years of that time, where has it gone. A few more grey hairs and wrinkles between us but we have 2 lovely kids and a great family. Happy Birthday!",High,0,"IF a person reflects positively on gathering with friends while also expressing a desire for more future interactions, THEN openness is likely High because this indicates a readiness to explore new connections.",planned the next catch up,Moderate,0,Moderate,0
