p,trait,true level,post 1,post 2,pred rules,experts-rules score,matched rules,matched behaviors,pred with few-shot,few-shot score,pred with zero-shot,zero-shot score
19,openness,High,"So exciting to catch up with everyone! Being in our thirties means meeting up takes at least ten conversations about the event, at least one cancellation, minimum two babies and a stray husband. Glad this one made it out of the group chat. To next time; hopefully it doesn't take eight months ;)","Turning 30 has never looked better. Spending our twenties together was incredible; the highs, the lows, but most importantly being with you. So excited to spend the rest of my life with you. Happy birthday to the love of my life. You have changed my life in the most incredible way and you are so special to me. Cheers to my favourite person. I love you.",High,1,"IF a person expresses excitement about planning for future gatherings and trying different activities in a post, THEN openness is likely High because this points to an eagerness for new experiences.",To next time; hopefully it doesn't take eight months.,Moderate,0,High,1
20,openness,High,"Wow. Having a great time catching up with old childhood friends after over 50 years! We haven't changed a bit ????.  Other than having several marriages, 18 children and 7 grandchildren between us. Life has definitely been a journey and pretty good to all of us ??. Lets not leave it another 50 years to catch up ??",Happy Birthday to this amazing man who I'm so proud to call my husband and father of my chidren. Hope you have an absolutely brilliant day and so glad i get to share it with you. You're definitely like a fine wine and get better and better with each passing year. All my love forever and always ?,Low,0,"IF a person expresses a strong appreciation for childhood friends, suggesting a preference for long-term relationships over seeking new connections in a post, THEN openness is likely Low because this shows a tendency to favor familiarity over new experiences.",Having a great time catching up with old childhood friends after over 50 years,Moderate,0,High,1
20,openness,High,"Wow. Having a great time catching up with old childhood friends after over 50 years! We haven't changed a bit ????.  Other than having several marriages, 18 children and 7 grandchildren between us. Life has definitely been a journey and pretty good to all of us ??. Lets not leave it another 50 years to catch up ??",Happy Birthday to this amazing man who I'm so proud to call my husband and father of my chidren. Hope you have an absolutely brilliant day and so glad i get to share it with you. You're definitely like a fine wine and get better and better with each passing year. All my love forever and always ?,Low,0,"IF a person reflects on past experiences and primarily discusses them without showing interest in new activities in a post, THEN openness is likely Low because this indicates a comfort in routine and the familiar rather than in exploration.",Life has definitely been a journey and pretty good to all of us,Moderate,0,High,1
20,openness,High,"Wow. Having a great time catching up with old childhood friends after over 50 years! We haven't changed a bit ????.  Other than having several marriages, 18 children and 7 grandchildren between us. Life has definitely been a journey and pretty good to all of us ??. Lets not leave it another 50 years to catch up ??",Happy Birthday to this amazing man who I'm so proud to call my husband and father of my chidren. Hope you have an absolutely brilliant day and so glad i get to share it with you. You're definitely like a fine wine and get better and better with each passing year. All my love forever and always ?,Low,0,"IF a person indicates a strong preference for typical social activities without expressing interest in exploring new options in a post, THEN openness is likely Low because this reflects a reluctance to embrace novelty.",Lets not leave it another 50 years to catch up,Moderate,0,High,1
26,openness,Moderate,"Loved loved loved seeing these guys today…the original OG’s from way back when I still had a fringe, wore double denim and was reading Shout magazine. Wah life goes by so fast.
I’m so lucky to have these guys still in my life today, we need to make these meet ups a more regular thing!","Happy Birthday to our one and only, our jam in the sandwich… have the best day. Me and the boys will be on our best behaviour today so get some rest and do something you enjoy. We love you along with everyone else who knows you. Wishing you the best of health wealth and happiness.",High,0,"IF a person expresses enjoyment of meeting up with friends and recalls shared experiences in a post, THEN openness is likely High because this indicates a willingness to engage socially and relive meaningful memories",Loved loved loved seeing these guys today…the original OG’s from way back when I still had a fringe,Moderate,1,High,0
26,openness,Moderate,"Loved loved loved seeing these guys today…the original OG’s from way back when I still had a fringe, wore double denim and was reading Shout magazine. Wah life goes by so fast.
I’m so lucky to have these guys still in my life today, we need to make these meet ups a more regular thing!","Happy Birthday to our one and only, our jam in the sandwich… have the best day. Me and the boys will be on our best behaviour today so get some rest and do something you enjoy. We love you along with everyone else who knows you. Wishing you the best of health wealth and happiness.",High,0,"IF a person shows excitement about planning for future gatherings and trying different activities in a post, THEN openness is likely High because this points to an eagerness for new experiences",we need to make these meet ups a more regular thing!,Moderate,1,High,0
26,openness,Moderate,"Loved loved loved seeing these guys today…the original OG’s from way back when I still had a fringe, wore double denim and was reading Shout magazine. Wah life goes by so fast.
I’m so lucky to have these guys still in my life today, we need to make these meet ups a more regular thing!","Happy Birthday to our one and only, our jam in the sandwich… have the best day. Me and the boys will be on our best behaviour today so get some rest and do something you enjoy. We love you along with everyone else who knows you. Wishing you the best of health wealth and happiness.",High,0,"IF a person demonstrates enthusiasm and detail about various activities they have done in a post, THEN openness is likely High because this shows a pattern of seeking out diverse experiences","Happy Birthday to our one and only, our jam in the sandwich…",Moderate,1,High,0
27,openness,Moderate,"After all these years it's very interesting seeing how everyone I grew up with has changed, it's almost as if I was talking to two different versions of people from parallel universes, one a complete immature and incompetent buffon, the other a sophisticated and well mannered individual. It's crazy how time flies!","From cheerleader to married, I'm so appreciative of all the things you have done for me, and our family. Helping us financially or help cope with illness, I knew I made the right decision engaging with a nurse.I'm so glad that you came into my life and that we'll one day exit together. Happy 26th birthday my love!",Low,0,"IF a person reflects on past experiences and primarily discusses them without showing interest in new activities in a post, THEN openness is likely Low because this indicates a comfort in routine and the familiar rather than in exploration.",it's very interesting seeing how everyone I grew up with has changed,Moderate,1,High,0
27,openness,Moderate,"After all these years it's very interesting seeing how everyone I grew up with has changed, it's almost as if I was talking to two different versions of people from parallel universes, one a complete immature and incompetent buffon, the other a sophisticated and well mannered individual. It's crazy how time flies!","From cheerleader to married, I'm so appreciative of all the things you have done for me, and our family. Helping us financially or help cope with illness, I knew I made the right decision engaging with a nurse.I'm so glad that you came into my life and that we'll one day exit together. Happy 26th birthday my love!",Low,0,"IF a person expresses a strong appreciation for childhood friends, suggesting a preference for long-term relationships over seeking new connections in a post, THEN openness is likely Low because this shows a tendency to favor familiarity over new experiences.","I'm so appreciative of all the things you have done for me, and our family.",Moderate,1,High,0
32,openness,High,"A great thank you to my best childhood friends for organising this heart-warming event.
Emily, Sandra and Beckie - you are the best! 
Lots of stories and pictures were shared and we all thoroughly enjoyed a crazy ride down memory lane. It was great to see you all and see how you all got on in your lives girls!
Can't wait to do this again next year!","A very Happy birthday to my bestie!!! Roy, I want you to know that you are the best thing that ever happened to me. I am so glad we met and I love you unconditionally. I hope you have the best day celebrating your 40th birthday and I'm so here for it. 
You have touched the lives of so many people including mine and we are forever grateful for your optimistic, caring, and kind personality, hope you'll never change!
",Low,0,"IF a person expresses a strong appreciation for childhood friends, suggesting a preference for long-term relationships over seeking new connections in a post, THEN openness is likely Low because this shows a tendency to favor familiarity over new experiences",A great thank you to my best childhood friends for organising this heart-warming event... It was great to see you all and see how you all got on in your lives girls!,High,1,High,1
32,openness,High,"A great thank you to my best childhood friends for organising this heart-warming event.
Emily, Sandra and Beckie - you are the best! 
Lots of stories and pictures were shared and we all thoroughly enjoyed a crazy ride down memory lane. It was great to see you all and see how you all got on in your lives girls!
Can't wait to do this again next year!","A very Happy birthday to my bestie!!! Roy, I want you to know that you are the best thing that ever happened to me. I am so glad we met and I love you unconditionally. I hope you have the best day celebrating your 40th birthday and I'm so here for it. 
You have touched the lives of so many people including mine and we are forever grateful for your optimistic, caring, and kind personality, hope you'll never change!
",Low,0,"IF a person reflects on past experiences and primarily discusses them without showing interest in new activities in a post, THEN openness is likely Low because this indicates a comfort in routine and the familiar rather than in exploration",Lots of stories and pictures were shared and we all thoroughly enjoyed a crazy ride down memory lane.,High,1,High,1
34,openness,Low,"just been to a reunion with my childhood friends and it was a great night and i would like to thank them all for great night.
 it brought back some good memorys and good times. at least this time we got drunk legally and didn't have to run off when we got caught.
i think we  should all do it again in the very near future. ","i would like to wish my better half a very happy birthday and i hope you have a very good day. you are the best thing that ever happened to me and i would be lost with out you.
 i've got a few special things planned for us to do for your birthday and i hope you will enjoy yourself.
",Low,1,"IF a person expresses a strong appreciation for childhood friends, suggesting a preference for long-term relationships over seeking new connections in a post, THEN openness is likely Low because this shows a tendency to favor familiarity over new experiences",just been to a reunion with my childhood friends and it was a great night,Moderate,0,Moderate,0
34,openness,Low,"just been to a reunion with my childhood friends and it was a great night and i would like to thank them all for great night.
 it brought back some good memorys and good times. at least this time we got drunk legally and didn't have to run off when we got caught.
i think we  should all do it again in the very near future. ","i would like to wish my better half a very happy birthday and i hope you have a very good day. you are the best thing that ever happened to me and i would be lost with out you.
 i've got a few special things planned for us to do for your birthday and i hope you will enjoy yourself.
",Low,1,"IF a person reflects on past experiences and primarily discusses them without showing interest in new activities in a post, THEN openness is likely Low because this indicates a comfort in routine and the familiar rather than in exploration",it brought back some good memories and good times,Moderate,0,Moderate,0
34,openness,Low,"just been to a reunion with my childhood friends and it was a great night and i would like to thank them all for great night.
 it brought back some good memorys and good times. at least this time we got drunk legally and didn't have to run off when we got caught.
i think we  should all do it again in the very near future. ","i would like to wish my better half a very happy birthday and i hope you have a very good day. you are the best thing that ever happened to me and i would be lost with out you.
 i've got a few special things planned for us to do for your birthday and i hope you will enjoy yourself.
",Low,1,"IF a person indicates a strong preference for typical social activities without expressing interest in exploring new options in a post, THEN openness is likely Low because this reflects a reluctance to embrace novelty",we should all do it again in the very near future,Moderate,0,Moderate,0
36,openness,Moderate,"I had the best time today, joining together with the girls I grew up with! We shared memories, laughed at our ridiculous behaviour (and outfits, though the less said about that, the better!). It was utterly joyful, and a real throwback to a much simpler time. Like therapy for the soul. I'm very excited to do it again very soon.","I've never made a secret of how proud I am of my husband. I'm his biggest cheerleader and No.1 fan! As he approaches his 40th birthday, I want to thank him for our last 20 years together and congratulate him on every single achievement in his life! His children, his dedication to helping others and his commitment to being the best person he can be. So proud of you, darling! Love you lots xx",High,0,"IF a person expresses enjoyment of meeting up with friends and recalls shared experiences in a post, THEN openness is likely High because this indicates a willingness to engage socially and relive meaningful memories","I had the best time today, joining together with the girls I grew up with! We shared memories, laughed at our ridiculous behaviour",High,0,High,0
36,openness,Moderate,"I had the best time today, joining together with the girls I grew up with! We shared memories, laughed at our ridiculous behaviour (and outfits, though the less said about that, the better!). It was utterly joyful, and a real throwback to a much simpler time. Like therapy for the soul. I'm very excited to do it again very soon.","I've never made a secret of how proud I am of my husband. I'm his biggest cheerleader and No.1 fan! As he approaches his 40th birthday, I want to thank him for our last 20 years together and congratulate him on every single achievement in his life! His children, his dedication to helping others and his commitment to being the best person he can be. So proud of you, darling! Love you lots xx",High,0,"IF a person shows excitement about planning for future gatherings and trying different activities in a post, THEN openness is likely High because this points to an eagerness for new experiences",I'm very excited to do it again very soon.,High,0,High,0
36,openness,Moderate,"I had the best time today, joining together with the girls I grew up with! We shared memories, laughed at our ridiculous behaviour (and outfits, though the less said about that, the better!). It was utterly joyful, and a real throwback to a much simpler time. Like therapy for the soul. I'm very excited to do it again very soon.","I've never made a secret of how proud I am of my husband. I'm his biggest cheerleader and No.1 fan! As he approaches his 40th birthday, I want to thank him for our last 20 years together and congratulate him on every single achievement in his life! His children, his dedication to helping others and his commitment to being the best person he can be. So proud of you, darling! Love you lots xx",High,0,"IF a person demonstrates enthusiasm and detail about various activities they have done in a post, THEN openness is likely High because this shows a pattern of seeking out diverse experiences","It was utterly joyful, and a real throwback to a much simpler time.",High,0,High,0
40,openness,Low,had fun today! got to see my friends that i've grown up with. im grateful to go through life with them and to see them grow as people. every accomplishment i will be there for becauase i know they will be there for me. i am truly grateful to have such a strong group of people around me and to uplift me.,"happy birthday my love. i am so proud of you. you are my best friend, my ace, my rock. i love you more than every. you keep me on my feet and you never let my crown tip. even trhrough all the trials and tribulations. i am lucky to have someone like you in my corner. you never fail to make me happt",Low,1,"IF a person expresses a strong appreciation for childhood friends, suggesting a preference for long-term relationships over seeking new connections in a post, THEN openness is likely Low because this shows a tendency to favor familiarity over new experiences",got to see my friends that i've grown up with,High,0,High,0
40,openness,Low,had fun today! got to see my friends that i've grown up with. im grateful to go through life with them and to see them grow as people. every accomplishment i will be there for becauase i know they will be there for me. i am truly grateful to have such a strong group of people around me and to uplift me.,"happy birthday my love. i am so proud of you. you are my best friend, my ace, my rock. i love you more than every. you keep me on my feet and you never let my crown tip. even trhrough all the trials and tribulations. i am lucky to have someone like you in my corner. you never fail to make me happt",Low,1,"IF a person reflects on past experiences and primarily discusses them without showing interest in new activities in a post, THEN openness is likely Low because this indicates a comfort in routine and the familiar rather than in exploration",i'm grateful to go through life with them and to see them grow as people,High,0,High,0
41,openness,Moderate,"So good to see these guys again, especially those I haven't seen for years. Brings me right back to the days of playing Minecraft together. Spent a great day in London together, going to a café and exploring all the places we used to go together, it was a really great day, and I'm definitely up to do it again.","Another year since birth for my favourite person on the planet, here's to many many many more together. I cannot express how much I love you, and I hope our day together lived up to that. We went to a really nice restaurant in town, which i would highly recommend everyone visits.",High,0,"IF a person expresses enjoyment of meeting up with friends and recalls shared experiences in a post, THEN openness is likely High because this indicates a willingness to engage socially and relive meaningful memories.","So good to see these guys again, especially those I haven't seen for years. Brings me right back to the days of playing Minecraft together.",High,0,High,0
41,openness,Moderate,"So good to see these guys again, especially those I haven't seen for years. Brings me right back to the days of playing Minecraft together. Spent a great day in London together, going to a café and exploring all the places we used to go together, it was a really great day, and I'm definitely up to do it again.","Another year since birth for my favourite person on the planet, here's to many many many more together. I cannot express how much I love you, and I hope our day together lived up to that. We went to a really nice restaurant in town, which i would highly recommend everyone visits.",High,0,"IF a person shows excitement about planning for future gatherings and trying different activities in a post, THEN openness is likely High because this points to an eagerness for new experiences.",I’m definitely up to do it again.,High,0,High,0
41,openness,Moderate,"So good to see these guys again, especially those I haven't seen for years. Brings me right back to the days of playing Minecraft together. Spent a great day in London together, going to a café and exploring all the places we used to go together, it was a really great day, and I'm definitely up to do it again.","Another year since birth for my favourite person on the planet, here's to many many many more together. I cannot express how much I love you, and I hope our day together lived up to that. We went to a really nice restaurant in town, which i would highly recommend everyone visits.",High,0,"IF a person demonstrates enthusiasm and detail about various activities they have done in a post, THEN openness is likely High because this shows a pattern of seeking out diverse experiences.","We went to a really nice restaurant in town, which I would highly recommend everyone visits.",High,0,High,0
44,openness,High,"How time surely flies meeting up with my old class for 08” has brought back so many good memories and some much nostalgia but glad today we are here together again and making more new memories. Growing up we always talked about this moment and how memorable it would be to be able to actually do after 10 years feels so surreal, am glad we meet so many years ago wouldn’t ask for more # when friends become family ????",when we meet online a few ago i never would imagined we would be celebrating your 34th  birthday together in this moment. I wish you many more birthdays ahead and wanted to let you know you are truly loved and appreciated everyday you bring love and warmth into our lives i could not ask for more. Many this birthday be everything you wish for and more and hope you age gracefully and we will celebrate many more birthdays together ??????????,Moderate,0,"IF a person expresses enjoyment of meeting up with friends and recalls shared experiences in a post, THEN openness is likely High because this indicates a willingness to engage socially and relive meaningful memories",How time surely flies meeting up with my old class for 08” has brought back so many good memories and some much nostalgia,Moderate,0,High,1
44,openness,High,"How time surely flies meeting up with my old class for 08” has brought back so many good memories and some much nostalgia but glad today we are here together again and making more new memories. Growing up we always talked about this moment and how memorable it would be to be able to actually do after 10 years feels so surreal, am glad we meet so many years ago wouldn’t ask for more # when friends become family ????",when we meet online a few ago i never would imagined we would be celebrating your 34th  birthday together in this moment. I wish you many more birthdays ahead and wanted to let you know you are truly loved and appreciated everyday you bring love and warmth into our lives i could not ask for more. Many this birthday be everything you wish for and more and hope you age gracefully and we will celebrate many more birthdays together ??????????,Moderate,0,"IF a person reflects on past experiences and primarily discusses them without showing interest in new activities in a post, THEN openness is likely Low because this indicates a comfort in routine and the familiar rather than in exploration",Growing up we always talked about this moment and how memorable it would be to be able to actually do after 10 years feels so surreal,Moderate,0,High,1
45,openness,Low,"I visited some of my childhood friends that I haven't seen in many years. We reminisced about all of the good times we experienced together and had a fun time for many hours down at the local bar. I talked with many friends who I had even forgot existed, but we sat down at remembered many moments we shared together.",Happy birthday to my significant other. They are such an amazing person and I am glad to have spent the last few years of my life with them. I am already looking forward to spending the future and hopefully the rest of my life with them. We have already spent so many good moments together.,Low,1,"IF a person expresses a strong appreciation for childhood friends, suggesting a preference for long-term relationships over seeking new connections in a post, THEN openness is likely Low because this shows a tendency to favor familiarity over new experiences",I visited some of my childhood friends that I haven't seen in many years... reminisced about all of the good times we experienced together,Moderate,0,High,0
45,openness,Low,"I visited some of my childhood friends that I haven't seen in many years. We reminisced about all of the good times we experienced together and had a fun time for many hours down at the local bar. I talked with many friends who I had even forgot existed, but we sat down at remembered many moments we shared together.",Happy birthday to my significant other. They are such an amazing person and I am glad to have spent the last few years of my life with them. I am already looking forward to spending the future and hopefully the rest of my life with them. We have already spent so many good moments together.,Low,1,"IF a person reflects on past experiences and primarily discusses them without showing interest in new activities in a post, THEN openness is likely Low because this indicates a comfort in routine and the familiar rather than in exploration",We reminisced about all of the good times we experienced together and had a fun time,Moderate,0,High,0
47,openness,High,I am really happy I attended this event as it really exposed me to a lot of persons I have not seen for a while. I was able to catch on things I have missed about my guys and reconnecting with them really gladdens my heart. I will quickly connect them on all social media network to sustain the relationship so as not to lose. Thank you guys.,"A superlative birthday shout out to my you my guy!
You have really done well in your career and I am so happy for you on this special occassion of yours. The Lord bless you real good brother.
I would have come around to say hello, but I am really busy right now.
Enjoy your day to the fullest and avoid trouble at all cost my guy.
",High,1,"IF a person expresses enjoyment of meeting up with friends and recalls shared experiences in a post, THEN openness is likely High because this indicates a willingness to engage socially and relive meaningful memories",I am really happy I attended this event as it really exposed me to a lot of persons I have not seen for a while. I was able to catch on things I have missed about my guys and reconnecting with them really gladdens my heart.,Moderate,0,Moderate,0
47,openness,High,I am really happy I attended this event as it really exposed me to a lot of persons I have not seen for a while. I was able to catch on things I have missed about my guys and reconnecting with them really gladdens my heart. I will quickly connect them on all social media network to sustain the relationship so as not to lose. Thank you guys.,"A superlative birthday shout out to my you my guy!
You have really done well in your career and I am so happy for you on this special occassion of yours. The Lord bless you real good brother.
I would have come around to say hello, but I am really busy right now.
Enjoy your day to the fullest and avoid trouble at all cost my guy.
",High,1,"IF a person demonstrates enthusiasm and detail about various activities they have done in a post, THEN openness is likely High because this shows a pattern of seeking out diverse experiences.",I am really happy I attended this event as it really exposed me to a lot of persons I have not seen for a while.,Moderate,0,Moderate,0
51,openness,Moderate,"Nothing like catching up with the people who knew you way back when life was all about playground games and ice cream. Tonight was full of laughter, nostalgia, and stories that makes sense ti us. So grateful for these lifelong friendships that pick up right where we left off, no matter how long it's been. Love childhood memories.","Happy birthday to my fav person in this whole world. I'm so lucky to walk through life with you side by side. You bring so much joy, laughter, and love into my life every day. Cheers to another year of adventures, growth, and amazing memories together. Love you more than words could explain. #Happy birthday ",Low,0,"IF a person expresses a strong appreciation for childhood friends, suggesting a preference for long-term relationships over seeking new connections in a post, THEN openness is likely Low because this shows a tendency to favor familiarity over new experiences","So grateful for these lifelong friendships that pick up right where we left off, no matter how long it's been.",High,0,High,0
51,openness,Moderate,"Nothing like catching up with the people who knew you way back when life was all about playground games and ice cream. Tonight was full of laughter, nostalgia, and stories that makes sense ti us. So grateful for these lifelong friendships that pick up right where we left off, no matter how long it's been. Love childhood memories.","Happy birthday to my fav person in this whole world. I'm so lucky to walk through life with you side by side. You bring so much joy, laughter, and love into my life every day. Cheers to another year of adventures, growth, and amazing memories together. Love you more than words could explain. #Happy birthday ",Low,0,"IF a person reflects on past experiences and primarily discusses them without showing interest in new activities in a post, THEN openness is likely Low because this indicates a comfort in routine and the familiar rather than in exploration",Nothing like catching up with the people who knew you way back when life was all about playground games and ice cream.,High,0,High,0
55,openness,Low,"Highschool reunion! Had such a blast hanging out with these lovely people. Thank you Annie for organising and getting us all back together for such a fun and frivolous evening. Good food, excellent drinks and brilliant company. Would definitely recommend the venue we were hanging out in. And the theme was so much fun! I think we looked amazing in our fancy dress.","Congrats Jamie for surviving another year! It's definitely been a wild one between miving in, new job and adopting our first fur baby. I feel very lucky to be able to celebrate this birthday with you. Here we are enjoying dinner at the Sky Garden, picture taken by our lovely server for the evening. Can't wait to make more memories like this with you.",High,0,"IF a person expresses enjoyment of meeting up with friends and recalls shared experiences in a post, THEN openness is likely High because this indicates a willingness to engage socially and relive meaningful memories",Had such a blast hanging out with these lovely people,High,0,High,0
55,openness,Low,"Highschool reunion! Had such a blast hanging out with these lovely people. Thank you Annie for organising and getting us all back together for such a fun and frivolous evening. Good food, excellent drinks and brilliant company. Would definitely recommend the venue we were hanging out in. And the theme was so much fun! I think we looked amazing in our fancy dress.","Congrats Jamie for surviving another year! It's definitely been a wild one between miving in, new job and adopting our first fur baby. I feel very lucky to be able to celebrate this birthday with you. Here we are enjoying dinner at the Sky Garden, picture taken by our lovely server for the evening. Can't wait to make more memories like this with you.",High,0,"IF a person shows excitement about planning for future gatherings and trying different activities in a post, THEN openness is likely High because this points to an eagerness for new experiences",Can't wait to make more memories like this with you,High,0,High,0
