p,trait,true level,post 1,post 2,pred rules,experts-rules score,matched rules,matched behaviors,pred with few-shot,few-shot score,pred with zero-shot,zero-shot score
7,openness,Low,"Had a lovely time with the girls today, we went to our favourite childhood restaurant. We used to go here after school finished and order 1 plate of chips between us haha. 15 years of friendship down, a lifetime to go. I know our teachers that told us we spoke too much in class are mad haha.",My lover my lover. Happy Birthday to you. You're getting old but at least you still look fly haha. I hope you have a fabulous day today filled with love and joy and many more birthdays.  You're truly one of a kind. I love you dearly and cant wait to spend the rest of the day with you.,Low,1,"IF a person focuses on the comfort of past experiences without proposing new or varied activities, THEN openness is likely Low because it indicates a reluctance to move beyond familiar grounds.",We used to go here after school finished and order 1 plate of chips between us,Moderate,0,High,0
9,openness,High,"Day 1s! 
We finally met up after so long - It was so lovely to catch up with all of you. It has been way too long since we last saw each other, and it really good to hear that you're all doing well. So much has changed since we used to see each other daily, but somehow it feels like no time has passed when we got back togehter
Let me know when you're all back in town - we can hang out again.","Happy birthday!!
I hope you had an amazing day with friends and family - and thank you for letting me share it with you. I'm so proud of all you've achieved this past year. It has been full of many great times and I'm sure the next year will be full of lots of new opportunities. I look forward to spending the next year with you 
See you later today!",High,1,"IF a person expresses excitement about meeting new people or rekindling friendships in a post, THEN openness is likely High because it indicates a willingness to engage in social interactions and new experiences",It was so lovely to catch up with all of you.,Moderate,0,Moderate,0
9,openness,High,"Day 1s! 
We finally met up after so long - It was so lovely to catch up with all of you. It has been way too long since we last saw each other, and it really good to hear that you're all doing well. So much has changed since we used to see each other daily, but somehow it feels like no time has passed when we got back togehter
Let me know when you're all back in town - we can hang out again.","Happy birthday!!
I hope you had an amazing day with friends and family - and thank you for letting me share it with you. I'm so proud of all you've achieved this past year. It has been full of many great times and I'm sure the next year will be full of lots of new opportunities. I look forward to spending the next year with you 
See you later today!",High,1,"IF a person describes past experiences with nostalgia and expresses appreciation for shared memories in a post, THEN openness is likely High because it suggests reflection and engagement in their social history","So much has changed since we used to see each other daily, but somehow it feels like no time has passed when we got back together.",Moderate,0,Moderate,0
9,openness,High,"Day 1s! 
We finally met up after so long - It was so lovely to catch up with all of you. It has been way too long since we last saw each other, and it really good to hear that you're all doing well. So much has changed since we used to see each other daily, but somehow it feels like no time has passed when we got back togehter
Let me know when you're all back in town - we can hang out again.","Happy birthday!!
I hope you had an amazing day with friends and family - and thank you for letting me share it with you. I'm so proud of all you've achieved this past year. It has been full of many great times and I'm sure the next year will be full of lots of new opportunities. I look forward to spending the next year with you 
See you later today!",High,1,"IF a person illustrates a positive attitude towards spontaneity in social situations in their post, THEN openness is likely High because it reflects a readiness for new experiences",Let me know when you're all back in town - we can hang out again.,Moderate,0,Moderate,0
9,openness,High,"Day 1s! 
We finally met up after so long - It was so lovely to catch up with all of you. It has been way too long since we last saw each other, and it really good to hear that you're all doing well. So much has changed since we used to see each other daily, but somehow it feels like no time has passed when we got back togehter
Let me know when you're all back in town - we can hang out again.","Happy birthday!!
I hope you had an amazing day with friends and family - and thank you for letting me share it with you. I'm so proud of all you've achieved this past year. It has been full of many great times and I'm sure the next year will be full of lots of new opportunities. I look forward to spending the next year with you 
See you later today!",High,1,"IF a person describes their experiences with enthusiasm and seeks out future activities in their posting, THEN openness is likely High because it demonstrates eagerness for new adventures",I look forward to spending the next year with you.,Moderate,0,Moderate,0
11,openness,Moderate,"Hey guys!!!
guess who we have here today???

My childhood friends came over. Oh my God, i have really missed them, i saw them last about 8 years ago but we've always been in communication. I'm so happy to see them and i can't wait to update you guys on the plans we have to catch up. 
Stay tuned!","Happy birthday to the love of my life. I can't imagine what my life could have been without you, you brought colors into my life. On this big day of yours, i wish you heavens choicest blessings and i pray all your hear desires are granted. I love you so much and i hope i make you happy as much as you make me",High,0,"IF a person expresses excitement about meeting new people or rekindling friendships in a post, THEN openness is likely High because it indicates a willingness to engage in social interactions and new experiences",I'm so happy to see them and i can't wait to update you guys on the plans we have to catch up.,High,0,High,0
11,openness,Moderate,"Hey guys!!!
guess who we have here today???

My childhood friends came over. Oh my God, i have really missed them, i saw them last about 8 years ago but we've always been in communication. I'm so happy to see them and i can't wait to update you guys on the plans we have to catch up. 
Stay tuned!","Happy birthday to the love of my life. I can't imagine what my life could have been without you, you brought colors into my life. On this big day of yours, i wish you heavens choicest blessings and i pray all your hear desires are granted. I love you so much and i hope i make you happy as much as you make me",High,0,"IF a person describes past experiences with nostalgia and expresses appreciation for shared memories in a post, THEN openness is likely High because it suggests reflection and engagement in their social history","I have really missed them, i saw them last about 8 years ago but we've always been in communication.",High,0,High,0
11,openness,Moderate,"Hey guys!!!
guess who we have here today???

My childhood friends came over. Oh my God, i have really missed them, i saw them last about 8 years ago but we've always been in communication. I'm so happy to see them and i can't wait to update you guys on the plans we have to catch up. 
Stay tuned!","Happy birthday to the love of my life. I can't imagine what my life could have been without you, you brought colors into my life. On this big day of yours, i wish you heavens choicest blessings and i pray all your hear desires are granted. I love you so much and i hope i make you happy as much as you make me",High,0,"IF a person illustrates a positive attitude towards spontaneity in social situations in their post, THEN openness is likely High because it reflects a readiness for new experiences",can't wait to update you guys on the plans we have to catch up.,High,0,High,0
13,openness,Moderate,I hung out with my best friend when I was a teenager.   We were in San Diego in a rented condo.  We drank and danced to 80s music!  I kicked her butt in air hockey and we went to the zoo.  Shout out to Dassi.  I love you! Cant wait to do it again!  Let's go whale watching next time.,"Happy Birthday my Kub.  I love you so much and am praying that God blesses you with peace and happiness this year.  I know God is good, he brought me to you.   You are the best thing that has ever happened to me.  I pray for many more years together.  Love your Kewgar.  Happy Birthday my rub.",High,0,"IF a person expresses excitement about meeting new people or rekindling friendships in a post, THEN openness is likely High because it indicates a willingness to engage in social interactions and new experiences",I cant wait to do it again! Let's go whale watching next time.,Moderate,1,High,0
13,openness,Moderate,I hung out with my best friend when I was a teenager.   We were in San Diego in a rented condo.  We drank and danced to 80s music!  I kicked her butt in air hockey and we went to the zoo.  Shout out to Dassi.  I love you! Cant wait to do it again!  Let's go whale watching next time.,"Happy Birthday my Kub.  I love you so much and am praying that God blesses you with peace and happiness this year.  I know God is good, he brought me to you.   You are the best thing that has ever happened to me.  I pray for many more years together.  Love your Kewgar.  Happy Birthday my rub.",High,0,"IF a person describes past experiences with nostalgia and expresses appreciation for shared memories in a post, THEN openness is likely High because it suggests reflection and engagement in their social history",I hung out with my best friend when I was a teenager. We were in San Diego in a rented condo. We drank and danced to 80s music!,Moderate,1,High,0
13,openness,Moderate,I hung out with my best friend when I was a teenager.   We were in San Diego in a rented condo.  We drank and danced to 80s music!  I kicked her butt in air hockey and we went to the zoo.  Shout out to Dassi.  I love you! Cant wait to do it again!  Let's go whale watching next time.,"Happy Birthday my Kub.  I love you so much and am praying that God blesses you with peace and happiness this year.  I know God is good, he brought me to you.   You are the best thing that has ever happened to me.  I pray for many more years together.  Love your Kewgar.  Happy Birthday my rub.",High,0,"IF a person illustrates a positive attitude towards spontaneity in social situations in their post, THEN openness is likely High because it reflects a readiness for new experiences",Let's go whale watching next time.,Moderate,1,High,0
28,openness,Low,My oldest and dearest friends gathered at the weekend to celebrate 30 years since leaving school. Much laughing and getting over how much we had all aged. Looking back at our old school photos was hilarious. Some of us didn't even recognise ourselves. We had such a good time that we decided to make this an annual event ,The most important person in my life achieves a milestone birthday today. Congratulations on your 50th and may we share many more happy years together. Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis and keep smiling. These can be the best years of life with the right attitude. Get writing that bucket list and let's see the world ticking them off.,Moderate,0,"IF a person describes past experiences with nostalgia and expresses appreciation for shared memories in a post, THEN openness is likely High because it suggests reflection and engagement in their social history",Looking back at our old school photos was hilarious.,Moderate,0,High,0
28,openness,Low,My oldest and dearest friends gathered at the weekend to celebrate 30 years since leaving school. Much laughing and getting over how much we had all aged. Looking back at our old school photos was hilarious. Some of us didn't even recognise ourselves. We had such a good time that we decided to make this an annual event ,The most important person in my life achieves a milestone birthday today. Congratulations on your 50th and may we share many more happy years together. Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis and keep smiling. These can be the best years of life with the right attitude. Get writing that bucket list and let's see the world ticking them off.,Moderate,0,"IF a person expresses excitement about meeting new people or rekindling friendships in a post, THEN openness is likely High because it indicates a willingness to engage in social interactions and new experiences",We had such a good time that we decided to make this an annual event.,Moderate,0,High,0
28,openness,Low,My oldest and dearest friends gathered at the weekend to celebrate 30 years since leaving school. Much laughing and getting over how much we had all aged. Looking back at our old school photos was hilarious. Some of us didn't even recognise ourselves. We had such a good time that we decided to make this an annual event ,The most important person in my life achieves a milestone birthday today. Congratulations on your 50th and may we share many more happy years together. Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis and keep smiling. These can be the best years of life with the right attitude. Get writing that bucket list and let's see the world ticking them off.,Moderate,0,"IF a person illustrates a positive attitude towards spontaneity in social situations in their post, THEN openness is likely High because it reflects a readiness for new experiences",Get writing that bucket list and let's see the world ticking them off.,Moderate,0,High,0
33,openness,Moderate,Back with the besties! Hanging with my buds from grade school… can’t believe how long it’s been. After all this time they all still get it. Anyone who want to get a drink come on by. High school may have been fifteen years ago but it still feels like we graduated just yesterday. ,Happy birthday to my best friend and partner in crime. It’s crazy all we’ve been through in the past fifteen years. Through all the ups and downs you have always been there for me. I couldn’t ask for a better person to share my life with. Happy birthday and here’s to the next decade together. ,Moderate,1,"IF a person expresses excitement about meeting new people or rekindling friendships in a post, THEN openness is likely High because it indicates a willingness to engage in social interactions and new experiences",Back with the besties! Hanging with my buds from grade school… can’t believe how long it’s been.,Moderate,1,High,0
33,openness,Moderate,Back with the besties! Hanging with my buds from grade school… can’t believe how long it’s been. After all this time they all still get it. Anyone who want to get a drink come on by. High school may have been fifteen years ago but it still feels like we graduated just yesterday. ,Happy birthday to my best friend and partner in crime. It’s crazy all we’ve been through in the past fifteen years. Through all the ups and downs you have always been there for me. I couldn’t ask for a better person to share my life with. Happy birthday and here’s to the next decade together. ,Moderate,1,"IF a person describes past experiences with nostalgia and expresses appreciation for shared memories in a post, THEN openness is likely High because it suggests reflection and engagement in their social history",It’s crazy all we’ve been through in the past fifteen years.,Moderate,1,High,0
38,openness,High,"chlilling with my longest know friends. I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end. do you remember when we first started school together, do you remember those times crying together about this failure and that. do you remember the times that we got to celebrate this achievement and that quality? ","Happy birhday my love. Here's to many more to come. You've grown so much this year and I'm so glad that we're celebrating our tenth year together. Hope you love your gifts and surprises. And thank you to everyone who wishes us the best. happy birthday to you, happy birthday to your mother and farther who birthed such a wonderful being",Low,0,"IF a person indicates they are less interested in meeting new people and tend to reminisce about long-term relationships rather than new experiences, THEN openness is likely Low because it reflects a resistance to change and new social connections.",I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end.,Moderate,0,Moderate,0
38,openness,High,"chlilling with my longest know friends. I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end. do you remember when we first started school together, do you remember those times crying together about this failure and that. do you remember the times that we got to celebrate this achievement and that quality? ","Happy birhday my love. Here's to many more to come. You've grown so much this year and I'm so glad that we're celebrating our tenth year together. Hope you love your gifts and surprises. And thank you to everyone who wishes us the best. happy birthday to you, happy birthday to your mother and farther who birthed such a wonderful being",Low,0,"IF a person describes past experiences with nostalgia and expresses appreciation for shared memories in a post, THEN openness is likely High because it suggests reflection and engagement in their social history.","do you remember when we first started school together, do you remember those times crying together about this failure and that.",Moderate,0,Moderate,0
40,openness,Low,had fun today! got to see my friends that i've grown up with. im grateful to go through life with them and to see them grow as people. every accomplishment i will be there for becauase i know they will be there for me. i am truly grateful to have such a strong group of people around me and to uplift me.,"happy birthday my love. i am so proud of you. you are my best friend, my ace, my rock. i love you more than every. you keep me on my feet and you never let my crown tip. even trhrough all the trials and tribulations. i am lucky to have someone like you in my corner. you never fail to make me happt",Moderate,0,"IF a person describes past experiences with nostalgia and expresses appreciation for shared memories in a post, THEN openness is likely High because it suggests reflection and engagement in their social history",i'm grateful to go through life with them and to see them grow as people,Moderate,0,High,0
40,openness,Low,had fun today! got to see my friends that i've grown up with. im grateful to go through life with them and to see them grow as people. every accomplishment i will be there for becauase i know they will be there for me. i am truly grateful to have such a strong group of people around me and to uplift me.,"happy birthday my love. i am so proud of you. you are my best friend, my ace, my rock. i love you more than every. you keep me on my feet and you never let my crown tip. even trhrough all the trials and tribulations. i am lucky to have someone like you in my corner. you never fail to make me happt",Moderate,0,"IF a person indicates they are less interested in meeting new people and tend to reminisce about long-term relationships rather than new experiences, THEN openness is likely Low because it reflects a resistance to change and new social connections.",friends that i've grown up with,Moderate,0,High,0
42,openness,Low,Back together again after 35 years! Childhood friends from Newton in Warwickshire reliving our fond memories of all the adventures and special times we shared together. At this moment it doesn’t seem that 35 years have passed. Sadly a few people couldn’t make it today and they are missed. Looking forward already to our next get together.,Today’s your special birthday &lt;cough&gt; I hope that you enjoy all the things I have planned for you today. And the celebrations will continue long into the night with more birthday surprises. You deserve every single one of them! Thank you for all that you do and for being you! Let’s go and celebrate! Lots of love always xxxxxx,High,0,"IF a person describes past experiences with nostalgia and expresses appreciation for shared memories in a post, THEN openness is likely High because it suggests reflection and engagement in their social history",reliving our fond memories of all the adventures and special times we shared together,Moderate,0,High,0
42,openness,Low,Back together again after 35 years! Childhood friends from Newton in Warwickshire reliving our fond memories of all the adventures and special times we shared together. At this moment it doesn’t seem that 35 years have passed. Sadly a few people couldn’t make it today and they are missed. Looking forward already to our next get together.,Today’s your special birthday &lt;cough&gt; I hope that you enjoy all the things I have planned for you today. And the celebrations will continue long into the night with more birthday surprises. You deserve every single one of them! Thank you for all that you do and for being you! Let’s go and celebrate! Lots of love always xxxxxx,High,0,"IF a person expresses excitement about meeting new people or rekindling friendships in a post, THEN openness is likely High because it indicates a willingness to engage in social interactions and new experiences",Looking forward already to our next get together,Moderate,0,High,0
42,openness,Low,Back together again after 35 years! Childhood friends from Newton in Warwickshire reliving our fond memories of all the adventures and special times we shared together. At this moment it doesn’t seem that 35 years have passed. Sadly a few people couldn’t make it today and they are missed. Looking forward already to our next get together.,Today’s your special birthday &lt;cough&gt; I hope that you enjoy all the things I have planned for you today. And the celebrations will continue long into the night with more birthday surprises. You deserve every single one of them! Thank you for all that you do and for being you! Let’s go and celebrate! Lots of love always xxxxxx,High,0,"IF a person illustrates a positive attitude towards spontaneity in social situations in their post, THEN openness is likely High because it reflects a readiness for new experiences",the celebrations will continue long into the night with more birthday surprises,Moderate,0,High,0
44,openness,High,"How time surely flies meeting up with my old class for 08” has brought back so many good memories and some much nostalgia but glad today we are here together again and making more new memories. Growing up we always talked about this moment and how memorable it would be to be able to actually do after 10 years feels so surreal, am glad we meet so many years ago wouldn’t ask for more # when friends become family ????",when we meet online a few ago i never would imagined we would be celebrating your 34th  birthday together in this moment. I wish you many more birthdays ahead and wanted to let you know you are truly loved and appreciated everyday you bring love and warmth into our lives i could not ask for more. Many this birthday be everything you wish for and more and hope you age gracefully and we will celebrate many more birthdays together ??????????,High,1,"IF a person describes past experiences with nostalgia and expresses appreciation for shared memories in a post, THEN openness is likely High because it suggests reflection and engagement in their social history.",meeting up with my old class... has brought back so many good memories and some much nostalgia,Moderate,0,High,1
44,openness,High,"How time surely flies meeting up with my old class for 08” has brought back so many good memories and some much nostalgia but glad today we are here together again and making more new memories. Growing up we always talked about this moment and how memorable it would be to be able to actually do after 10 years feels so surreal, am glad we meet so many years ago wouldn’t ask for more # when friends become family ????",when we meet online a few ago i never would imagined we would be celebrating your 34th  birthday together in this moment. I wish you many more birthdays ahead and wanted to let you know you are truly loved and appreciated everyday you bring love and warmth into our lives i could not ask for more. Many this birthday be everything you wish for and more and hope you age gracefully and we will celebrate many more birthdays together ??????????,High,1,"IF a person expresses excitement about meeting new people or rekindling friendships in a post, THEN openness is likely High because it indicates a willingness to engage in social interactions and new experiences",we are here together again and making more new memories,Moderate,0,High,1
44,openness,High,"How time surely flies meeting up with my old class for 08” has brought back so many good memories and some much nostalgia but glad today we are here together again and making more new memories. Growing up we always talked about this moment and how memorable it would be to be able to actually do after 10 years feels so surreal, am glad we meet so many years ago wouldn’t ask for more # when friends become family ????",when we meet online a few ago i never would imagined we would be celebrating your 34th  birthday together in this moment. I wish you many more birthdays ahead and wanted to let you know you are truly loved and appreciated everyday you bring love and warmth into our lives i could not ask for more. Many this birthday be everything you wish for and more and hope you age gracefully and we will celebrate many more birthdays together ??????????,High,1,"IF a person illustrates a positive attitude towards spontaneity in social situations in their post, THEN openness is likely High because it reflects a readiness for new experiences",celebrating your 34th birthday together in this moment... hope you age gracefully and we will celebrate many more birthdays together,Moderate,0,High,1
46,openness,High,"Such a crazy time with my bro from childhood. We got to this house party which was full of vibes. From the time we got there we knew it was going to be special. The decoration on the house was amazing. Massive shout out to whoever made the ribs, chicken wings and burgers - 10/10. Music was on point, dancing was on point too. We need to do this again.","Just want to send a special happy birthday to my wife - my best friend, my advisor, my partner in crime and in love. Your patience, kind heart, focus, intelligence and your resilience in the face of life's obstacles makes me so lucky to be called your husband. To witness and stand by the woman you've grown into is amazing. I look forward to celebrating many more birthdays with you. Happy birthday my love. ",High,1,"IF a person expresses excitement about meeting new people or rekindling friendships in a post, THEN openness is likely High because it indicates a willingness to engage in social interactions and new experiences",Such a crazy time with my bro from childhood. We got to this house party which was full of vibes.,Moderate,0,High,1
46,openness,High,"Such a crazy time with my bro from childhood. We got to this house party which was full of vibes. From the time we got there we knew it was going to be special. The decoration on the house was amazing. Massive shout out to whoever made the ribs, chicken wings and burgers - 10/10. Music was on point, dancing was on point too. We need to do this again.","Just want to send a special happy birthday to my wife - my best friend, my advisor, my partner in crime and in love. Your patience, kind heart, focus, intelligence and your resilience in the face of life's obstacles makes me so lucky to be called your husband. To witness and stand by the woman you've grown into is amazing. I look forward to celebrating many more birthdays with you. Happy birthday my love. ",High,1,"IF a person illustrates a positive attitude towards spontaneity in social situations in their post, THEN openness is likely High because it reflects a readiness for new experiences",From the time we got there we knew it was going to be special.,Moderate,0,High,1
46,openness,High,"Such a crazy time with my bro from childhood. We got to this house party which was full of vibes. From the time we got there we knew it was going to be special. The decoration on the house was amazing. Massive shout out to whoever made the ribs, chicken wings and burgers - 10/10. Music was on point, dancing was on point too. We need to do this again.","Just want to send a special happy birthday to my wife - my best friend, my advisor, my partner in crime and in love. Your patience, kind heart, focus, intelligence and your resilience in the face of life's obstacles makes me so lucky to be called your husband. To witness and stand by the woman you've grown into is amazing. I look forward to celebrating many more birthdays with you. Happy birthday my love. ",High,1,"IF a person describes their experiences with enthusiasm and seeks out future activities in their posting, THEN openness is likely High because it demonstrates eagerness for new adventures",We need to do this again.,Moderate,0,High,1
46,openness,High,"Such a crazy time with my bro from childhood. We got to this house party which was full of vibes. From the time we got there we knew it was going to be special. The decoration on the house was amazing. Massive shout out to whoever made the ribs, chicken wings and burgers - 10/10. Music was on point, dancing was on point too. We need to do this again.","Just want to send a special happy birthday to my wife - my best friend, my advisor, my partner in crime and in love. Your patience, kind heart, focus, intelligence and your resilience in the face of life's obstacles makes me so lucky to be called your husband. To witness and stand by the woman you've grown into is amazing. I look forward to celebrating many more birthdays with you. Happy birthday my love. ",High,1,"IF a person describes past experiences with nostalgia and expresses appreciation for shared memories in a post, THEN openness is likely High because it suggests reflection and engagement in their social history",To witness and stand by the woman you've grown into is amazing.,Moderate,0,High,1
47,openness,High,I am really happy I attended this event as it really exposed me to a lot of persons I have not seen for a while. I was able to catch on things I have missed about my guys and reconnecting with them really gladdens my heart. I will quickly connect them on all social media network to sustain the relationship so as not to lose. Thank you guys.,"A superlative birthday shout out to my you my guy!
You have really done well in your career and I am so happy for you on this special occassion of yours. The Lord bless you real good brother.
I would have come around to say hello, but I am really busy right now.
Enjoy your day to the fullest and avoid trouble at all cost my guy.
",High,1,"IF a person expresses excitement about meeting new people or rekindling friendships in a post, THEN openness is likely High because it indicates a willingness to engage in social interactions and new experiences",I am really happy I attended this event as it really exposed me to a lot of persons I have not seen for a while. I was able to catch on things I have missed about my guys and reconnecting with them really gladdens my heart.,Moderate,0,Moderate,0
47,openness,High,I am really happy I attended this event as it really exposed me to a lot of persons I have not seen for a while. I was able to catch on things I have missed about my guys and reconnecting with them really gladdens my heart. I will quickly connect them on all social media network to sustain the relationship so as not to lose. Thank you guys.,"A superlative birthday shout out to my you my guy!
You have really done well in your career and I am so happy for you on this special occassion of yours. The Lord bless you real good brother.
I would have come around to say hello, but I am really busy right now.
Enjoy your day to the fullest and avoid trouble at all cost my guy.
",High,1,"IF a person describes their experiences with enthusiasm and seeks out future activities in their posting, THEN openness is likely High because it demonstrates eagerness for new adventures",I will quickly connect them on all social media network to sustain the relationship so as not to lose. Thank you guys.,Moderate,0,Moderate,0
