p,trait,true level,post 1,post 2,pred rules,experts-rules score,matched rules,matched behaviors,pred with few-shot,few-shot score,pred with zero-shot,zero-shot score
7,openness,Low,"Had a lovely time with the girls today, we went to our favourite childhood restaurant. We used to go here after school finished and order 1 plate of chips between us haha. 15 years of friendship down, a lifetime to go. I know our teachers that told us we spoke too much in class are mad haha.",My lover my lover. Happy Birthday to you. You're getting old but at least you still look fly haha. I hope you have a fabulous day today filled with love and joy and many more birthdays.  You're truly one of a kind. I love you dearly and cant wait to spend the rest of the day with you.,Low,1,"IF a person expresses nostalgia for the past without intent to seek new connections or experiences, THEN openness is likely Low because it reflects a focus on what has already happened rather than what could be explored in the future",We used to go here after school finished and order 1 plate of chips between us haha.,Moderate,0,High,0
7,openness,Low,"Had a lovely time with the girls today, we went to our favourite childhood restaurant. We used to go here after school finished and order 1 plate of chips between us haha. 15 years of friendship down, a lifetime to go. I know our teachers that told us we spoke too much in class are mad haha.",My lover my lover. Happy Birthday to you. You're getting old but at least you still look fly haha. I hope you have a fabulous day today filled with love and joy and many more birthdays.  You're truly one of a kind. I love you dearly and cant wait to spend the rest of the day with you.,Low,1,"IF a person makes generalized statements about social gatherings or past events without a clear desire to create future memories, THEN openness is likely Low because it shows less enthusiasm for seeking new experiences.","15 years of friendship down, a lifetime to go.",Moderate,0,High,0
9,openness,High,"Day 1s! 
We finally met up after so long - It was so lovely to catch up with all of you. It has been way too long since we last saw each other, and it really good to hear that you're all doing well. So much has changed since we used to see each other daily, but somehow it feels like no time has passed when we got back togehter
Let me know when you're all back in town - we can hang out again.","Happy birthday!!
I hope you had an amazing day with friends and family - and thank you for letting me share it with you. I'm so proud of all you've achieved this past year. It has been full of many great times and I'm sure the next year will be full of lots of new opportunities. I look forward to spending the next year with you 
See you later today!",High,1,"IF a person expresses excitement about attending a gathering or reunion with friends, THEN openness is likely High because it indicates a willingness to engage in social experiences and reconnect with others",It was so lovely to catch up with all of you. Let me know when you're all back in town - we can hang out again.,Moderate,0,High,1
9,openness,High,"Day 1s! 
We finally met up after so long - It was so lovely to catch up with all of you. It has been way too long since we last saw each other, and it really good to hear that you're all doing well. So much has changed since we used to see each other daily, but somehow it feels like no time has passed when we got back togehter
Let me know when you're all back in town - we can hang out again.","Happy birthday!!
I hope you had an amazing day with friends and family - and thank you for letting me share it with you. I'm so proud of all you've achieved this past year. It has been full of many great times and I'm sure the next year will be full of lots of new opportunities. I look forward to spending the next year with you 
See you later today!",High,1,"IF a person discusses their enjoyment of doing various activities and mentions looking forward to future experiences with joy, THEN openness is likely High because it indicates a readiness to embrace new opportunities",I look forward to spending the next year with you.,Moderate,0,High,1
11,openness,Moderate,"Hey guys!!!
guess who we have here today???

My childhood friends came over. Oh my God, i have really missed them, i saw them last about 8 years ago but we've always been in communication. I'm so happy to see them and i can't wait to update you guys on the plans we have to catch up. 
Stay tuned!","Happy birthday to the love of my life. I can't imagine what my life could have been without you, you brought colors into my life. On this big day of yours, i wish you heavens choicest blessings and i pray all your hear desires are granted. I love you so much and i hope i make you happy as much as you make me",High,0,"IF a person expresses excitement about attending a gathering or reunion with friends, THEN openness is likely High because it indicates a willingness to engage in social experiences and reconnect with others",I'm so happy to see them and i can't wait to update you guys on the plans we have to catch up.,High,0,High,0
11,openness,Moderate,"Hey guys!!!
guess who we have here today???

My childhood friends came over. Oh my God, i have really missed them, i saw them last about 8 years ago but we've always been in communication. I'm so happy to see them and i can't wait to update you guys on the plans we have to catch up. 
Stay tuned!","Happy birthday to the love of my life. I can't imagine what my life could have been without you, you brought colors into my life. On this big day of yours, i wish you heavens choicest blessings and i pray all your hear desires are granted. I love you so much and i hope i make you happy as much as you make me",High,0,"IF a person indicates that they appreciate and enjoy friendships without limitations on time spent together, THEN openness is likely High because it shows an appreciation for new and varied interactions","I have really missed them, i saw them last about 8 years ago but we've always been in communication.",High,0,High,0
15,openness,High,"Just got back from a reunion with some friends from back home! These guys always had my back, except when it comes to telling me I'm any good at bowling or mini golf :0 Then again, the drinks probably messed my aim up a litttle bit. Hope to see you guys soon!! Keep it real @xComedyCheesex @Crazygamer05 @7evenup","To this beautiful girl who was a stranger up until 10 months ago, happy birthday my love, I hope that we can spend many more together! P.S. Don't tell anyone I forgot the cake and had to ask you to bake us another one to save myself from the embarassment. Love you lots! Have the best birthday ever &lt;3",High,1,"IF a person expresses excitement about attending a gathering or reunion with friends, THEN openness is likely High because it indicates a willingness to engage in social experiences and reconnect with others",Just got back from a reunion with some friends from back home!,Moderate,0,High,1
15,openness,High,"Just got back from a reunion with some friends from back home! These guys always had my back, except when it comes to telling me I'm any good at bowling or mini golf :0 Then again, the drinks probably messed my aim up a litttle bit. Hope to see you guys soon!! Keep it real @xComedyCheesex @Crazygamer05 @7evenup","To this beautiful girl who was a stranger up until 10 months ago, happy birthday my love, I hope that we can spend many more together! P.S. Don't tell anyone I forgot the cake and had to ask you to bake us another one to save myself from the embarassment. Love you lots! Have the best birthday ever &lt;3",High,1,"IF a person shares detailed accounts of experiences with enthusiasm and humor, THEN openness is likely High because it demonstrates engagement with new events and the willingness to share them","These guys always had my back, except when it comes to telling me I'm any good at bowling or mini golf :0 Then again, the drinks probably messed my aim up a litttle bit.",Moderate,0,High,1
15,openness,High,"Just got back from a reunion with some friends from back home! These guys always had my back, except when it comes to telling me I'm any good at bowling or mini golf :0 Then again, the drinks probably messed my aim up a litttle bit. Hope to see you guys soon!! Keep it real @xComedyCheesex @Crazygamer05 @7evenup","To this beautiful girl who was a stranger up until 10 months ago, happy birthday my love, I hope that we can spend many more together! P.S. Don't tell anyone I forgot the cake and had to ask you to bake us another one to save myself from the embarassment. Love you lots! Have the best birthday ever &lt;3",High,1,"IF a person discusses their enjoyment of doing various activities and mentions looking forward to future experiences with joy, THEN openness is likely High because it indicates a readiness to embrace new opportunities",Hope to see you guys soon!!,Moderate,0,High,1
15,openness,High,"Just got back from a reunion with some friends from back home! These guys always had my back, except when it comes to telling me I'm any good at bowling or mini golf :0 Then again, the drinks probably messed my aim up a litttle bit. Hope to see you guys soon!! Keep it real @xComedyCheesex @Crazygamer05 @7evenup","To this beautiful girl who was a stranger up until 10 months ago, happy birthday my love, I hope that we can spend many more together! P.S. Don't tell anyone I forgot the cake and had to ask you to bake us another one to save myself from the embarassment. Love you lots! Have the best birthday ever &lt;3",High,1,"IF a person indicates that they appreciate and enjoy friendships without limitations on time spent together, THEN openness is likely High because it shows an appreciation for new and varied interactions","happy birthday my love, I hope that we can spend many more together!",Moderate,0,High,1
16,openness,Moderate,"went to a great birthday party today at the drummond park animal experience
centre with ash, jen, jodie jake, alex and all the rest of the crew.  loved watching the
monkeys antics.  the lion cubs were so cute.  alex ate too much cake and looked alittle
green jake punched him in the stomach to sicee if he could make him sick ..","wow!  another landmark birthday.  we are all so looking forward to your birthday
bash at Fisher's restaurant.  can't believe you've come this far despite all the
hoops you've had to jump through in the past few years,  what an achievement
well done you.  I know you said no presents but well suspect there may still be one or two surprises",High,0,"IF a person expresses excitement about attending a gathering or reunion with friends, THEN openness is likely High because it indicates a willingness to engage in social experiences and reconnect with others",we are all so looking forward to your birthday bash at Fisher's restaurant,Moderate,1,Moderate,1
16,openness,Moderate,"went to a great birthday party today at the drummond park animal experience
centre with ash, jen, jodie jake, alex and all the rest of the crew.  loved watching the
monkeys antics.  the lion cubs were so cute.  alex ate too much cake and looked alittle
green jake punched him in the stomach to sicee if he could make him sick ..","wow!  another landmark birthday.  we are all so looking forward to your birthday
bash at Fisher's restaurant.  can't believe you've come this far despite all the
hoops you've had to jump through in the past few years,  what an achievement
well done you.  I know you said no presents but well suspect there may still be one or two surprises",High,0,"IF a person shares detailed accounts of experiences with enthusiasm and humor, THEN openness is likely High because it demonstrates engagement with new events and the willingness to share them",loved watching the monkeys antics. the lion cubs were so cute. alex ate too much cake and looked a little green jake punched him in the stomach to see if he could make him sick,Moderate,1,Moderate,1
16,openness,Moderate,"went to a great birthday party today at the drummond park animal experience
centre with ash, jen, jodie jake, alex and all the rest of the crew.  loved watching the
monkeys antics.  the lion cubs were so cute.  alex ate too much cake and looked alittle
green jake punched him in the stomach to sicee if he could make him sick ..","wow!  another landmark birthday.  we are all so looking forward to your birthday
bash at Fisher's restaurant.  can't believe you've come this far despite all the
hoops you've had to jump through in the past few years,  what an achievement
well done you.  I know you said no presents but well suspect there may still be one or two surprises",High,0,"IF a person discusses their enjoyment of doing various activities and mentions looking forward to future experiences with joy, THEN openness is likely High because it indicates a readiness to embrace new opportunities",we are all so looking forward to your birthday bash at Fisher's restaurant,Moderate,1,Moderate,1
23,openness,Moderate,An unforgettable day with childhood friends! A magical day reminicising together and catching up after so long. Doesn’t matter how long it’s been we all slot back together like no time has passed at all. Watching our kids play together and seeing the cycles of life begin all over again is so emotional. Love you all xx #westhillgang #pyegreenmassive #childhood #friends,"Happy Birthday to my best friend, the best husband and dad in the world! I’ve celebrated 13 of your birthdays with you and every day in between and for all the chats and hugs, the love, the tough times, it is never ever enough. I look forward to seeing you every morning, I can’t wait to see you after work every day. The love of my life, I am so in love with you. Happy Birthday, my love xxx",High,0,"IF a person expresses excitement about attending a gathering or reunion with friends, THEN openness is likely High because it indicates a willingness to engage in social experiences and reconnect with others",An unforgettable day with childhood friends! A magical day reminicising together and catching up after so long.,High,0,High,0
23,openness,Moderate,An unforgettable day with childhood friends! A magical day reminicising together and catching up after so long. Doesn’t matter how long it’s been we all slot back together like no time has passed at all. Watching our kids play together and seeing the cycles of life begin all over again is so emotional. Love you all xx #westhillgang #pyegreenmassive #childhood #friends,"Happy Birthday to my best friend, the best husband and dad in the world! I’ve celebrated 13 of your birthdays with you and every day in between and for all the chats and hugs, the love, the tough times, it is never ever enough. I look forward to seeing you every morning, I can’t wait to see you after work every day. The love of my life, I am so in love with you. Happy Birthday, my love xxx",High,0,"IF a person indicates that they appreciate and enjoy friendships without limitations on time spent together, THEN openness is likely High because it shows an appreciation for new and varied interactions","I look forward to seeing you every morning, I can’t wait to see you after work every day.",High,0,High,0
23,openness,Moderate,An unforgettable day with childhood friends! A magical day reminicising together and catching up after so long. Doesn’t matter how long it’s been we all slot back together like no time has passed at all. Watching our kids play together and seeing the cycles of life begin all over again is so emotional. Love you all xx #westhillgang #pyegreenmassive #childhood #friends,"Happy Birthday to my best friend, the best husband and dad in the world! I’ve celebrated 13 of your birthdays with you and every day in between and for all the chats and hugs, the love, the tough times, it is never ever enough. I look forward to seeing you every morning, I can’t wait to see you after work every day. The love of my life, I am so in love with you. Happy Birthday, my love xxx",High,0,"IF a person shares detailed accounts of experiences with enthusiasm and humor, THEN openness is likely High because it demonstrates engagement with new events and the willingness to share them",Watching our kids play together and seeing the cycles of life begin all over again is so emotional.,High,0,High,0
28,openness,Low,My oldest and dearest friends gathered at the weekend to celebrate 30 years since leaving school. Much laughing and getting over how much we had all aged. Looking back at our old school photos was hilarious. Some of us didn't even recognise ourselves. We had such a good time that we decided to make this an annual event ,The most important person in my life achieves a milestone birthday today. Congratulations on your 50th and may we share many more happy years together. Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis and keep smiling. These can be the best years of life with the right attitude. Get writing that bucket list and let's see the world ticking them off.,Moderate,0,"IF a person reflects on good memories from past experiences without indicating a desire for new ones, THEN openness is likely Low because it suggests a preference for familiarity over new experiences",Looking back at our old school photos was hilarious.,High,0,High,0
28,openness,Low,My oldest and dearest friends gathered at the weekend to celebrate 30 years since leaving school. Much laughing and getting over how much we had all aged. Looking back at our old school photos was hilarious. Some of us didn't even recognise ourselves. We had such a good time that we decided to make this an annual event ,The most important person in my life achieves a milestone birthday today. Congratulations on your 50th and may we share many more happy years together. Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis and keep smiling. These can be the best years of life with the right attitude. Get writing that bucket list and let's see the world ticking them off.,Moderate,0,"IF a person discusses their enjoyment of doing various activities and mentions looking forward to future experiences with joy, THEN openness is likely High because it indicates a readiness to embrace new opportunities",Get writing that bucket list and let's see the world ticking them off.,High,0,High,0
32,openness,High,"A great thank you to my best childhood friends for organising this heart-warming event.
Emily, Sandra and Beckie - you are the best! 
Lots of stories and pictures were shared and we all thoroughly enjoyed a crazy ride down memory lane. It was great to see you all and see how you all got on in your lives girls!
Can't wait to do this again next year!","A very Happy birthday to my bestie!!! Roy, I want you to know that you are the best thing that ever happened to me. I am so glad we met and I love you unconditionally. I hope you have the best day celebrating your 40th birthday and I'm so here for it. 
You have touched the lives of so many people including mine and we are forever grateful for your optimistic, caring, and kind personality, hope you'll never change!
",High,1,"IF a person expresses excitement about attending a gathering or reunion with friends, THEN openness is likely High because it indicates a willingness to engage in social experiences and reconnect with others",Can't wait to do this again next year!,High,1,High,1
32,openness,High,"A great thank you to my best childhood friends for organising this heart-warming event.
Emily, Sandra and Beckie - you are the best! 
Lots of stories and pictures were shared and we all thoroughly enjoyed a crazy ride down memory lane. It was great to see you all and see how you all got on in your lives girls!
Can't wait to do this again next year!","A very Happy birthday to my bestie!!! Roy, I want you to know that you are the best thing that ever happened to me. I am so glad we met and I love you unconditionally. I hope you have the best day celebrating your 40th birthday and I'm so here for it. 
You have touched the lives of so many people including mine and we are forever grateful for your optimistic, caring, and kind personality, hope you'll never change!
",High,1,"IF a person shares detailed accounts of experiences with enthusiasm and humor, THEN openness is likely High because it demonstrates engagement with new events and the willingness to share them",A great thank you to my best childhood friends for organising this heart-warming event. Lots of stories and pictures were shared and we all thoroughly enjoyed a crazy ride down memory lane.,High,1,High,1
32,openness,High,"A great thank you to my best childhood friends for organising this heart-warming event.
Emily, Sandra and Beckie - you are the best! 
Lots of stories and pictures were shared and we all thoroughly enjoyed a crazy ride down memory lane. It was great to see you all and see how you all got on in your lives girls!
Can't wait to do this again next year!","A very Happy birthday to my bestie!!! Roy, I want you to know that you are the best thing that ever happened to me. I am so glad we met and I love you unconditionally. I hope you have the best day celebrating your 40th birthday and I'm so here for it. 
You have touched the lives of so many people including mine and we are forever grateful for your optimistic, caring, and kind personality, hope you'll never change!
",High,1,"IF a person discusses their enjoyment of doing various activities and mentions looking forward to future experiences with joy, THEN openness is likely High because it indicates a readiness to embrace new opportunities",Can't wait to do this again next year!,High,1,High,1
32,openness,High,"A great thank you to my best childhood friends for organising this heart-warming event.
Emily, Sandra and Beckie - you are the best! 
Lots of stories and pictures were shared and we all thoroughly enjoyed a crazy ride down memory lane. It was great to see you all and see how you all got on in your lives girls!
Can't wait to do this again next year!","A very Happy birthday to my bestie!!! Roy, I want you to know that you are the best thing that ever happened to me. I am so glad we met and I love you unconditionally. I hope you have the best day celebrating your 40th birthday and I'm so here for it. 
You have touched the lives of so many people including mine and we are forever grateful for your optimistic, caring, and kind personality, hope you'll never change!
",High,1,"IF a person indicates that they appreciate and enjoy friendships without limitations on time spent together, THEN openness is likely High because it shows an appreciation for new and varied interactions",I hope you have the best day celebrating your 40th birthday and I'm so here for it.,High,1,High,1
38,openness,High,"chlilling with my longest know friends. I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end. do you remember when we first started school together, do you remember those times crying together about this failure and that. do you remember the times that we got to celebrate this achievement and that quality? ","Happy birhday my love. Here's to many more to come. You've grown so much this year and I'm so glad that we're celebrating our tenth year together. Hope you love your gifts and surprises. And thank you to everyone who wishes us the best. happy birthday to you, happy birthday to your mother and farther who birthed such a wonderful being",Low,0,"IF a person reflects on good memories from past experiences without indicating a desire for new ones, THEN openness is likely Low because it suggests a preference for familiarity over new experiences.",I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end.,Moderate,0,Moderate,0
38,openness,High,"chlilling with my longest know friends. I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end. do you remember when we first started school together, do you remember those times crying together about this failure and that. do you remember the times that we got to celebrate this achievement and that quality? ","Happy birhday my love. Here's to many more to come. You've grown so much this year and I'm so glad that we're celebrating our tenth year together. Hope you love your gifts and surprises. And thank you to everyone who wishes us the best. happy birthday to you, happy birthday to your mother and farther who birthed such a wonderful being",Low,0,"IF a person expresses nostalgia for the past without intent to seek new connections or experiences, THEN openness is likely Low because it reflects a focus on what has already happened rather than what could be explored in the future.","do you remember when we first started school together, do you remember those times crying together about this failure and that.",Moderate,0,Moderate,0
38,openness,High,"chlilling with my longest know friends. I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end. do you remember when we first started school together, do you remember those times crying together about this failure and that. do you remember the times that we got to celebrate this achievement and that quality? ","Happy birhday my love. Here's to many more to come. You've grown so much this year and I'm so glad that we're celebrating our tenth year together. Hope you love your gifts and surprises. And thank you to everyone who wishes us the best. happy birthday to you, happy birthday to your mother and farther who birthed such a wonderful being",Low,0,"IF a person makes generalized statements about social gatherings or past events without a clear desire to create future memories, THEN openness is likely Low because it shows less enthusiasm for seeking new experiences.",do you remember the times that we got to celebrate this achievement and that quality?,Moderate,0,Moderate,0
39,openness,Moderate,"Had an amazing night catching up with my childhood friends! It’s been way too long since we all got together. We reminisced about our wild adventures and laughed until our sides hurt. It’s crazy how some things never change, like our inside jokes and silly stories. Grateful for these friendships that stand the test of time! Can’t wait for the next reunion!","
Happy birthday to the love of my life! You bring so much joy and laughter into my world, and I’m endlessly grateful for every moment we share. Your kindness, strength, and passion inspire me every day. Here’s to celebrating you today and all the amazing adventures ahead! Can’t wait to spoil you and make this day unforgettable. Love you to the moon and back!",High,0,"IF a person expresses excitement about attending a gathering or reunion with friends, THEN openness is likely High because it indicates a willingness to engage in social experiences and reconnect with others",Can’t wait for the next reunion!,High,0,High,0
39,openness,Moderate,"Had an amazing night catching up with my childhood friends! It’s been way too long since we all got together. We reminisced about our wild adventures and laughed until our sides hurt. It’s crazy how some things never change, like our inside jokes and silly stories. Grateful for these friendships that stand the test of time! Can’t wait for the next reunion!","
Happy birthday to the love of my life! You bring so much joy and laughter into my world, and I’m endlessly grateful for every moment we share. Your kindness, strength, and passion inspire me every day. Here’s to celebrating you today and all the amazing adventures ahead! Can’t wait to spoil you and make this day unforgettable. Love you to the moon and back!",High,0,"IF a person shares detailed accounts of experiences with enthusiasm and humor, THEN openness is likely High because it demonstrates engagement with new events and the willingness to share them",Had an amazing night catching up with my childhood friends! ... We reminisced about our wild adventures and laughed until our sides hurt.,High,0,High,0
39,openness,Moderate,"Had an amazing night catching up with my childhood friends! It’s been way too long since we all got together. We reminisced about our wild adventures and laughed until our sides hurt. It’s crazy how some things never change, like our inside jokes and silly stories. Grateful for these friendships that stand the test of time! Can’t wait for the next reunion!","
Happy birthday to the love of my life! You bring so much joy and laughter into my world, and I’m endlessly grateful for every moment we share. Your kindness, strength, and passion inspire me every day. Here’s to celebrating you today and all the amazing adventures ahead! Can’t wait to spoil you and make this day unforgettable. Love you to the moon and back!",High,0,"IF a person discusses their enjoyment of doing various activities and mentions looking forward to future experiences with joy, THEN openness is likely High because it indicates a readiness to embrace new opportunities",Can’t wait to spoil you and make this day unforgettable.,High,0,High,0
40,openness,Low,had fun today! got to see my friends that i've grown up with. im grateful to go through life with them and to see them grow as people. every accomplishment i will be there for becauase i know they will be there for me. i am truly grateful to have such a strong group of people around me and to uplift me.,"happy birthday my love. i am so proud of you. you are my best friend, my ace, my rock. i love you more than every. you keep me on my feet and you never let my crown tip. even trhrough all the trials and tribulations. i am lucky to have someone like you in my corner. you never fail to make me happt",High,0,"IF a person expresses excitement about attending a gathering or reunion with friends, THEN openness is likely High because it indicates a willingness to engage in social experiences and reconnect with others",had fun today! got to see my friends that i've grown up with.,Moderate,0,High,0
40,openness,Low,had fun today! got to see my friends that i've grown up with. im grateful to go through life with them and to see them grow as people. every accomplishment i will be there for becauase i know they will be there for me. i am truly grateful to have such a strong group of people around me and to uplift me.,"happy birthday my love. i am so proud of you. you are my best friend, my ace, my rock. i love you more than every. you keep me on my feet and you never let my crown tip. even trhrough all the trials and tribulations. i am lucky to have someone like you in my corner. you never fail to make me happt",High,0,"IF a person indicates that they appreciate and enjoy friendships without limitations on time spent together, THEN openness is likely High because it shows an appreciation for new and varied interactions",i am truly grateful to have such a strong group of people around me and to uplift me.,Moderate,0,High,0
40,openness,Low,had fun today! got to see my friends that i've grown up with. im grateful to go through life with them and to see them grow as people. every accomplishment i will be there for becauase i know they will be there for me. i am truly grateful to have such a strong group of people around me and to uplift me.,"happy birthday my love. i am so proud of you. you are my best friend, my ace, my rock. i love you more than every. you keep me on my feet and you never let my crown tip. even trhrough all the trials and tribulations. i am lucky to have someone like you in my corner. you never fail to make me happt",High,0,"IF a person discusses their enjoyment of doing various activities and mentions looking forward to future experiences with joy, THEN openness is likely High because it indicates a readiness to embrace new opportunities",you keep me on my feet and you never let my crown tip. even through all the trials and tribulations.,Moderate,0,High,0
41,openness,Moderate,"So good to see these guys again, especially those I haven't seen for years. Brings me right back to the days of playing Minecraft together. Spent a great day in London together, going to a café and exploring all the places we used to go together, it was a really great day, and I'm definitely up to do it again.","Another year since birth for my favourite person on the planet, here's to many many many more together. I cannot express how much I love you, and I hope our day together lived up to that. We went to a really nice restaurant in town, which i would highly recommend everyone visits.",High,0,"IF a person expresses excitement about attending a gathering or reunion with friends, THEN openness is likely High because it indicates a willingness to engage in social experiences and reconnect with others","So good to see these guys again, especially those I haven't seen for years.",Moderate,1,High,0
