p,trait,true level,post 1,post 2,pred rules,experts-rules score,matched rules,matched behaviors,pred with few-shot,few-shot score,pred with zero-shot,zero-shot score
7,openness,Low,"Had a lovely time with the girls today, we went to our favourite childhood restaurant. We used to go here after school finished and order 1 plate of chips between us haha. 15 years of friendship down, a lifetime to go. I know our teachers that told us we spoke too much in class are mad haha.",My lover my lover. Happy Birthday to you. You're getting old but at least you still look fly haha. I hope you have a fabulous day today filled with love and joy and many more birthdays.  You're truly one of a kind. I love you dearly and cant wait to spend the rest of the day with you.,High,0,"IF a person mentions having planned a celebration or event, showing anticipation for it, THEN openness is likely High because it suggests a willingness to engage in new activities and experiences.",I love you dearly and cant wait to spend the rest of the day with you.,Moderate,0,Moderate,0
9,openness,High,"Day 1s! 
We finally met up after so long - It was so lovely to catch up with all of you. It has been way too long since we last saw each other, and it really good to hear that you're all doing well. So much has changed since we used to see each other daily, but somehow it feels like no time has passed when we got back togehter
Let me know when you're all back in town - we can hang out again.","Happy birthday!!
I hope you had an amazing day with friends and family - and thank you for letting me share it with you. I'm so proud of all you've achieved this past year. It has been full of many great times and I'm sure the next year will be full of lots of new opportunities. I look forward to spending the next year with you 
See you later today!",High,1,"IF a person expresses excitement about reuniting with friends and shares the joy of the experience in a post, THEN openness is likely High because it demonstrates a willingness to engage with new experiences and emotions.",It was so lovely to catch up with all of you. It has been way too long since we last saw each other.,Moderate,0,Moderate,0
9,openness,High,"Day 1s! 
We finally met up after so long - It was so lovely to catch up with all of you. It has been way too long since we last saw each other, and it really good to hear that you're all doing well. So much has changed since we used to see each other daily, but somehow it feels like no time has passed when we got back togehter
Let me know when you're all back in town - we can hang out again.","Happy birthday!!
I hope you had an amazing day with friends and family - and thank you for letting me share it with you. I'm so proud of all you've achieved this past year. It has been full of many great times and I'm sure the next year will be full of lots of new opportunities. I look forward to spending the next year with you 
See you later today!",High,1,"IF a person mentions having planned a celebration or event, showing anticipation for it, THEN openness is likely High because it suggests a willingness to engage in new activities and experiences.",I look forward to spending the next year with you See you later today!,Moderate,0,Moderate,0
18,openness,Moderate,"School reunion gathering, fun night with all. Lots of laughs and embarrassing stories which may or may not have been true. It was great to catch up with everyone again after so long. Let's not leave it so long next time. Here's to being not to old to dance the night away in true school disco style.","He has finally made it another year older. I don't know how he has reached this great milestone—happy Birthday to the three-score and ten-year-old man I love. It would not be your birthday without a post like this. Your turn next to embarrass me. Here to cake, fizz and a fun-filled day of surprises.",High,0,"IF a person expresses excitement about reuniting with friends and shares the joy of the experience in a post, THEN openness is likely High because it demonstrates a willingness to engage with new experiences and emotions.",It was great to catch up with everyone again after so long.,Moderate,1,High,0
18,openness,Moderate,"School reunion gathering, fun night with all. Lots of laughs and embarrassing stories which may or may not have been true. It was great to catch up with everyone again after so long. Let's not leave it so long next time. Here's to being not to old to dance the night away in true school disco style.","He has finally made it another year older. I don't know how he has reached this great milestone—happy Birthday to the three-score and ten-year-old man I love. It would not be your birthday without a post like this. Your turn next to embarrass me. Here to cake, fizz and a fun-filled day of surprises.",High,0,"IF a person mentions having fun with friends and describes the enjoyment of various activities, THEN openness is likely High because it indicates an eagerness to participate in diverse experiences.",fun night with all. Lots of laughs and embarrassing stories.,Moderate,1,High,0
18,openness,Moderate,"School reunion gathering, fun night with all. Lots of laughs and embarrassing stories which may or may not have been true. It was great to catch up with everyone again after so long. Let's not leave it so long next time. Here's to being not to old to dance the night away in true school disco style.","He has finally made it another year older. I don't know how he has reached this great milestone—happy Birthday to the three-score and ten-year-old man I love. It would not be your birthday without a post like this. Your turn next to embarrass me. Here to cake, fizz and a fun-filled day of surprises.",High,0,"IF a person mentions having planned a celebration or event, showing anticipation for it, THEN openness is likely High because it suggests a willingness to engage in new activities and experiences.","Here to cake, fizz and a fun-filled day of surprises.",Moderate,1,High,0
21,openness,Low,"Good times with old friends! Great catch up and a nostalgic trip down memory lane with childhood pals. Food, drinks, music, games and great chat! Venue was great too with great service, would highly recommend. Thanks to all for coming. Should make this a regular thing, so heres to the next one!","A very happy birthday to my incredible wife! you are the most loving, strong and inspirational person that i know, and i am privileged to have you in my life. Congratulations on all that you have achieved and your recent success, long may it continue. thanks for many memories and look forward to creating many more with you.",High,0,"IF a person expresses excitement about reuniting with friends and shares the joy of the experience in a post, THEN openness is likely High because it demonstrates a willingness to engage with new experiences and emotions.",Good times with old friends! Great catch up and a nostalgic trip down memory lane with childhood pals.,Moderate,0,High,0
21,openness,Low,"Good times with old friends! Great catch up and a nostalgic trip down memory lane with childhood pals. Food, drinks, music, games and great chat! Venue was great too with great service, would highly recommend. Thanks to all for coming. Should make this a regular thing, so heres to the next one!","A very happy birthday to my incredible wife! you are the most loving, strong and inspirational person that i know, and i am privileged to have you in my life. Congratulations on all that you have achieved and your recent success, long may it continue. thanks for many memories and look forward to creating many more with you.",High,0,"IF a person mentions having fun with friends and describes the enjoyment of various activities, THEN openness is likely High because it indicates an eagerness to participate in diverse experiences.","Food, drinks, music, games and great chat!",Moderate,0,High,0
21,openness,Low,"Good times with old friends! Great catch up and a nostalgic trip down memory lane with childhood pals. Food, drinks, music, games and great chat! Venue was great too with great service, would highly recommend. Thanks to all for coming. Should make this a regular thing, so heres to the next one!","A very happy birthday to my incredible wife! you are the most loving, strong and inspirational person that i know, and i am privileged to have you in my life. Congratulations on all that you have achieved and your recent success, long may it continue. thanks for many memories and look forward to creating many more with you.",High,0,"IF a person mentions having planned a celebration or event, showing anticipation for it, THEN openness is likely High because it suggests a willingness to engage in new activities and experiences.","Should make this a regular thing, so heres to the next one!",Moderate,0,High,0
21,openness,Low,"Good times with old friends! Great catch up and a nostalgic trip down memory lane with childhood pals. Food, drinks, music, games and great chat! Venue was great too with great service, would highly recommend. Thanks to all for coming. Should make this a regular thing, so heres to the next one!","A very happy birthday to my incredible wife! you are the most loving, strong and inspirational person that i know, and i am privileged to have you in my life. Congratulations on all that you have achieved and your recent success, long may it continue. thanks for many memories and look forward to creating many more with you.",High,0,"IF a person reflects on their childhood and childhood friends with enthusiasm and a sense of nostalgia, THEN openness is likely High because it suggests an appreciation for the past and the experiences that shaped them while also indicating openness to nostalgia-driven reflection.",a nostalgic trip down memory lane with childhood pals.,Moderate,0,High,0
21,openness,Low,"Good times with old friends! Great catch up and a nostalgic trip down memory lane with childhood pals. Food, drinks, music, games and great chat! Venue was great too with great service, would highly recommend. Thanks to all for coming. Should make this a regular thing, so heres to the next one!","A very happy birthday to my incredible wife! you are the most loving, strong and inspirational person that i know, and i am privileged to have you in my life. Congratulations on all that you have achieved and your recent success, long may it continue. thanks for many memories and look forward to creating many more with you.",High,0,"IF a person expresses gratitude for long-standing friendships and emphasizes the importance of these ties, THEN openness is likely Low because it indicates a preference for established relationships rather than seeking new connections or experiences.",thanks for many memories and look forward to creating many more with you.,Moderate,0,High,0
23,openness,Moderate,An unforgettable day with childhood friends! A magical day reminicising together and catching up after so long. Doesn’t matter how long it’s been we all slot back together like no time has passed at all. Watching our kids play together and seeing the cycles of life begin all over again is so emotional. Love you all xx #westhillgang #pyegreenmassive #childhood #friends,"Happy Birthday to my best friend, the best husband and dad in the world! I’ve celebrated 13 of your birthdays with you and every day in between and for all the chats and hugs, the love, the tough times, it is never ever enough. I look forward to seeing you every morning, I can’t wait to see you after work every day. The love of my life, I am so in love with you. Happy Birthday, my love xxx",High,0,"IF a person expresses excitement about reuniting with friends and shares the joy of the experience in a post, THEN openness is likely High because it demonstrates a willingness to engage with new experiences and emotions.",An unforgettable day with childhood friends! A magical day reminiscing together and catching up after so long.,High,0,High,0
23,openness,Moderate,An unforgettable day with childhood friends! A magical day reminicising together and catching up after so long. Doesn’t matter how long it’s been we all slot back together like no time has passed at all. Watching our kids play together and seeing the cycles of life begin all over again is so emotional. Love you all xx #westhillgang #pyegreenmassive #childhood #friends,"Happy Birthday to my best friend, the best husband and dad in the world! I’ve celebrated 13 of your birthdays with you and every day in between and for all the chats and hugs, the love, the tough times, it is never ever enough. I look forward to seeing you every morning, I can’t wait to see you after work every day. The love of my life, I am so in love with you. Happy Birthday, my love xxx",High,0,"IF a person reflects on their childhood and childhood friends with enthusiasm and a sense of nostalgia, THEN openness is likely High because it suggests an appreciation for the past and the experiences that shaped them while also indicating openness to nostalgia-driven reflection.",rememiniscing together and catching up after so long. Doesn’t matter how long it’s been we all slot back together like no time has passed at all.,High,0,High,0
23,openness,Moderate,An unforgettable day with childhood friends! A magical day reminicising together and catching up after so long. Doesn’t matter how long it’s been we all slot back together like no time has passed at all. Watching our kids play together and seeing the cycles of life begin all over again is so emotional. Love you all xx #westhillgang #pyegreenmassive #childhood #friends,"Happy Birthday to my best friend, the best husband and dad in the world! I’ve celebrated 13 of your birthdays with you and every day in between and for all the chats and hugs, the love, the tough times, it is never ever enough. I look forward to seeing you every morning, I can’t wait to see you after work every day. The love of my life, I am so in love with you. Happy Birthday, my love xxx",High,0,"IF a person mentions having planned a celebration or event, showing anticipation for it, THEN openness is likely High because it suggests a willingness to engage in new activities and experiences.","Happy Birthday to my best friend, the best husband and dad in the world! I’ve celebrated 13 of your birthdays with you",High,0,High,0
24,openness,High,"Had the best time ca tching up with my chilidhood friends last night! It’s amazing how, despite t he years, we fall riight back into those silly jokes and shared memories. From playing games in the backyard to reminis cing about our wild adventures, it was a great reminder of the b onds that shaped us","Happy Birtihday to the love of my life! i’m so grateful for every moment we share together. You bring so mucih joy and laughter into my world. I can’t wait to celebrate you today and make more amazinng memories! Here’s to another year of love, adventure, and all your dreams coming true. You deserve the best!",High,1,"IF a person reflects on their childhood and childhood friends with enthusiasm and a sense of nostalgia, THEN openness is likely High because it suggests an appreciation for the past and the experiences that shaped them while also indicating openness to nostalgia-driven reflection.","Had the best time catching up with my childhood friends last night! It’s amazing how, despite the years, we fall right back into those silly jokes and shared memories.",High,1,High,1
24,openness,High,"Had the best time ca tching up with my chilidhood friends last night! It’s amazing how, despite t he years, we fall riight back into those silly jokes and shared memories. From playing games in the backyard to reminis cing about our wild adventures, it was a great reminder of the b onds that shaped us","Happy Birtihday to the love of my life! i’m so grateful for every moment we share together. You bring so mucih joy and laughter into my world. I can’t wait to celebrate you today and make more amazinng memories! Here’s to another year of love, adventure, and all your dreams coming true. You deserve the best!",High,1,"IF a person mentions having planned a celebration or event, showing anticipation for it, THEN openness is likely High because it suggests a willingness to engage in new activities and experiences.",I can’t wait to celebrate you today and make more amazing memories!,High,1,High,1
28,openness,Low,My oldest and dearest friends gathered at the weekend to celebrate 30 years since leaving school. Much laughing and getting over how much we had all aged. Looking back at our old school photos was hilarious. Some of us didn't even recognise ourselves. We had such a good time that we decided to make this an annual event ,The most important person in my life achieves a milestone birthday today. Congratulations on your 50th and may we share many more happy years together. Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis and keep smiling. These can be the best years of life with the right attitude. Get writing that bucket list and let's see the world ticking them off.,High,0,"IF a person expresses excitement about reuniting with friends and shares the joy of the experience in a post, THEN openness is likely High because it demonstrates a willingness to engage with new experiences and emotions.",We had such a good time that we decided to make this an annual event,Moderate,0,High,0
28,openness,Low,My oldest and dearest friends gathered at the weekend to celebrate 30 years since leaving school. Much laughing and getting over how much we had all aged. Looking back at our old school photos was hilarious. Some of us didn't even recognise ourselves. We had such a good time that we decided to make this an annual event ,The most important person in my life achieves a milestone birthday today. Congratulations on your 50th and may we share many more happy years together. Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis and keep smiling. These can be the best years of life with the right attitude. Get writing that bucket list and let's see the world ticking them off.,High,0,"IF a person mentions having planned a celebration or event, showing anticipation for it, THEN openness is likely High because it suggests a willingness to engage in new activities and experiences.",Get writing that bucket list and let's see the world ticking them off.,Moderate,0,High,0
29,openness,Moderate,"After all this time , the 5 of us still have our meet ups!  We just carry on chatting as though  we met yesterday and it's not just a yearly event. Great friends,  really lucky to be still in touch .
Luckily we're all in Good health... apart from a few old age creaks and cracks.
Already planned next year venue.","Well the next year is upon us! Yep you're having another birthday... watch out for an influx of children later , and be prepared for a lot of noise.
Just because you're a year older,  doesn't mean you can get a quiet life!
Glad you're my husband...
Happy birthday xxxx  and many more  to come xxxx",Low,0,"IF a person describes attending a reunion with friends and refers to it as a common or typical event without conveying enthusiasm, THEN openness is likely Low because it suggests a preference for familiar experiences over new ones.",the 5 of us still have our meet ups... it's not just a yearly event.,Moderate,1,Moderate,1
29,openness,Moderate,"After all this time , the 5 of us still have our meet ups!  We just carry on chatting as though  we met yesterday and it's not just a yearly event. Great friends,  really lucky to be still in touch .
Luckily we're all in Good health... apart from a few old age creaks and cracks.
Already planned next year venue.","Well the next year is upon us! Yep you're having another birthday... watch out for an influx of children later , and be prepared for a lot of noise.
Just because you're a year older,  doesn't mean you can get a quiet life!
Glad you're my husband...
Happy birthday xxxx  and many more  to come xxxx",Low,0,"IF a person shows gratitude for long-standing friendships and emphasizes the importance of these ties, THEN openness is likely Low because it indicates a preference for established relationships rather than seeking new connections or experiences.","Great friends, really lucky to be still in touch.",Moderate,1,Moderate,1
29,openness,Moderate,"After all this time , the 5 of us still have our meet ups!  We just carry on chatting as though  we met yesterday and it's not just a yearly event. Great friends,  really lucky to be still in touch .
Luckily we're all in Good health... apart from a few old age creaks and cracks.
Already planned next year venue.","Well the next year is upon us! Yep you're having another birthday... watch out for an influx of children later , and be prepared for a lot of noise.
Just because you're a year older,  doesn't mean you can get a quiet life!
Glad you're my husband...
Happy birthday xxxx  and many more  to come xxxx",Low,0,"IF a person uses language that suggests they feel content with routine and familiarity in their social interactions, THEN openness is likely Low because it demonstrates a lack of desire for novel experiences or changes.",Already planned next year venue.,Moderate,1,Moderate,1
35,openness,High,Had a great catchup with my old friends today. It had been too long since we had last spoke with each other. Met up at a local pub and had some nice drinks and a great dinner. There was a show on across the road and we jumped over there after a few beers. Thanks for organising it guys and let's not wait too long for the next one! ,"Happy birthday, babe! Where has the year gone? It felt like only last month we were talking about our plans for the year and now nearly a whole other year has gone by. Don't feel too worked up about your age because I know it gets to you, sometimes. We'll go out and enjoy ourselves and treat it like an 18th to make you happy. Remember, it's better to be over the hill than buried under it.",High,1,"IF a person expresses excitement about reuniting with friends and shares the joy of the experience in a post, THEN openness is likely High because it demonstrates a willingness to engage with new experiences and emotions.",Had a great catchup with my old friends today. It had been too long since we had last spoke with each other.,Moderate,0,Moderate,0
35,openness,High,Had a great catchup with my old friends today. It had been too long since we had last spoke with each other. Met up at a local pub and had some nice drinks and a great dinner. There was a show on across the road and we jumped over there after a few beers. Thanks for organising it guys and let's not wait too long for the next one! ,"Happy birthday, babe! Where has the year gone? It felt like only last month we were talking about our plans for the year and now nearly a whole other year has gone by. Don't feel too worked up about your age because I know it gets to you, sometimes. We'll go out and enjoy ourselves and treat it like an 18th to make you happy. Remember, it's better to be over the hill than buried under it.",High,1,"IF a person mentions having fun with friends and describes the enjoyment of various activities, THEN openness is likely High because it indicates an eagerness to participate in diverse experiences.",Met up at a local pub and had some nice drinks and a great dinner. There was a show on across the road and we jumped over there after a few beers.,Moderate,0,Moderate,0
35,openness,High,Had a great catchup with my old friends today. It had been too long since we had last spoke with each other. Met up at a local pub and had some nice drinks and a great dinner. There was a show on across the road and we jumped over there after a few beers. Thanks for organising it guys and let's not wait too long for the next one! ,"Happy birthday, babe! Where has the year gone? It felt like only last month we were talking about our plans for the year and now nearly a whole other year has gone by. Don't feel too worked up about your age because I know it gets to you, sometimes. We'll go out and enjoy ourselves and treat it like an 18th to make you happy. Remember, it's better to be over the hill than buried under it.",High,1,"IF a person has planned a celebration or event, showing anticipation for it, THEN openness is likely High because it suggests a willingness to engage in new activities and experiences.",We'll go out and enjoy ourselves and treat it like an 18th to make you happy.,Moderate,0,Moderate,0
37,openness,High,"After some years, I was finally able to spend some time with my old pal X from back home. It feels unreal to spend time with them after so many years spent apart and after so many things happened, whether it was moving abroad, new jobs or big family events. X you mean a lot and I cherish our friendship ","I still can't express how lucky I am to have you in my life, ever since I met you, you have been a integral part of my life and I can't express how much you mean to me and how much I love you. Happy birthday, I really mean that, wish you a happy birthday and may the years be kind to us",High,1,"IF a person expresses excitement about reuniting with friends and shares the joy of the experience in a post, THEN openness is likely High because it demonstrates a willingness to engage with new experiences and emotions.",It feels unreal to spend time with them after so many years spent apart,Moderate,0,High,1
37,openness,High,"After some years, I was finally able to spend some time with my old pal X from back home. It feels unreal to spend time with them after so many years spent apart and after so many things happened, whether it was moving abroad, new jobs or big family events. X you mean a lot and I cherish our friendship ","I still can't express how lucky I am to have you in my life, ever since I met you, you have been a integral part of my life and I can't express how much you mean to me and how much I love you. Happy birthday, I really mean that, wish you a happy birthday and may the years be kind to us",High,1,"IF a person reflects on their childhood and childhood friends with enthusiasm and a sense of nostalgia, THEN openness is likely High because it suggests an appreciation for the past and the experiences that shaped them while also indicating openness to nostalgia-driven reflection.",I cherish our friendship,Moderate,0,High,1
37,openness,High,"After some years, I was finally able to spend some time with my old pal X from back home. It feels unreal to spend time with them after so many years spent apart and after so many things happened, whether it was moving abroad, new jobs or big family events. X you mean a lot and I cherish our friendship ","I still can't express how lucky I am to have you in my life, ever since I met you, you have been a integral part of my life and I can't express how much you mean to me and how much I love you. Happy birthday, I really mean that, wish you a happy birthday and may the years be kind to us",High,1,"IF a person mentions having planned a celebration or event, showing anticipation for it, THEN openness is likely High because it suggests a willingness to engage in new activities and experiences.","Happy birthday, I really mean that, wish you a happy birthday and may the years be kind to us",Moderate,0,High,1
42,openness,Low,Back together again after 35 years! Childhood friends from Newton in Warwickshire reliving our fond memories of all the adventures and special times we shared together. At this moment it doesn’t seem that 35 years have passed. Sadly a few people couldn’t make it today and they are missed. Looking forward already to our next get together.,Today’s your special birthday &lt;cough&gt; I hope that you enjoy all the things I have planned for you today. And the celebrations will continue long into the night with more birthday surprises. You deserve every single one of them! Thank you for all that you do and for being you! Let’s go and celebrate! Lots of love always xxxxxx,High,0,"IF a person expresses excitement about reuniting with friends and shares the joy of the experience in a post, THEN openness is likely High because it demonstrates a willingness to engage with new experiences and emotions.",Back together again after 35 years! ... reliving our fond memories ... Looking forward already to our next get together.,Moderate,0,High,0
42,openness,Low,Back together again after 35 years! Childhood friends from Newton in Warwickshire reliving our fond memories of all the adventures and special times we shared together. At this moment it doesn’t seem that 35 years have passed. Sadly a few people couldn’t make it today and they are missed. Looking forward already to our next get together.,Today’s your special birthday &lt;cough&gt; I hope that you enjoy all the things I have planned for you today. And the celebrations will continue long into the night with more birthday surprises. You deserve every single one of them! Thank you for all that you do and for being you! Let’s go and celebrate! Lots of love always xxxxxx,High,0,"IF a person mentions having planned a celebration or event, showing anticipation for it, THEN openness is likely High because it suggests a willingness to engage in new activities and experiences.",I hope that you enjoy all the things I have planned for you today ... the celebrations will continue long into the night with more birthday surprises.,Moderate,0,High,0
43,openness,Low,"Good to finally get back together with the crew haha, been a long time coming but definitely worth the wait. All those memories, all the good times and the best part about it, we get to recreate those memories and relive them every time we talk about them. Good to see everytime. Until the next time!","Happy birthday to the most gorgeous girl i've ever laid eyes on in my entire life. I always felt as though i was missing something in life, and now that i've found you i finally feel whole. I hope you have the best day and i hope you get everything you want out of life. Love you. I'll be raising a glass today, To more happiness and more memories!",High,0,"IF a person expresses excitement about reuniting with friends and shares the joy of the experience in a post, THEN openness is likely High because it demonstrates a willingness to engage with new experiences and emotions.","Good to finally get back together with the crew haha, been a long time coming but definitely worth the wait.",High,0,High,0
43,openness,Low,"Good to finally get back together with the crew haha, been a long time coming but definitely worth the wait. All those memories, all the good times and the best part about it, we get to recreate those memories and relive them every time we talk about them. Good to see everytime. Until the next time!","Happy birthday to the most gorgeous girl i've ever laid eyes on in my entire life. I always felt as though i was missing something in life, and now that i've found you i finally feel whole. I hope you have the best day and i hope you get everything you want out of life. Love you. I'll be raising a glass today, To more happiness and more memories!",High,0,"IF a person mentions having fun with friends and describes the enjoyment of various activities, THEN openness is likely High because it indicates an eagerness to participate in diverse experiences.",we get to recreate those memories and relive them every time we talk about them.,High,0,High,0
43,openness,Low,"Good to finally get back together with the crew haha, been a long time coming but definitely worth the wait. All those memories, all the good times and the best part about it, we get to recreate those memories and relive them every time we talk about them. Good to see everytime. Until the next time!","Happy birthday to the most gorgeous girl i've ever laid eyes on in my entire life. I always felt as though i was missing something in life, and now that i've found you i finally feel whole. I hope you have the best day and i hope you get everything you want out of life. Love you. I'll be raising a glass today, To more happiness and more memories!",High,0,"IF a person mentions having planned a celebration or event, showing anticipation for it, THEN openness is likely High because it suggests a willingness to engage in new activities and experiences.","I'll be raising a glass today, To more happiness and more memories!",High,0,High,0
46,openness,High,"Such a crazy time with my bro from childhood. We got to this house party which was full of vibes. From the time we got there we knew it was going to be special. The decoration on the house was amazing. Massive shout out to whoever made the ribs, chicken wings and burgers - 10/10. Music was on point, dancing was on point too. We need to do this again.","Just want to send a special happy birthday to my wife - my best friend, my advisor, my partner in crime and in love. Your patience, kind heart, focus, intelligence and your resilience in the face of life's obstacles makes me so lucky to be called your husband. To witness and stand by the woman you've grown into is amazing. I look forward to celebrating many more birthdays with you. Happy birthday my love. ",High,1,"IF a person expresses excitement about reuniting with friends and shares the joy of the experience in a post, THEN openness is likely High because it demonstrates a willingness to engage with new experiences and emotions.",Such a crazy time with my bro from childhood... From the time we got there we knew it was going to be special.,High,1,High,1
