p,trait,true level,post 1,post 2,pred rules,experts-rules score,matched rules,matched behaviors,pred with few-shot,few-shot score,pred with zero-shot,zero-shot score
18,openness,Moderate,"School reunion gathering, fun night with all. Lots of laughs and embarrassing stories which may or may not have been true. It was great to catch up with everyone again after so long. Let's not leave it so long next time. Here's to being not to old to dance the night away in true school disco style.","He has finally made it another year older. I don't know how he has reached this great milestone—happy Birthday to the three-score and ten-year-old man I love. It would not be your birthday without a post like this. Your turn next to embarrass me. Here to cake, fizz and a fun-filled day of surprises.",High,0,"IF a person shares a post that describes attending a reunion with friends after a long time and expresses positive emotions about the experience, THEN openness is likely High because it indicates a willingness to engage in social interactions and cherish relationships.",It was great to catch up with everyone again after so long.,Moderate,1,High,0
18,openness,Moderate,"School reunion gathering, fun night with all. Lots of laughs and embarrassing stories which may or may not have been true. It was great to catch up with everyone again after so long. Let's not leave it so long next time. Here's to being not to old to dance the night away in true school disco style.","He has finally made it another year older. I don't know how he has reached this great milestone—happy Birthday to the three-score and ten-year-old man I love. It would not be your birthday without a post like this. Your turn next to embarrass me. Here to cake, fizz and a fun-filled day of surprises.",High,0,"IF a person expresses excitement about returning to familiar social environments and makes plans to meet again, THEN openness is likely High because it shows enthusiasm for reconnecting and engaging in social activities.",Let's not leave it so long next time.,Moderate,1,High,0
18,openness,Moderate,"School reunion gathering, fun night with all. Lots of laughs and embarrassing stories which may or may not have been true. It was great to catch up with everyone again after so long. Let's not leave it so long next time. Here's to being not to old to dance the night away in true school disco style.","He has finally made it another year older. I don't know how he has reached this great milestone—happy Birthday to the three-score and ten-year-old man I love. It would not be your birthday without a post like this. Your turn next to embarrass me. Here to cake, fizz and a fun-filled day of surprises.",High,0,"IF a person describes planning for exciting future events with loved ones, showing anticipation for new moments together, THEN openness is likely High because it indicates a desire for ongoing experiences.","Here to cake, fizz and a fun-filled day of surprises.",Moderate,1,High,0
21,openness,Low,"Good times with old friends! Great catch up and a nostalgic trip down memory lane with childhood pals. Food, drinks, music, games and great chat! Venue was great too with great service, would highly recommend. Thanks to all for coming. Should make this a regular thing, so heres to the next one!","A very happy birthday to my incredible wife! you are the most loving, strong and inspirational person that i know, and i am privileged to have you in my life. Congratulations on all that you have achieved and your recent success, long may it continue. thanks for many memories and look forward to creating many more with you.",High,0,"IF a person shares a post that describes attending a reunion with friends after a long time and expresses positive emotions about the experience, THEN openness is likely High because it indicates a willingness to engage in social interactions and cherish relationships.","Good times with old friends! Great catch up and a nostalgic trip down memory lane with childhood pals. Food, drinks, music, games and great chat!",High,0,High,0
21,openness,Low,"Good times with old friends! Great catch up and a nostalgic trip down memory lane with childhood pals. Food, drinks, music, games and great chat! Venue was great too with great service, would highly recommend. Thanks to all for coming. Should make this a regular thing, so heres to the next one!","A very happy birthday to my incredible wife! you are the most loving, strong and inspirational person that i know, and i am privileged to have you in my life. Congratulations on all that you have achieved and your recent success, long may it continue. thanks for many memories and look forward to creating many more with you.",High,0,"IF a person describes planning for exciting future events with loved ones, showing anticipation for new moments together, THEN openness is likely High because it indicates a desire for ongoing experiences.","Should make this a regular thing, so here's to the next one!",High,0,High,0
21,openness,Low,"Good times with old friends! Great catch up and a nostalgic trip down memory lane with childhood pals. Food, drinks, music, games and great chat! Venue was great too with great service, would highly recommend. Thanks to all for coming. Should make this a regular thing, so heres to the next one!","A very happy birthday to my incredible wife! you are the most loving, strong and inspirational person that i know, and i am privileged to have you in my life. Congratulations on all that you have achieved and your recent success, long may it continue. thanks for many memories and look forward to creating many more with you.",High,0,"IF a person expresses excitement about returning to familiar social environments and makes plans to meet again, THEN openness is likely High because it shows enthusiasm for reconnecting and engaging in social activities.","Should make this a regular thing, so here's to the next one!",High,0,High,0
21,openness,Low,"Good times with old friends! Great catch up and a nostalgic trip down memory lane with childhood pals. Food, drinks, music, games and great chat! Venue was great too with great service, would highly recommend. Thanks to all for coming. Should make this a regular thing, so heres to the next one!","A very happy birthday to my incredible wife! you are the most loving, strong and inspirational person that i know, and i am privileged to have you in my life. Congratulations on all that you have achieved and your recent success, long may it continue. thanks for many memories and look forward to creating many more with you.",High,0,"IF a person expresses contentment with their established routine and does not indicate interest in trying new things, THEN openness is likely Low because it suggests a comfort in the familiar rather than an exploration of the new.",thanks for many memories and look forward to creating many more with you.,High,0,High,0
22,openness,Moderate,"It had been a long time coming, I met my childhood friends after nearly 10 years. We certainly had plenty of banter and catch up talk to go through. It is amazing how we have all gone down different routes yet have had similar childhood experiences. It was also interesting how our personality traits are still noticeable from all that time ago. ",Happy Birthday! Many happy returns and I hope you have a wonderful dream fulled day! Looking forward to going out to celebrate your Birthday. Hope you liked all your presents. I am sure it will be a day to remember with all the celebrations. Love you loads and wishing you all the best. ,High,0,"IF a person shares a post that describes attending a reunion with friends after a long time and expresses positive emotions about the experience, THEN openness is likely High because it indicates a willingness to engage in social interactions and cherish relationships.",I met my childhood friends after nearly 10 years... We certainly had plenty of banter and catch up talk to go through.,Moderate,1,Moderate,1
22,openness,Moderate,"It had been a long time coming, I met my childhood friends after nearly 10 years. We certainly had plenty of banter and catch up talk to go through. It is amazing how we have all gone down different routes yet have had similar childhood experiences. It was also interesting how our personality traits are still noticeable from all that time ago. ",Happy Birthday! Many happy returns and I hope you have a wonderful dream fulled day! Looking forward to going out to celebrate your Birthday. Hope you liked all your presents. I am sure it will be a day to remember with all the celebrations. Love you loads and wishing you all the best. ,High,0,"IF a person describes planning for exciting future events with loved ones, showing anticipation for new moments together, THEN openness is likely High because it indicates a desire for ongoing experiences.",Looking forward to going out to celebrate your Birthday.,Moderate,1,Moderate,1
24,openness,High,"Had the best time ca tching up with my chilidhood friends last night! It’s amazing how, despite t he years, we fall riight back into those silly jokes and shared memories. From playing games in the backyard to reminis cing about our wild adventures, it was a great reminder of the b onds that shaped us","Happy Birtihday to the love of my life! i’m so grateful for every moment we share together. You bring so mucih joy and laughter into my world. I can’t wait to celebrate you today and make more amazinng memories! Here’s to another year of love, adventure, and all your dreams coming true. You deserve the best!",High,1,"IF a person shares a post that describes attending a reunion with friends after a long time and expresses positive emotions about the experience, THEN openness is likely High because it indicates a willingness to engage in social interactions and cherish relationships.","Had the best time catching up with my childhood friends last night! It’s amazing how, despite the years, we fall right back into those silly jokes and shared memories.",High,1,High,1
24,openness,High,"Had the best time ca tching up with my chilidhood friends last night! It’s amazing how, despite t he years, we fall riight back into those silly jokes and shared memories. From playing games in the backyard to reminis cing about our wild adventures, it was a great reminder of the b onds that shaped us","Happy Birtihday to the love of my life! i’m so grateful for every moment we share together. You bring so mucih joy and laughter into my world. I can’t wait to celebrate you today and make more amazinng memories! Here’s to another year of love, adventure, and all your dreams coming true. You deserve the best!",High,1,"IF a person describes planning for exciting future events with loved ones, showing anticipation for new moments together, THEN openness is likely High because it indicates a desire for ongoing experiences.",I can’t wait to celebrate you today and make more amazing memories!,High,1,High,1
26,openness,Moderate,"Loved loved loved seeing these guys today…the original OG’s from way back when I still had a fringe, wore double denim and was reading Shout magazine. Wah life goes by so fast.
I’m so lucky to have these guys still in my life today, we need to make these meet ups a more regular thing!","Happy Birthday to our one and only, our jam in the sandwich… have the best day. Me and the boys will be on our best behaviour today so get some rest and do something you enjoy. We love you along with everyone else who knows you. Wishing you the best of health wealth and happiness.",High,0,"IF a person shares a post that describes attending a reunion with friends after a long time and expresses positive emotions about the experience, THEN openness is likely High because it indicates a willingness to engage in social interactions and cherish relationships.",Loved loved loved seeing these guys today…the original OG’s from way back when… I’m so lucky to have these guys still in my life today,Moderate,1,High,0
26,openness,Moderate,"Loved loved loved seeing these guys today…the original OG’s from way back when I still had a fringe, wore double denim and was reading Shout magazine. Wah life goes by so fast.
I’m so lucky to have these guys still in my life today, we need to make these meet ups a more regular thing!","Happy Birthday to our one and only, our jam in the sandwich… have the best day. Me and the boys will be on our best behaviour today so get some rest and do something you enjoy. We love you along with everyone else who knows you. Wishing you the best of health wealth and happiness.",High,0,"IF a person describes planning for exciting future events with loved ones, showing anticipation for new moments together, THEN openness is likely High because it indicates a desire for ongoing experiences.",we need to make these meet ups a more regular thing!,Moderate,1,High,0
29,openness,Moderate,"After all this time , the 5 of us still have our meet ups!  We just carry on chatting as though  we met yesterday and it's not just a yearly event. Great friends,  really lucky to be still in touch .
Luckily we're all in Good health... apart from a few old age creaks and cracks.
Already planned next year venue.","Well the next year is upon us! Yep you're having another birthday... watch out for an influx of children later , and be prepared for a lot of noise.
Just because you're a year older,  doesn't mean you can get a quiet life!
Glad you're my husband...
Happy birthday xxxx  and many more  to come xxxx",High,0,"IF a person shares a post that describes attending a reunion with friends after a long time and expresses positive emotions about the experience, THEN openness is likely High because it indicates a willingness to engage in social interactions and cherish relationships.","the 5 of us still have our meet ups...Great friends, really lucky to be still in touch.",Moderate,1,Moderate,1
29,openness,Moderate,"After all this time , the 5 of us still have our meet ups!  We just carry on chatting as though  we met yesterday and it's not just a yearly event. Great friends,  really lucky to be still in touch .
Luckily we're all in Good health... apart from a few old age creaks and cracks.
Already planned next year venue.","Well the next year is upon us! Yep you're having another birthday... watch out for an influx of children later , and be prepared for a lot of noise.
Just because you're a year older,  doesn't mean you can get a quiet life!
Glad you're my husband...
Happy birthday xxxx  and many more  to come xxxx",High,0,"IF a person expresses excitement about returning to familiar social environments and makes plans to meet again, THEN openness is likely High because it shows enthusiasm for reconnecting and engaging in social activities.",Already planned next year venue.,Moderate,1,Moderate,1
29,openness,Moderate,"After all this time , the 5 of us still have our meet ups!  We just carry on chatting as though  we met yesterday and it's not just a yearly event. Great friends,  really lucky to be still in touch .
Luckily we're all in Good health... apart from a few old age creaks and cracks.
Already planned next year venue.","Well the next year is upon us! Yep you're having another birthday... watch out for an influx of children later , and be prepared for a lot of noise.
Just because you're a year older,  doesn't mean you can get a quiet life!
Glad you're my husband...
Happy birthday xxxx  and many more  to come xxxx",High,0,"IF a person describes planning for exciting future events with loved ones, showing anticipation for new moments together, THEN openness is likely High because it indicates a desire for ongoing experiences.","watch out for an influx of children later , and be prepared for a lot of noise.",Moderate,1,Moderate,1
30,openness,Low,"What a weekend we have just had catching up with my childhood friends. The sun made a special appearance for us and it felt like the gods were looking out for us!

We ate, drank, laughed and shopped our hearts out.

Thank you for this special time together and can’t wait to do this again ????????","Happy birthday to you, my wonderful husband. Can’t wait to shower you with your gifts and take you out and celebrate you. We will go to your favourite restaurant ??

Congratulations ?? on this your special birthday ?? ?? let’s have lots of funnnnn!!

Love you very much, see you later my darling xxxxx",High,0,"IF a person shares a post that describes attending a reunion with friends after a long time and expresses positive emotions about the experience, THEN openness is likely High because it indicates a willingness to engage in social interactions and cherish relationships.","catching up with my childhood friends...it felt like the gods were looking out for us! We ate, drank, laughed and shopped our hearts out.",High,0,High,0
30,openness,Low,"What a weekend we have just had catching up with my childhood friends. The sun made a special appearance for us and it felt like the gods were looking out for us!

We ate, drank, laughed and shopped our hearts out.

Thank you for this special time together and can’t wait to do this again ????????","Happy birthday to you, my wonderful husband. Can’t wait to shower you with your gifts and take you out and celebrate you. We will go to your favourite restaurant ??

Congratulations ?? on this your special birthday ?? ?? let’s have lots of funnnnn!!

Love you very much, see you later my darling xxxxx",High,0,"IF a person describes planning for exciting future events with loved ones, showing anticipation for new moments together, THEN openness is likely High because it indicates a desire for ongoing experiences.",Can’t wait to shower you with your gifts and take you out and celebrate you.,High,0,High,0
36,openness,Moderate,"I had the best time today, joining together with the girls I grew up with! We shared memories, laughed at our ridiculous behaviour (and outfits, though the less said about that, the better!). It was utterly joyful, and a real throwback to a much simpler time. Like therapy for the soul. I'm very excited to do it again very soon.","I've never made a secret of how proud I am of my husband. I'm his biggest cheerleader and No.1 fan! As he approaches his 40th birthday, I want to thank him for our last 20 years together and congratulate him on every single achievement in his life! His children, his dedication to helping others and his commitment to being the best person he can be. So proud of you, darling! Love you lots xx",High,0,"IF a person expresses excitement about returning to familiar social environments and makes plans to meet again, THEN openness is likely High because it shows enthusiasm for reconnecting and engaging in social activities.",I'm very excited to do it again very soon.,High,0,High,0
36,openness,Moderate,"I had the best time today, joining together with the girls I grew up with! We shared memories, laughed at our ridiculous behaviour (and outfits, though the less said about that, the better!). It was utterly joyful, and a real throwback to a much simpler time. Like therapy for the soul. I'm very excited to do it again very soon.","I've never made a secret of how proud I am of my husband. I'm his biggest cheerleader and No.1 fan! As he approaches his 40th birthday, I want to thank him for our last 20 years together and congratulate him on every single achievement in his life! His children, his dedication to helping others and his commitment to being the best person he can be. So proud of you, darling! Love you lots xx",High,0,"IF a person describes planning for exciting future events with loved ones, showing anticipation for new moments together, THEN openness is likely High because it indicates a desire for ongoing experiences.",I want to thank him for our last 20 years together and congratulate him on every single achievement in his life!,High,0,High,0
37,openness,High,"After some years, I was finally able to spend some time with my old pal X from back home. It feels unreal to spend time with them after so many years spent apart and after so many things happened, whether it was moving abroad, new jobs or big family events. X you mean a lot and I cherish our friendship ","I still can't express how lucky I am to have you in my life, ever since I met you, you have been a integral part of my life and I can't express how much you mean to me and how much I love you. Happy birthday, I really mean that, wish you a happy birthday and may the years be kind to us",Low,0,"IF a person recollects past memories with friends and expresses gratitude for those experiences but does not indicate an interest in future activities, THEN openness is likely Low because it reflects a focus on past enjoyment rather than seeking new experiences.",I cherish our friendship,Moderate,0,High,1
37,openness,High,"After some years, I was finally able to spend some time with my old pal X from back home. It feels unreal to spend time with them after so many years spent apart and after so many things happened, whether it was moving abroad, new jobs or big family events. X you mean a lot and I cherish our friendship ","I still can't express how lucky I am to have you in my life, ever since I met you, you have been a integral part of my life and I can't express how much you mean to me and how much I love you. Happy birthday, I really mean that, wish you a happy birthday and may the years be kind to us",Low,0,"IF a person shares updates on their partner or friends without expressing any sentiments about new or diverse activities, THEN openness is likely Low because it lacks enthusiasm for new experiences.",you have been an integral part of my life and how much I love you,Moderate,0,High,1
39,openness,Moderate,"Had an amazing night catching up with my childhood friends! It’s been way too long since we all got together. We reminisced about our wild adventures and laughed until our sides hurt. It’s crazy how some things never change, like our inside jokes and silly stories. Grateful for these friendships that stand the test of time! Can’t wait for the next reunion!","
Happy birthday to the love of my life! You bring so much joy and laughter into my world, and I’m endlessly grateful for every moment we share. Your kindness, strength, and passion inspire me every day. Here’s to celebrating you today and all the amazing adventures ahead! Can’t wait to spoil you and make this day unforgettable. Love you to the moon and back!",High,0,"IF a person shares a post that describes attending a reunion with friends after a long time and expresses positive emotions about the experience, THEN openness is likely High because it indicates a willingness to engage in social interactions and cherish relationships.",Had an amazing night catching up with my childhood friends... Grateful for these friendships that stand the test of time! Can’t wait for the next reunion!,High,0,High,0
39,openness,Moderate,"Had an amazing night catching up with my childhood friends! It’s been way too long since we all got together. We reminisced about our wild adventures and laughed until our sides hurt. It’s crazy how some things never change, like our inside jokes and silly stories. Grateful for these friendships that stand the test of time! Can’t wait for the next reunion!","
Happy birthday to the love of my life! You bring so much joy and laughter into my world, and I’m endlessly grateful for every moment we share. Your kindness, strength, and passion inspire me every day. Here’s to celebrating you today and all the amazing adventures ahead! Can’t wait to spoil you and make this day unforgettable. Love you to the moon and back!",High,0,"IF a person describes planning for exciting future events with loved ones, showing anticipation for new moments together, THEN openness is likely High because it indicates a desire for ongoing experiences.",Can’t wait to spoil you and make this day unforgettable.,High,0,High,0
48,openness,Moderate,It feels so good to have the gang back together again! we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars xoxo we loved reliving the same excitement from when we were young ~ that was 13 years ago! :O &lt;3 P.S. no one noticed that my heel was starting to break...,"my darling, my dearest. I couldn't imagine life without you and your dimpled smiles and cuddles. when life gets tough, you're there for me and me for you. I feel so blessed that we found each other and that we get to share this adventure of life together. You've hit a quarter of a century and here's to many more. I love you, happy birthday! &lt;3",High,0,"IF a person shares a post that describes attending a reunion with friends after a long time and expresses positive emotions about the experience, THEN openness is likely High because it indicates a willingness to engage in social interactions and cherish relationships.",It feels so good to have the gang back together again! we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars.,High,0,High,0
48,openness,Moderate,It feels so good to have the gang back together again! we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars xoxo we loved reliving the same excitement from when we were young ~ that was 13 years ago! :O &lt;3 P.S. no one noticed that my heel was starting to break...,"my darling, my dearest. I couldn't imagine life without you and your dimpled smiles and cuddles. when life gets tough, you're there for me and me for you. I feel so blessed that we found each other and that we get to share this adventure of life together. You've hit a quarter of a century and here's to many more. I love you, happy birthday! &lt;3",High,0,"IF a person describes planning for exciting future events with loved ones, showing anticipation for new moments together, THEN openness is likely High because it indicates a desire for ongoing experiences.",I feel so blessed that we found each other and that we get to share this adventure of life together. Here's to many more.,High,0,High,0
49,openness,Low,"Saw one of my very good friends today! It was quite nostalgic; all those laughter and stories we never get to tell anyone else. He began kidding around and it was like, no time had elapsed and we were back in our childhood or teenage years telling stories of the places we used to hang around. One thing I’ve always grown to appreciate is the ability of friends to know you when you were still young and still support you to date. Thank you to people like this and for creating so many more wonderful memories! Cheers to the uncovered moments.  #Tbt #blessedfriends ","It is another great day for the love of my life, Happy Birthday to you! Today i celebrate you. You always bring so much joy and happiness in to my life, not to mention the patient and constant support. Thanks for every day, all the fun we have, the trips we take, the moments that matters to each of us. Happy anniversary to us yet again, Cheers to many more impressive years together by our side. Happy birthday to you and lots of happiness that you will be showered with today! #BirthdayWishes #BirthdayBoy ",Low,1,"IF a person shares a post that recollects past memories with friends and expresses gratitude for those experiences but does not indicate an interest in future activities, THEN openness is likely Low because it reflects a focus on past enjoyment rather than seeking new experiences.",It was quite nostalgic; all those laughter and stories we never get to tell anyone else... I’ve always grown to appreciate... Thank you to people like this and for creating so many more wonderful memories!,High,0,High,0
49,openness,Low,"Saw one of my very good friends today! It was quite nostalgic; all those laughter and stories we never get to tell anyone else. He began kidding around and it was like, no time had elapsed and we were back in our childhood or teenage years telling stories of the places we used to hang around. One thing I’ve always grown to appreciate is the ability of friends to know you when you were still young and still support you to date. Thank you to people like this and for creating so many more wonderful memories! Cheers to the uncovered moments.  #Tbt #blessedfriends ","It is another great day for the love of my life, Happy Birthday to you! Today i celebrate you. You always bring so much joy and happiness in to my life, not to mention the patient and constant support. Thanks for every day, all the fun we have, the trips we take, the moments that matters to each of us. Happy anniversary to us yet again, Cheers to many more impressive years together by our side. Happy birthday to you and lots of happiness that you will be showered with today! #BirthdayWishes #BirthdayBoy ",Low,1,"IF a person shares updates on their partner or friends without expressing any sentiments about new or diverse activities, THEN openness is likely Low because it lacks enthusiasm for new experiences.","Happy Birthday to you! Today I celebrate you... Thanks for every day, all the fun we have, the trips we take, the moments that matters to each of us.",High,0,High,0
50,openness,Low,"What a blast from the past it was last night!   50 years since we all left Morgan and went out into the big wide world.   It was amazing to see some of the old faces, some I barely recognised while with others we went straight back to third year French class!  Awesome to catch up with Brucie, Govie and Tich, but sobering to hear about those who are no longer with us.   Be grateful for every day.","Woo hoo!  Bill is 70!   How did I come to be married to such an old man???   Thank you for putting up with me for all these years and am looking forward to celebrating with you tonight.  Play your cards right - I might just have a wee surprise for you later on!  In the meantime enjoy your cake, it's your favourite!",High,0,"IF a person shares a post that describes attending a reunion with friends after a long time and expresses positive emotions about the experience, THEN openness is likely High because it indicates a willingness to engage in social interactions and cherish relationships.","What a blast from the past it was last night! ... It was amazing to see some of the old faces ... Awesome to catch up with Brucie, Govie and Tich...",Moderate,0,Moderate,0
50,openness,Low,"What a blast from the past it was last night!   50 years since we all left Morgan and went out into the big wide world.   It was amazing to see some of the old faces, some I barely recognised while with others we went straight back to third year French class!  Awesome to catch up with Brucie, Govie and Tich, but sobering to hear about those who are no longer with us.   Be grateful for every day.","Woo hoo!  Bill is 70!   How did I come to be married to such an old man???   Thank you for putting up with me for all these years and am looking forward to celebrating with you tonight.  Play your cards right - I might just have a wee surprise for you later on!  In the meantime enjoy your cake, it's your favourite!",High,0,"IF a person describes planning for exciting future events with loved ones, showing anticipation for new moments together, THEN openness is likely High because it indicates a desire for ongoing experiences.",am looking forward to celebrating with you tonight. Play your cards right - I might just have a wee surprise for you later on!,Moderate,0,Moderate,0
