p,trait,true level,post 1,post 2,pred rules,experts-rules score,matched rules,matched behaviors,pred with few-shot,few-shot score,pred with zero-shot,zero-shot score
19,openness,High,"So exciting to catch up with everyone! Being in our thirties means meeting up takes at least ten conversations about the event, at least one cancellation, minimum two babies and a stray husband. Glad this one made it out of the group chat. To next time; hopefully it doesn't take eight months ;)","Turning 30 has never looked better. Spending our twenties together was incredible; the highs, the lows, but most importantly being with you. So excited to spend the rest of my life with you. Happy birthday to the love of my life. You have changed my life in the most incredible way and you are so special to me. Cheers to my favourite person. I love you.",High,1,"IF a person expresses excitement about reuniting with friends and encourages others to try similar experiences in a post, THEN openness is likely High because it shows a willingness to engage in new social activities.",So exciting to catch up with everyone!,Moderate,0,High,1
19,openness,High,"So exciting to catch up with everyone! Being in our thirties means meeting up takes at least ten conversations about the event, at least one cancellation, minimum two babies and a stray husband. Glad this one made it out of the group chat. To next time; hopefully it doesn't take eight months ;)","Turning 30 has never looked better. Spending our twenties together was incredible; the highs, the lows, but most importantly being with you. So excited to spend the rest of my life with you. Happy birthday to the love of my life. You have changed my life in the most incredible way and you are so special to me. Cheers to my favourite person. I love you.",High,1,"IF a person shares plans for future gatherings or expresses enthusiasm for upcoming events with friends in a post, THEN openness is likely High because it indicates a desire for new experiences.",Glad this one made it out of the group chat. To next time; hopefully it doesn't take eight months ;),Moderate,0,High,1
19,openness,High,"So exciting to catch up with everyone! Being in our thirties means meeting up takes at least ten conversations about the event, at least one cancellation, minimum two babies and a stray husband. Glad this one made it out of the group chat. To next time; hopefully it doesn't take eight months ;)","Turning 30 has never looked better. Spending our twenties together was incredible; the highs, the lows, but most importantly being with you. So excited to spend the rest of my life with you. Happy birthday to the love of my life. You have changed my life in the most incredible way and you are so special to me. Cheers to my favourite person. I love you.",High,1,"IF a person expresses feelings of gratitude and positivity towards the present and future relationships and experiences in a post, THEN openness is likely High because it reflects an engaging and optimistic outlook.",So excited to spend the rest of my life with you.,Moderate,0,High,1
20,openness,High,"Wow. Having a great time catching up with old childhood friends after over 50 years! We haven't changed a bit ????.  Other than having several marriages, 18 children and 7 grandchildren between us. Life has definitely been a journey and pretty good to all of us ??. Lets not leave it another 50 years to catch up ??",Happy Birthday to this amazing man who I'm so proud to call my husband and father of my chidren. Hope you have an absolutely brilliant day and so glad i get to share it with you. You're definitely like a fine wine and get better and better with each passing year. All my love forever and always ?,Low,0,"IF a person reminisces about past friendships without indicating any desire for new experiences or connections in a post, THEN openness is likely Low because it reflects a preference for established relationships over seeking new ones.",Having a great time catching up with old childhood friends after over 50 years.,Moderate,0,High,1
20,openness,High,"Wow. Having a great time catching up with old childhood friends after over 50 years! We haven't changed a bit ????.  Other than having several marriages, 18 children and 7 grandchildren between us. Life has definitely been a journey and pretty good to all of us ??. Lets not leave it another 50 years to catch up ??",Happy Birthday to this amazing man who I'm so proud to call my husband and father of my chidren. Hope you have an absolutely brilliant day and so glad i get to share it with you. You're definitely like a fine wine and get better and better with each passing year. All my love forever and always ?,Low,0,"IF a person focuses on existing relationships and shared past experiences without expressing interest in new activities or connections in a post, THEN openness is likely Low because it indicates limited desire for new experiences.",We haven't changed a bit... Life has definitely been a journey.,Moderate,0,High,1
20,openness,High,"Wow. Having a great time catching up with old childhood friends after over 50 years! We haven't changed a bit ????.  Other than having several marriages, 18 children and 7 grandchildren between us. Life has definitely been a journey and pretty good to all of us ??. Lets not leave it another 50 years to catch up ??",Happy Birthday to this amazing man who I'm so proud to call my husband and father of my chidren. Hope you have an absolutely brilliant day and so glad i get to share it with you. You're definitely like a fine wine and get better and better with each passing year. All my love forever and always ?,Low,0,"IF a person frequently references their comfort with familiar situations and doesn't express interest in new adventures in a post, THEN openness is likely Low because it shows a preference for what is known over what is unknown.",Lets not leave it another 50 years to catch up.,Moderate,0,High,1
22,openness,Moderate,"It had been a long time coming, I met my childhood friends after nearly 10 years. We certainly had plenty of banter and catch up talk to go through. It is amazing how we have all gone down different routes yet have had similar childhood experiences. It was also interesting how our personality traits are still noticeable from all that time ago. ",Happy Birthday! Many happy returns and I hope you have a wonderful dream fulled day! Looking forward to going out to celebrate your Birthday. Hope you liked all your presents. I am sure it will be a day to remember with all the celebrations. Love you loads and wishing you all the best. ,Moderate,1,"IF a person reminisces about past friendships without indicating any desire for new experiences or connections in a post, THEN openness is likely Low because it reflects a preference for established relationships over seeking new ones.",I met my childhood friends after nearly 10 years. It is amazing how we have all gone down different routes yet have had similar childhood experiences.,Moderate,1,Moderate,1
22,openness,Moderate,"It had been a long time coming, I met my childhood friends after nearly 10 years. We certainly had plenty of banter and catch up talk to go through. It is amazing how we have all gone down different routes yet have had similar childhood experiences. It was also interesting how our personality traits are still noticeable from all that time ago. ",Happy Birthday! Many happy returns and I hope you have a wonderful dream fulled day! Looking forward to going out to celebrate your Birthday. Hope you liked all your presents. I am sure it will be a day to remember with all the celebrations. Love you loads and wishing you all the best. ,Moderate,1,"IF a person shares plans for future gatherings or expresses enthusiasm for upcoming events with friends in a post, THEN openness is likely High because it indicates a desire for new experiences.",Looking forward to going out to celebrate your Birthday.,Moderate,1,Moderate,1
23,openness,Moderate,An unforgettable day with childhood friends! A magical day reminicising together and catching up after so long. Doesn’t matter how long it’s been we all slot back together like no time has passed at all. Watching our kids play together and seeing the cycles of life begin all over again is so emotional. Love you all xx #westhillgang #pyegreenmassive #childhood #friends,"Happy Birthday to my best friend, the best husband and dad in the world! I’ve celebrated 13 of your birthdays with you and every day in between and for all the chats and hugs, the love, the tough times, it is never ever enough. I look forward to seeing you every morning, I can’t wait to see you after work every day. The love of my life, I am so in love with you. Happy Birthday, my love xxx",Low,0,"IF a person reminisces about past friendships without indicating any desire for new experiences or connections in a post, THEN openness is likely Low because it reflects a preference for established relationships over seeking new ones.",An unforgettable day with childhood friends! A magical day reminiscing together and catching up after so long.,High,0,High,0
23,openness,Moderate,An unforgettable day with childhood friends! A magical day reminicising together and catching up after so long. Doesn’t matter how long it’s been we all slot back together like no time has passed at all. Watching our kids play together and seeing the cycles of life begin all over again is so emotional. Love you all xx #westhillgang #pyegreenmassive #childhood #friends,"Happy Birthday to my best friend, the best husband and dad in the world! I’ve celebrated 13 of your birthdays with you and every day in between and for all the chats and hugs, the love, the tough times, it is never ever enough. I look forward to seeing you every morning, I can’t wait to see you after work every day. The love of my life, I am so in love with you. Happy Birthday, my love xxx",Low,0,"IF a person focuses on existing relationships and shared past experiences without expressing interest in new activities or connections in a post, THEN openness is likely Low because it indicates limited desire for new experiences.","I’ve celebrated 13 of your birthdays with you and every day in between and for all the chats and hugs, the love, the tough times, it is never ever enough.",High,0,High,0
27,openness,Moderate,"After all these years it's very interesting seeing how everyone I grew up with has changed, it's almost as if I was talking to two different versions of people from parallel universes, one a complete immature and incompetent buffon, the other a sophisticated and well mannered individual. It's crazy how time flies!","From cheerleader to married, I'm so appreciative of all the things you have done for me, and our family. Helping us financially or help cope with illness, I knew I made the right decision engaging with a nurse.I'm so glad that you came into my life and that we'll one day exit together. Happy 26th birthday my love!",Low,0,"IF a person reminisces about past friendships without indicating any desire for new experiences or connections in a post, THEN openness is likely Low because it reflects a preference for established relationships over seeking new ones.",seeing how everyone I grew up with has changed,Moderate,1,Moderate,1
27,openness,Moderate,"After all these years it's very interesting seeing how everyone I grew up with has changed, it's almost as if I was talking to two different versions of people from parallel universes, one a complete immature and incompetent buffon, the other a sophisticated and well mannered individual. It's crazy how time flies!","From cheerleader to married, I'm so appreciative of all the things you have done for me, and our family. Helping us financially or help cope with illness, I knew I made the right decision engaging with a nurse.I'm so glad that you came into my life and that we'll one day exit together. Happy 26th birthday my love!",Low,0,"IF a person expresses feelings of gratitude and positivity towards the present and future relationships and experiences in a post, THEN openness is likely High because it reflects an engaging and optimistic outlook.",I'm so appreciative of all the things you have done for me,Moderate,1,Moderate,1
27,openness,Moderate,"After all these years it's very interesting seeing how everyone I grew up with has changed, it's almost as if I was talking to two different versions of people from parallel universes, one a complete immature and incompetent buffon, the other a sophisticated and well mannered individual. It's crazy how time flies!","From cheerleader to married, I'm so appreciative of all the things you have done for me, and our family. Helping us financially or help cope with illness, I knew I made the right decision engaging with a nurse.I'm so glad that you came into my life and that we'll one day exit together. Happy 26th birthday my love!",Low,0,"IF a person focuses on existing relationships and shared past experiences without expressing interest in new activities or connections in a post, THEN openness is likely Low because it indicates limited desire for new experiences.",it's very interesting seeing how everyone I grew up with has changed,Moderate,1,Moderate,1
28,openness,Low,My oldest and dearest friends gathered at the weekend to celebrate 30 years since leaving school. Much laughing and getting over how much we had all aged. Looking back at our old school photos was hilarious. Some of us didn't even recognise ourselves. We had such a good time that we decided to make this an annual event ,The most important person in my life achieves a milestone birthday today. Congratulations on your 50th and may we share many more happy years together. Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis and keep smiling. These can be the best years of life with the right attitude. Get writing that bucket list and let's see the world ticking them off.,Moderate,0,"IF a person expresses excitement about reuniting with friends and encourages others to try similar experiences in a post, THEN openness is likely High because it shows a willingness to engage in new social activities.",The gathering of oldest and dearest friends and deciding to make this an annual event shows excitement and encouragement for future reunions.,Moderate,0,High,0
28,openness,Low,My oldest and dearest friends gathered at the weekend to celebrate 30 years since leaving school. Much laughing and getting over how much we had all aged. Looking back at our old school photos was hilarious. Some of us didn't even recognise ourselves. We had such a good time that we decided to make this an annual event ,The most important person in my life achieves a milestone birthday today. Congratulations on your 50th and may we share many more happy years together. Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis and keep smiling. These can be the best years of life with the right attitude. Get writing that bucket list and let's see the world ticking them off.,Moderate,0,"IF a person expresses feelings of gratitude and positivity towards the present and future relationships and experiences in a post, THEN openness is likely High because it reflects an engaging and optimistic outlook.",Expressing congratulations and wishing for many more happy years indicates a positive outlook on relationships.,Moderate,0,High,0
28,openness,Low,My oldest and dearest friends gathered at the weekend to celebrate 30 years since leaving school. Much laughing and getting over how much we had all aged. Looking back at our old school photos was hilarious. Some of us didn't even recognise ourselves. We had such a good time that we decided to make this an annual event ,The most important person in my life achieves a milestone birthday today. Congratulations on your 50th and may we share many more happy years together. Unfortunately it's all downhill from here. Buckle up for the coming mid life crisis and keep smiling. These can be the best years of life with the right attitude. Get writing that bucket list and let's see the world ticking them off.,Moderate,0,"IF a person shares plans for future gatherings or expresses enthusiasm for upcoming events with friends in a post, THEN openness is likely High because it indicates a desire for new experiences.",The intention to make the gathering an annual event shows a willingness to plan for future gatherings.,Moderate,0,High,0
30,openness,Low,"What a weekend we have just had catching up with my childhood friends. The sun made a special appearance for us and it felt like the gods were looking out for us!

We ate, drank, laughed and shopped our hearts out.

Thank you for this special time together and can’t wait to do this again ????????","Happy birthday to you, my wonderful husband. Can’t wait to shower you with your gifts and take you out and celebrate you. We will go to your favourite restaurant ??

Congratulations ?? on this your special birthday ?? ?? let’s have lots of funnnnn!!

Love you very much, see you later my darling xxxxx",High,0,"IF a person expresses excitement about reuniting with friends and encourages others to try similar experiences in a post, THEN openness is likely High because it shows a willingness to engage in new social activities.",What a weekend we have just had catching up with my childhood friends... can’t wait to do this again,High,0,High,0
30,openness,Low,"What a weekend we have just had catching up with my childhood friends. The sun made a special appearance for us and it felt like the gods were looking out for us!

We ate, drank, laughed and shopped our hearts out.

Thank you for this special time together and can’t wait to do this again ????????","Happy birthday to you, my wonderful husband. Can’t wait to shower you with your gifts and take you out and celebrate you. We will go to your favourite restaurant ??

Congratulations ?? on this your special birthday ?? ?? let’s have lots of funnnnn!!

Love you very much, see you later my darling xxxxx",High,0,"IF a person shares plans for future gatherings or expresses enthusiasm for upcoming events with friends in a post, THEN openness is likely High because it indicates a desire for new experiences.",Can’t wait to shower you with your gifts and take you out and celebrate you.,High,0,High,0
30,openness,Low,"What a weekend we have just had catching up with my childhood friends. The sun made a special appearance for us and it felt like the gods were looking out for us!

We ate, drank, laughed and shopped our hearts out.

Thank you for this special time together and can’t wait to do this again ????????","Happy birthday to you, my wonderful husband. Can’t wait to shower you with your gifts and take you out and celebrate you. We will go to your favourite restaurant ??

Congratulations ?? on this your special birthday ?? ?? let’s have lots of funnnnn!!

Love you very much, see you later my darling xxxxx",High,0,"IF a person describes having fun in social situations, such as attending parties or engaging in activities without hesitation, THEN openness is likely High because it demonstrates a willingness to embrace new experiences.","We ate, drank, laughed and shopped our hearts out.",High,0,High,0
31,openness,Low,Long awaited catch up with life long friends!  Why has it taken so long? It was so good to catch up with everybody.  It has been so great seeing how we have all changed and grown both physically and spiritually.  Let me know who is up for making this an annual event? Please let me know.  I am happy to organise it.  Feeling blessed.  Cheers everyone!,"Happy birthday to the best and most wonderful husband I could ever ask for xx  Thank you for everything you do. Thank you for being an awesome dad to our two children. Enjoy your day and look forward the birthday celebrations tonight.  Enjoy your gifts. 
 You  so deserve them.  Love as always.",High,0,"IF a person expresses excitement about reuniting with friends and encourages others to try similar experiences in a post, THEN openness is likely High because it shows a willingness to engage in new social activities.",Long awaited catch up with life long friends!...Let me know who is up for making this an annual event?,High,0,High,0
31,openness,Low,Long awaited catch up with life long friends!  Why has it taken so long? It was so good to catch up with everybody.  It has been so great seeing how we have all changed and grown both physically and spiritually.  Let me know who is up for making this an annual event? Please let me know.  I am happy to organise it.  Feeling blessed.  Cheers everyone!,"Happy birthday to the best and most wonderful husband I could ever ask for xx  Thank you for everything you do. Thank you for being an awesome dad to our two children. Enjoy your day and look forward the birthday celebrations tonight.  Enjoy your gifts. 
 You  so deserve them.  Love as always.",High,0,"IF a person shares plans for future gatherings or expresses enthusiasm for upcoming events with friends in a post, THEN openness is likely High because it indicates a desire for new experiences.",Let me know who is up for making this an annual event? I am happy to organise it.,High,0,High,0
31,openness,Low,Long awaited catch up with life long friends!  Why has it taken so long? It was so good to catch up with everybody.  It has been so great seeing how we have all changed and grown both physically and spiritually.  Let me know who is up for making this an annual event? Please let me know.  I am happy to organise it.  Feeling blessed.  Cheers everyone!,"Happy birthday to the best and most wonderful husband I could ever ask for xx  Thank you for everything you do. Thank you for being an awesome dad to our two children. Enjoy your day and look forward the birthday celebrations tonight.  Enjoy your gifts. 
 You  so deserve them.  Love as always.",High,0,"IF a person expresses feelings of gratitude and positivity towards the present and future relationships and experiences in a post, THEN openness is likely High because it reflects an engaging and optimistic outlook.",Feeling blessed. Cheers everyone!,High,0,High,0
31,openness,Low,Long awaited catch up with life long friends!  Why has it taken so long? It was so good to catch up with everybody.  It has been so great seeing how we have all changed and grown both physically and spiritually.  Let me know who is up for making this an annual event? Please let me know.  I am happy to organise it.  Feeling blessed.  Cheers everyone!,"Happy birthday to the best and most wonderful husband I could ever ask for xx  Thank you for everything you do. Thank you for being an awesome dad to our two children. Enjoy your day and look forward the birthday celebrations tonight.  Enjoy your gifts. 
 You  so deserve them.  Love as always.",High,0,"IF a person expresses feelings of gratitude and positivity towards the present and future relationships and experiences in a post, THEN openness is likely High because it reflects an engaging and optimistic outlook.",Thank you for everything you do. Thank you for being an awesome dad to our two children.,High,0,High,0
31,openness,Low,Long awaited catch up with life long friends!  Why has it taken so long? It was so good to catch up with everybody.  It has been so great seeing how we have all changed and grown both physically and spiritually.  Let me know who is up for making this an annual event? Please let me know.  I am happy to organise it.  Feeling blessed.  Cheers everyone!,"Happy birthday to the best and most wonderful husband I could ever ask for xx  Thank you for everything you do. Thank you for being an awesome dad to our two children. Enjoy your day and look forward the birthday celebrations tonight.  Enjoy your gifts. 
 You  so deserve them.  Love as always.",High,0,"IF a person shares plans for future gatherings or expresses enthusiasm for upcoming events with friends in a post, THEN openness is likely High because it indicates a desire for new experiences.",look forward the birthday celebrations tonight.,High,0,High,0
34,openness,Low,"just been to a reunion with my childhood friends and it was a great night and i would like to thank them all for great night.
 it brought back some good memorys and good times. at least this time we got drunk legally and didn't have to run off when we got caught.
i think we  should all do it again in the very near future. ","i would like to wish my better half a very happy birthday and i hope you have a very good day. you are the best thing that ever happened to me and i would be lost with out you.
 i've got a few special things planned for us to do for your birthday and i hope you will enjoy yourself.
",High,0,"IF a person expresses excitement about reuniting with friends and encourages others to try similar experiences in a post, THEN openness is likely High because it shows a willingness to engage in new social activities.",i think we should all do it again in the very near future.,Moderate,0,Moderate,0
34,openness,Low,"just been to a reunion with my childhood friends and it was a great night and i would like to thank them all for great night.
 it brought back some good memorys and good times. at least this time we got drunk legally and didn't have to run off when we got caught.
i think we  should all do it again in the very near future. ","i would like to wish my better half a very happy birthday and i hope you have a very good day. you are the best thing that ever happened to me and i would be lost with out you.
 i've got a few special things planned for us to do for your birthday and i hope you will enjoy yourself.
",High,0,"IF a person shares plans for future gatherings or expresses enthusiasm for upcoming events with friends in a post, THEN openness is likely High because it indicates a desire for new experiences.",i've got a few special things planned for us to do for your birthday and i hope you will enjoy yourself.,Moderate,0,Moderate,0
38,openness,High,"chlilling with my longest know friends. I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end. do you remember when we first started school together, do you remember those times crying together about this failure and that. do you remember the times that we got to celebrate this achievement and that quality? ","Happy birhday my love. Here's to many more to come. You've grown so much this year and I'm so glad that we're celebrating our tenth year together. Hope you love your gifts and surprises. And thank you to everyone who wishes us the best. happy birthday to you, happy birthday to your mother and farther who birthed such a wonderful being",Low,0,"IF a person reminisces about past friendships without indicating any desire for new experiences or connections in a post, THEN openness is likely Low because it reflects a preference for established relationships over seeking new ones.",Post 1 focuses on long-term friendships and reminisces about past school memories without expressing desire for new experiences.,Moderate,0,Moderate,0
38,openness,High,"chlilling with my longest know friends. I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end. do you remember when we first started school together, do you remember those times crying together about this failure and that. do you remember the times that we got to celebrate this achievement and that quality? ","Happy birhday my love. Here's to many more to come. You've grown so much this year and I'm so glad that we're celebrating our tenth year together. Hope you love your gifts and surprises. And thank you to everyone who wishes us the best. happy birthday to you, happy birthday to your mother and farther who birthed such a wonderful being",Low,0,"IF a person focuses on existing relationships and shared past experiences without expressing interest in new activities or connections in a post, THEN openness is likely Low because it indicates limited desire for new experiences.",Post 1 emphasizes long-lasting friendships and memories rather than new experiences.,Moderate,0,Moderate,0
38,openness,High,"chlilling with my longest know friends. I can't believe we've known each other for as long as we have. I treasure this and I hope I can continue my life with you guys until the very end. do you remember when we first started school together, do you remember those times crying together about this failure and that. do you remember the times that we got to celebrate this achievement and that quality? ","Happy birhday my love. Here's to many more to come. You've grown so much this year and I'm so glad that we're celebrating our tenth year together. Hope you love your gifts and surprises. And thank you to everyone who wishes us the best. happy birthday to you, happy birthday to your mother and farther who birthed such a wonderful being",Low,0,"IF a person expresses feelings of nostalgia for past connections without indicating a desire to create new experiences or learn from current situations in a post, THEN openness is likely Low because it suggests a lack of interest in exploring new opportunities.",Post 1 expresses nostalgia about past achievements and experiences with friends without any mention of new activities.,Moderate,0,Moderate,0
45,openness,Low,"I visited some of my childhood friends that I haven't seen in many years. We reminisced about all of the good times we experienced together and had a fun time for many hours down at the local bar. I talked with many friends who I had even forgot existed, but we sat down at remembered many moments we shared together.",Happy birthday to my significant other. They are such an amazing person and I am glad to have spent the last few years of my life with them. I am already looking forward to spending the future and hopefully the rest of my life with them. We have already spent so many good moments together.,Low,1,"IF a person reminisces about past friendships without indicating any desire for new experiences or connections in a post, THEN openness is likely Low because it reflects a preference for established relationships over seeking new ones.",I visited some of my childhood friends that I haven't seen in many years. We reminisced about all of the good times we experienced together.,Moderate,0,High,0
45,openness,Low,"I visited some of my childhood friends that I haven't seen in many years. We reminisced about all of the good times we experienced together and had a fun time for many hours down at the local bar. I talked with many friends who I had even forgot existed, but we sat down at remembered many moments we shared together.",Happy birthday to my significant other. They are such an amazing person and I am glad to have spent the last few years of my life with them. I am already looking forward to spending the future and hopefully the rest of my life with them. We have already spent so many good moments together.,Low,1,"IF a person focuses on existing relationships and shared past experiences without expressing interest in new activities or connections in a post, THEN openness is likely Low because it indicates limited desire for new experiences.",I am glad to have spent the last few years of my life with them. We have already spent so many good moments together.,Moderate,0,High,0
